variables="x","Mu_tOverMu_inf"
   -0.24773E+02    0.85850E-02
   -0.24322E+02    0.82842E-02
   -0.23880E+02    0.80581E-02
   -0.23446E+02    0.78814E-02
   -0.23020E+02    0.77389E-02
   -0.22602E+02    0.76208E-02
   -0.22191E+02    0.75208E-02
   -0.21787E+02    0.74348E-02
   -0.21391E+02    0.73597E-02
   -0.21002E+02    0.72933E-02
   -0.20621E+02    0.72340E-02
   -0.20246E+02    0.71807E-02
   -0.19878E+02    0.71323E-02
   -0.19516E+02    0.70882E-02
   -0.19162E+02    0.70478E-02
   -0.18813E+02    0.70105E-02
   -0.18471E+02    0.69760E-02
   -0.18136E+02    0.69439E-02
   -0.17806E+02    0.69140E-02
   -0.17482E+02    0.68861E-02
   -0.17164E+02    0.68598E-02
   -0.16852E+02    0.68352E-02
   -0.16546E+02    0.68120E-02
   -0.16245E+02    0.67900E-02
   -0.15950E+02    0.67693E-02
   -0.15660E+02    0.67496E-02
   -0.15375E+02    0.67309E-02
   -0.15096E+02    0.67132E-02
   -0.14821E+02    0.66963E-02
   -0.14552E+02    0.66801E-02
   -0.14287E+02    0.66648E-02
   -0.14028E+02    0.66500E-02
   -0.13773E+02    0.66360E-02
   -0.13522E+02    0.66225E-02
   -0.13277E+02    0.66095E-02
   -0.13035E+02    0.65971E-02
   -0.12798E+02    0.65852E-02
   -0.12566E+02    0.65738E-02
   -0.12337E+02    0.65627E-02
   -0.12113E+02    0.65521E-02
   -0.11893E+02    0.65419E-02
   -0.11677E+02    0.65321E-02
   -0.11464E+02    0.65226E-02
   -0.11256E+02    0.65134E-02
   -0.11051E+02    0.65045E-02
   -0.10850E+02    0.64960E-02
   -0.10653E+02    0.64877E-02
   -0.10460E+02    0.64797E-02
   -0.10269E+02    0.64720E-02
   -0.10083E+02    0.64645E-02
   -0.98994E+01    0.64572E-02
   -0.97195E+01    0.64502E-02
   -0.95428E+01    0.64434E-02
   -0.93693E+01    0.64368E-02
   -0.91990E+01    0.64304E-02
   -0.90318E+01    0.64241E-02
   -0.88676E+01    0.64181E-02
