# Convergence of Cf at x=0.970084071 with grid size, FUN3D with triangles, sst
variables="N","h^2=1/N","h=sqrt(1/N)","C_f,x=0.97"
208896.  4.78707e-6  2.18794e-3  0.269093155605952E-02
 52224.  1.91483e-5  4.37588e-3  0.268208034759553E-02
 13056.  7.65931e-5  8.75175e-3  0.266111594422878E-02
  3264.  3.06373e-4  1.75035e-2  0.261344555889918E-02
   816.  1.22549e-3  3.50070e-2  0.250064459658834E-02
