VARIABLES = "X","Y","Z","mut"
ZONE T="FUN3D, grid 1"
    0.120790994E+01   -0.125000000E+00    0.249999999E-06    0.293824992E-09
    0.120790994E+01   -0.125000000E+00    0.750102004E-06    0.499876984E-08
    0.120790994E+01   -0.125000000E+00    0.125050997E-05    0.285554993E-07
    0.120790994E+01   -0.125000000E+00    0.175141997E-05    0.993705029E-07
    0.120790994E+01   -0.125000000E+00    0.200202999E-05    0.151039998E-06
    0.120790994E+01   -0.125000000E+00    0.225305007E-05    0.260337998E-06
    0.120790994E+01   -0.125000000E+00    0.275560001E-05    0.569179974E-06
    0.120790994E+01   -0.125000000E+00    0.300712008E-05    0.768724988E-06
    0.120790994E+01   -0.125000000E+00    0.325925998E-05    0.109891005E-05
    0.120790994E+01   -0.125000000E+00    0.376425010E-05    0.193841993E-05
    0.120790994E+01   -0.125000000E+00    0.427077021E-05    0.319317996E-05
    0.120790994E+01   -0.125000000E+00    0.477902995E-05    0.498607005E-05
    0.120790994E+01   -0.125000000E+00    0.528924011E-05    0.745838997E-05
    0.120790994E+01   -0.125000000E+00    0.554484995E-05    0.888324030E-05
    0.120790994E+01   -0.125000000E+00    0.580158985E-05    0.107709002E-04
    0.120790994E+01   -0.125000000E+00    0.631631019E-05    0.151052000E-04
    0.120790994E+01   -0.125000000E+00    0.657428018E-05    0.175518999E-04
    0.120790994E+01   -0.125000000E+00    0.683358985E-05    0.206651002E-04
    0.120790994E+01   -0.125000000E+00    0.735365984E-05    0.276780993E-04
    0.120790994E+01   -0.125000000E+00    0.787670979E-05    0.363971994E-04
    0.120790994E+01   -0.125000000E+00    0.840296980E-05    0.471033018E-04
    0.120790994E+01   -0.125000000E+00    0.893265042E-05    0.601065003E-04
    0.120790994E+01   -0.125000000E+00    0.946595992E-05    0.757493035E-04
    0.120790994E+01   -0.125000000E+00    0.100031002E-04    0.944085987E-04
    0.120790994E+01   -0.125000000E+00    0.105442996E-04    0.116499003E-03
    0.120790994E+01   -0.125000000E+00    0.110899000E-04    0.142475998E-03
    0.120790994E+01   -0.125000000E+00    0.116398996E-04    0.172838001E-03
    0.120790994E+01   -0.125000000E+00    0.121946996E-04    0.208133002E-03
    0.120790994E+01   -0.125000000E+00    0.127543999E-04    0.248959987E-03
    0.120790994E+01   -0.125000000E+00    0.133192998E-04    0.295971986E-03
    0.120790994E+01   -0.125000000E+00    0.136031003E-04    0.321111002E-03
    0.120790994E+01   -0.125000000E+00    0.138896003E-04    0.349887996E-03
    0.120790994E+01   -0.125000000E+00    0.144655996E-04    0.411487999E-03
    0.120790994E+01   -0.125000000E+00    0.147549999E-04    0.444311998E-03
    0.120790994E+01   -0.125000000E+00    0.150474998E-04    0.481627998E-03
    0.120790994E+01   -0.125000000E+00    0.156355000E-04    0.561239023E-03
    0.120790994E+01   -0.125000000E+00    0.162298002E-04    0.651339011E-03
    0.120790994E+01   -0.125000000E+00    0.168307997E-04    0.753036991E-03
    0.120790994E+01   -0.125000000E+00    0.174386005E-04    0.867540017E-03
