VARIABLES = "X","Y","Z","u","v","w","cp"
ZONE T="USM3D, grid 1"
    0.120791226E+01   -0.124999219E+00    0.000000000E+00    0.000000000E+00    0.000000000E+00    0.000000000E+00    0.656492394E-01
    0.120791226E+01   -0.124999219E+00    0.499900020E-10    0.368128532E-07   -0.140600132E-08    0.155472059E-10    0.656492367E-01
    0.120791226E+01   -0.124999219E+00    0.744216433E-10    0.548130572E-07   -0.211667794E-08    0.233830316E-10    0.656492354E-01
    0.120791226E+01   -0.124999219E+00    0.499925578E-06    0.367814995E-03   -0.146436068E-04    0.162854690E-06    0.656194420E-01
    0.120791226E+01   -0.124999219E+00    0.499950010E-06    0.367833010E-03   -0.146443172E-04    0.162862534E-06    0.656194407E-01
    0.120791226E+01   -0.124999219E+00    0.500000000E-06    0.367869827E-03   -0.146457232E-04    0.162878081E-06    0.656194380E-01
    0.120791226E+01   -0.124999219E+00    0.500050010E-06    0.367906672E-03   -0.146471302E-04    0.162862406E-06    0.656194384E-01
    0.120791226E+01   -0.124999219E+00    0.500074452E-06    0.367924658E-03   -0.146478414E-04    0.162854505E-06    0.656194387E-01
    0.120791226E+01   -0.124999219E+00    0.100012855E-05    0.735808979E-03   -0.293028988E-04   -0.125954103E-08    0.656253974E-01
    0.120791226E+01   -0.124999219E+00    0.100015299E-05    0.735827023E-03   -0.293036101E-04   -0.126744004E-08    0.656253977E-01
    0.120791226E+01   -0.124999219E+00    0.100020300E-05    0.735863810E-03   -0.293050180E-04   -0.128311417E-08    0.656253981E-01
    0.120791226E+01   -0.124999219E+00    0.100025305E-05    0.735900656E-03   -0.293064259E-04   -0.128260924E-08    0.656253980E-01
    0.120791226E+01   -0.124999219E+00    0.100027751E-05    0.735918642E-03   -0.293071389E-04   -0.128235389E-08    0.656253979E-01
    0.120791226E+01   -0.124999219E+00    0.150073949E-05    0.110407337E-02   -0.439816467E-04    0.402033118E-08    0.656253979E-01
    0.120791226E+01   -0.124999219E+00    0.150076395E-05    0.110409141E-02   -0.439823598E-04    0.402058609E-08    0.656253977E-01
    0.120791226E+01   -0.124999219E+00    0.150081400E-05    0.110412831E-02   -0.439837713E-04    0.402109102E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.150086411E-05    0.110416522E-02   -0.439851829E-04    0.402054079E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.150088860E-05    0.110418326E-02   -0.439858959E-04    0.402026501E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.200195940E-05    0.147275953E-02   -0.586858514E-04   -0.169103809E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.200198389E-05    0.147277757E-02   -0.586865644E-04   -0.169131409E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.200203400E-05    0.147281447E-02   -0.586879760E-04   -0.169186420E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.200208419E-05    0.147285149E-02   -0.586893875E-04   -0.169199454E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.200210873E-05    0.147286954E-02   -0.586901042E-04   -0.169205872E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.250399428E-05    0.184201554E-02   -0.734215137E-04   -0.300612846E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.250401881E-05    0.184203358E-02   -0.734222267E-04   -0.300619241E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.250406900E-05    0.184207060E-02   -0.734236455E-04   -0.300632275E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.250411930E-05    0.184210762E-02   -0.734250643E-04   -0.300647995E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.250414388E-05    0.184212578E-02   -0.734257846E-04   -0.300655745E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.300704812E-05    0.221199170E-02   -0.881946762E-04   -0.459416860E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.300707270E-05    0.221200963E-02   -0.881953965E-04   -0.459424587E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.300712300E-05    0.221204665E-02   -0.881968081E-04   -0.459440308E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.300717342E-05    0.221208367E-02   -0.881982342E-04   -0.459457272E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.300719806E-05    0.221210183E-02   -0.881989545E-04   -0.459465577E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.351132494E-05    0.258283783E-02   -0.103011371E-03   -0.630212105E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.351134958E-05    0.258285599E-02   -0.103012084E-03   -0.630220409E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.351140000E-05    0.258289301E-02   -0.103013503E-03   -0.630237329E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.351145056E-05    0.258293026E-02   -0.103014929E-03   -0.630256913E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.351147527E-05    0.258294842E-02   -0.103015656E-03   -0.630266506E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.401702973E-05    0.295470562E-02   -0.117877738E-03   -0.827317592E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.401705444E-05    0.295472378E-02   -0.117878459E-03   -0.827327184E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.401710500E-05    0.295476103E-02   -0.117879885E-03   -0.827346724E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.401715572E-05    0.295479852E-02   -0.117881318E-03   -0.827368929E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.401718051E-05    0.295481668E-02   -0.117882046E-03   -0.827379765E-08    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.452436949E-05    0.332774548E-02   -0.132799803E-03   -0.105159392E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.452439428E-05    0.332776364E-02   -0.132800531E-03   -0.105160476E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.452444500E-05    0.332780112E-02   -0.132801957E-03   -0.105162696E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.452449591E-05    0.332783838E-02   -0.132803398E-03   -0.105165201E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.452452079E-05    0.332785677E-02   -0.132804125E-03   -0.105166427E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.503354821E-05    0.370210828E-02   -0.147783750E-03   -0.130394122E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.503357309E-05    0.370212668E-02   -0.147784478E-03   -0.130395339E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.503362400E-05    0.370216416E-02   -0.147785919E-03   -0.130397835E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.503367511E-05    0.370220165E-02   -0.147787359E-03   -0.130400615E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.503370009E-05    0.370222004E-02   -0.147788087E-03   -0.130401983E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.554477491E-05    0.407794770E-02   -0.162835800E-03   -0.158486415E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.554479989E-05    0.407796586E-02   -0.162836528E-03   -0.158487783E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.554485100E-05    0.407800358E-02   -0.162837983E-03   -0.158490554E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.554490234E-05    0.407804130E-02   -0.162839438E-03   -0.158493627E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.554492743E-05    0.407805992E-02   -0.162840181E-03   -0.158495137E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.605825757E-05    0.445541274E-02   -0.177962182E-03   -0.189488105E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.605828266E-05    0.445543090E-02   -0.177962924E-03   -0.189489615E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.605833400E-05    0.445546862E-02   -0.177964364E-03   -0.189492688E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.605838558E-05    0.445550634E-02   -0.177965834E-03   -0.189496045E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.605841079E-05    0.445552496E-02   -0.177966562E-03   -0.189497680E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.657420421E-05    0.483465707E-02   -0.193168933E-03   -0.223454286E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.657422942E-05    0.483467523E-02   -0.193169675E-03   -0.223455920E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.657428100E-05    0.483471341E-02   -0.193171130E-03   -0.223459278E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.657433285E-05    0.483475160E-02   -0.193172600E-03   -0.223462937E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.657435819E-05    0.483477022E-02   -0.193173342E-03   -0.223464731E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.709282481E-05    0.521583436E-02   -0.208462487E-03   -0.260444821E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.709285015E-05    0.521585345E-02   -0.208463229E-03   -0.260446615E-07    0.656253976E-01
    0.120791226E+01   -0.124999219E+00    0.709290200E-05    0.521589164E-02   -0.208464699E-03   -0.260450275E-07    0.656253976E-01
