VARIABLES = "x","cp"
ZONE T="CFL3D"
 -2.775300145E-01 1.588499919E-02
 -2.724199891E-01 1.604600064E-02
 -2.673999965E-01 1.620399952E-02
 -2.624799907E-01 1.636499912E-02
 -2.576400042E-01 1.652600057E-02
 -2.528899908E-01 1.668700017E-02
 -2.482199967E-01 1.684500091E-02
 -2.436400056E-01 1.700600050E-02
 -2.391400039E-01 1.716399938E-02
 -2.347200066E-01 1.732500084E-02
 -2.303799987E-01 1.748299971E-02
 -2.261199951E-01 1.764100045E-02
 -2.219299972E-01 1.779899932E-02
 -2.178200036E-01 1.795700006E-02
 -2.137800008E-01 1.811500080E-02
 -2.098100036E-01 1.827000082E-02
 -2.059199959E-01 1.842799969E-02
 -2.020899951E-01 1.858299971E-02
 -1.983300000E-01 1.873799972E-02
 -1.946399957E-01 1.889299974E-02
 -1.910099983E-01 1.904799975E-02
 -1.874500066E-01 1.920199953E-02
 -1.839500070E-01 1.935699955E-02
 -1.805099994E-01 1.950900070E-02
 -1.771399975E-01 1.966100000E-02
 -1.738200039E-01 1.981299929E-02
 -1.705600023E-01 1.996500045E-02
 -1.673599929E-01 2.011699975E-02
 -1.642200053E-01 2.026900090E-02
 -1.611299962E-01 2.041799948E-02
 -1.580899954E-01 2.056699991E-02
 -1.551100016E-01 2.071600035E-02
 -1.521800011E-01 2.086500078E-02
 -1.492999941E-01 2.101399936E-02
 -1.464699954E-01 2.116099931E-02
 -1.436900049E-01 2.130700089E-02
 -1.409599930E-01 2.145300061E-02
 -1.382800043E-01 2.159900032E-02
 -1.356399953E-01 2.174500003E-02
 -1.330499947E-01 2.189099975E-02
 -1.305000037E-01 2.203400061E-02
 -1.280000061E-01 2.217699960E-02
 -1.255400032E-01 2.232000045E-02
 -1.231300011E-01 2.246299945E-02
 -1.207500026E-01 2.260299958E-02
 -1.184199974E-01 2.274600044E-02
 -1.161200032E-01 2.288600057E-02
 -1.138600037E-01 2.302600071E-02
 -1.116499975E-01 2.316600084E-02
 -1.094700024E-01 2.330300026E-02
 -1.073200032E-01 2.344300039E-02
 -1.052199975E-01 2.357999980E-02
 -1.031399965E-01 2.371799946E-02
 -1.011099964E-01 2.385500073E-02
 -9.910299629E-02 2.399200015E-02
 -9.713400155E-02 2.412899956E-02
 -9.519699961E-02 2.426300012E-02
 -9.329199791E-02 2.439700067E-02
 -9.141799808E-02 2.453400008E-02
 -8.957500011E-02 2.466800064E-02
 -8.776299655E-02 2.480199933E-02
 -8.597899973E-02 2.493599989E-02
 -8.422499895E-02 2.506799996E-02
 -8.249899745E-02 2.520200051E-02
 -8.080100268E-02 2.533300035E-02
 -7.913000137E-02 2.546700090E-02
 -7.748600096E-02 2.559800074E-02
 -7.586800307E-02 2.572900057E-02
 -7.427500188E-02 2.586000040E-02
 -7.270800322E-02 2.599399909E-02
 -7.116399705E-02 2.612599917E-02
 -6.964500248E-02 2.625700086E-02
 -6.814900041E-02 2.638800070E-02
 -6.667699665E-02 2.651900053E-02
 -6.522600353E-02 2.665000036E-02
 -6.379800290E-02 2.677799948E-02
 -6.239100173E-02 2.690899931E-02
 -6.100500003E-02 2.703999914E-02
 -5.963899940E-02 2.717199922E-02
 -5.829399824E-02 2.730599977E-02
 -5.696799979E-02 2.743699960E-02
 -5.566100031E-02 2.756799944E-02
 -5.437399819E-02 2.769899927E-02
 -5.310399830E-02 2.783299983E-02
 -5.185199901E-02 2.796399966E-02
 -5.061800033E-02 2.809800021E-02
 -4.940100014E-02 2.823299915E-02
 -4.820000008E-02 2.836699970E-02
 -4.701599851E-02 2.850399911E-02
 -4.584699869E-02 2.863799967E-02
 -4.469399899E-02 2.877499908E-02
 -4.355600104E-02 2.891499922E-02
 -4.243300110E-02 2.905200049E-02
 -4.132400081E-02 2.919200063E-02
 -4.022800177E-02 2.933499962E-02
 -3.914700076E-02 2.947800048E-02
 -3.807799891E-02 2.962099947E-02
 -3.702300042E-02 2.976699919E-02
 -3.597899899E-02 2.991300076E-02
 -3.494799882E-02 3.006199934E-02
 -3.392900154E-02 3.021400049E-02
 -3.292100132E-02 3.036900051E-02
 -3.192399815E-02 3.052400053E-02
 -3.093799949E-02 3.068500012E-02
 -2.996199951E-02 3.084599972E-02
 -2.899700031E-02 3.101000004E-02
 -2.804099955E-02 3.117999993E-02
 -2.709399909E-02 3.135000169E-02
 -2.615699917E-02 3.152599931E-02
 -2.522899956E-02 3.170799837E-02
 -2.430900000E-02 3.189200163E-02
 -2.339700051E-02 3.208599985E-02
 -2.249299921E-02 3.228300065E-02
 -2.159699984E-02 3.248500079E-02
 -2.070700005E-02 3.269699961E-02
 -1.982500032E-02 3.291499987E-02
 -1.895000041E-02 3.314400092E-02
 -1.808100007E-02 3.338199854E-02
 -1.721799932E-02 3.363300115E-02
 -1.635999978E-02 3.389500082E-02
 -1.550900005E-02 3.417199850E-02
 -1.466200035E-02 3.446400166E-02
 -1.382100023E-02 3.477700055E-02
 -1.298400015E-02 3.511400148E-02
 -1.215100009E-02 3.547500074E-02
 -1.132300030E-02 3.586500138E-02
 -1.049800031E-02 3.629399836E-02
 -9.677199647E-03 3.676500171E-02
 -8.859399706E-03 3.729199991E-02
 -8.044499904E-03 3.788299859E-02
 -7.232400123E-03 3.855900094E-02
 -6.422599778E-03 3.936100006E-02
 -5.615099799E-03 4.034399986E-02
 -4.809400067E-03 4.151000082E-02
 -4.005399998E-03 4.277599975E-02
 -3.202700056E-03 4.431999847E-02
 -2.401100006E-03 4.760999978E-02
 -1.600299962E-03 5.630600080E-02
 -7.999999798E-04 6.954500079E-02
 2.780600055E-16 6.282400340E-02
 7.999999798E-04 3.522400185E-02
 1.606300008E-03 2.432299964E-02
 2.418800024E-03 2.649199963E-02
 3.237799974E-03 2.598500066E-02
 4.063100088E-03 2.639099956E-02
 4.894800019E-03 2.653400041E-02
 5.733100232E-03 2.665599994E-02
 6.577800028E-03 2.664400078E-02
 7.429100107E-03 2.651000023E-02
 8.286999539E-03 2.625099942E-02
 9.151600301E-03 2.594400011E-02
 1.002299972E-02 2.575000003E-02
 1.090100035E-02 2.586299926E-02
 1.178599987E-02 2.641200088E-02
 1.267699990E-02 2.736200020E-02
 1.357600000E-02 2.854000032E-02
 1.448099967E-02 2.971700020E-02
 1.539400034E-02 3.072099946E-02
 1.631299965E-02 3.148100153E-02
 1.723900065E-02 3.200900182E-02
 1.817299984E-02 3.234500065E-02
 1.911400072E-02 3.254500031E-02
 2.006099932E-02 3.265200183E-02
 2.101599984E-02 3.269999847E-02
 2.197900042E-02 3.270899877E-02
 2.294900082E-02 3.269699961E-02
 2.392599918E-02 3.266699985E-02
 2.490999922E-02 3.263099864E-02
 2.590199932E-02 3.259000182E-02
 2.690099925E-02 3.255100176E-02
 2.790799923E-02 3.250899911E-02
 2.892299928E-02 3.247300163E-02
 2.994499914E-02 3.244100139E-02
 3.097499907E-02 3.241100162E-02
 3.201299906E-02 3.238400072E-02
 3.305799887E-02 3.236300126E-02
 3.411199898E-02 3.234799951E-02
 3.517299891E-02 3.233899921E-02
 3.624200076E-02 3.233300149E-02
 3.731900081E-02 3.233300149E-02
 3.840399906E-02 3.233600035E-02
 3.949699923E-02 3.234500065E-02
 4.059899971E-02 3.235999867E-02
 4.170800000E-02 3.237799928E-02
 4.282600060E-02 3.239899874E-02
 4.395199940E-02 3.242599964E-02
 4.508600011E-02 3.245599940E-02
 4.622900113E-02 3.248799965E-02
 4.738000035E-02 3.252699971E-02
 4.853900149E-02 3.256899863E-02
 4.970699921E-02 3.261400014E-02
 5.088400096E-02 3.266099840E-02
 5.206900090E-02 3.271200135E-02
 5.326300114E-02 3.276599944E-02
 5.446499959E-02 3.282200173E-02
 5.567599833E-02 3.288500011E-02
 5.689600110E-02 3.294700012E-02
 5.812500045E-02 3.301599994E-02
 5.936300009E-02 3.308400139E-02
 6.061000004E-02 3.315600008E-02
 6.186499819E-02 3.322999924E-02
 6.312999874E-02 3.331099823E-02
 6.440400332E-02 3.339099884E-02
 6.568700075E-02 3.347500041E-02
 6.697899848E-02 3.356099874E-02
 6.827999651E-02 3.364799917E-02
 6.959100068E-02 3.373999894E-02
 7.091099769E-02 3.383500129E-02
 7.224000245E-02 3.393099830E-02
 7.357899845E-02 3.403199837E-02
 7.492700219E-02 3.413299844E-02
 7.628399879E-02 3.423799947E-02
 7.765199989E-02 3.434500098E-02
 7.902900130E-02 3.445500135E-02
 8.041500300E-02 3.456899896E-02
 8.181100339E-02 3.468500078E-02
 8.321700245E-02 3.480099887E-02
 8.463300020E-02 3.492299840E-02
 8.605899662E-02 3.504500166E-02
 8.749400079E-02 3.517099842E-02
 8.894000202E-02 3.530199826E-02
 9.039500356E-02 3.543300182E-02
 9.186100215E-02 3.556700051E-02
 9.333600104E-02 3.570400178E-02
 9.482199699E-02 3.584399819E-02
 9.631799906E-02 3.598700091E-02
 9.782399982E-02 3.613299876E-02
 9.933999926E-02 3.628199920E-02
 1.008699983E-01 3.643399850E-02
 1.023999974E-01 3.658900037E-02
 1.039500013E-01 3.674700111E-02
 1.055099964E-01 3.691099957E-02
 1.070799977E-01 3.707500175E-02
 1.086599976E-01 3.724199906E-02
 1.102500036E-01 3.741199896E-02
 1.118500009E-01 3.758800030E-02
 1.134599969E-01 3.776299953E-02
 1.150799990E-01 3.794499859E-02
 1.167099997E-01 3.813000023E-02
 1.183499992E-01 3.831800073E-02
 1.200100034E-01 3.851100057E-02
 1.216700003E-01 3.870499879E-02
 1.233500019E-01 3.890499845E-02
 1.250399947E-01 3.910699859E-02
 1.267299950E-01 3.931299970E-02
 1.284399927E-01 3.952499852E-02
 1.301600039E-01 3.973900154E-02
 1.318899989E-01 3.996000066E-02
 1.336400062E-01 4.018000141E-02
 1.353899986E-01 4.041000083E-02
 1.371600032E-01 4.063899815E-02
 1.389299929E-01 4.087800160E-02
 1.407199949E-01 4.111599922E-02
 1.425199956E-01 4.136300087E-02
 1.443299949E-01 4.161100090E-02
 1.461499929E-01 4.186699912E-02
 1.479800045E-01 4.212599993E-02
 1.498299986E-01 4.239200056E-02
 1.516900063E-01 4.266000167E-02
 1.535499990E-01 4.293699935E-02
 1.554300040E-01 4.321699962E-02
 1.573199928E-01 4.350300133E-02
 1.592299938E-01 4.379500076E-02
 1.611399949E-01 4.409300163E-02
 1.630699933E-01 4.439400136E-02
 1.650100052E-01 4.470400140E-02
 1.669600010E-01 4.501999915E-02
 1.689199954E-01 4.534199834E-02
 1.709000021E-01 4.566999897E-02
 1.728799939E-01 4.600699991E-02
 1.748799980E-01 4.634900019E-02
 1.768900007E-01 4.669800028E-02
 1.789100021E-01 4.705300182E-02
 1.809500009E-01 4.741600156E-02
 1.829899997E-01 4.778899997E-02
 1.850499958E-01 4.816700146E-02
 1.871200055E-01 4.855500162E-02
 1.892099977E-01 4.894800112E-02
 1.913000047E-01 4.935299978E-02
 1.934099942E-01 4.976499826E-02
 1.955299973E-01 5.018499866E-02
 1.976599991E-01 5.061699823E-02
 1.997999996E-01 5.105499923E-02
 2.019599974E-01 5.150499940E-02
 2.041299939E-01 5.196399987E-02
 2.063100040E-01 5.243499950E-02
 2.084999979E-01 5.291499943E-02
 2.107100040E-01 5.340699852E-02
 2.129299939E-01 5.390999839E-02
 2.151599973E-01 5.442300066E-02
 2.173999995E-01 5.494700000E-02
 2.196599990E-01 5.548699945E-02
 2.219299972E-01 5.603799969E-02
 2.242099941E-01 5.660099909E-02
 2.265000045E-01 5.717999861E-02
 2.288099974E-01 5.777300149E-02
 2.311300039E-01 5.837799981E-02
 2.334599942E-01 5.900099874E-02
 2.358099967E-01 5.963800102E-02
 2.381599993E-01 6.029099971E-02
 2.405299991E-01 6.096199900E-02
 2.429099977E-01 6.164700165E-02
 2.453099936E-01 6.235300004E-02
 2.477200031E-01 6.307700276E-02
 2.501400113E-01 6.382299960E-02
 2.525700033E-01 6.458500028E-02
 2.550100088E-01 6.536900252E-02
 2.574700117E-01 6.617700309E-02
 2.599399984E-01 6.700500101E-02
 2.624300122E-01 6.785800308E-02
 2.649199963E-01 6.873700023E-02
 2.674300075E-01 6.964000314E-02
 2.699500024E-01 7.057300210E-02
 2.724899948E-01 7.153200358E-02
 2.750299871E-01 7.251899689E-02
 2.775900066E-01 7.354100049E-02
 2.801600099E-01 7.459300011E-02
 2.827500105E-01 7.568400353E-02
 2.853499949E-01 7.680699974E-02
 2.879599929E-01 7.797300071E-02
 2.905800045E-01 7.917699963E-02
 2.932099998E-01 8.042500168E-02
 2.958599925E-01 8.172199875E-02
 2.985199988E-01 8.306899667E-02
 3.011899889E-01 8.446999639E-02
 3.038800061E-01 8.592999727E-02
 3.065800071E-01 8.745600283E-02
 3.092899919E-01 8.904699981E-02
 3.120099902E-01 9.071300179E-02
 3.147499859E-01 9.244800359E-02
 3.174999952E-01 9.425699711E-02
 3.202599883E-01 9.613999724E-02
 3.230299950E-01 9.809800237E-02
 3.258199990E-01 1.001299992E-01
 3.286100030E-01 1.022299975E-01
 3.314200044E-01 1.044100001E-01
 3.342500031E-01 1.066600010E-01
 3.370800018E-01 1.089800000E-01
 3.399299979E-01 1.113499999E-01
 3.427900076E-01 1.137999967E-01
 3.456600010E-01 1.163000017E-01
 3.485400081E-01 1.188599989E-01
 3.514400125E-01 1.214699969E-01
 3.543500006E-01 1.241199970E-01
 3.572700024E-01 1.268199980E-01
 3.601999879E-01 1.295499951E-01
 3.631399870E-01 1.323200017E-01
 3.661000133E-01 1.351000071E-01
 3.690699935E-01 1.378999949E-01
 3.720499873E-01 1.407299936E-01
 3.750399947E-01 1.435499936E-01
 3.780399859E-01 1.463499963E-01
 3.810499907E-01 1.491799951E-01
 3.840799928E-01 1.519600004E-01
 3.871200085E-01 1.547199935E-01
 3.901700079E-01 1.574600041E-01
 3.932299912E-01 1.601299942E-01
 3.962999880E-01 1.627900004E-01
 3.993799984E-01 1.653700024E-01
 4.024800062E-01 1.678700000E-01
 4.055800140E-01 1.703300029E-01
 4.086999893E-01 1.726700068E-01
 4.118300080E-01 1.749500036E-01
 4.149700105E-01 1.771000028E-01
 4.181199968E-01 1.791599989E-01
 4.212799966E-01 1.810899973E-01
 4.244500101E-01 1.828899980E-01
 4.276300073E-01 1.845699996E-01
 4.308199883E-01 1.860799938E-01
 4.340200126E-01 1.874600053E-01
 4.372299910E-01 1.886499971E-01
 4.404500127E-01 1.896899939E-01
 4.436799884E-01 1.905499995E-01
 4.469200075E-01 1.911800057E-01
 4.501700103E-01 1.916799992E-01
 4.534299970E-01 1.919099987E-01
 4.566999972E-01 1.919499934E-01
 4.599699974E-01 1.917800009E-01
 4.632599950E-01 1.913200021E-01
 4.665499926E-01 1.906899959E-01
 4.698500037E-01 1.897799969E-01
 4.731700122E-01 1.885599941E-01
 4.764800072E-01 1.871500015E-01
 4.798099995E-01 1.854500026E-01
 4.831500053E-01 1.834100038E-01
 4.864900112E-01 1.811099946E-01
 4.898400009E-01 1.785500050E-01
 4.931899905E-01 1.756400019E-01
 4.965600073E-01 1.723899990E-01
 4.999299943E-01 1.688600034E-01
 5.033100247E-01 1.650100052E-01
 5.066900253E-01 1.607799977E-01
 5.100799799E-01 1.561899930E-01
 5.134800076E-01 1.512800008E-01
 5.168799758E-01 1.460299939E-01
 5.202900171E-01 1.403799951E-01
 5.236999989E-01 1.343400031E-01
 5.271199942E-01 1.279399991E-01
 5.305500031E-01 1.211600006E-01
 5.339800119E-01 1.140000001E-01
 5.374199748E-01 1.064200029E-01
 5.408599973E-01 9.842299670E-02
 5.443099737E-01 9.004300088E-02
 5.477600098E-01 8.124800026E-02
 5.512199998E-01 7.203900069E-02
 5.546799898E-01 6.242499873E-02
 5.581499934E-01 5.236899853E-02
 5.616199970E-01 4.188200086E-02
 5.651000142E-01 3.098599985E-02
 5.685799718E-01 1.966400072E-02
 5.720700026E-01 7.919300348E-03
 5.755699873E-01 -4.246000201E-03
 5.790600181E-01 -1.683400013E-02
 5.825700164E-01 -2.983999997E-02
 5.860800147E-01 -4.326599836E-02
 5.895900130E-01 -5.710300058E-02
 5.931100249E-01 -7.133699954E-02
 5.966299772E-01 -8.596699685E-02
 6.001600027E-01 -1.009799987E-01
 6.036999822E-01 -1.163699999E-01
 6.072400212E-01 -1.321299970E-01
 6.107900143E-01 -1.482300013E-01
 6.143400073E-01 -1.646700054E-01
 6.179000139E-01 -1.814199984E-01
 6.214699745E-01 -1.984699965E-01
 6.250399947E-01 -2.157900035E-01
 6.286100149E-01 -2.333700061E-01
 6.322000027E-01 -2.511599958E-01
 6.357899904E-01 -2.691499889E-01
 6.393799782E-01 -2.873100042E-01
 6.429899931E-01 -3.055999875E-01
 6.466000080E-01 -3.239699900E-01
 6.502100229E-01 -3.424099982E-01
 6.538299918E-01 -3.608500063E-01
 6.574599743E-01 -3.792699873E-01
 6.610999703E-01 -3.976100087E-01
 6.647400260E-01 -4.158200026E-01
 6.683899760E-01 -4.338499904E-01
 6.720499992E-01 -4.516499937E-01
 6.757100224E-01 -4.691700041E-01
 6.793799996E-01 -4.863399863E-01
 6.830499768E-01 -5.031099916E-01
 6.867300272E-01 -5.194200277E-01
 6.904199719E-01 -5.352100134E-01
 6.941099763E-01 -5.504199862E-01
 6.978099942E-01 -5.650200248E-01
 7.015200257E-01 -5.788599849E-01
 7.052199841E-01 -5.918800235E-01
 7.089400291E-01 -6.041300297E-01
 7.126600146E-01 -6.154900193E-01
 7.163800001E-01 -6.259400249E-01
 7.200999856E-01 -6.353999972E-01
 7.238299847E-01 -6.438599825E-01
 7.275699973E-01 -6.512399912E-01
 7.312999964E-01 -6.574199796E-01
 7.350400090E-01 -6.624600291E-01
 7.387800217E-01 -6.663799882E-01
 7.425199747E-01 -6.691100001E-01
 7.462599874E-01 -6.706299782E-01
 7.500000000E-01 -6.710299850E-01
 7.537400126E-01 -6.700999737E-01
 7.574800253E-01 -6.678900123E-01
 7.612199783E-01 -6.645699739E-01
 7.649599910E-01 -6.600800157E-01
 7.687000036E-01 -6.544299722E-01
