VARIABLES = "y/b","U/U<sub>m</sub>"
ZONE T="CFL3D, x=29"
 0.000000000E+00 1.000000000E+00
 3.738499945E-03 9.999799728E-01
 7.885100320E-03 9.999099970E-01
 1.235300023E-02 9.997799993E-01
 1.707099937E-02 9.995800257E-01
 2.198399976E-02 9.993000031E-01
 2.705099992E-02 9.989399910E-01
 3.223999962E-02 9.984999895E-01
 3.752800077E-02 9.979699850E-01
 4.289799929E-02 9.973499775E-01
 4.833700135E-02 9.966400266E-01
 5.383500084E-02 9.958500266E-01
 5.938399956E-02 9.949700236E-01
 6.498000026E-02 9.940000176E-01
 7.061599940E-02 9.929400086E-01
 7.628999650E-02 9.918000102E-01
 8.199799806E-02 9.905800223E-01
 8.773799986E-02 9.892699718E-01
 9.350699931E-02 9.878900051E-01
 9.930299968E-02 9.864199758E-01
 1.051300019E-01 9.848799706E-01
 1.109699979E-01 9.832699895E-01
 1.168399975E-01 9.815800190E-01
 1.227300018E-01 9.798300266E-01
 1.286399961E-01 9.780099988E-01
 1.345700026E-01 9.761199951E-01
 1.405200064E-01 9.741700292E-01
 1.464799941E-01 9.721500278E-01
 1.524599940E-01 9.700800180E-01
 1.584600061E-01 9.679499865E-01
 1.644700021E-01 9.657599926E-01
 1.704999954E-01 9.635199904E-01
 1.765300035E-01 9.612299800E-01
 1.825799942E-01 9.588900208E-01
 1.886499971E-01 9.564999938E-01
 1.947200000E-01 9.540699720E-01
 2.008000016E-01 9.515900016E-01
 2.069000006E-01 9.490600228E-01
 2.129999995E-01 9.464899898E-01
 2.191099972E-01 9.438899755E-01
 2.252400070E-01 9.412400126E-01
 2.313600034E-01 9.385600090E-01
 2.374999970E-01 9.358299971E-01
 2.436500043E-01 9.330800176E-01
 2.497999966E-01 9.302899837E-01
 2.559500039E-01 9.274600148E-01
 2.621200085E-01 9.246100187E-01
 2.682900131E-01 9.217200279E-01
 2.744599879E-01 9.187999964E-01
 2.806400061E-01 9.158599973E-01
 2.868199944E-01 9.128800035E-01
 2.930099964E-01 9.098799825E-01
 2.992100120E-01 9.068499804E-01
 3.054000139E-01 9.038000107E-01
 3.115999997E-01 9.007200003E-01
 3.177999854E-01 8.976200223E-01
 3.240100145E-01 8.944900036E-01
 3.302200139E-01 8.913400173E-01
 3.364300132E-01 8.881800175E-01
 3.426400125E-01 8.849899769E-01
 3.488599956E-01 8.817800283E-01
 3.550699949E-01 8.785499930E-01
 3.612900078E-01 8.752999902E-01
 3.675099909E-01 8.720300198E-01
 3.737300038E-01 8.687400222E-01
 3.799499869E-01 8.654400110E-01
 3.861699998E-01 8.621199727E-01
 3.923900127E-01 8.587899804E-01
 3.986099958E-01 8.554400206E-01
 4.048399925E-01 8.520699739E-01
 4.110600054E-01 8.486899734E-01
 4.172799885E-01 8.453000188E-01
 4.235000014E-01 8.418899775E-01
 4.297200143E-01 8.384699821E-01
 4.359399974E-01 8.350399733E-01
 4.421600103E-01 8.316000104E-01
 4.483799934E-01 8.281400204E-01
 4.546000063E-01 8.246700168E-01
 4.608100057E-01 8.211899996E-01
 4.670200050E-01 8.177000284E-01
 4.732399881E-01 8.141999841E-01
 4.794499874E-01 8.106999993E-01
 4.856500030E-01 8.071799874E-01
 4.918600023E-01 8.036500216E-01
 4.980599880E-01 8.001099825E-01
 5.042600036E-01 7.965700030E-01
 5.104600191E-01 7.930200100E-01
 5.166599751E-01 7.894600034E-01
 5.228499770E-01 7.858899832E-01
 5.290399790E-01 7.823200226E-01
 5.352299809E-01 7.787399888E-01
 5.414199829E-01 7.751500010E-01
 5.475999713E-01 7.715600133E-01
 5.537800193E-01 7.679600120E-01
 5.599499941E-01 7.643600106E-01
 5.661200285E-01 7.607499957E-01
 5.722900033E-01 7.571399808E-01
 5.784599781E-01 7.535200119E-01
 5.846199989E-01 7.498999834E-01
 5.907800198E-01 7.462700009E-01
 5.969300270E-01 7.426400185E-01
 6.030799747E-01 7.390099764E-01
 6.092200279E-01 7.353699803E-01
 6.153600216E-01 7.317299843E-01
 6.215000153E-01 7.280899882E-01
 6.276299953E-01 7.244499922E-01
 6.337599754E-01 7.207999825E-01
 6.398800015E-01 7.171499729E-01
 6.460000277E-01 7.135000229E-01
 6.521199942E-01 7.098500133E-01
 6.582300067E-01 7.061899900E-01
 6.643300056E-01 7.025399804E-01
 6.704300046E-01 6.988800168E-01
 6.765300035E-01 6.952300072E-01
 6.826199889E-01 6.915699840E-01
 6.887000203E-01 6.879100204E-01
 6.947799921E-01 6.842499971E-01
 7.008500099E-01 6.805999875E-01
 7.069200277E-01 6.769400239E-01
 7.129899859E-01 6.732800007E-01
 7.190499902E-01 6.696299911E-01
 7.250999808E-01 6.659700274E-01
 7.311499715E-01 6.623200178E-01
 7.371900082E-01 6.586599946E-01
 7.432199717E-01 6.550099850E-01
 7.492600083E-01 6.513599753E-01
 7.552800179E-01 6.477100253E-01
 7.613000274E-01 6.440700293E-01
 7.672299743E-01 6.404799819E-01
 7.730699778E-01 6.369400024E-01
 7.788299918E-01 6.334400177E-01
 7.845000029E-01 6.299999952E-01
 7.900900245E-01 6.266099811E-01
 7.955999970E-01 6.232600212E-01
 8.010200262E-01 6.199700236E-01
 8.063700199E-01 6.167200208E-01
 8.116300106E-01 6.135200262E-01
 8.168200254E-01 6.103699803E-01
 8.219299912E-01 6.072599888E-01
 8.269699812E-01 6.042000055E-01
 8.319299817E-01 6.011800170E-01
 8.368200064E-01 5.982099771E-01
 8.416299820E-01 5.952900052E-01
 8.463699818E-01 5.924000144E-01
 8.510500193E-01 5.895599723E-01
