#Suction (control) CFD Test Case: Centerspan Mean Cps                           
#mdot = .00844 kg/s through 23-inch-span slot
#This is NOT the workshop test case - it is a lower suction rate!
variables="x/c","Cp"
-0.8045	-0.0188
-0.7424	-0.0164
-0.6791	-0.0109
-0.6176	-0.0083
-0.5565	-0.0042
-0.4937	0.0029
-0.4631	0.0052
-0.4319	0.0103
-0.4009	0.0158
-0.3695	0.0213
-0.3393	0.0303
-0.3085	0.0392
-0.2763	0.0489
-0.2462	0.0619
-0.2150	0.0771
-0.1838	0.0946
-0.1538	0.1153
-0.1221	0.1397
-0.0903	0.1698
-0.0459	0.2220
-0.0315	0.2408
-0.0165	0.2628
-0.0019	0.2855
0.0123	0.3030
0.0271	0.3064
0.0417	0.2953
0.0569	0.2563
0.0709	0.1800
0.0857	0.0658
0.1002	-0.0705
0.1147	-0.1817
0.1288	-0.2626
0.1586	-0.3985
0.1727	-0.4777
0.1873	-0.5313
0.2019	-0.5753
0.2172	-0.6062
0.2308	-0.6361
0.2459	-0.6582
0.2607	-0.6774
0.2747	-0.6953
0.2894	-0.7112
0.3046	-0.7290
0.3188	-0.7447
0.3332	-0.7609
0.3484	-0.7828
0.3641	-0.7874
0.3774	-0.8092
0.3919	-0.8232
0.4064	-0.8353
0.4209	-0.8558
0.4358	-0.8730
0.4504	-0.8842
0.4650	-0.8953
0.4787	-0.9304
0.4941	-0.9221
0.5085	-0.9147
0.5230	-0.9253
0.5371	-0.9336
0.5520	-0.9478
0.5663	-0.9553
0.5811	-0.9629
0.5955	-0.9685
0.6106	-0.9733
0.6249	-1.0041
0.6396	-1.0261
0.6586	-0.7695
0.6732	-0.4250
0.6873	-0.3490
0.7019	-0.3312
0.7162	-0.3287
0.7302	-0.3543
0.7449	-0.3600
0.7588	-0.3534
0.7726	-0.3522
0.7869	-0.3577
0.8018	-0.3443
0.8159	-0.3427
0.8306	-0.3306
0.8443	-0.3166
0.8592	-0.2845
0.8735	-0.2723
0.8882	-0.2295
0.9024	-0.2112
0.9167	-0.1628
0.9311	-0.1549
0.9451	-0.1316
0.9599	-0.0882
0.9739	-0.0721
0.9884	-0.0554
1.0031	-0.0278
1.0175	-0.0026
1.0315	0.0031
1.0458	0.0165
1.0944	0.0192
1.1269	0.0140
1.1600	-0.0073
1.1930	-0.0034
1.2260	0.0005
1.2600	-0.0197
1.2938	-0.0205
1.3267	-0.0319
1.3596	-0.0335
1.3926	-0.0425
1.4266	-0.0554
1.4597	-0.0550
1.4931	-0.0553
1.5268	-0.0608
1.5593	-0.0610
1.5933	-0.0596
1.6265	-0.0716
1.6594	-0.0741
1.6927	-0.0687
1.7258	-0.0754
1.7594	-0.0740
1.7923	-0.0803
1.8259	-0.0624
1.8590	-0.0588
1.8926	-0.0750
1.9254	-0.0717
1.9588	-0.0764
1.9918	-0.0683
2.0247	-0.0735
2.0582	-0.0760
2.0922	-0.0689
2.1250	-0.0603
