# CFD data extracted (using Tecplot) by interpolating from original grid onto fixed set of points
# SST model
VARIABLES = "X","Y","u/Uref"
ZONE T="CFL3D, x=1.01"
 1.200000048E+00 7.349973544E-03 8.042578697E-01
 1.200000048E+00 7.509059738E-03 8.066983819E-01
 1.200000048E+00 7.672091946E-03 8.092076778E-01
 1.200000048E+00 7.839188911E-03 8.117878437E-01
 1.200000048E+00 8.010474965E-03 8.144409060E-01
 1.200000048E+00 8.186074905E-03 8.171687126E-01
 1.200000048E+00 8.366120979E-03 8.199735284E-01
 1.200000048E+00 8.550747298E-03 8.228573799E-01
 1.200000048E+00 8.740094490E-03 8.258227110E-01
 1.200000048E+00 8.934306912E-03 8.288713098E-01
 1.200000048E+00 9.133532643E-03 8.320050836E-01
 1.200000048E+00 9.337926283E-03 8.352261782E-01
 1.200000048E+00 9.547646157E-03 8.385367990E-01
 1.200000048E+00 9.762857109E-03 8.419389129E-01
 1.200000048E+00 9.983728640E-03 8.454343677E-01
 1.200000048E+00 1.021043491E-02 8.490251303E-01
 1.200000048E+00 1.044315845E-02 8.527128100E-01
 1.200000048E+00 1.068208646E-02 8.564989567E-01
 1.200000048E+00 1.092741080E-02 8.603848815E-01
 1.200000048E+00 1.117933169E-02 8.643715978E-01
 1.200000048E+00 1.143805590E-02 8.684589863E-01
 1.200000048E+00 1.170379668E-02 8.726474643E-01
 1.200000048E+00 1.197677478E-02 8.769374490E-01
 1.200000048E+00 1.225721743E-02 8.813279867E-01
 1.200000048E+00 1.254535932E-02 8.858174682E-01
 1.200000048E+00 1.284144539E-02 8.904031515E-01
 1.200000048E+00 1.314572524E-02 8.950821161E-01
 1.200000048E+00 1.345846057E-02 8.998484612E-01
 1.200000048E+00 1.377991959E-02 9.046946168E-01
 1.200000048E+00 1.411037985E-02 9.096110463E-01
 1.200000048E+00 1.445012819E-02 9.145855308E-01
 1.200000048E+00 1.479946077E-02 9.196020961E-01
 1.200000048E+00 1.515868586E-02 9.246402383E-01
 1.200000048E+00 1.552812010E-02 9.296732545E-01
 1.200000048E+00 1.590809040E-02 9.346707463E-01
 1.200000048E+00 1.629893854E-02 9.395935535E-01
 1.200000048E+00 1.670101099E-02 9.443911910E-01
 1.200000048E+00 1.711467281E-02 9.490083456E-01
 1.200000048E+00 1.754029840E-02 9.533813000E-01
 1.200000048E+00 1.797827519E-02 9.574380517E-01
 1.200000048E+00 1.842900179E-02 9.610973001E-01
 1.200000048E+00 1.889289171E-02 9.642843604E-01
 1.200000048E+00 1.937037334E-02 9.669393897E-01
 1.200000048E+00 1.986188814E-02 9.690302014E-01
 1.200000048E+00 2.036789432E-02 9.705648422E-01
 1.200000048E+00 2.088886499E-02 9.715952873E-01
 1.200000048E+00 2.142528817E-02 9.722150564E-01
 1.200000048E+00 2.197766863E-02 9.725453854E-01
 1.200000048E+00 2.254653163E-02 9.727028012E-01
 1.200000048E+00 2.313241735E-02 9.727755189E-01
 1.200000048E+00 2.373588085E-02 9.728223085E-01
 1.200000048E+00 2.435750514E-02 9.728704095E-01
 1.200000048E+00 2.499788254E-02 9.729246497E-01
 1.200000048E+00 2.565763518E-02 9.729806781E-01
 1.200000048E+00 2.633740008E-02 9.730337858E-01
 1.200000048E+00 2.703783289E-02 9.730829597E-01
 1.200000048E+00 2.775961533E-02 9.731308222E-01
 1.200000048E+00 2.850345336E-02 9.731795788E-01
 1.200000048E+00 2.927008457E-02 9.732305408E-01
 1.200000048E+00 3.006026521E-02 9.732838273E-01
 1.200000048E+00 3.087478876E-02 9.733394384E-01
 1.200000048E+00 3.171447292E-02 9.733964205E-01
 1.200000048E+00 3.258017451E-02 9.734553695E-01
 1.200000048E+00 3.347278014E-02 9.735168815E-01
 1.200000048E+00 3.439321741E-02 9.735807776E-01
 1.200000048E+00 3.534245864E-02 9.736474752E-01
 1.200000048E+00 3.632151335E-02 9.737164974E-01
 1.200000048E+00 3.733143583E-02 9.737881422E-01
 1.200000048E+00 3.837330639E-02 9.738628268E-01
 1.200000048E+00 3.944826126E-02 9.739406705E-01
 1.200000048E+00 4.055744037E-02 9.740219116E-01
 1.200000048E+00 4.170203954E-02 9.741058946E-01
 1.200000048E+00 4.288328066E-02 9.741933942E-01
 1.200000048E+00 4.410242662E-02 9.742848873E-01
 1.200000048E+00 4.536078498E-02 9.743801951E-01
 1.200000048E+00 4.665967450E-02 9.744789600E-01
 1.200000048E+00 4.800046980E-02 9.745818377E-01
 1.200000048E+00 4.938460886E-02 9.746897221E-01
 1.200000048E+00 5.081356689E-02 9.748015404E-01
 1.200000048E+00 5.228887871E-02 9.749178886E-01
 1.200000048E+00 5.381212384E-02 9.750397205E-01
 1.200000048E+00 5.538493767E-02 9.751663208E-01
 1.200000048E+00 5.700900406E-02 9.752979875E-01
 1.200000048E+00 5.868609250E-02 9.754359126E-01
 1.200000048E+00 6.041802093E-02 9.755790830E-01
 1.200000048E+00 6.220667437E-02 9.757282734E-01
 1.200000048E+00 6.405401230E-02 9.758841991E-01
 1.200000048E+00 6.596206129E-02 9.760462046E-01
 1.200000048E+00 6.793289632E-02 9.762155414E-01
 1.200000048E+00 6.996870041E-02 9.763915539E-01
 1.200000048E+00 7.207172364E-02 9.765751958E-01
 1.200000048E+00 7.424429059E-02 9.767664075E-01
 1.200000048E+00 7.648881525E-02 9.769657254E-01
 1.200000048E+00 7.880780101E-02 9.771732688E-01
 1.200000048E+00 8.120383322E-02 9.773895741E-01
 1.200000048E+00 8.367959410E-02 9.776146412E-01
 1.200000048E+00 8.623785526E-02 9.778494835E-01
 1.200000048E+00 8.888150752E-02 9.780935049E-01
 1.200000048E+00 9.161351621E-02 9.783483148E-01
 1.200000048E+00 9.443697333E-02 9.786130190E-01
 1.200000048E+00 9.735507518E-02 9.788880944E-01
 1.200000048E+00 1.003711447E-01 9.791746736E-01
 1.200000048E+00 1.034886092E-01 9.794719219E-01
 1.200000048E+00 1.067110226E-01 9.797804356E-01
 1.200000048E+00 1.100420654E-01 9.801015258E-01
 1.200000048E+00 1.134855524E-01 9.804345965E-01
 1.200000048E+00 1.170454398E-01 9.807797670E-01
 1.200000048E+00 1.207258180E-01 9.811379313E-01
 1.200000048E+00 1.245309338E-01 9.815093875E-01
 1.200000048E+00 1.284651756E-01 9.818945527E-01
 1.200000048E+00 1.325331181E-01 9.822932482E-01
 1.200000048E+00 1.367394328E-01 9.827053547E-01
 1.200000048E+00 1.410887092E-01 9.831313491E-01
 1.200000048E+00 1.455858648E-01 9.835710526E-01
 1.200000048E+00 1.502361149E-01 9.840251207E-01
 1.200000048E+00 1.550448984E-01 9.844930768E-01
 1.200000048E+00 1.600177884E-01 9.849753380E-01
 1.200000048E+00 1.651606262E-01 9.854714870E-01
 1.200000048E+00 1.704794168E-01 9.859814644E-01
 1.200000048E+00 1.759803891E-01 9.865052104E-01
 1.200000048E+00 1.816700399E-01 9.870430231E-01
 1.200000048E+00 1.875551045E-01 9.875937104E-01
 1.200000048E+00 1.936425418E-01 9.881578684E-01
 1.200000048E+00 1.999396384E-01 9.887345433E-01
 1.200000048E+00 2.064538598E-01 9.893236756E-01
 1.200000048E+00 2.131930292E-01 9.899241328E-01
 1.200000048E+00 2.201652229E-01 9.905364513E-01
 1.200000048E+00 2.273788303E-01 9.911589622E-01
 1.200000048E+00 2.348425686E-01 9.917911887E-01
 1.200000048E+00 2.425654531E-01 9.924324751E-01
 1.200000048E+00 2.505568266E-01 9.930821061E-01
 1.200000048E+00 2.588263750E-01 9.937389493E-01
 1.200000048E+00 2.673841715E-01 9.944021106E-01
 1.200000048E+00 2.762405574E-01 9.950703382E-01
 1.200000048E+00 2.854063511E-01 9.957427979E-01
 1.200000048E+00 2.948926687E-01 9.964181185E-01
 1.200000048E+00 3.047111034E-01 9.970948100E-01
 1.200000048E+00 3.148736060E-01 9.977717400E-01
 1.200000048E+00 3.253925741E-01 9.984477758E-01
 1.200000048E+00 3.362807930E-01 9.991210699E-01
 1.200000048E+00 3.475515842E-01 9.997906089E-01
 1.200000048E+00 3.592187166E-01 1.000454545E+00
 1.200000048E+00 3.712964058E-01 1.001111507E+00
 1.200000048E+00 3.837994933E-01 1.001760006E+00
 1.200000048E+00 3.967431486E-01 1.002398372E+00
 1.200000048E+00 4.101432562E-01 1.003025055E+00
 1.200000048E+00 4.240162373E-01 1.003638744E+00
 1.200000048E+00 4.383791387E-01 1.004237533E+00
 1.200000048E+00 4.532494545E-01 1.004820108E+00
 1.200000048E+00 4.686454237E-01 1.005384922E+00
 1.200000048E+00 4.845860004E-01 1.005930543E+00
 1.200000048E+00 5.010907650E-01 1.006455779E+00
 1.200000048E+00 5.181799531E-01 1.006959558E+00
 1.200000048E+00 5.358744860E-01 1.007440567E+00
 1.200000048E+00 5.541962385E-01 1.007897973E+00
 1.200000048E+00 5.731676221E-01 1.008329868E+00
 1.200000048E+00 5.928121209E-01 1.008734941E+00
 1.200000048E+00 6.131538153E-01 1.009111404E+00
 1.200000048E+00 6.342177391E-01 1.009459019E+00
 1.200000048E+00 6.560298204E-01 1.009779811E+00
 1.200000048E+00 6.786169410E-01 1.010072231E+00
 1.200000048E+00 7.020058632E-01 1.010335088E+00
 1.200000048E+00 7.262218595E-01 1.010568976E+00
 1.200000048E+00 7.512944341E-01 1.010773301E+00
 1.200000048E+00 7.772545218E-01 1.010948181E+00
 1.200000048E+00 8.041339517E-01 1.011094451E+00
 1.200000048E+00 8.319655657E-01 1.011211872E+00
 1.200000048E+00 8.607839942E-01 1.011301160E+00
 1.200000048E+00 8.906251192E-01 1.011363029E+00
 1.200000048E+00 9.215260744E-01 1.011398315E+00
 1.200000048E+00 9.535254836E-01 1.011407733E+00
 1.200000048E+00 9.866633415E-01 1.011392236E+00
 1.200000048E+00 1.020981193E+00 1.011353016E+00
 1.200000048E+00 1.056522131E+00 1.011291265E+00
 1.200000048E+00 1.093330503E+00 1.011208057E+00
 1.200000048E+00 1.131452203E+00 1.011104822E+00
 1.200000048E+00 1.170934796E+00 1.010983109E+00
 1.200000048E+00 1.211827040E+00 1.010843992E+00
 1.200000048E+00 1.254179597E+00 1.010689139E+00
 1.200000048E+00 1.298044801E+00 1.010519743E+00
 1.200000048E+00 1.343475819E+00 1.010337472E+00
 1.200000048E+00 1.390528440E+00 1.010143757E+00
 1.200000048E+00 1.439260006E+00 1.009939790E+00
 1.200000048E+00 1.489728928E+00 1.009727120E+00
 1.200000048E+00 1.541996241E+00 1.009507298E+00
 1.200000048E+00 1.596125126E+00 1.009281158E+00
 1.200000048E+00 1.652179718E+00 1.009050131E+00
 1.200000048E+00 1.710226893E+00 1.008815527E+00
 1.200000048E+00 1.770335793E+00 1.008578539E+00
 1.200000048E+00 1.832577586E+00 1.008339882E+00
 1.200000048E+00 1.897024870E+00 1.008101106E+00
 1.200000048E+00 1.963753700E+00 1.007861495E+00
 1.200000048E+00 2.032842398E+00 1.007622600E+00
 1.200000048E+00 2.104370356E+00 1.007385969E+00
 1.200000048E+00 2.178420782E+00 1.007152081E+00
 1.200000048E+00 2.255079269E+00 1.006921291E+00
 1.200000048E+00 2.334429741E+00 1.006693959E+00
 1.200000048E+00 2.416550636E+00 1.006470561E+00
 1.200000048E+00 2.501536369E+00 1.006251454E+00
 1.200000048E+00 2.589481592E+00 1.006037354E+00
 1.200000048E+00 2.680482626E+00 1.005828261E+00
 1.200000048E+00 2.774644136E+00 1.005624294E+00
 1.200000048E+00 2.872072220E+00 1.005425811E+00
 1.200000048E+00 2.972876549E+00 1.005232692E+00
 1.200000048E+00 3.077171087E+00 1.005045056E+00
 1.200000048E+00 3.185072660E+00 1.004863024E+00
 1.200000048E+00 3.296700954E+00 1.004686475E+00
 1.200000048E+00 3.412178278E+00 1.004515529E+00
 1.200000048E+00 3.531630754E+00 1.004350185E+00
 1.200000048E+00 3.655183315E+00 1.004190326E+00
 1.200000048E+00 3.782966375E+00 1.004036069E+00
 1.200000048E+00 3.915112019E+00 1.003886819E+00
 1.200000048E+00 4.051747322E+00 1.003743052E+00
 1.200000048E+00 4.193010807E+00 1.003604293E+00
 1.200000048E+00 4.339034557E+00 1.003470659E+00
 1.200000048E+00 4.489949703E+00 1.003342032E+00
 1.200000048E+00 4.645899296E+00 1.003218174E+00
 1.200000048E+00 4.807011604E+00 1.003098965E+00
 1.200000048E+00 4.973424435E+00 1.002984285E+00
 1.200000048E+00 5.145281792E+00 1.002874136E+00
 1.200000048E+00 5.322706699E+00 1.002768397E+00
 1.200000048E+00 5.505847454E+00 1.002666593E+00
 1.200000048E+00 5.694836617E+00 1.002568960E+00
 1.200000048E+00 5.889804840E+00 1.002475142E+00
 1.200000048E+00 6.090907097E+00 1.002385139E+00
 1.200000048E+00 6.298384666E+00 1.002298713E+00
 1.200000048E+00 6.512423992E+00 1.002215624E+00
 1.200000048E+00 6.733174324E+00 1.002135873E+00
 1.200000048E+00 6.960784435E+00 1.002059102E+00
 1.200000048E+00 7.195402622E+00 1.001985550E+00
 1.200000048E+00 7.437175274E+00 1.001914859E+00
 1.200000048E+00 7.686245441E+00 1.001846910E+00
 1.200000048E+00 7.942754745E+00 1.001781821E+00
 1.200000048E+00 8.206836700E+00 1.001719236E+00
 1.200000048E+00 8.478626251E+00 1.001659274E+00
 1.200000048E+00 8.758243561E+00 1.001601577E+00
 1.200000048E+00 9.045811653E+00 1.001546264E+00
 1.200000048E+00 9.341436386E+00 1.001493096E+00
 1.200000048E+00 9.645220757E+00 1.001441956E+00
 1.200000048E+00 9.957255363E+00 1.001393318E+00
 1.200000048E+00 1.027761650E+01 1.001346588E+00
 1.200000048E+00 1.060637569E+01 1.001301646E+00
 1.200000048E+00 1.094357491E+01 1.001258612E+00
 1.200000048E+00 1.128926182E+01 1.001217246E+00
 1.200000048E+00 1.164344215E+01 1.001177549E+00
 1.200000048E+00 1.200612831E+01 1.001139522E+00
 1.200000048E+00 1.237728596E+01 1.001102924E+00
 1.200000048E+00 1.275687408E+01 1.001067758E+00
 1.200000048E+00 1.314487267E+01 1.001034021E+00
 1.200000048E+00 1.354136944E+01 1.001001835E+00
 1.200000048E+00 1.394642925E+01 1.000971079E+00
 1.200000048E+00 1.436011124E+01 1.000941396E+00
 1.200000048E+00 1.478246117E+01 1.000912905E+00
 1.200000048E+00 1.521350479E+01 1.000885487E+00
 1.200000048E+00 1.565326214E+01 1.000859141E+00
 1.200000048E+00 1.610173225E+01 1.000833869E+00
 1.200000048E+00 1.655891037E+01 1.000809550E+00
 1.200000048E+00 1.702476883E+01 1.000786304E+00
 1.200000048E+00 1.749927711E+01 1.000763893E+00
 1.200000048E+00 1.798239326E+01 1.000742435E+00
 1.200000048E+00 1.847407150E+01 1.000721693E+00
 1.200000048E+00 1.897425842E+01 1.000702977E+00
 1.200000048E+00 1.948291397E+01 1.000686049E+00
 1.200000048E+00 2.000000000E+01 1.000662327E+00
ZONE T="CFL3D, x=1.4"
 1.399999976E+00 -2.000000000E+01 9.994137287E-01
 1.399999976E+00 -1.951794815E+01 9.993953109E-01
 1.399999976E+00 -1.904155731E+01 9.993823171E-01
 1.399999976E+00 -1.857099915E+01 9.993693233E-01
 1.399999976E+00 -1.810645103E+01 9.993541837E-01
 1.399999976E+00 -1.764809036E+01 9.993385673E-01
 1.399999976E+00 -1.719609070E+01 9.993222356E-01
 1.399999976E+00 -1.675061226E+01 9.993054271E-01
 1.399999976E+00 -1.631180382E+01 9.992879629E-01
 1.399999976E+00 -1.587980366E+01 9.992700219E-01
 1.399999976E+00 -1.545473099E+01 9.992514849E-01
 1.399999976E+00 -1.503669357E+01 9.992322922E-01
 1.399999976E+00 -1.462577820E+01 9.992123246E-01
 1.399999976E+00 -1.422205734E+01 9.991918206E-01
 1.399999976E+00 -1.382558537E+01 9.991706014E-01
 1.399999976E+00 -1.343639946E+01 9.991486669E-01
 1.399999976E+00 -1.305452347E+01 9.991260171E-01
 1.399999976E+00 -1.267995930E+01 9.991027713E-01
 1.399999976E+00 -1.231279945E+01 9.990786314E-01
 1.399999976E+00 -1.195315456E+01 9.990536571E-01
 1.399999976E+00 -1.160112476E+01 9.990279078E-01
 1.399999976E+00 -1.125676632E+01 9.990013838E-01
 1.399999976E+00 -1.092013264E+01 9.989740849E-01
 1.399999976E+00 -1.059124088E+01 9.989460111E-01
 1.399999976E+00 -1.027010727E+01 9.989171028E-01
 1.399999976E+00 -9.956716537E+00 9.988873601E-01
 1.399999976E+00 -9.651045799E+00 9.988569021E-01
 1.399999976E+00 -9.353055954E+00 9.988255501E-01
 1.399999976E+00 -9.062693596E+00 9.987931848E-01
 1.399999976E+00 -8.779897690E+00 9.987600446E-01
 1.399999976E+00 -8.504588127E+00 9.987260699E-01
 1.399999976E+00 -8.236685753E+00 9.986912012E-01
 1.399999976E+00 -7.976092815E+00 9.986554980E-01
 1.399999976E+00 -7.722711086E+00 9.986189008E-01
 1.399999976E+00 -7.476432323E+00 9.985815287E-01
 1.399999976E+00 -7.237142086E+00 9.985433221E-01
 1.399999976E+00 -7.004723549E+00 9.985042214E-01
 1.399999976E+00 -6.779053688E+00 9.984643459E-01
 1.399999976E+00 -6.560007095E+00 9.984236956E-01
 1.399999976E+00 -6.347455978E+00 9.983822107E-01
 1.399999976E+00 -6.141235352E+00 9.983400106E-01
 1.399999976E+00 -5.941126347E+00 9.982969165E-01
 1.399999976E+00 -5.746988773E+00 9.982531071E-01
 1.399999976E+00 -5.558706760E+00 9.982085824E-01
 1.399999976E+00 -5.376159191E+00 9.981632829E-01
 1.399999976E+00 -5.199209690E+00 9.981172681E-01
 1.399999976E+00 -5.027743816E+00 9.980707765E-01
 1.399999976E+00 -4.861628056E+00 9.980235100E-01
 1.399999976E+00 -4.700731277E+00 9.979754686E-01
 1.399999976E+00 -4.544932842E+00 9.979270697E-01
 1.399999976E+00 -4.394095898E+00 9.978781343E-01
 1.399999976E+00 -4.248093605E+00 9.978286624E-01
 1.399999976E+00 -4.106799126E+00 9.977785945E-01
 1.399999976E+00 -3.970077991E+00 9.977282286E-01
 1.399999976E+00 -3.837805986E+00 9.976774454E-01
 1.399999976E+00 -3.709853649E+00 9.976262450E-01
 1.399999976E+00 -3.586093426E+00 9.975745678E-01
 1.399999976E+00 -3.466401339E+00 9.975226521E-01
 1.399999976E+00 -3.350652695E+00 9.974702597E-01
 1.399999976E+00 -3.238726139E+00 9.974175692E-01
 1.399999976E+00 -3.130502224E+00 9.973644614E-01
 1.399999976E+00 -3.025864363E+00 9.973108172E-01
 1.399999976E+00 -2.924698353E+00 9.972569346E-01
 1.399999976E+00 -2.826894045E+00 9.972023964E-01
 1.399999976E+00 -2.732344389E+00 9.971472025E-01
 1.399999976E+00 -2.640944242E+00 9.970913529E-01
 1.399999976E+00 -2.552595139E+00 9.970347881E-01
 1.399999976E+00 -2.467201948E+00 9.969772100E-01
 1.399999976E+00 -2.384668589E+00 9.969187975E-01
 1.399999976E+00 -2.304914474E+00 9.968589544E-01
 1.399999976E+00 -2.227854013E+00 9.967978597E-01
 1.399999976E+00 -2.153399944E+00 9.967350364E-01
 1.399999976E+00 -2.081467390E+00 9.966706634E-01
 1.399999976E+00 -2.011974812E+00 9.966042638E-01
 1.399999976E+00 -1.944842219E+00 9.965354204E-01
 1.399999976E+00 -1.879991531E+00 9.964640141E-01
 1.399999976E+00 -1.817348123E+00 9.963895679E-01
 1.399999976E+00 -1.756839037E+00 9.963119030E-01
 1.399999976E+00 -1.698392987E+00 9.962307215E-01
 1.399999976E+00 -1.641941428E+00 9.961456656E-01
 1.399999976E+00 -1.587418079E+00 9.960564971E-01
 1.399999976E+00 -1.534757853E+00 9.959627986E-01
 1.399999976E+00 -1.483897924E+00 9.958641529E-01
 1.399999976E+00 -1.434778094E+00 9.957603216E-01
 1.399999976E+00 -1.387338996E+00 9.956510067E-01
 1.399999976E+00 -1.341523051E+00 9.955359101E-01
 1.399999976E+00 -1.297275424E+00 9.954147935E-01
 1.399999976E+00 -1.254541993E+00 9.952873588E-01
 1.399999976E+00 -1.213270545E+00 9.951533675E-01
 1.399999976E+00 -1.173410416E+00 9.950128198E-01
 1.399999976E+00 -1.134912729E+00 9.948654771E-01
 1.399999976E+00 -1.097729802E+00 9.947113395E-01
 1.399999976E+00 -1.061815739E+00 9.945502877E-01
 1.399999976E+00 -1.027126193E+00 9.943824410E-01
 1.399999976E+00 -9.936180115E-01 9.942077398E-01
 1.399999976E+00 -9.612498283E-01 9.940264225E-01
 1.399999976E+00 -9.299816489E-01 9.938385487E-01
 1.399999976E+00 -8.997750282E-01 9.936444163E-01
 1.399999976E+00 -8.705927730E-01 9.934442043E-01
 1.399999976E+00 -8.423991203E-01 9.932383895E-01
 1.399999976E+00 -8.151598573E-01 9.930272102E-01
 1.399999976E+00 -7.888420224E-01 9.928106070E-01
 1.399999976E+00 -7.634136677E-01 9.925894141E-01
 1.399999976E+00 -7.388440967E-01 9.923639894E-01
 1.399999976E+00 -7.151068449E-01 9.921351671E-01
 1.399999976E+00 -6.921743155E-01 9.919033051E-01
 1.399999976E+00 -6.700184941E-01 9.916688800E-01
 1.399999976E+00 -6.486126184E-01 9.914325476E-01
 1.399999976E+00 -6.279306412E-01 9.911952615E-01
 1.399999976E+00 -6.079475880E-01 9.909574986E-01
 1.399999976E+00 -5.886392593E-01 9.907194972E-01
 1.399999976E+00 -5.699822903E-01 9.904816747E-01
 1.399999976E+00 -5.519540906E-01 9.902443290E-01
 1.399999976E+00 -5.345329642E-01 9.900081754E-01
 1.399999976E+00 -5.176979303E-01 9.897742867E-01
 1.399999976E+00 -5.014286637E-01 9.895428419E-01
 1.399999976E+00 -4.857056141E-01 9.893146753E-01
 1.399999976E+00 -4.705098569E-01 9.890901446E-01
 1.399999976E+00 -4.558232129E-01 9.888695478E-01
 1.399999976E+00 -4.416281283E-01 9.886532426E-01
 1.399999976E+00 -4.279074967E-01 9.884414673E-01
 1.399999976E+00 -4.146449864E-01 9.882347584E-01
 1.399999976E+00 -4.018247724E-01 9.880332351E-01
 1.399999976E+00 -3.894315660E-01 9.878374338E-01
 1.399999976E+00 -3.774506152E-01 9.876472950E-01
 1.399999976E+00 -3.658676744E-01 9.874632359E-01
 1.399999976E+00 -3.546689749E-01 9.872847795E-01
 1.399999976E+00 -3.438412547E-01 9.871129394E-01
 1.399999976E+00 -3.333717287E-01 9.869474173E-01
 1.399999976E+00 -3.232479692E-01 9.867879748E-01
 1.399999976E+00 -3.134580553E-01 9.866353273E-01
 1.399999976E+00 -3.039904237E-01 9.864889979E-01
 1.399999976E+00 -2.948339581E-01 9.863489270E-01
 1.399999976E+00 -2.859778702E-01 9.862152338E-01
 1.399999976E+00 -2.774118185E-01 9.860875607E-01
 1.399999976E+00 -2.691257596E-01 9.859665036E-01
 1.399999976E+00 -2.611100376E-01 9.858512282E-01
 1.399999976E+00 -2.533552945E-01 9.857420325E-01
 1.399999976E+00 -2.458525598E-01 9.856386185E-01
 1.399999976E+00 -2.385931611E-01 9.855409265E-01
 1.399999976E+00 -2.315687239E-01 9.854487777E-01
 1.399999976E+00 -2.247711867E-01 9.853621125E-01
 1.399999976E+00 -2.181927711E-01 9.852807522E-01
 1.399999976E+00 -2.118260115E-01 9.852043390E-01
 1.399999976E+00 -2.056636810E-01 9.851326942E-01
 1.399999976E+00 -1.996987909E-01 9.850656390E-01
 1.399999976E+00 -1.939246655E-01 9.850029945E-01
 1.399999976E+00 -1.883348227E-01 9.849449396E-01
 1.399999976E+00 -1.829230636E-01 9.848909974E-01
 1.399999976E+00 -1.776833683E-01 9.848407507E-01
 1.399999976E+00 -1.726099402E-01 9.847942591E-01
 1.399999976E+00 -1.676971614E-01 9.847514629E-01
 1.399999976E+00 -1.629396379E-01 9.847120643E-01
 1.399999976E+00 -1.583322734E-01 9.846755862E-01
 1.399999976E+00 -1.538703144E-01 9.846427441E-01
 1.399999976E+00 -1.495489031E-01 9.846122265E-01
 1.399999976E+00 -1.453633308E-01 9.845846295E-01
 1.399999976E+00 -1.413090527E-01 9.845595956E-01
 1.399999976E+00 -1.373816729E-01 9.845368862E-01
 1.399999976E+00 -1.335769445E-01 9.845165610E-01
 1.399999976E+00 -1.298907697E-01 9.844982028E-01
 1.399999976E+00 -1.263192296E-01 9.844818711E-01
 1.399999976E+00 -1.228584871E-01 9.844678044E-01
 1.399999976E+00 -1.195048615E-01 9.844549894E-01
 1.399999976E+00 -1.162548065E-01 9.844444990E-01
 1.399999976E+00 -1.131048948E-01 9.844350815E-01
 1.399999976E+00 -1.100517958E-01 9.844273329E-01
 1.399999976E+00 -1.070923209E-01 9.844210148E-01
 1.399999976E+00 -1.042233706E-01 9.844152927E-01
 1.399999976E+00 -1.014419720E-01 9.844109416E-01
 1.399999976E+00 -9.874524921E-02 9.844076633E-01
 1.399999976E+00 -9.613041580E-02 9.844049811E-01
 1.399999976E+00 -9.359478205E-02 9.844034314E-01
 1.399999976E+00 -9.113575518E-02 9.844031930E-01
 1.399999976E+00 -8.875083923E-02 9.844031930E-01
 1.399999976E+00 -8.643760532E-02 9.844042063E-01
 1.399999976E+00 -8.419372886E-02 9.844062328E-01
 1.399999976E+00 -8.201693743E-02 9.844086766E-01
 1.399999976E+00 -7.990507036E-02 9.844114780E-01
 1.399999976E+00 -7.785601914E-02 9.844149351E-01
 1.399999976E+00 -7.586775720E-02 9.844189882E-01
 1.399999976E+00 -7.393831760E-02 9.844233990E-01
 1.399999976E+00 -7.206580043E-02 9.844278097E-01
 1.399999976E+00 -7.024838030E-02 9.844326973E-01
 1.399999976E+00 -6.848429143E-02 9.844380617E-01
 1.399999976E+00 -6.677183509E-02 9.844439626E-01
 1.399999976E+00 -6.510935724E-02 9.844495058E-01
 1.399999976E+00 -6.349526346E-02 9.844552279E-01
 1.399999976E+00 -6.192801520E-02 9.844613075E-01
 1.399999976E+00 -6.040611491E-02 9.844677448E-01
 1.399999976E+00 -5.892811716E-02 9.844744802E-01
 1.399999976E+00 -5.749265105E-02 9.844809175E-01
 1.399999976E+00 -5.609834939E-02 9.844874144E-01
 1.399999976E+00 -5.474389344E-02 9.844940901E-01
 1.399999976E+00 -5.342800170E-02 9.845008850E-01
 1.399999976E+00 -5.214943364E-02 9.845077991E-01
 1.399999976E+00 -5.090698600E-02 9.845148921E-01
 1.399999976E+00 -4.969948158E-02 9.845218062E-01
 1.399999976E+00 -4.852578044E-02 9.845285416E-01
 1.399999976E+00 -4.738478363E-02 9.845353365E-01
 1.399999976E+00 -4.627543315E-02 9.845421910E-01
 1.399999976E+00 -4.519671202E-02 9.845491648E-01
 1.399999976E+00 -4.414764047E-02 9.845561385E-01
 1.399999976E+00 -4.312728718E-02 9.845631719E-01
 1.399999976E+00 -4.213475436E-02 9.845700860E-01
 1.399999976E+00 -4.116917402E-02 9.845767021E-01
 1.399999976E+00 -4.022971913E-02 9.845833182E-01
 1.399999976E+00 -3.931558132E-02 9.845899940E-01
 1.399999976E+00 -3.842599317E-02 9.845968485E-01
 1.399999976E+00 -3.756019473E-02 9.846033454E-01
 1.399999976E+00 -3.671747819E-02 9.846104980E-01
 1.399999976E+00 -3.589713946E-02 9.846237302E-01
 1.399999976E+00 -3.509850428E-02 9.846273661E-01
 1.399999976E+00 -3.432091698E-02 9.845162630E-01
 1.399999976E+00 -3.356374055E-02 9.840446115E-01
 1.399999976E+00 -3.282636777E-02 9.828863144E-01
 1.399999976E+00 -3.210819885E-02 9.807863235E-01
 1.399999976E+00 -3.140866384E-02 9.776752591E-01
 1.399999976E+00 -3.072720021E-02 9.736586809E-01
 1.399999976E+00 -3.006327152E-02 9.689259529E-01
 1.399999976E+00 -2.941635624E-02 9.636836648E-01
 1.399999976E+00 -2.878594771E-02 9.581076503E-01
 1.399999976E+00 -2.817155793E-02 9.523327947E-01
 1.399999976E+00 -2.757271379E-02 9.464576840E-01
