    Radial       Axial        Radial       K            Turbulent
    position     velocity     velocity                  viscosity
   4.8500E+00   6.0000E-02   5.1633E-03   5.0079E-02
   4.8500E+00   8.0000E-02   5.1399E-03   4.9962E-02
   4.8500E+00   1.0000E-01   5.1071E-03   4.9808E-02
   4.8500E+00   1.2000E-01   5.0659E-03   4.9620E-02
   4.8500E+00   1.4000E-01   5.0164E-03   4.9397E-02
   4.8500E+00   1.6000E-01   4.9589E-03   4.9140E-02
   4.8500E+00   1.8000E-01   4.8882E-03   4.8831E-02
   4.8500E+00   2.0000E-01   4.8021E-03   4.8441E-02
   4.8500E+00   2.2000E-01   4.7024E-03   4.7972E-02
   4.8500E+00   2.4000E-01   4.5891E-03   4.7423E-02
   4.8500E+00   2.6000E-01   4.4584E-03   4.6787E-02
   4.8500E+00   2.8000E-01   4.3014E-03   4.5945E-02
   4.8500E+00   3.0000E-01   4.1184E-03   4.4868E-02
   4.8500E+00   3.2000E-01   3.9093E-03   4.3557E-02
   4.8500E+00   3.4000E-01   3.6771E-03   4.2072E-02
   4.8500E+00   3.6000E-01   3.4011E-03   4.0095E-02
   4.8500E+00   3.8000E-01   3.0645E-03   3.7331E-02
   4.8500E+00   4.0000E-01   2.6673E-03   3.3782E-02
   4.8500E+00   4.2000E-01   2.2095E-03   2.9417E-02
   4.8500E+00   4.4000E-01   1.6768E-03   2.3619E-02
   4.8500E+00   4.6000E-01   1.0635E-03   1.6146E-02
   4.8500E+00   4.8000E-01   3.9968E-04   6.7009E-03
   4.8500E+00   5.0000E-01   0.0          0.0
   4.9500E+00   0.0          5.1135E-03   5.1019E-02
   4.9500E+00   2.0000E-02   5.1100E-03   5.1006E-02
   4.9500E+00   4.0000E-02   5.0993E-03   5.0954E-02
   4.9500E+00   6.0000E-02   5.0814E-03   5.0862E-02
   4.9500E+00   8.0000E-02   5.0562E-03   5.0731E-02
   4.9500E+00   1.0000E-01   5.0217E-03   5.0562E-02
   4.9500E+00   1.2000E-01   4.9787E-03   5.0354E-02
   4.9500E+00   1.4000E-01   4.9275E-03   5.0107E-02
   4.9500E+00   1.6000E-01   4.8683E-03   4.9821E-02
   4.9500E+00   1.8000E-01   4.7959E-03   4.9481E-02
   4.9500E+00   2.0000E-01   4.7086E-03   4.9057E-02
   4.9500E+00   2.2000E-01   4.6082E-03   4.8547E-02
   4.9500E+00   2.4000E-01   4.4947E-03   4.7953E-02
   4.9500E+00   2.6000E-01   4.3640E-03   4.7269E-02
   4.9500E+00   2.8000E-01   4.2074E-03   4.6376E-02
   4.9500E+00   3.0000E-01   4.0258E-03   4.5242E-02
   4.9500E+00   3.2000E-01   3.8191E-03   4.3866E-02
   4.9500E+00   3.4000E-01   3.5901E-03   4.2318E-02
   4.9500E+00   3.6000E-01   3.3185E-03   4.0284E-02
   4.9500E+00   3.8000E-01   2.9881E-03   3.7461E-02
   4.9500E+00   4.0000E-01   2.5990E-03   3.3847E-02
   4.9500E+00   4.2000E-01   2.1503E-03   2.9410E-02
   4.9500E+00   4.4000E-01   1.6282E-03   2.3552E-02
   4.9500E+00   4.6000E-01   1.0318E-03   1.6068E-02
   4.9500E+00   4.8000E-01   3.8760E-04   6.6671E-03
   4.9500E+00   5.0000E-01   0.0          0.0
   5.0500E+00   0.0          5.0174E-03   5.1736E-02
   5.0500E+00   2.0000E-02   5.0138E-03   5.1725E-02
   5.0500E+00   4.0000E-02   5.0027E-03   5.1670E-02
   5.0500E+00   6.0000E-02   4.9841E-03   5.1573E-02
   5.0500E+00   8.0000E-02   4.9580E-03   5.1432E-02
   5.0500E+00   1.0000E-01   4.9225E-03   5.1249E-02
   5.0500E+00   1.2000E-01   4.8785E-03   5.1024E-02
   5.0500E+00   1.4000E-01   4.8263E-03   5.0755E-02
   5.0500E+00   1.6000E-01   4.7659E-03   5.0443E-02
   5.0500E+00   1.8000E-01   4.6926E-03   5.0073E-02
   5.0500E+00   2.0000E-01   4.6048E-03   4.9613E-02
   5.0500E+00   2.2000E-01   4.5040E-03   4.9064E-02
   5.0500E+00   2.4000E-01   4.3903E-03   4.8425E-02
   5.0500E+00   2.6000E-01   4.2599E-03   4.7692E-02
   5.0500E+00   2.8000E-01   4.1044E-03   4.6745E-02
   5.0500E+00   3.0000E-01   3.9244E-03   4.5551E-02
   5.0500E+00   3.2000E-01   3.7200E-03   4.4112E-02
   5.0500E+00   3.4000E-01   3.4942E-03   4.2497E-02
   5.0500E+00   3.6000E-01   3.2275E-03   4.0398E-02
   5.0500E+00   3.8000E-01   2.9038E-03   3.7512E-02
   5.0500E+00   4.0000E-01   2.5232E-03   3.3836E-02
   5.0500E+00   4.2000E-01   2.0846E-03   2.9340E-02
   5.0500E+00   4.4000E-01   1.5759E-03   2.3444E-02
   5.0500E+00   4.6000E-01   9.9751E-04   1.5959E-02
   5.0500E+00   4.8000E-01   3.7492E-04   6.6209E-03
   5.0500E+00   5.0000E-01   0.0          0.0
   5.1500E+00   0.0          4.9113E-03   5.2382E-02
   5.1500E+00   2.0000E-02   4.9077E-03   5.2372E-02
   5.1500E+00   4.0000E-02   4.8965E-03   5.2316E-02
   5.1500E+00   6.0000E-02   4.8778E-03   5.2215E-02
   5.1500E+00   8.0000E-02   4.8516E-03   5.2069E-02
   5.1500E+00   1.0000E-01   4.8158E-03   5.1875E-02
   5.1500E+00   1.2000E-01   4.7714E-03   5.1634E-02
   5.1500E+00   1.4000E-01   4.7187E-03   5.1345E-02
   5.1500E+00   1.6000E-01   4.6577E-03   5.1009E-02
   5.1500E+00   1.8000E-01   4.5842E-03   5.0609E-02
   5.1500E+00   2.0000E-01   4.4962E-03   5.0114E-02
   5.1500E+00   2.2000E-01   4.3952E-03   4.9525E-02
   5.1500E+00   2.4000E-01   4.2812E-03   4.8841E-02
   5.1500E+00   2.6000E-01   4.1511E-03   4.8058E-02
   5.1500E+00   2.8000E-01   3.9969E-03   4.7054E-02
   5.1500E+00   3.0000E-01   3.8185E-03   4.5801E-02
   5.1500E+00   3.2000E-01   3.6160E-03   4.4299E-02
   5.1500E+00   3.4000E-01   3.3929E-03   4.2613E-02
   5.1500E+00   3.6000E-01   3.1310E-03   4.0441E-02
   5.1500E+00   3.8000E-01   2.8138E-03   3.7487E-02
   5.1500E+00   4.0000E-01   2.4414E-03   3.3752E-02
   5.1500E+00   4.2000E-01   2.0134E-03   2.9207E-02
   5.1500E+00   4.4000E-01   1.5205E-03   2.3297E-02
   5.1500E+00   4.6000E-01   9.6097E-04   1.5825E-02
   5.1500E+00   4.8000E-01   3.6183E-04   6.5639E-03
   5.1500E+00   5.0000E-01   0.0          0.0
   5.2500E+00   0.0          4.8113E-03   5.3000E-02
   5.2500E+00   2.0000E-02   4.8076E-03   5.2990E-02
   5.2500E+00   4.0000E-02   4.7963E-03   5.2933E-02
   5.2500E+00   6.0000E-02   4.7775E-03   5.2827E-02
   5.2500E+00   8.0000E-02   4.7512E-03   5.2674E-02
   5.2500E+00   1.0000E-01   4.7153E-03   5.2468E-02
   5.2500E+00   1.2000E-01   4.6707E-03   5.2211E-02
   5.2500E+00   1.4000E-01   4.6176E-03   5.1902E-02
   5.2500E+00   1.6000E-01   4.5560E-03   5.1543E-02
   5.2500E+00   1.8000E-01   4.4823E-03   5.1114E-02
   5.2500E+00   2.0000E-01   4.3944E-03   5.0585E-02
   5.2500E+00   2.2000E-01   4.2933E-03   4.9958E-02
   5.2500E+00   2.4000E-01   4.1791E-03   4.9232E-02
   5.2500E+00   2.6000E-01   4.0494E-03   4.8400E-02
   5.2500E+00   2.8000E-01   3.8963E-03   4.7344E-02
   5.2500E+00   3.0000E-01   3.7195E-03   4.6035E-02
   5.2500E+00   3.2000E-01   3.5190E-03   4.4473E-02
   5.2500E+00   3.4000E-01   3.2984E-03   4.2721E-02
   5.2500E+00   3.6000E-01   3.0409E-03   4.0479E-02
   5.2500E+00   3.8000E-01   2.7298E-03   3.7464E-02
   5.2500E+00   4.0000E-01   2.3652E-03   3.3674E-02
   5.2500E+00   4.2000E-01   1.9473E-03   2.9085E-02
   5.2500E+00   4.4000E-01   1.4689E-03   2.3160E-02
   5.2500E+00   4.6000E-01   9.2685E-04   1.5698E-02
   5.2500E+00   4.8000E-01   3.4944E-04   6.5084E-03
   5.2500E+00   5.0000E-01   0.0          0.0
   5.3500E+00   0.0          4.7173E-03   5.3592E-02
   5.3500E+00   2.0000E-02   4.7136E-03   5.3581E-02
   5.3500E+00   4.0000E-02   4.7023E-03   5.3520E-02
   5.3500E+00   6.0000E-02   4.6834E-03   5.3409E-02
   5.3500E+00   8.0000E-02   4.6570E-03   5.3247E-02
   5.3500E+00   1.0000E-01   4.6211E-03   5.3030E-02
   5.3500E+00   1.2000E-01   4.5763E-03   5.2756E-02
   5.3500E+00   1.4000E-01   4.5229E-03   5.2428E-02
   5.3500E+00   1.6000E-01   4.4608E-03   5.2044E-02
   5.3500E+00   1.8000E-01   4.3871E-03   5.1588E-02
   5.3500E+00   2.0000E-01   4.2993E-03   5.1027E-02
   5.3500E+00   2.2000E-01   4.1982E-03   5.0363E-02
   5.3500E+00   2.4000E-01   4.0839E-03   4.9597E-02
   5.3500E+00   2.6000E-01   3.9546E-03   4.8719E-02
   5.3500E+00   2.8000E-01   3.8028E-03   4.7614E-02
   5.3500E+00   3.0000E-01   3.6276E-03   4.6252E-02
   5.3500E+00   3.2000E-01   3.4289E-03   4.4634E-02
   5.3500E+00   3.4000E-01   3.2107E-03   4.2820E-02
   5.3500E+00   3.6000E-01   2.9572E-03   4.0514E-02
   5.3500E+00   3.8000E-01   2.6519E-03   3.7441E-02
   5.3500E+00   4.0000E-01   2.2946E-03   3.3601E-02
   5.3500E+00   4.2000E-01   1.8862E-03   2.8973E-02
   5.3500E+00   4.4000E-01   1.4212E-03   2.3034E-02
   5.3500E+00   4.6000E-01   8.9514E-04   1.5578E-02
   5.3500E+00   4.8000E-01   3.3775E-04   6.4543E-03
   5.3500E+00   5.0000E-01   0.0          0.0
   5.4500E+00   0.0          4.6294E-03   5.4157E-02
   5.4500E+00   2.0000E-02   4.6256E-03   5.4143E-02
   5.4500E+00   4.0000E-02   4.6143E-03   5.4077E-02
   5.4500E+00   6.0000E-02   4.5954E-03   5.3959E-02
   5.4500E+00   8.0000E-02   4.5688E-03   5.3788E-02
   5.4500E+00   1.0000E-01   4.5330E-03   5.3559E-02
   5.4500E+00   1.2000E-01   4.4882E-03   5.3269E-02
   5.4500E+00   1.4000E-01   4.4345E-03   5.2921E-02
   5.4500E+00   1.6000E-01   4.3721E-03   5.2513E-02
   5.4500E+00   1.8000E-01   4.2984E-03   5.2030E-02
   5.4500E+00   2.0000E-01   4.2109E-03   5.1439E-02
   5.4500E+00   2.2000E-01   4.1099E-03   5.0741E-02
   5.4500E+00   2.4000E-01   3.9957E-03   4.9935E-02
   5.4500E+00   2.6000E-01   3.8669E-03   4.9015E-02
   5.4500E+00   2.8000E-01   3.7163E-03   4.7864E-02
   5.4500E+00   3.0000E-01   3.5426E-03   4.6454E-02
   5.4500E+00   3.2000E-01   3.3458E-03   4.4783E-02
   5.4500E+00   3.4000E-01   3.1299E-03   4.2910E-02
   5.4500E+00   3.6000E-01   2.8800E-03   4.0545E-02
   5.4500E+00   3.8000E-01   2.5799E-03   3.7420E-02
   5.4500E+00   4.0000E-01   2.2296E-03   3.3534E-02
   5.4500E+00   4.2000E-01   1.8301E-03   2.8870E-02
   5.4500E+00   4.4000E-01   1.3773E-03   2.2919E-02
   5.4500E+00   4.6000E-01   8.6582E-04   1.5466E-02
   5.4500E+00   4.8000E-01   3.2676E-04   6.4016E-03
   5.4500E+00   5.0000E-01   0.0          0.0
   5.5500E+00   0.0          4.5475E-03   5.4695E-02
   5.5500E+00   2.0000E-02   4.5438E-03   5.4678E-02
   5.5500E+00   4.0000E-02   4.5324E-03   5.4606E-02
   5.5500E+00   6.0000E-02   4.5134E-03   5.4479E-02
   5.5500E+00   8.0000E-02   4.4868E-03   5.4298E-02
   5.5500E+00   1.0000E-01   4.4511E-03   5.4056E-02
   5.5500E+00   1.2000E-01   4.4064E-03   5.3750E-02
   5.5500E+00   1.4000E-01   4.3526E-03   5.3381E-02
   5.5500E+00   1.6000E-01   4.2899E-03   5.2950E-02
   5.5500E+00   1.8000E-01   4.2164E-03   5.2441E-02
   5.5500E+00   2.0000E-01   4.1292E-03   5.1822E-02
   5.5500E+00   2.2000E-01   4.0285E-03   5.1091E-02
   5.5500E+00   2.4000E-01   3.9144E-03   5.0248E-02
   5.5500E+00   2.6000E-01   3.7862E-03   4.9288E-02
   5.5500E+00   2.8000E-01   3.6368E-03   4.8095E-02
   5.5500E+00   3.0000E-01   3.4647E-03   4.6639E-02
   5.5500E+00   3.2000E-01   3.2697E-03   4.4920E-02
   5.5500E+00   3.4000E-01   3.0559E-03   4.2992E-02
   5.5500E+00   3.6000E-01   2.8091E-03   4.0573E-02
   5.5500E+00   3.8000E-01   2.5139E-03   3.7400E-02
   5.5500E+00   4.0000E-01   2.1702E-03   3.3474E-02
   5.5500E+00   4.2000E-01   1.7791E-03   2.8778E-02
   5.5500E+00   4.4000E-01   1.3373E-03   2.2813E-02
   5.5500E+00   4.6000E-01   8.3892E-04   1.5362E-02
   5.5500E+00   4.8000E-01   3.1647E-04   6.3503E-03
   5.5500E+00   5.0000E-01   0.0          0.0
   5.6500E+00   0.0          4.4717E-03   5.5207E-02
   5.6500E+00   2.0000E-02   4.4679E-03   5.5184E-02
   5.6500E+00   4.0000E-02   4.4566E-03   5.5104E-02
   5.6500E+00   6.0000E-02   4.4376E-03   5.4968E-02
   5.6500E+00   8.0000E-02   4.4109E-03   5.4775E-02
   5.6500E+00   1.0000E-01   4.3755E-03   5.4520E-02
   5.6500E+00   1.2000E-01   4.3308E-03   5.4198E-02
   5.6500E+00   1.4000E-01   4.2771E-03   5.3810E-02
   5.6500E+00   1.6000E-01   4.2142E-03   5.3354E-02
   5.6500E+00   1.8000E-01   4.1410E-03   5.2821E-02
   5.6500E+00   2.0000E-01   4.0542E-03   5.2175E-02
   5.6500E+00   2.2000E-01   3.9539E-03   5.1413E-02
   5.6500E+00   2.4000E-01   3.8400E-03   5.0534E-02
   5.6500E+00   2.6000E-01   3.7124E-03   4.9537E-02
   5.6500E+00   2.8000E-01   3.5643E-03   4.8306E-02
   5.6500E+00   3.0000E-01   3.3937E-03   4.6808E-02
   5.6500E+00   3.2000E-01   3.2006E-03   4.5043E-02
   5.6500E+00   3.4000E-01   2.9887E-03   4.3065E-02
   5.6500E+00   3.6000E-01   2.7447E-03   4.0596E-02
   5.6500E+00   3.8000E-01   2.4539E-03   3.7381E-02
   5.6500E+00   4.0000E-01   2.1163E-03   3.3419E-02
   5.6500E+00   4.2000E-01   1.7331E-03   2.8696E-02
   5.6500E+00   4.4000E-01   1.3011E-03   2.2718E-02
   5.6500E+00   4.6000E-01   8.1443E-04   1.5266E-02
   5.6500E+00   4.8000E-01   3.0688E-04   6.3005E-03
   5.6500E+00   5.0000E-01   0.0          0.0
   5.7500E+00   0.0          4.4019E-03   5.5691E-02
   5.7500E+00   2.0000E-02   4.3982E-03   5.5662E-02
   5.7500E+00   4.0000E-02   4.3868E-03   5.5574E-02
   5.7500E+00   6.0000E-02   4.3678E-03   5.5426E-02
   5.7500E+00   8.0000E-02   4.3411E-03   5.5220E-02
   5.7500E+00   1.0000E-01   4.3060E-03   5.4953E-02
   5.7500E+00   1.2000E-01   4.2616E-03   5.4615E-02
   5.7500E+00   1.4000E-01   4.2080E-03   5.4206E-02
   5.7500E+00   1.6000E-01   4.1450E-03   5.3726E-02
   5.7500E+00   1.8000E-01   4.0722E-03   5.3170E-02
   5.7500E+00   2.0000E-01   3.9860E-03   5.2499E-02
   5.7500E+00   2.2000E-01   3.8862E-03   5.1707E-02
   5.7500E+00   2.4000E-01   3.7726E-03   5.0795E-02
   5.7500E+00   2.6000E-01   3.6457E-03   4.9764E-02
   5.7500E+00   2.8000E-01   3.4988E-03   4.8497E-02
   5.7500E+00   3.0000E-01   3.3297E-03   4.6961E-02
   5.7500E+00   3.2000E-01   3.1385E-03   4.5154E-02
   5.7500E+00   3.4000E-01   2.9284E-03   4.3130E-02
   5.7500E+00   3.6000E-01   2.6867E-03   4.0616E-02
   5.7500E+00   3.8000E-01   2.3999E-03   3.7363E-02
   5.7500E+00   4.0000E-01   2.0681E-03   3.3370E-02
   5.7500E+00   4.2000E-01   1.6922E-03   2.8624E-02
   5.7500E+00   4.4000E-01   1.2687E-03   2.2634E-02
   5.7500E+00   4.6000E-01   7.9234E-04   1.5176E-02
   5.7500E+00   4.8000E-01   2.9800E-04   6.2521E-03
   5.7500E+00   5.0000E-01   0.0          0.0
   5.8500E+00   0.0          4.3382E-03   5.6148E-02
   5.8500E+00   2.0000E-02   4.3345E-03   5.6112E-02
   5.8500E+00   4.0000E-02   4.3232E-03   5.6014E-02
   5.8500E+00   6.0000E-02   4.3042E-03   5.5854E-02
   5.8500E+00   8.0000E-02   4.2774E-03   5.5634E-02
   5.8500E+00   1.0000E-01   4.2427E-03   5.5353E-02
   5.8500E+00   1.2000E-01   4.1987E-03   5.4998E-02
   5.8500E+00   1.4000E-01   4.1452E-03   5.4569E-02
   5.8500E+00   1.6000E-01   4.0823E-03   5.4065E-02
   5.8500E+00   1.8000E-01   4.0100E-03   5.3487E-02
   5.8500E+00   2.0000E-01   3.9245E-03   5.2793E-02
   5.8500E+00   2.2000E-01   3.8253E-03   5.1974E-02
   5.8500E+00   2.4000E-01   3.7122E-03   5.1030E-02
   5.8500E+00   2.6000E-01   3.5860E-03   4.9967E-02
   5.8500E+00   2.8000E-01   3.4402E-03   4.8669E-02
   5.8500E+00   3.0000E-01   3.2727E-03   4.7097E-02
   5.8500E+00   3.2000E-01   3.0834E-03   4.5253E-02
   5.8500E+00   3.4000E-01   2.8749E-03   4.3186E-02
   5.8500E+00   3.6000E-01   2.6351E-03   4.0632E-02
   5.8500E+00   3.8000E-01   2.3519E-03   3.7346E-02
   5.8500E+00   4.0000E-01   2.0254E-03   3.3327E-02
   5.8500E+00   4.2000E-01   1.6563E-03   2.8561E-02
   5.8500E+00   4.4000E-01   1.2402E-03   2.2559E-02
   5.8500E+00   4.6000E-01   7.7266E-04   1.5095E-02
   5.8500E+00   4.8000E-01   2.8981E-04   6.2050E-03
   5.8500E+00   5.0000E-01   0.0          0.0
   5.9500E+00   0.0          4.2805E-03   5.6579E-02
   5.9500E+00   2.0000E-02   4.2769E-03   5.6533E-02
   5.9500E+00   4.0000E-02   4.2656E-03   5.6424E-02
   5.9500E+00   6.0000E-02   4.2466E-03   5.6251E-02
   5.9500E+00   8.0000E-02   4.2199E-03   5.6015E-02
   5.9500E+00   1.0000E-01   4.1857E-03   5.5721E-02
   5.9500E+00   1.2000E-01   4.1420E-03   5.5350E-02
   5.9500E+00   1.4000E-01   4.0889E-03   5.4901E-02
   5.9500E+00   1.6000E-01   4.0261E-03   5.4372E-02
   5.9500E+00   1.8000E-01   3.9544E-03   5.3773E-02
   5.9500E+00   2.0000E-01   3.8697E-03   5.3058E-02
   5.9500E+00   2.2000E-01   3.7712E-03   5.2213E-02
   5.9500E+00   2.4000E-01   3.6587E-03   5.1238E-02
   5.9500E+00   2.6000E-01   3.5332E-03   5.0146E-02
   5.9500E+00   2.8000E-01   3.3887E-03   4.8821E-02
   5.9500E+00   3.0000E-01   3.2227E-03   4.7218E-02
   5.9500E+00   3.2000E-01   3.0352E-03   4.5339E-02
   5.9500E+00   3.4000E-01   2.8283E-03   4.3234E-02
   5.9500E+00   3.6000E-01   2.5900E-03   4.0644E-02
   5.9500E+00   3.8000E-01   2.3099E-03   3.7330E-02
   5.9500E+00   4.0000E-01   1.9883E-03   3.3289E-02
   5.9500E+00   4.2000E-01   1.6255E-03   2.8509E-02
   5.9500E+00   4.4000E-01   1.2156E-03   2.2495E-02
   5.9500E+00   4.6000E-01   7.5539E-04   1.5021E-02
   5.9500E+00   4.8000E-01   2.8233E-04   6.1595E-03
   5.9500E+00   5.0000E-01   0.0          0.0
   6.0500E+00   0.0          4.2539E-03   5.6784E-02
   6.0500E+00   2.0000E-02   4.2504E-03   5.6733E-02
   6.0500E+00   4.0000E-02   4.2391E-03   5.6618E-02
   6.0500E+00   6.0000E-02   4.2201E-03   5.6438E-02
   6.0500E+00   8.0000E-02   4.1934E-03   5.6194E-02
   6.0500E+00   1.0000E-01   4.1594E-03   5.5893E-02
   6.0500E+00   1.2000E-01   4.1161E-03   5.5514E-02
   6.0500E+00   1.4000E-01   4.0631E-03   5.5054E-02
   6.0500E+00   1.6000E-01   4.0005E-03   5.4514E-02
   6.0500E+00   1.8000E-01   3.9290E-03   5.3905E-02
   6.0500E+00   2.0000E-01   3.8449E-03   5.3179E-02
   6.0500E+00   2.2000E-01   3.7467E-03   5.2322E-02
   6.0500E+00   2.4000E-01   3.6346E-03   5.1333E-02
   6.0500E+00   2.6000E-01   3.5095E-03   5.0227E-02
   6.0500E+00   2.8000E-01   3.3655E-03   4.8889E-02
   6.0500E+00   3.0000E-01   3.2003E-03   4.7272E-02
   6.0500E+00   3.2000E-01   3.0138E-03   4.5377E-02
   6.0500E+00   3.4000E-01   2.8075E-03   4.3254E-02
   6.0500E+00   3.6000E-01   2.5698E-03   4.0649E-02
   6.0500E+00   3.8000E-01   2.2912E-03   3.7322E-02
   6.0500E+00   4.0000E-01   1.9718E-03   3.3273E-02
   6.0500E+00   4.2000E-01   1.6119E-03   2.8487E-02
   6.0500E+00   4.4000E-01   1.2047E-03   2.2467E-02
   6.0500E+00   4.6000E-01   7.4766E-04   1.4987E-02
   6.0500E+00   4.8000E-01   2.7886E-04   6.1373E-03
   6.0500E+00   5.0000E-01   0.0          0.0


* * * * * * * * * * * * * *

 Part 3.


  The wall friction velocity is derived from the experimental velocity
at R = 0.4771 diameters. This is done by fitting to a log law if y-plus
is greater than 11.22, and to u-plus = y-plus otherwise. The data beyond
the experimental domain (3 diameters) is a linear extrapolation with
a cut-off at the fully developed pipe flow value (0.00972).

  The data has been specified at many points so that linear interpolation
will give accurate values at any axial position. The (FORTRAN) format
used to read the data should be: 3E13.3


    Axial        Axial        Friction
    position     velocity     velocity
    5.000E-02    3.077E-02    2.129E-03
    1.000E-01    2.740E-02    1.928E-03
    1.500E-01    2.251E-02    1.630E-03
    2.000E-01    1.610E-02    1.226E-03
    2.500E-01    8.172E-03    6.939E-04
    3.000E-01   -1.283E-03   -2.507E-04
    3.500E-01   -1.226E-02   -9.741E-04
    4.000E-01   -2.476E-02   -1.768E-03
    4.500E-01   -3.878E-02   -2.598E-03
    5.000E-01   -5.433E-02   -3.477E-03
    5.500E-01   -6.975E-02   -4.321E-03
    6.000E-01   -8.341E-02   -5.051E-03
    6.500E-01   -9.530E-02   -5.676E-03
    7.000E-01   -1.054E-01   -6.201E-03
    7.500E-01   -1.138E-01   -6.631E-03
    8.000E-01   -1.204E-01   -6.967E-03
    8.500E-01   -1.252E-01   -7.213E-03
    9.000E-01   -1.283E-01   -7.368E-03
    9.500E-01   -1.300E-01   -7.454E-03
    1.000E+00   -1.307E-01   -7.491E-03
    1.050E+00   -1.305E-01   -7.478E-03
    1.100E+00   -1.292E-01   -7.415E-03
    1.150E+00   -1.270E-01   -7.303E-03
    1.200E+00   -1.238E-01   -7.141E-03
    1.250E+00   -1.196E-01   -6.928E-03
    1.300E+00   -1.145E-01   -6.665E-03
    1.350E+00   -1.087E-01   -6.371E-03
    1.400E+00   -1.028E-01   -6.065E-03
    1.450E+00   -9.667E-02   -5.747E-03
    1.500E+00   -9.036E-02   -5.417E-03
    1.550E+00   -8.386E-02   -5.075E-03
    1.600E+00   -7.717E-02   -4.720E-03
    1.650E+00   -7.030E-02   -4.351E-03
    1.700E+00   -6.324E-02   -3.968E-03
    1.750E+00   -5.612E-02   -3.577E-03
    1.800E+00   -4.909E-02   -3.185E-03
    1.850E+00   -4.214E-02   -2.791E-03
    1.900E+00   -3.527E-02   -2.394E-03
    1.950E+00   -2.849E-02   -1.993E-03
    2.000E+00   -2.179E-02   -1.585E-03
    2.050E+00   -1.518E-02   -1.166E-03
    2.100E+00   -8.643E-03   -7.271E-04
    2.150E+00   -2.320E-03   -3.372E-04
    2.200E+00    3.668E-03    4.240E-04
    2.250E+00    9.321E-03    7.743E-04
    2.300E+00    1.464E-02    1.131E-03
    2.350E+00    1.962E-02    1.450E-03
    2.400E+00    2.427E-02    1.738E-03
    2.450E+00    2.858E-02    1.998E-03
    2.500E+00    3.256E-02    2.235E-03
    2.550E+00    3.660E-02    2.472E-03
    2.600E+00    4.111E-02    2.732E-03
    2.650E+00    4.609E-02    3.016E-03
    2.700E+00    5.155E-02    3.323E-03
    2.750E+00    5.747E-02    3.651E-03
    2.800E+00    6.386E-02    4.002E-03
    2.850E+00    7.072E-02    4.374E-03
    2.900E+00    7.805E-02    4.766E-03
    2.950E+00    8.585E-02    5.180E-03
    3.000E+00    9.412E-02    5.614E-03
    3.050E+00    1.006E-01    5.952E-03
    3.100E+00    1.072E-01    6.290E-03
    3.150E+00    1.137E-01    6.628E-03
    3.200E+00    1.204E-01    6.966E-03
    3.250E+00    1.270E-01    7.303E-03
    3.300E+00    1.337E-01    7.641E-03
    3.350E+00    1.405E-01    7.979E-03
    3.400E+00    1.472E-01    8.317E-03
    3.450E+00    1.540E-01    8.655E-03
    3.500E+00    1.609E-01    8.993E-03
    3.550E+00    1.678E-01    9.331E-03
    3.600E+00    1.746E-01    9.669E-03
    3.650E+00    1.757E-01    9.720E-03
    3.700E+00    1.757E-01    9.720E-03
    3.750E+00    1.757E-01    9.720E-03
    3.800E+00    1.757E-01    9.720E-03
    3.850E+00    1.757E-01    9.720E-03
    3.900E+00    1.757E-01    9.720E-03
    3.950E+00    1.757E-01    9.720E-03
    4.000E+00    1.757E-01    9.720E-03
    4.050E+00    1.757E-01    9.720E-03
    4.100E+00    1.757E-01    9.720E-03
    4.150E+00    1.757E-01    9.720E-03
    4.200E+00    1.757E-01    9.720E-03
    4.250E+00    1.757E-01    9.720E-03
    4.300E+00    1.757E-01    9.720E-03
    4.350E+00    1.757E-01    9.720E-03
    4.400E+00    1.757E-01    9.720E-03
    4.450E+00    1.757E-01    9.720E-03
    4.500E+00    1.757E-01    9.720E-03
    4.550E+00    1.757E-01    9.720E-03
    4.600E+00    1.757E-01    9.720E-03
    4.650E+00    1.757E-01    9.720E-03
    4.700E+00    1.757E-01    9.720E-03
    4.750E+00    1.757E-01    9.720E-03
    4.800E+00    1.757E-01    9.720E-03
    4.850E+00    1.757E-01    9.720E-03
    4.900E+00    1.757E-01    9.720E-03
    4.950E+00    1.757E-01    9.720E-03
    5.000E+00    1.757E-01    9.720E-03
    5.050E+00    1.757E-01    9.720E-03
    5.100E+00    1.757E-01    9.720E-03
    5.150E+00    1.757E-01    9.720E-03
    5.200E+00    1.757E-01    9.720E-03
    5.250E+00    1.757E-01    9.720E-03
    5.300E+00    1.757E-01    9.720E-03
    5.350E+00    1.757E-01    9.720E-03
    5.400E+00    1.757E-01    9.720E-03
    5.450E+00    1.757E-01    9.720E-03
    5.500E+00    1.757E-01    9.720E-03
    5.550E+00    1.757E-01    9.720E-03
    5.600E+00    1.757E-01    9.720E-03
    5.650E+00    1.757E-01    9.720E-03
    5.700E+00    1.757E-01    9.720E-03
    5.750E+00    1.757E-01    9.720E-03
    5.800E+00    1.757E-01    9.720E-03
    5.850E+00    1.757E-01    9.720E-03
    5.900E+00    1.757E-01    9.720E-03
    5.950E+00    1.757E-01    9.720E-03
    6.000E+00    1.757E-01    9.720E-03

* * * * * * * * * * * * * *

 Part 4.

  A specification of both the velocity and turbulence fields at a
distance 0.25 diameters upstream of the expansion for those who
wish to calculate the flow around the expansion corner.

