# mean flow u results for k-kL-MEAH2015 model at x=0.97008 
VARIABLES = "Y" "u"
ZONE T="CFL3D"
 3.234212985E-03 7.761383653E-01
 3.334376728E-03 7.799542546E-01
 3.437642707E-03 7.838029265E-01
 3.544106614E-03 7.876852155E-01
 3.653867636E-03 7.916015983E-01
 3.767027752E-03 7.955527902E-01
 3.883692669E-03 7.995395660E-01
 4.003970418E-03 8.035622835E-01
 4.127973225E-03 8.076215982E-01
 4.255816340E-03 8.117182255E-01
 4.387618508E-03 8.158525825E-01
 4.523502663E-03 8.200252056E-01
 4.663594998E-03 8.242365122E-01
 4.808025900E-03 8.284870386E-01
 4.956929944E-03 8.327770829E-01
 5.110444967E-03 8.371070623E-01
 5.268714856E-03 8.414772749E-01
 5.431886297E-03 8.458879590E-01
 5.600110628E-03 8.503392935E-01
 5.773545243E-03 8.548313379E-01
 5.952350795E-03 8.593642116E-01
 6.136693992E-03 8.639377952E-01
 6.326746196E-03 8.685519695E-01
 6.522683892E-03 8.732063770E-01
 6.724690087E-03 8.779006600E-01
 6.932952441E-03 8.826342821E-01
 7.147664204E-03 8.874065280E-01
 7.369025610E-03 8.922165036E-01
 7.597242948E-03 8.970631361E-01
 7.832527161E-03 9.019451737E-01
 8.075099438E-03 9.068609476E-01
 8.325182833E-03 9.118087292E-01
 8.583012037E-03 9.167858958E-01
 8.848825470E-03 9.217894077E-01
 9.122870862E-03 9.268155098E-01
 9.405404329E-03 9.318595529E-01
 9.696686640E-03 9.369158745E-01
 9.996990673E-03 9.419775605E-01
 1.030659489E-02 9.470361471E-01
 1.062578708E-02 9.520813823E-01
 1.095486525E-02 9.571005106E-01
 1.129413396E-02 9.620780349E-01
 1.164390985E-02 9.669946432E-01
 1.200451888E-02 9.718258381E-01
 1.237629540E-02 9.765409231E-01
 1.275958586E-02 9.810993671E-01
 1.315474603E-02 9.854477048E-01
 1.356214564E-02 9.895097017E-01
 1.398216095E-02 9.931576252E-01
 1.441518404E-02 9.961125255E-01
 1.486161817E-02 9.979057312E-01
 1.532187872E-02 9.984829426E-01
 1.579639316E-02 9.985243678E-01
 1.628560200E-02 9.985121489E-01
 1.678996161E-02 9.985112548E-01
 1.730994321E-02 9.985112548E-01
 1.784602553E-02 9.985110760E-01
 1.839871332E-02 9.985109568E-01
 1.896851510E-02 9.985107183E-01
 1.955596358E-02 9.985105991E-01
 2.016160637E-02 9.985104203E-01
 2.078600600E-02 9.985101819E-01
 2.142974176E-02 9.985100627E-01
 2.209341526E-02 9.985098243E-01
 2.277764119E-02 9.985095859E-01
 2.348305658E-02 9.985094070E-01
 2.421032079E-02 9.985092282E-01
 2.496010624E-02 9.985089898E-01
 2.573311329E-02 9.985088110E-01
 2.653006092E-02 9.985084534E-01
 2.735168859E-02 9.985082746E-01
 2.819876187E-02 9.985080361E-01
 2.907206863E-02 9.985077381E-01
 2.997242101E-02 9.985074997E-01
 3.090065904E-02 9.985072017E-01
 3.185764328E-02 9.985069036E-01
 3.284426406E-02 9.985066056E-01
 3.386143968E-02 9.985063076E-01
 3.491012007E-02 9.985060096E-01
 3.599127382E-02 9.985057116E-01
 3.710591421E-02 9.985054135E-01
 3.825507313E-02 9.985050559E-01
 3.943981975E-02 9.985046983E-01
 4.066125676E-02 9.985044003E-01
 4.192052409E-02 9.985040426E-01
 4.321879148E-02 9.985036254E-01
 4.455726221E-02 9.985032082E-01
 4.593718797E-02 9.985028505E-01
 4.735985026E-02 9.985023737E-01
 4.882656783E-02 9.985020161E-01
 5.033871159E-02 9.985015392E-01
 5.189768597E-02 9.985011220E-01
 5.350494012E-02 9.985005856E-01
 5.516197160E-02 9.985001087E-01
 5.687032267E-02 9.984996319E-01
 5.863158032E-02 9.984990954E-01
 6.044737995E-02 9.984985590E-01
 6.231941655E-02 9.984980822E-01
 6.424943358E-02 9.984975457E-01
 6.623921543E-02 9.984969497E-01
 6.829062104E-02 9.984963536E-01
 7.040556520E-02 9.984957576E-01
 7.258599997E-02 9.984951615E-01
 7.483396679E-02 9.984945059E-01
 7.715155184E-02 9.984937906E-01
 7.954090834E-02 9.984931350E-01
 8.200427145E-02 9.984924793E-01
 8.454391360E-02 9.984917045E-01
 8.716221154E-02 9.984909892E-01
 8.986160159E-02 9.984902143E-01
 9.264458716E-02 9.984894991E-01
 9.551376104E-02 9.984886646E-01
 9.847179055E-02 9.984878302E-01
 1.015214324E-01 9.984869361E-01
 1.046655178E-01 9.984861612E-01
 1.079069749E-01 9.984852076E-01
 1.112488210E-01 9.984842539E-01
 1.146941632E-01 9.984833598E-01
 1.182462052E-01 9.984824061E-01
 1.219082549E-01 9.984813929E-01
 1.256837100E-01 9.984803796E-01
 1.295761019E-01 9.984792471E-01
 1.335890293E-01 9.984782338E-01
 1.377262473E-01 9.984771013E-01
 1.419915855E-01 9.984760284E-01
 1.463890225E-01 9.984748363E-01
 1.509226412E-01 9.984737039E-01
 1.555966735E-01 9.984724522E-01
 1.604154557E-01 9.984711409E-01
 1.653834581E-01 9.984698892E-01
 1.705053449E-01 9.984686375E-01
 1.757858396E-01 9.984672666E-01
 1.812298745E-01 9.984658957E-01
 1.868425012E-01 9.984644651E-01
 1.926289499E-01 9.984630346E-01
 1.985946149E-01 9.984615445E-01
 2.047450244E-01 9.984600544E-01
 2.110859156E-01 9.984585643E-01
 2.176231891E-01 9.984570146E-01
