-12.24967,0.4984651,-28.15773
-12.24972,0.4986176,-28.40396
-12.24996,0.4987314,-28.64972
-12.24977,0.4988659,-28.89608
-12.24975,0.4990173,-29.14206
-12.24982,0.499315,-29.38815
-12.24973,0.4994848,-29.63394
-12.24975,0.4996087,-29.88032
-12.24972,0.4997573,-30.1266
-12.24969,0.4999483,-30.37227
-12.24979,0.4999883,-30.61877
-12.24969,0.5000191,-30.86468
-12.24968,0.5000827,-31.11074
-12.24975,0.5001307,-31.35655
-12.24987,0.5000871,-31.60249
-12.24982,0.500083,-31.8487
-12.24981,0.5000623,-32.09483
-12.24988,0.50001,-32.34086
-12.24979,0.5000662,-32.58703
-12.24986,0.5001529,-32.83284
-12.2498,0.5002267,-33.07933
-12.2498,0.5003131,-33.32518
-12.24988,0.5003832,-33.57104
-12.24988,0.5004823,-33.81749
-12.24988,0.500545,-34.06335
-12.24971,0.5006141,-34.30954
-12.2497,0.5006276,-34.55567
-12.24982,0.5006659,-34.80126
-12.24978,0.5006991,-35.04753
-12.24978,0.5006725,-35.29352
-12.2497,0.5007385,-35.54003
-12.24966,0.5007914,-35.78595
-12.24975,0.5008497,-36.03186
-12.24979,0.5009573,-36.27788
-12.24987,0.5010157,-36.52392
-12.24983,0.501069,-36.76991
-12.24977,0.501159,-37.0163
-12.24989,0.5012386,-37.26199
-12.2497,0.5012876,-37.50803
-12.24984,0.5013231,-37.75419
-12.2497,0.5013501,-38.00016
-12.24968,0.5014042,-38.2464
-12.24965,0.5014013,-38.49258
-12.24963,0.5014192,-38.73883
-12.24967,0.5014668,-38.98439
-12.24943,0.5015144,-39.23094
-12.24955,0.5015297,-39.47643
-12.24962,0.5015846,-39.72245
-12.24956,0.5016159,-39.9689
-12.24953,0.501624,-40.21491
-12.2495,0.5015978,-40.46093
-12.24957,0.5015991,-40.70734
-12.24951,0.5016622,-40.95301
-12.24963,0.5016387,-41.19925
-12.24955,0.5016322,-41.44543
-12.24949,0.5016481,-41.69147
-12.24938,0.5016806,-41.93724
-12.24945,0.5016957,-42.18367
-12.24947,0.5017298,-42.42988
-12.2495,0.5017893,-42.67578
-12.24954,0.5018087,-42.922
-12.24944,0.5018483,-43.16788
-12.24931,0.5018851,-43.41398
-12.24939,0.501916,-43.66021
-12.24945,0.5018929,-43.90628
-12.24949,0.5019134,-44.15226
-12.24942,0.5019034,-44.39832
-12.2495,0.5018098,-44.64434
-12.2495,0.5017863,-44.89035
-12.2495,0.5017384,-45.13649
-12.24934,0.5016575,-45.38246
-12.24928,0.5016612,-45.62851
-12.24948,0.5016125,-45.87447
-12.24955,0.5015263,-46.12037
-12.24937,0.5014376,-46.36663
-12.24937,0.501409,-46.61259
-12.24944,0.5013564,-46.85892
-12.24925,0.501266,-47.10462
-12.24934,0.501215,-47.35082
-12.24937,0.501145,-47.59674
-12.24941,0.501029,-47.84286
-12.24936,0.5009737,-48.0892
-12.24927,0.5008372,-48.33508
-12.24943,0.5008472,-48.58127
-12.24928,0.5007793,-48.82738
-12.24939,0.5007271,-49.07366
-12.24928,0.5006055,-49.3194
-12.24931,0.5005714,-49.56532
-12.24918,0.5004606,-49.81172
-12.24921,0.5004037,-50.05786
-12.24923,0.5002854,-50.30395
-12.24937,0.5001594,-50.54977
-12.24929,0.5000504,-50.76618
-1.125422,0.4927296,-32.40331
-1.125466,0.4924577,-32.6495
-1.125338,0.4924402,-32.89571
-1.125322,0.492443,-33.14155
-1.12552,0.4924585,-33.38782
-1.125497,0.4924725,-33.6338
-1.125448,0.4924746,-33.87992
-1.125518,0.492488,-34.12571
-1.125514,0.4924272,-34.37191
-1.125574,0.4923904,-34.61826
-1.125555,0.4923334,-34.86407
-1.125373,0.4922317,-35.11023
-1.125427,0.4921991,-35.35643
-1.125298,0.4920671,-35.60254
-1.125191,0.4920069,-35.84829
-1.12521,0.491924,-36.09449
-1.125262,0.4919041,-36.34061
-1.125257,0.4919227,-36.58636
-1.125301,0.491848,-36.8322
-1.125571,0.4918151,-37.07903
-1.125043,0.4917496,-37.32466
-1.125082,0.4916526,-37.57104
-1.125165,0.4915798,-37.81682
-1.125235,0.4915248,-38.06283
-1.125192,0.4914505,-38.3088
-1.125301,0.4912758,-38.55479
-1.12528,0.4911421,-38.80102
-1.125194,0.4910293,-39.04708
-1.125146,0.4909315,-39.29333
-1.125057,0.4908475,-39.53971
-1.124983,0.4907941,-39.78534
-1.125044,0.4906453,-40.03133
-1.125075,0.4906313,-40.27746
-1.125095,0.4904516,-40.52384
-1.12517,0.4903402,-40.76928
-1.125141,0.4901911,-41.0153
-1.125161,0.4900926,-41.26198
-1.12519,0.4899383,-41.50781
-1.125064,0.4898421,-41.75407
-1.12512,0.4898398,-41.9998
-1.125149,0.4897608,-42.2459
-1.125132,0.4897472,-42.49235
-1.125123,0.4896607,-42.73821
-1.124995,0.4895735,-42.98411
-1.125006,0.4895595,-43.23043
-1.125166,0.489488,-43.47647
-1.125161,0.4894034,-43.72219
-1.12496,0.4893462,-43.96861
-1.124988,0.489222,-44.2148
-1.12505,0.4891523,-44.46027
-1.124964,0.4891339,-44.70626
-1.12494,0.4890515,-44.95266
-1.125038,0.489037,-45.19865
-1.125072,0.4890406,-45.44447
-1.125013,0.4891043,-45.6911
-1.125095,0.4891051,-45.93669
-1.125063,0.489123,-46.1829
-1.124915,0.4891287,-46.42887
-1.124889,0.4891379,-46.67511
-1.124934,0.4891121,-46.92114
-1.124945,0.4890937,-47.16707
-1.124996,0.4890574,-47.41366
-1.124927,0.4890633,-47.65919
-1.12497,0.4890465,-47.90528
-1.124921,0.4890798,-48.15147
-1.124923,0.4890472,-48.39725
-1.12494,0.4890875,-48.64341
-1.125018,0.4891231,-48.88971
-1.12497,0.4891528,-49.13588
-1.124896,0.4891487,-49.38193
-1.125053,0.4891902,-49.62828
-1.12488,0.4891817,-49.87411
-1.124722,0.4891795,-50.12035
-1.124806,0.4891182,-50.36615
-1.124782,0.4891046,-50.61239
-1.1249,0.4890587,-50.75979
-5.250292,0.4918699,-32.40329
-5.250321,0.4914788,-32.6496
-5.250299,0.4914593,-32.89576
-5.25024,0.4914495,-33.14154
-5.250425,0.4915737,-33.38787
-5.250285,0.4915789,-33.63362
-5.250392,0.4915975,-33.87955
-5.250404,0.4916099,-34.1258
-5.250441,0.4916026,-34.372
-5.250429,0.4915342,-34.61774
-5.25036,0.4916061,-34.8643
-5.250408,0.4915751,-35.11026
-5.250492,0.4915169,-35.35605
-5.250387,0.4915096,-35.60239
-5.250373,0.4914771,-35.84856
-5.250319,0.4914572,-36.09432
-5.250238,0.4914338,-36.3406
-5.250303,0.4914327,-36.58658
-5.250309,0.4913896,-36.83269
-5.250268,0.4913763,-37.07852
-5.250188,0.4913399,-37.32504
-5.250293,0.4912987,-37.57093
-5.25029,0.491239,-37.81685
-5.25029,0.4911805,-38.06311
-5.250326,0.4910377,-38.30911
-5.250245,0.4908965,-38.55499
-5.250321,0.490834,-38.80116
-5.250283,0.4908468,-39.04716
-5.250324,0.4907736,-39.29302
-5.250197,0.4907029,-39.53903
-5.250317,0.490646,-39.7853
-5.250214,0.4906159,-40.03154
-5.250161,0.4905342,-40.27775
-5.250317,0.4904945,-40.52335
-5.250272,0.4904604,-40.7695
-5.25033,0.4903593,-41.01568
-5.250457,0.4902571,-41.26175
-5.250218,0.4902286,-41.50759
-5.250183,0.4901634,-41.75389
-5.250141,0.4900805,-42.00012
-5.250037,0.490059,-42.24587
-5.250251,0.4899666,-42.49236
-5.250175,0.4899423,-42.73812
-5.250144,0.4899524,-42.98444
-5.25013,0.4899552,-43.23008
-5.250268,0.4898833,-43.47614
-5.250154,0.4898784,-43.72234
-5.250155,0.4897443,-43.96849
-5.250134,0.4896724,-44.2146
-5.250128,0.4896493,-44.46068
-5.250065,0.4895546,-44.7069
-5.250022,0.4895276,-44.95289
-5.250145,0.4894742,-45.19892
-5.249958,0.4894236,-45.4449
-5.249911,0.4894222,-45.69102
-5.250023,0.4893734,-45.93675
-5.249969,0.4893558,-46.18274
-5.25003,0.4893331,-46.42876
-5.249764,0.4892944,-46.67512
-5.249906,0.4892677,-46.92098
-5.250048,0.4891931,-47.1673
-5.249977,0.4891054,-47.41296
-5.249971,0.4890268,-47.65902
-5.249919,0.4889348,-47.90515
-5.249963,0.4889334,-48.15127
-5.250002,0.4889225,-48.39722
-5.25009,0.4889147,-48.64325
-5.250069,0.4889103,-48.88979
-5.250009,0.4889269,-49.13573
-5.24982,0.48895,-49.3817
-5.249906,0.4889549,-49.62817
-5.249952,0.4890203,-49.8739
-5.249866,0.4890308,-50.12015
-5.249975,0.4890257,-50.36591
-5.249901,0.4890323,-50.61251
-5.249923,0.4890286,-50.76007
-11.00001,0.4982995,-32.40375
-11.00043,0.4981212,-32.64997
-11.00054,0.4981988,-32.89561
-11.00042,0.4982053,-33.14167
-11.00045,0.4982971,-33.38783
-11.00051,0.4983595,-33.63394
-11.00042,0.4984537,-33.88001
-11.00043,0.4984818,-34.12593
-11.0005,0.4985272,-34.37203
-11.00043,0.4985936,-34.61806
-11.00042,0.4986196,-34.86386
-11.0003,0.4987151,-35.11021
-11.00026,0.4987467,-35.35604
-11.00022,0.4988406,-35.6023
-11.00037,0.4989348,-35.84829
-11.00042,0.4990693,-36.09478
-11.0003,0.4992116,-36.34081
-11.00047,0.4993415,-36.58632
-11.00039,0.4994901,-36.83244
-11.00035,0.499621,-37.07846
-11.00044,0.4997609,-37.32481
-11.00028,0.4998248,-37.57064
-11.00035,0.4998829,-37.8171
-11.00022,0.4998642,-38.06297
-11.00025,0.4999277,-38.30893
-11.00034,0.4999007,-38.55533
-11.00028,0.4999579,-38.80128
-11.00027,0.4999365,-39.0475
-11.00017,0.4999704,-39.29317
-11.00031,0.5000064,-39.53948
-11.00026,0.5000562,-39.78566
-11.0003,0.5000952,-40.0313
-11.00019,0.5000698,-40.27747
-11.00021,0.5000448,-40.52371
-11.00019,0.5000761,-40.76983
-11.00013,0.5000228,-41.01608
-11.00024,0.500028,-41.26205
-11.00019,0.4999855,-41.50787
-11.00009,0.4999807,-41.75431
-11.00016,0.4999697,-41.99992
-11.00016,0.5000124,-42.24621
-11.00021,0.5000393,-42.49198
-11.00005,0.5000505,-42.73815
-11.00007,0.5001062,-42.98428
-11.00017,0.5001173,-43.23036
-11.00013,0.5001186,-43.47621
-11.00015,0.5001629,-43.72264
-11.00011,0.5001474,-43.96896
-11.0002,0.500129,-44.21484
-11.00028,0.5000838,-44.46063
-11.0001,0.5000734,-44.70682
-10.99998,0.5001393,-44.95276
-11,0.4999769,-45.19899
-11.00003,0.4998947,-45.44484
-10.99991,0.4998784,-45.6911
-11.00006,0.4998324,-45.93729
-11.00023,0.4998046,-46.18342
-11.0002,0.4997968,-46.4291
-11.00005,0.4997112,-46.67522
-10.99998,0.4996661,-46.92151
-10.99993,0.4995867,-47.1672
-11.00002,0.4995266,-47.41358
-10.99999,0.4994141,-47.6594
-10.99991,0.499312,-47.90565
-10.99993,0.499266,-48.15171
-10.99996,0.4991563,-48.3976
-11.00007,0.4990368,-48.64384
-10.99992,0.4989511,-48.88963
-10.99997,0.498887,-49.13545
-11.00015,0.4988254,-49.38208
-10.99993,0.4987023,-49.62771
-10.99998,0.4985265,-49.87389
-10.99998,0.498449,-50.11988
-10.99997,0.4982966,-50.36648
-11.00006,0.4981427,-50.61234
-11,0.4980291,-50.75983
1.124964,0.4927109,-32.40319
1.124597,0.4924826,-32.64966
1.12445,0.4923983,-32.89528
1.124412,0.4924146,-33.14137
1.124593,0.4924043,-33.38766
1.12467,0.492404,-33.63336
1.124473,0.4923718,-33.87943
1.124628,0.4922811,-34.12561
1.124627,0.4922174,-34.37169
1.12473,0.4921484,-34.61831
1.124591,0.4920378,-34.86412
1.124681,0.4920155,-35.10986
1.124644,0.4919661,-35.35612
1.124534,0.4918091,-35.60215
1.124512,0.4917116,-35.84817
1.124704,0.4915895,-36.09456
1.124685,0.4915474,-36.3401
1.124762,0.4915157,-36.58639
1.124707,0.4914367,-36.83255
1.124545,0.4912762,-37.0787
1.124661,0.4912252,-37.32484
1.124659,0.4911757,-37.57084
1.124773,0.4911393,-37.8169
1.124617,0.4910761,-38.0632
1.12484,0.4909786,-38.30901
1.124769,0.4908473,-38.55529
1.124793,0.4907037,-38.80143
1.12474,0.4905825,-39.04698
1.124686,0.4904551,-39.29302
1.124764,0.4903396,-39.5394
1.124811,0.4902661,-39.78517
1.124839,0.4901607,-40.03134
1.124916,0.4900602,-40.27768
1.124808,0.4900217,-40.5238
1.124845,0.4899364,-40.76948
1.124867,0.4898385,-41.01577
1.124694,0.4897729,-41.26182
1.124945,0.4896805,-41.50757
1.124819,0.4896153,-41.75409
1.124866,0.4895875,-41.99992
1.12484,0.4895541,-42.2458
1.124912,0.4895126,-42.4922
1.124972,0.4894648,-42.73805
1.124961,0.4893925,-42.98436
1.124817,0.4893163,-43.23059
1.124831,0.4892506,-43.47634
1.1249,0.4891902,-43.7225
1.12498,0.4891147,-43.96825
1.124887,0.4890069,-44.2144
1.124934,0.4888528,-44.4605
1.124917,0.4887769,-44.7066
1.124796,0.488699,-44.95241
1.124883,0.4886595,-45.19852
1.124951,0.4886762,-45.44491
1.124956,0.4886799,-45.69094
1.124967,0.4886276,-45.93665
1.125111,0.4886582,-46.18307
1.125073,0.4886477,-46.42891
1.125119,0.4886306,-46.67517
1.125125,0.4885957,-46.92122
1.125052,0.4885435,-47.16757
1.125157,0.4884995,-47.41325
1.125031,0.4884339,-47.6596
1.125087,0.4884241,-47.90506
1.125017,0.4883999,-48.15127
1.125151,0.488395,-48.39764
1.125117,0.4884113,-48.64392
1.125016,0.4884283,-48.88987
1.124988,0.488404,-49.13558
1.125112,0.4883735,-49.38169
1.125116,0.4883741,-49.62809
1.125066,0.4883679,-49.87393
1.125097,0.4883665,-50.12003
1.12508,0.4883336,-50.3664
1.125178,0.4883447,-50.61185
1.125193,0.4883528,-50.75955
5.249947,0.4927651,-32.40331
5.249813,0.4926293,-32.64944
5.249567,0.4926176,-32.89548
5.24967,0.4926288,-33.14151
5.249605,0.4926731,-33.38793
5.249534,0.4927302,-33.63347
5.249513,0.4927667,-33.88
5.249614,0.4927546,-34.12584
5.249673,0.4928071,-34.37198
5.249521,0.4927757,-34.6178
5.249612,0.492726,-34.86443
5.249539,0.4926946,-35.11048
5.249466,0.4927234,-35.35604
5.24956,0.4925961,-35.60246
5.249634,0.4925576,-35.84843
5.249653,0.4925213,-36.0948
5.249725,0.4925044,-36.34029
5.249858,0.4925101,-36.58642
5.249746,0.4924386,-36.83259
5.249713,0.4923974,-37.07874
5.249664,0.4923376,-37.32468
5.249599,0.4922312,-37.57106
5.249734,0.4921313,-37.81717
5.249718,0.4920756,-38.06319
5.249662,0.4919426,-38.30923
5.249775,0.4918069,-38.55504
5.249712,0.4916059,-38.80124
5.24964,0.4915411,-39.04744
5.249707,0.4914046,-39.29321
5.24971,0.4912394,-39.53934
5.249812,0.4911187,-39.78514
5.249894,0.4909969,-40.03154
5.249809,0.4908493,-40.2776
5.24995,0.4907047,-40.52394
5.249822,0.4905426,-40.76988
5.249688,0.4903434,-41.01541
5.249786,0.4901995,-41.26159
5.249779,0.490004,-41.50784
5.2498,0.489832,-41.75369
5.249782,0.4896079,-42.00013
5.249806,0.4895391,-42.24603
5.249684,0.4894251,-42.49244
5.249866,0.489263,-42.73805
5.249901,0.4891066,-42.98446
5.249948,0.4890992,-43.23014
5.249957,0.4889423,-43.47664
5.249911,0.4887692,-43.72244
5.249894,0.4886638,-43.96867
5.249916,0.488612,-44.21459
5.249984,0.4884456,-44.46041
5.249737,0.4882984,-44.70641
5.249813,0.4881927,-44.95295
5.249908,0.4880775,-45.1989
5.249952,0.4879037,-45.44487
5.249958,0.4878104,-45.69071
5.250079,0.4876619,-45.9371
5.250084,0.4876045,-46.18276
5.25017,0.487502,-46.42941
5.250101,0.4874473,-46.67486
5.250161,0.4872759,-46.92152
5.250165,0.4871458,-47.16759
5.250058,0.4870036,-47.4132
5.249935,0.4868715,-47.65941
5.250218,0.4867938,-47.90551
5.250114,0.4867186,-48.15122
5.250137,0.4866748,-48.39775
5.250099,0.4865816,-48.6435
5.250008,0.4865974,-48.88939
5.250055,0.4865634,-49.13571
5.250084,0.4865222,-49.38175
5.250195,0.4864161,-49.62804
5.250127,0.4863784,-49.87414
5.250172,0.4863365,-50.12033
5.250067,0.486315,-50.3664
5.250079,0.4862946,-50.61227
5.250084,0.4862795,-50.75994
11.00003,0.4974574,-32.40335
10.99973,0.4974011,-32.64952
10.99968,0.4974238,-32.89583
10.99967,0.4974203,-33.14171
10.99975,0.4974096,-33.38825
10.99959,0.4974312,-33.6337
10.99962,0.4974152,-33.87967
10.99955,0.4973721,-34.12594
10.99945,0.4973737,-34.37191
10.99961,0.4972944,-34.61794
10.99971,0.4972431,-34.86439
10.99964,0.4972112,-35.11004
10.99964,0.497165,-35.35641
10.99957,0.4970717,-35.60215
10.99971,0.4970579,-35.84895
10.99957,0.4970492,-36.09423
10.99964,0.4970804,-36.34017
10.9996,0.4970558,-36.58632
10.99969,0.4970674,-36.83232
10.99975,0.4970137,-37.07881
10.99974,0.4969052,-37.32491
10.99968,0.4968474,-37.57089
10.99965,0.496768,-37.81697
10.99958,0.4967177,-38.06303
10.99964,0.496599,-38.30906
10.99972,0.496409,-38.55506
10.99978,0.4962481,-38.80092
10.99974,0.4960936,-39.0472
10.99974,0.4959993,-39.2936
10.99972,0.4958261,-39.53907
10.99982,0.4957244,-39.78572
10.99981,0.4955592,-40.03191
10.99986,0.4954326,-40.27786
10.99975,0.4953263,-40.52348
10.99993,0.4951439,-40.76967
10.99988,0.4950433,-41.01588
10.99991,0.4949253,-41.26198
10.99981,0.494812,-41.50765
10.99985,0.4947796,-41.75422
10.9998,0.4947662,-41.99988
10.99979,0.4947435,-42.24599
10.99976,0.4946579,-42.49234
10.99975,0.4945982,-42.73864
10.99978,0.4945578,-42.98426
10.99986,0.4944876,-43.23066
10.9998,0.4944184,-43.47673
10.99975,0.4942901,-43.72242
10.99986,0.4942297,-43.96857
10.99983,0.4941266,-44.21439
10.99969,0.494046,-44.46063
10.99982,0.4938809,-44.70687
10.99994,0.4937885,-44.95279
10.99984,0.4937012,-45.19858
10.99988,0.4936219,-45.44506
10.99991,0.4935611,-45.69123
10.99991,0.4934698,-45.93672
10.99986,0.493379,-46.18276
10.99984,0.4933295,-46.42895
11.00003,0.4932999,-46.67532
11.00002,0.4931996,-46.92133
11,0.4930831,-47.16702
11.00002,0.4930053,-47.4129
11.00007,0.4928618,-47.65946
11.00002,0.4927836,-47.90542
11.00017,0.4926977,-48.15175
11.00017,0.4926099,-48.39749
11.0002,0.4925842,-48.64403
11.00012,0.4924828,-48.8901
11.00016,0.4925211,-49.13589
11.00008,0.4924338,-49.38204
11.00007,0.4923402,-49.62771
10.99996,0.4922903,-49.87391
11.00003,0.492233,-50.11995
11.00012,0.4921474,-50.36631
11.00008,0.4920758,-50.61219
11.00016,0.492077,-50.76008
12.25019,0.492248,-5.520137
12.24971,0.4922105,-5.765822
12.24949,0.4922228,-6.011938
12.24945,0.4922863,-6.258108
12.24939,0.4923227,-6.504349
12.24953,0.4923461,-6.750048
12.24957,0.4924074,-6.996618
12.24947,0.4924806,-7.242245
12.24953,0.4925639,-7.488752
12.24964,0.4926345,-7.734364
12.24956,0.4927244,-7.980587
12.24974,0.4928565,-8.226709
12.24968,0.4929634,-8.47312
12.2495,0.4930646,-8.718912
12.24965,0.4932054,-8.964842
12.24957,0.4933669,-9.210661
12.24958,0.4934702,-9.456905
12.24958,0.4936168,-9.702942
12.24958,0.4937275,-9.948861
12.24962,0.4937836,-10.19474
12.24964,0.4938712,-10.44115
12.24962,0.4939897,-10.68678
12.24967,0.4940407,-10.93298
12.24961,0.4941593,-11.17878
12.24958,0.4941992,-11.42478
12.2496,0.4942494,-11.67116
12.24947,0.4943563,-11.91751
12.24943,0.4944051,-12.16279
12.24956,0.4945125,-12.40952
12.24961,0.4945547,-12.65538
12.24971,0.4944514,-12.90169
12.24961,0.494424,-13.14787
12.24967,0.494545,-13.39405
12.24978,0.4948311,-13.64043
12.24984,0.4948698,-13.88635
12.24968,0.4950352,-14.1319
12.24979,0.4953185,-14.37823
12.24981,0.4954084,-14.62394
12.24973,0.495542,-14.87038
12.24979,0.4955776,-15.11644
12.24979,0.4956931,-15.36241
12.24962,0.4956707,-15.60838
12.24953,0.4957806,-15.85431
12.24964,0.4958182,-16.10039
12.2496,0.495916,-16.34641
12.24961,0.4961252,-16.59232
12.24957,0.4962541,-16.83868
12.24966,0.4963783,-17.08476
12.24975,0.4965915,-17.33083
12.24978,0.4967951,-17.57658
12.24987,0.4967702,-17.82307
12.25,0.4968739,-18.06909
12.24988,0.4968578,-18.31485
12.25001,0.4967876,-18.56096
12.24986,0.4967581,-18.80701
12.2498,0.4967902,-19.0534
12.24972,0.4967288,-19.29908
12.24994,0.4967784,-19.54556
12.24974,0.4968737,-19.79149
12.24982,0.496925,-20.0375
12.24985,0.4969987,-20.2832
12.2499,0.4970792,-20.52938
12.24997,0.4971101,-20.77558
12.24987,0.4970579,-21.0216
12.24994,0.4972608,-21.26769
12.24992,0.4973117,-21.51376
12.24983,0.4972894,-21.75969
12.24978,0.4973573,-22.00601
12.24989,0.4972271,-22.25207
12.25003,0.4972383,-22.49776
12.2499,0.497205,-22.74409
12.24999,0.4972055,-22.98996
12.24993,0.4972351,-23.23589
12.24993,0.4974622,-23.48237
12.24986,0.4975784,-23.72857
12.2499,0.4975699,-23.97441
12.24985,0.4974779,-24.22042
12.25004,0.4973392,-24.46673
12.24995,0.4975479,-24.71257
12.24998,0.4977631,-24.95895
12.24988,0.497847,-25.20462
12.24995,0.4978928,-25.45049
12.24999,0.4981273,-25.69683
12.25002,0.4982995,-25.94307
12.25,0.498613,-26.1891
12.24994,0.4988171,-26.43531
12.24993,0.4988614,-26.68137
12.25005,0.4990752,-26.92702
12.25,0.4992088,-27.17304
12.25009,0.4992972,-27.41913
12.25008,0.4992955,-27.66551
12.25013,0.4994467,-27.91104
12.25,0.4994099,-28.15744
12.25008,0.4995144,-28.40372
12.25021,0.4996476,-28.64949
12.25032,0.4997593,-28.89592
12.25018,0.4997849,-29.14176
12.25019,0.4997953,-29.38781
12.25025,0.5000714,-29.63351
12.25028,0.5001621,-29.87979
12.2501,0.5002067,-30.12576
12.25007,0.5002407,-30.37191
12.2502,0.5003342,-30.6178
12.25033,0.5004628,-30.86398
12.2502,0.5004309,-31.10991
12.25018,0.5004314,-31.35596
12.25019,0.500362,-31.60261
12.25023,0.5002766,-31.84808
12.2503,0.5002119,-32.09446
12.25024,0.5000722,-32.34022
12.25021,0.500098,-32.58659
12.25024,0.5001292,-32.83232
12.25018,0.4999443,-33.07836
12.25022,0.4998752,-33.32464
12.25012,0.4998895,-33.57065
12.25015,0.4998585,-33.81659
12.25019,0.4998599,-34.06264
12.25018,0.4998597,-34.30897
12.2502,0.4997488,-34.55497
12.25025,0.4997328,-34.80126
12.25027,0.4997156,-35.04706
12.25019,0.4996987,-35.29271
12.25025,0.4996501,-35.53882
12.25022,0.4995164,-35.78531
12.25036,0.4995608,-36.03146
12.25029,0.4995309,-36.27729
12.25046,0.4994941,-36.52311
12.25037,0.4994891,-36.76923
12.25027,0.4994574,-37.01566
12.25031,0.4994283,-37.26117
12.25028,0.4993288,-37.50724
12.25024,0.4992247,-37.75374
12.2503,0.499134,-37.99988
12.25022,0.4990962,-38.24563
12.25027,0.4990086,-38.49167
12.25023,0.4989225,-38.73786
12.25029,0.4987991,-38.98412
12.25028,0.4987354,-39.22985
12.2503,0.4986219,-39.47646
12.25034,0.4984772,-39.7225
12.25043,0.4983506,-39.96843
12.25037,0.4982215,-40.21429
12.25049,0.4981252,-40.46043
12.25041,0.4979821,-40.70649
12.25031,0.4978822,-40.95241
12.25042,0.4978158,-41.1984
12.25046,0.4977542,-41.44482
12.25037,0.4976507,-41.69048
12.25055,0.4975797,-41.93681
12.25047,0.4975476,-42.18312
12.25051,0.497506,-42.42883
12.25059,0.4974601,-42.67496
12.25055,0.4974367,-42.92133
12.25046,0.4973967,-43.16763
12.25051,0.4973267,-43.41325
12.25054,0.497265,-43.65938
12.25053,0.4971526,-43.90546
12.25061,0.4970386,-44.15158
12.2505,0.4969922,-44.39753
12.25059,0.4969192,-44.64373
12.25053,0.4967582,-44.88949
12.25059,0.496699,-45.13595
12.25053,0.4966392,-45.38156
