# CFD data extracted (using Tecplot) by interpolating from original grid onto fixed set of points
# SA model
VARIABLES = "X","Y","u/Uref"
ZONE T="CFL3D, x=1.01"
 1.799999952E+00 -1.076896414E-01 9.928075671E-01
 1.799999952E+00 -1.053291261E-01 9.928178191E-01
 1.799999952E+00 -1.030308530E-01 9.928279519E-01
 1.799999952E+00 -1.007929444E-01 9.928376079E-01
 1.799999952E+00 -9.861359745E-02 9.928471446E-01
 1.799999952E+00 -9.649103880E-02 9.928566217E-01
 1.799999952E+00 -9.442358464E-02 9.928661585E-01
 1.799999952E+00 -9.240956604E-02 9.928756356E-01
 1.799999952E+00 -9.044738859E-02 9.928850532E-01
 1.799999952E+00 -8.853552490E-02 9.928944111E-01
 1.799999952E+00 -8.667248487E-02 9.929035306E-01
 1.799999952E+00 -8.485680819E-02 9.929122925E-01
 1.799999952E+00 -8.308708668E-02 9.929211140E-01
 1.799999952E+00 -8.136193454E-02 9.929298162E-01
 1.799999952E+00 -7.968002558E-02 9.929383397E-01
 1.799999952E+00 -7.804006338E-02 9.929466844E-01
 1.799999952E+00 -7.644078135E-02 9.929549098E-01
 1.799999952E+00 -7.488095760E-02 9.929631352E-01
 1.799999952E+00 -7.335940003E-02 9.929711819E-01
 1.799999952E+00 -7.187497616E-02 9.929788709E-01
 1.799999952E+00 -7.042656839E-02 9.929863214E-01
 1.799999952E+00 -6.901312619E-02 9.929938316E-01
 1.799999952E+00 -6.763364375E-02 9.930011630E-01
 1.799999952E+00 -6.628713012E-02 9.930084348E-01
 1.799999952E+00 -6.497265399E-02 9.930155873E-01
 1.799999952E+00 -6.368929893E-02 9.930225611E-01
 1.799999952E+00 -6.243617833E-02 9.930293560E-01
 1.799999952E+00 -6.121245772E-02 9.930362105E-01
 1.799999952E+00 -6.001730263E-02 9.930428863E-01
 1.799999952E+00 -5.884992704E-02 9.930494428E-01
 1.799999952E+00 -5.770956352E-02 9.930558801E-01
 1.799999952E+00 -5.659546331E-02 9.930620790E-01
 1.799999952E+00 -5.550689995E-02 9.930683970E-01
 1.799999952E+00 -5.444317684E-02 9.930739999E-01
 1.799999952E+00 -5.340360850E-02 9.930805564E-01
 1.799999952E+00 -5.238753557E-02 9.930900335E-01
 1.799999952E+00 -5.139431730E-02 9.930832386E-01
 1.799999952E+00 -5.042333901E-02 9.929974675E-01
 1.799999952E+00 -4.947399348E-02 9.927385449E-01
 1.799999952E+00 -4.854569584E-02 9.922153354E-01
 1.799999952E+00 -4.763788730E-02 9.913660288E-01
 1.799999952E+00 -4.675001279E-02 9.901678562E-01
 1.799999952E+00 -4.588153958E-02 9.886202216E-01
 1.799999952E+00 -4.503195360E-02 9.867430329E-01
 1.799999952E+00 -4.420075566E-02 9.845665693E-01
 1.799999952E+00 -4.338745773E-02 9.821248651E-01
 1.799999952E+00 -4.259158671E-02 9.794521928E-01
 1.799999952E+00 -4.181269184E-02 9.765821099E-01
 1.799999952E+00 -4.105031863E-02 9.735468626E-01
 1.799999952E+00 -4.030404612E-02 9.703758359E-01
 1.799999952E+00 -3.957344964E-02 9.670953751E-01
 1.799999952E+00 -3.885812685E-02 9.637296796E-01
 1.799999952E+00 -3.815768287E-02 9.603002071E-01
 1.799999952E+00 -3.747173399E-02 9.568260312E-01
 1.799999952E+00 -3.679991141E-02 9.533243775E-01
 1.799999952E+00 -3.614185378E-02 9.498103261E-01
 1.799999952E+00 -3.549720719E-02 9.462980032E-01
 1.799999952E+00 -3.486564010E-02 9.427992105E-01
 1.799999952E+00 -3.424681723E-02 9.393234253E-01
 1.799999952E+00 -3.364041820E-02 9.358797073E-01
 1.799999952E+00 -3.304613009E-02 9.324756265E-01
 1.799999952E+00 -3.246365860E-02 9.291185141E-01
 1.799999952E+00 -3.189270198E-02 9.258144498E-01
 1.799999952E+00 -3.133297712E-02 9.225685596E-01
 1.799999952E+00 -3.078420833E-02 9.193851352E-01
 1.799999952E+00 -3.024612740E-02 9.162679911E-01
 1.799999952E+00 -2.971846983E-02 9.132203460E-01
 1.799999952E+00 -2.920098230E-02 9.102447033E-01
 1.799999952E+00 -2.869341709E-02 9.073432088E-01
 1.799999952E+00 -2.819553576E-02 9.045175910E-01
 1.799999952E+00 -2.770710178E-02 9.017690420E-01
 1.799999952E+00 -2.722789161E-02 8.990986943E-01
 1.799999952E+00 -2.675767988E-02 8.965065479E-01
 1.799999952E+00 -2.629625611E-02 8.939935565E-01
 1.799999952E+00 -2.584340796E-02 8.915597796E-01
 1.799999952E+00 -2.539893426E-02 8.892052770E-01
 1.799999952E+00 -2.496263571E-02 8.869296312E-01
 1.799999952E+00 -2.453432046E-02 8.847324848E-01
 1.799999952E+00 -2.411380224E-02 8.826135397E-01
 1.799999952E+00 -2.370089851E-02 8.805717230E-01
 1.799999952E+00 -2.329543233E-02 8.786061406E-01
 1.799999952E+00 -2.289722860E-02 8.767157793E-01
 1.799999952E+00 -2.250612341E-02 8.748996854E-01
 1.799999952E+00 -2.212194912E-02 8.731565475E-01
 1.799999952E+00 -2.174454741E-02 8.714854121E-01
 1.799999952E+00 -2.137376554E-02 8.698847294E-01
 1.799999952E+00 -2.100945078E-02 8.683533669E-01
 1.799999952E+00 -2.065145597E-02 8.668898344E-01
 1.799999952E+00 -2.029963769E-02 8.654927611E-01
 1.799999952E+00 -1.995385624E-02 8.641607165E-01
 1.799999952E+00 -1.961397566E-02 8.628922701E-01
 1.799999952E+00 -1.927986182E-02 8.616860509E-01
 1.799999952E+00 -1.895138808E-02 8.605406880E-01
 1.799999952E+00 -1.862842776E-02 8.594543338E-01
 1.799999952E+00 -1.831085607E-02 8.584254980E-01
 1.799999952E+00 -1.799855381E-02 8.574526310E-01
 1.799999952E+00 -1.769140549E-02 8.565342426E-01
 1.799999952E+00 -1.738929562E-02 8.556688428E-01
 1.799999952E+00 -1.709211245E-02 8.548549414E-01
 1.799999952E+00 -1.679974981E-02 8.540909290E-01
 1.799999952E+00 -1.651210152E-02 8.533754349E-01
 1.799999952E+00 -1.622906327E-02 8.527068496E-01
 1.799999952E+00 -1.595053263E-02 8.520838618E-01
 1.799999952E+00 -1.567641459E-02 8.515049815E-01
 1.799999952E+00 -1.540660951E-02 8.509687185E-01
 1.799999952E+00 -1.514102612E-02 8.504738212E-01
 1.799999952E+00 -1.487957221E-02 8.500187993E-01
 1.799999952E+00 -1.462215837E-02 8.496023417E-01
 1.799999952E+00 -1.436869614E-02 8.492231369E-01
 1.799999952E+00 -1.411910169E-02 8.488798141E-01
 1.799999952E+00 -1.387328934E-02 8.485711217E-01
 1.799999952E+00 -1.363117993E-02 8.482957482E-01
 1.799999952E+00 -1.339269243E-02 8.480526805E-01
 1.799999952E+00 -1.315774862E-02 8.478405476E-01
 1.799999952E+00 -1.292627305E-02 8.476582170E-01
 1.799999952E+00 -1.269819029E-02 8.475046158E-01
 1.799999952E+00 -1.247342862E-02 8.473784924E-01
 1.799999952E+00 -1.225191541E-02 8.472789526E-01
 1.799999952E+00 -1.203358173E-02 8.472048044E-01
 1.799999952E+00 -1.181835867E-02 8.471550941E-01
 1.799999952E+00 -1.160618011E-02 8.471287489E-01
 1.799999952E+00 -1.139697991E-02 8.471249342E-01
 1.799999952E+00 -1.119069476E-02 8.471425772E-01
 1.799999952E+00 -1.098726224E-02 8.471808434E-01
 1.799999952E+00 -1.078661904E-02 8.472387195E-01
 1.799999952E+00 -1.058870740E-02 8.473153710E-01
 1.799999952E+00 -1.039346587E-02 8.474101424E-01
 1.799999952E+00 -1.020083949E-02 8.475220799E-01
 1.799999952E+00 -1.001076866E-02 8.476505280E-01
 1.799999952E+00 -9.823200293E-03 8.477948308E-01
 1.799999952E+00 -9.638079442E-03 8.479541540E-01
 1.799999952E+00 -9.455351159E-03 8.481277823E-01
 1.799999952E+00 -9.274965152E-03 8.483151197E-01
 1.799999952E+00 -9.096869268E-03 8.485155702E-01
 1.799999952E+00 -8.921014145E-03 8.487284184E-01
 1.799999952E+00 -8.747348562E-03 8.489531875E-01
 1.799999952E+00 -8.575824089E-03 8.491893411E-01
 1.799999952E+00 -8.406395093E-03 8.494362831E-01
 1.799999952E+00 -8.239013143E-03 8.496934175E-01
 1.799999952E+00 -8.073633537E-03 8.499604464E-01
 1.799999952E+00 -7.910209708E-03 8.502367735E-01
 1.799999952E+00 -7.748698350E-03 8.505219221E-01
 1.799999952E+00 -7.589056157E-03 8.508155942E-01
 1.799999952E+00 -7.431239355E-03 8.511173129E-01
 1.799999952E+00 -7.275206968E-03 8.514266610E-01
 1.799999952E+00 -7.120916620E-03 8.517432809E-01
 1.799999952E+00 -6.968328264E-03 8.520668745E-01
 1.799999952E+00 -6.817402318E-03 8.523970842E-01
 1.799999952E+00 -6.668098271E-03 8.527335525E-01
 1.799999952E+00 -6.520377938E-03 8.530759215E-01
 1.799999952E+00 -6.374203600E-03 8.534241319E-01
 1.799999952E+00 -6.229537539E-03 8.537777662E-01
 1.799999952E+00 -6.086342037E-03 8.541364670E-01
 1.799999952E+00 -5.944581702E-03 8.545001149E-01
 1.799999952E+00 -5.804219749E-03 8.548684716E-01
 1.799999952E+00 -5.665221717E-03 8.552412987E-01
 1.799999952E+00 -5.527552217E-03 8.556184173E-01
 1.799999952E+00 -5.391177256E-03 8.559995294E-01
 1.799999952E+00 -5.256062374E-03 8.563845754E-01
 1.799999952E+00 -5.122174509E-03 8.567733765E-01
 1.799999952E+00 -4.989480600E-03 8.571656346E-01
 1.799999952E+00 -4.857948516E-03 8.575613499E-01
 1.799999952E+00 -4.727545660E-03 8.579603434E-01
 1.799999952E+00 -4.598240834E-03 8.583624959E-01
 1.799999952E+00 -4.470002372E-03 8.587676287E-01
 1.799999952E+00 -4.342799075E-03 8.591756225E-01
 1.799999952E+00 -4.216600675E-03 8.595864773E-01
 1.799999952E+00 -4.091377370E-03 8.600000739E-01
 1.799999952E+00 -3.967098892E-03 8.604162335E-01
 1.799999952E+00 -3.843735438E-03 8.608348966E-01
 1.799999952E+00 -3.721258137E-03 8.612560630E-01
 1.799999952E+00 -3.599638352E-03 8.616795540E-01
 1.799999952E+00 -3.478847211E-03 8.621054292E-01
 1.799999952E+00 -3.358856309E-03 8.625335097E-01
 1.799999952E+00 -3.239637706E-03 8.629638553E-01
 1.799999952E+00 -3.121163929E-03 8.633963466E-01
 1.799999952E+00 -3.003407037E-03 8.638309836E-01
 1.799999952E+00 -2.886340022E-03 8.642677665E-01
 1.799999952E+00 -2.769935876E-03 8.647066355E-01
 1.799999952E+00 -2.654167591E-03 8.651475906E-01
 1.799999952E+00 -2.539008856E-03 8.655906320E-01
 1.799999952E+00 -2.424433362E-03 8.660356402E-01
 1.799999952E+00 -2.310414566E-03 8.664827347E-01
 1.799999952E+00 -2.196926856E-03 8.669317961E-01
 1.799999952E+00 -2.083944390E-03 8.673830032E-01
 1.799999952E+00 -1.971441554E-03 8.678361773E-01
 1.799999952E+00 -1.859392622E-03 8.682914376E-01
 1.799999952E+00 -1.747772563E-03 8.687488437E-01
 1.799999952E+00 -1.636556233E-03 8.692082763E-01
 1.799999952E+00 -1.525718486E-03 8.696698546E-01
 1.799999952E+00 -1.415234525E-03 8.701335788E-01
 1.799999952E+00 -1.305079670E-03 8.705995083E-01
 1.799999952E+00 -1.195229008E-03 8.710675836E-01
 1.799999952E+00 -1.085658208E-03 8.715379238E-01
 1.799999952E+00 -9.763428243E-04 8.720106483E-01
 1.799999952E+00 -8.672584663E-04 8.724856377E-01
 1.799999952E+00 -7.583808037E-04 8.729630709E-01
 1.799999952E+00 -6.496856222E-04 8.734429479E-01
 1.799999952E+00 -5.411488819E-04 8.739252687E-01
 1.799999952E+00 -4.327464849E-04 8.744101524E-01
 1.799999952E+00 -3.244543332E-04 8.748976588E-01
 1.799999952E+00 -2.162485180E-04 8.753877878E-01
 1.799999952E+00 -1.081050432E-04 8.758807182E-01
 1.799999952E+00 0.000000000E+00 8.763796687E-01
 1.799999952E+00 1.081050432E-04 8.768750429E-01
 1.799999952E+00 2.162485180E-04 8.773767352E-01
 1.799999952E+00 3.244543623E-04 8.778816462E-01
 1.799999952E+00 4.327464849E-04 8.783897758E-01
 1.799999952E+00 5.411488819E-04 8.789012432E-01
 1.799999952E+00 6.496856804E-04 8.794160485E-01
 1.799999952E+00 7.583808037E-04 8.799344897E-01
 1.799999952E+00 8.672584663E-04 8.804564476E-01
 1.799999952E+00 9.763428825E-04 8.809821606E-01
 1.799999952E+00 1.085658325E-03 8.815116286E-01
 1.799999952E+00 1.195229008E-03 8.820449710E-01
 1.799999952E+00 1.305079670E-03 8.825823069E-01
 1.799999952E+00 1.415234641E-03 8.831236959E-01
 1.799999952E+00 1.525718602E-03 8.836692572E-01
 1.799999952E+00 1.636556233E-03 8.842191100E-01
 1.799999952E+00 1.747772680E-03 8.847734332E-01
 1.799999952E+00 1.859392622E-03 8.853321671E-01
 1.799999952E+00 1.971441554E-03 8.858956099E-01
 1.799999952E+00 2.083944390E-03 8.864637017E-01
 1.799999952E+00 2.196927089E-03 8.870367408E-01
 1.799999952E+00 2.310414799E-03 8.876146674E-01
 1.799999952E+00 2.424433362E-03 8.881977797E-01
 1.799999952E+00 2.539009089E-03 8.887860179E-01
 1.799999952E+00 2.654167591E-03 8.893796206E-01
 1.799999952E+00 2.769935876E-03 8.899786472E-01
 1.799999952E+00 2.886340022E-03 8.905833364E-01
 1.799999952E+00 3.003407037E-03 8.911937475E-01
 1.799999952E+00 3.121163929E-03 8.918099999E-01
 1.799999952E+00 3.239637939E-03 8.924322128E-01
 1.799999952E+00 3.358856309E-03 8.930605650E-01
 1.799999952E+00 3.478847211E-03 8.936952949E-01
 1.799999952E+00 3.599638352E-03 8.943363428E-01
 1.799999952E+00 3.721258370E-03 8.949839473E-01
 1.799999952E+00 3.843735438E-03 8.956382275E-01
 1.799999952E+00 3.967098892E-03 8.962993622E-01
 1.799999952E+00 4.091377370E-03 8.969675303E-01
 1.799999952E+00 4.216600675E-03 8.976427317E-01
 1.799999952E+00 4.342799075E-03 8.983252048E-01
 1.799999952E+00 4.470002372E-03 8.990152478E-01
 1.799999952E+00 4.598240834E-03 8.997127414E-01
 1.799999952E+00 4.727546126E-03 9.004180431E-01
 1.799999952E+00 4.857948981E-03 9.011312127E-01
 1.799999952E+00 4.989481065E-03 9.018524289E-01
 1.799999952E+00 5.122174509E-03 9.025818706E-01
 1.799999952E+00 5.256062374E-03 9.033196568E-01
 1.799999952E+00 5.391177256E-03 9.040659666E-01
 1.799999952E+00 5.527552217E-03 9.048209190E-01
 1.799999952E+00 5.665221717E-03 9.055848122E-01
 1.799999952E+00 5.804220214E-03 9.063577056E-01
 1.799999952E+00 5.944581702E-03 9.071397781E-01
 1.799999952E+00 6.086342502E-03 9.079312086E-01
 1.799999952E+00 6.229537539E-03 9.087320566E-01
 1.799999952E+00 6.374204066E-03 9.095425010E-01
 1.799999952E+00 6.520378403E-03 9.103628397E-01
 1.799999952E+00 6.668098271E-03 9.111931324E-01
 1.799999952E+00 6.817402318E-03 9.120334983E-01
 1.799999952E+00 6.968328729E-03 9.128841758E-01
 1.799999952E+00 7.120917086E-03 9.137452245E-01
 1.799999952E+00 7.275206968E-03 9.146168828E-01
 1.799999952E+00 7.431239821E-03 9.154993296E-01
 1.799999952E+00 7.589056157E-03 9.163926244E-01
 1.799999952E+00 7.748698816E-03 9.172969460E-01
 1.799999952E+00 7.910209708E-03 9.182124734E-01
 1.799999952E+00 8.073633537E-03 9.191392660E-01
 1.799999952E+00 8.239013143E-03 9.200774431E-01
 1.799999952E+00 8.406395093E-03 9.210273027E-01
 1.799999952E+00 8.575825021E-03 9.219887853E-01
 1.799999952E+00 8.747348562E-03 9.229620695E-01
 1.799999952E+00 8.921014145E-03 9.239472747E-01
 1.799999952E+00 9.096870199E-03 9.249445796E-01
 1.799999952E+00 9.274966083E-03 9.259539247E-01
 1.799999952E+00 9.455352090E-03 9.269754887E-01
 1.799999952E+00 9.638079442E-03 9.280093908E-01
 1.799999952E+00 9.823201224E-03 9.290556908E-01
 1.799999952E+00 1.001076959E-02 9.301143289E-01
 1.799999952E+00 1.020083949E-02 9.311854243E-01
 1.799999952E+00 1.039346680E-02 9.322689772E-01
 1.799999952E+00 1.058870740E-02 9.333650470E-01
 1.799999952E+00 1.078661997E-02 9.344736338E-01
 1.799999952E+00 1.098726224E-02 9.355945587E-01
 1.799999952E+00 1.119069569E-02 9.367277026E-01
 1.799999952E+00 1.139698084E-02 9.378733039E-01
 1.799999952E+00 1.160618104E-02 9.390311241E-01
 1.799999952E+00 1.181835961E-02 9.402011633E-01
 1.799999952E+00 1.203358173E-02 9.413832426E-01
 1.799999952E+00 1.225191541E-02 9.425771832E-01
 1.799999952E+00 1.247342862E-02 9.437827468E-01
 1.799999952E+00 1.269819122E-02 9.449998140E-01
 1.799999952E+00 1.292627305E-02 9.462282062E-01
 1.799999952E+00 1.315774955E-02 9.474674463E-01
 1.799999952E+00 1.339269243E-02 9.487171173E-01
 1.799999952E+00 1.363118086E-02 9.499770403E-01
 1.799999952E+00 1.387329027E-02 9.512466788E-01
 1.799999952E+00 1.411910169E-02 9.525255561E-01
 1.799999952E+00 1.436869707E-02 9.538132548E-01
 1.799999952E+00 1.462215930E-02 9.551092386E-01
 1.799999952E+00 1.487957314E-02 9.564126730E-01
 1.799999952E+00 1.514102705E-02 9.577227235E-01
 1.799999952E+00 1.540661044E-02 9.590386748E-01
 1.799999952E+00 1.567641459E-02 9.603595734E-01
 1.799999952E+00 1.595053449E-02 9.616844654E-01
 1.799999952E+00 1.622906327E-02 9.630123377E-01
 1.799999952E+00 1.651210338E-02 9.643418193E-01
 1.799999952E+00 1.679975167E-02 9.656717181E-01
 1.799999952E+00 1.709211431E-02 9.670007825E-01
 1.799999952E+00 1.738929562E-02 9.683272839E-01
 1.799999952E+00 1.769140549E-02 9.696496725E-01
 1.799999952E+00 1.799855381E-02 9.709662199E-01
 1.799999952E+00 1.831085607E-02 9.722747207E-01
 1.799999952E+00 1.862842776E-02 9.735733867E-01
 1.799999952E+00 1.895138994E-02 9.748597741E-01
 1.799999952E+00 1.927986369E-02 9.761315584E-01
 1.799999952E+00 1.961397566E-02 9.773858190E-01
 1.799999952E+00 1.995385811E-02 9.786196351E-01
 1.799999952E+00 2.029963955E-02 9.798302650E-01
 1.799999952E+00 2.065145783E-02 9.810144901E-01
 1.799999952E+00 2.100945264E-02 9.821690321E-01
 1.799999952E+00 2.137376741E-02 9.832900167E-01
 1.799999952E+00 2.174454927E-02 9.843738079E-01
 1.799999952E+00 2.212195098E-02 9.854162335E-01
 1.799999952E+00 2.250612527E-02 9.864132404E-01
 1.799999952E+00 2.289723046E-02 9.873602390E-01
 1.799999952E+00 2.329543419E-02 9.882529974E-01
 1.799999952E+00 2.370090038E-02 9.890868068E-01
 1.799999952E+00 2.411380410E-02 9.898573756E-01
 1.799999952E+00 2.453432232E-02 9.905603528E-01
 1.799999952E+00 2.496263757E-02 9.911925793E-01
 1.799999952E+00 2.539893612E-02 9.917499423E-01
 1.799999952E+00 2.584340982E-02 9.922297597E-01
 1.799999952E+00 2.629625797E-02 9.926308393E-01
 1.799999952E+00 2.675768360E-02 9.929535985E-01
 1.799999952E+00 2.722789347E-02 9.932008386E-01
 1.799999952E+00 2.770710550E-02 9.933782220E-01
 1.799999952E+00 2.819553763E-02 9.934952855E-01
 1.799999952E+00 2.869342081E-02 9.935643077E-01
 1.799999952E+00 2.920098603E-02 9.935995340E-01
 1.799999952E+00 2.971847355E-02 9.936152101E-01
 1.799999952E+00 3.024613112E-02 9.936226010E-01
 1.799999952E+00 3.078421392E-02 9.936280251E-01
 1.799999952E+00 3.133298084E-02 9.936333895E-01
 1.799999952E+00 3.189270571E-02 9.936389327E-01
 1.799999952E+00 3.246366233E-02 9.936443567E-01
 1.799999952E+00 3.304613754E-02 9.936499000E-01
 1.799999952E+00 3.364042193E-02 9.936554432E-01
 1.799999952E+00 3.424682096E-02 9.936611652E-01
 1.799999952E+00 3.486564383E-02 9.936670065E-01
 1.799999952E+00 3.549721465E-02 9.936729670E-01
 1.799999952E+00 3.614185750E-02 9.936791062E-01
 1.799999952E+00 3.679991886E-02 9.936853647E-01
 1.799999952E+00 3.747174144E-02 9.936917424E-01
 1.799999952E+00 3.815769032E-02 9.936982989E-01
 1.799999952E+00 3.885813430E-02 9.937049747E-01
 1.799999952E+00 3.957345709E-02 9.937117696E-01
 1.799999952E+00 4.030405357E-02 9.937188029E-01
 1.799999952E+00 4.105032608E-02 9.937260151E-01
 1.799999952E+00 4.181269929E-02 9.937334061E-01
 1.799999952E+00 4.259159416E-02 9.937409759E-01
 1.799999952E+00 4.338746518E-02 9.937486053E-01
 1.799999952E+00 4.420076311E-02 9.937563539E-01
 1.799999952E+00 4.503196105E-02 9.937643409E-01
 1.799999952E+00 4.588154703E-02 9.937725067E-01
 1.799999952E+00 4.675002024E-02 9.937809110E-01
 1.799999952E+00 4.763789847E-02 9.937894940E-01
 1.799999952E+00 4.854570702E-02 9.937983751E-01
 1.799999952E+00 4.947400466E-02 9.938074350E-01
 1.799999952E+00 5.042335019E-02 9.938167334E-01
 1.799999952E+00 5.139433220E-02 9.938262701E-01
 1.799999952E+00 5.238755047E-02 9.938360453E-01
 1.799999952E+00 5.340362340E-02 9.938460588E-01
 1.799999952E+00 5.444319174E-02 9.938563704E-01
 1.799999952E+00 5.550691858E-02 9.938670397E-01
 1.799999952E+00 5.659547821E-02 9.938778877E-01
 1.799999952E+00 5.770958215E-02 9.938890338E-01
 1.799999952E+00 5.884994566E-02 9.939004183E-01
 1.799999952E+00 6.001732498E-02 9.939119220E-01
 1.799999952E+00 6.121248007E-02 9.939239025E-01
 1.799999952E+00 6.243620440E-02 9.939360619E-01
 1.799999952E+00 6.368932128E-02 9.939486980E-01
 1.799999952E+00 6.497268379E-02 9.939616323E-01
 1.799999952E+00 6.628715992E-02 9.939749837E-01
 1.799999952E+00 6.763367355E-02 9.939886332E-01
 1.799999952E+00 6.901316345E-02 9.940027595E-01
 1.799999952E+00 7.042660564E-02 9.940172434E-01
 1.799999952E+00 7.187500596E-02 9.940322042E-01
 1.799999952E+00 7.335944474E-02 9.940475821E-01
 1.799999952E+00 7.488100231E-02 9.940632582E-01
 1.799999952E+00 7.644082606E-02 9.940795302E-01
 1.799999952E+00 7.804010808E-02 9.940961599E-01
 1.799999952E+00 7.968007028E-02 9.941134453E-01
 1.799999952E+00 8.136198670E-02 9.941312075E-01
 1.799999952E+00 8.308713883E-02 9.941496253E-01
 1.799999952E+00 8.485686779E-02 9.941685796E-01
 1.799999952E+00 8.667254448E-02 9.941881299E-01
 1.799999952E+00 8.853558451E-02 9.942081571E-01
 1.799999952E+00 9.044745564E-02 9.942285419E-01
 1.799999952E+00 9.240962565E-02 9.942495823E-01
 1.799999952E+00 9.442364424E-02 9.942712188E-01
 1.799999952E+00 9.649110585E-02 9.942935109E-01
 1.799999952E+00 9.861366451E-02 9.943166375E-01
 1.799999952E+00 1.007930115E-01 9.943404794E-01
 1.799999952E+00 1.030309200E-01 9.943649769E-01
 1.799999952E+00 1.053291932E-01 9.943901300E-01
 1.799999952E+00 1.076897085E-01 9.944160581E-01
 1.799999952E+00 1.101144180E-01 9.944429994E-01
 1.799999952E+00 1.126053259E-01 9.944708347E-01
 1.799999952E+00 1.151645258E-01 9.944996238E-01
 1.799999952E+00 1.177941635E-01 9.945293665E-01
 1.799999952E+00 1.204964817E-01 9.945597649E-01
 1.799999952E+00 1.232737601E-01 9.945914149E-01
 1.799999952E+00 1.261283904E-01 9.946241975E-01
 1.799999952E+00 1.290628612E-01 9.946579337E-01
 1.799999952E+00 1.320796907E-01 9.946928620E-01
 1.799999952E+00 1.351815462E-01 9.947287440E-01
 1.799999952E+00 1.383711547E-01 9.947658777E-01
 1.799999952E+00 1.416513473E-01 9.948045015E-01
 1.799999952E+00 1.450250447E-01 9.948443770E-01
 1.799999952E+00 1.484952867E-01 9.948853254E-01
 1.799999952E+00 1.520651877E-01 9.949277639E-01
 1.799999952E+00 1.557380259E-01 9.949718714E-01
 1.799999952E+00 1.595171243E-01 9.950174689E-01
 1.799999952E+00 1.634059846E-01 9.950643778E-01
 1.799999952E+00 1.674081832E-01 9.951130152E-01
 1.799999952E+00 1.715274602E-01 9.951635003E-01
 1.799999952E+00 1.757676750E-01 9.952157140E-01
 1.799999952E+00 1.801328063E-01 9.952695370E-01
 1.799999952E+00 1.846269816E-01 9.953255057E-01
 1.799999952E+00 1.892544925E-01 9.953834414E-01
 1.799999952E+00 1.940197498E-01 9.954431653E-01
 1.799999952E+00 1.989273429E-01 9.955051541E-01
 1.799999952E+00 2.039820403E-01 9.955694079E-01
 1.799999952E+00 2.091887295E-01 9.956356883E-01
 1.799999952E+00 2.145524919E-01 9.957045317E-01
 1.799999952E+00 2.200783044E-01 9.957758188E-01
 1.799999952E+00 2.257714719E-01 9.958493114E-01
 1.799999952E+00 2.316376418E-01 9.959258437E-01
 1.799999952E+00 2.376826257E-01 9.960047007E-01
 1.799999952E+00 2.439124584E-01 9.960867167E-01
 1.799999952E+00 2.503333986E-01 9.961711764E-01
 1.799999952E+00 2.569519579E-01 9.962590933E-01
 1.799999952E+00 2.637747824E-01 9.963495731E-01
 1.799999952E+00 2.708088458E-01 9.964435697E-01
 1.799999952E+00 2.780614197E-01 9.965406060E-01
 1.799999952E+00 2.855399847E-01 9.966410995E-01
 1.799999952E+00 2.932523191E-01 9.967450500E-01
 1.799999952E+00 3.012064397E-01 9.968523979E-01
 1.799999952E+00 3.094107509E-01 9.969637394E-01
 1.799999952E+00 3.178738952E-01 9.970785379E-01
 1.799999952E+00 3.266048431E-01 9.971969724E-01
 1.799999952E+00 3.356129527E-01 9.973195791E-01
 1.799999952E+00 3.449078798E-01 9.974462390E-01
 1.799999952E+00 3.544995785E-01 9.975767136E-01
 1.799999952E+00 3.643984795E-01 9.977112412E-01
 1.799999952E+00 3.746152818E-01 9.978501201E-01
 1.799999952E+00 3.851611316E-01 9.979932308E-01
 1.799999952E+00 3.960475624E-01 9.981406927E-01
 1.799999952E+00 4.072864652E-01 9.982923865E-01
 1.799999952E+00 4.188901782E-01 9.984481335E-01
 1.799999952E+00 4.308715761E-01 9.986081123E-01
 1.799999952E+00 4.432438314E-01 9.987723231E-01
 1.799999952E+00 4.560206831E-01 9.989407659E-01
 1.799999952E+00 4.692163467E-01 9.991135597E-01
 1.799999952E+00 4.828454852E-01 9.992904663E-01
 1.799999952E+00 4.969233871E-01 9.994714260E-01
 1.799999952E+00 5.114658475E-01 9.996563196E-01
 1.799999952E+00 5.264890790E-01 9.998451471E-01
 1.799999952E+00 5.420101285E-01 1.000037670E+00
 1.799999952E+00 5.580464602E-01 1.000233293E+00
 1.799999952E+00 5.746163130E-01 1.000431776E+00
 1.799999952E+00 5.917384028E-01 1.000632882E+00
 1.799999952E+00 6.094322205E-01 1.000836134E+00
 1.799999952E+00 6.277179718E-01 1.001041412E+00
 1.799999952E+00 6.466165781E-01 1.001248598E+00
 1.799999952E+00 6.661496162E-01 1.001457214E+00
 1.799999952E+00 6.863396168E-01 1.001667023E+00
 1.799999952E+00 7.072096467E-01 1.001877546E+00
 1.799999952E+00 7.287839651E-01 1.002087951E+00
 1.799999952E+00 7.510873675E-01 1.002297759E+00
 1.799999952E+00 7.741456628E-01 1.002506495E+00
 1.799999952E+00 7.979855537E-01 1.002713323E+00
 1.799999952E+00 8.226347566E-01 1.002917886E+00
 1.799999952E+00 8.481219411E-01 1.003119469E+00
 1.799999952E+00 8.744757175E-01 1.003317356E+00
 1.799999952E+00 9.017235041E-01 1.003511071E+00
 1.799999952E+00 9.298967123E-01 1.003699660E+00
 1.799999952E+00 9.590283632E-01 1.003882170E+00
