# CFD data extracted (using Tecplot) by interpolating from original grid onto fixed set of points
# SST model
VARIABLES = "X","Y","u/Uref"
ZONE T="CFL3D, x=1.01"
 1.049999952E+00 -4.968815483E-04 5.157880783E-01
 1.049999952E+00 -4.825620563E-04 5.157281756E-01
 1.049999952E+00 -4.685005406E-04 5.156731606E-01
 1.049999952E+00 -4.546881828E-04 5.156225562E-01
 1.049999952E+00 -4.411163973E-04 5.155764222E-01
 1.049999952E+00 -4.277768603E-04 5.155343413E-01
 1.049999952E+00 -4.146614228E-04 5.154963136E-01
 1.049999952E+00 -4.017621977E-04 5.154619813E-01
 1.049999952E+00 -3.890714434E-04 5.154309869E-01
 1.049999952E+00 -3.765816509E-04 5.154034495E-01
 1.049999952E+00 -3.642854863E-04 5.153792500E-01
 1.049999952E+00 -3.521757899E-04 5.153580308E-01
 1.049999952E+00 -3.402456059E-04 5.153398514E-01
 1.049999952E+00 -3.284881241E-04 5.153242946E-01
 1.049999952E+00 -3.168966505E-04 5.153114796E-01
 1.049999952E+00 -3.054646950E-04 5.153010488E-01
 1.049999952E+00 -2.941859420E-04 5.152931213E-01
 1.049999952E+00 -2.830541343E-04 5.152875781E-01
 1.049999952E+00 -2.720631892E-04 5.152841210E-01
 1.049999952E+00 -2.612071985E-04 5.152829289E-01
 1.049999952E+00 -2.504802833E-04 5.152835250E-01
 1.049999952E+00 -2.398767829E-04 5.152864456E-01
 1.049999952E+00 -2.293910511E-04 5.152911544E-01
 1.049999952E+00 -2.190176165E-04 5.152976513E-01
 1.049999952E+00 -2.087510948E-04 5.153058767E-01
 1.049999952E+00 -1.985861891E-04 5.153156519E-01
 1.049999952E+00 -1.885176898E-04 5.153272748E-01
 1.049999952E+00 -1.785404747E-04 5.153405070E-01
 1.049999952E+00 -1.686495234E-04 5.153554082E-01
 1.049999952E+00 -1.588398882E-04 5.153715611E-01
 1.049999952E+00 -1.491066650E-04 5.153893232E-01
 1.049999952E+00 -1.394450373E-04 5.154084563E-01
 1.049999952E+00 -1.298502903E-04 5.154291391E-01
 1.049999952E+00 -1.203176944E-04 5.154511929E-01
 1.049999952E+00 -1.108426295E-04 5.154743791E-01
 1.049999952E+00 -1.014205118E-04 5.154989362E-01
 1.049999952E+00 -9.204680100E-05 5.155250430E-01
 1.049999952E+00 -8.271701518E-05 5.155522227E-01
 1.049999952E+00 -7.342668687E-05 5.155808330E-01
 1.049999952E+00 -6.417139957E-05 5.156106353E-01
 1.049999952E+00 -5.494677316E-05 5.156418085E-01
 1.049999952E+00 -4.574843842E-05 5.156742930E-01
 1.049999952E+00 -3.657206253E-05 5.157079101E-01
 1.049999952E+00 -2.741332719E-05 5.157427192E-01
 1.049999952E+00 -1.826792868E-05 5.157789588E-01
 1.049999952E+00 -9.131580555E-06 5.158164501E-01
 1.049999952E+00 0.000000000E+00 5.158580542E-01
 1.049999952E+00 9.131582374E-06 5.158952475E-01
 1.049999952E+00 1.826793232E-05 5.159366131E-01
 1.049999952E+00 2.741333265E-05 5.159792900E-01
 1.049999952E+00 3.657206980E-05 5.160235763E-01
 1.049999952E+00 4.574844934E-05 5.160689950E-01
 1.049999952E+00 5.494678408E-05 5.161157846E-01
 1.049999952E+00 6.417141412E-05 5.161640644E-01
 1.049999952E+00 7.342670142E-05 5.162137747E-01
 1.049999952E+00 8.271702973E-05 5.162649751E-01
 1.049999952E+00 9.204682283E-05 5.163177848E-01
 1.049999952E+00 1.014205336E-04 5.163720846E-01
 1.049999952E+00 1.108426513E-04 5.164278746E-01
 1.049999952E+00 1.203177162E-04 5.164855123E-01
 1.049999952E+00 1.298503194E-04 5.165445805E-01
 1.049999952E+00 1.394450810E-04 5.166053772E-01
 1.049999952E+00 1.491066942E-04 5.166680217E-01
 1.049999952E+00 1.588399173E-04 5.167325735E-01
 1.049999952E+00 1.686495671E-04 5.167989731E-01
 1.049999952E+00 1.785405184E-04 5.168671608E-01
 1.049999952E+00 1.885177335E-04 5.169373751E-01
 1.049999952E+00 1.985862327E-04 5.170096755E-01
 1.049999952E+00 2.087511530E-04 5.170842409E-01
 1.049999952E+00 2.190176747E-04 5.171610117E-01
 1.049999952E+00 2.293911093E-04 5.172399282E-01
 1.049999952E+00 2.398768411E-04 5.173211694E-01
 1.049999952E+00 2.504803415E-04 5.174047351E-01
 1.049999952E+00 2.612072567E-04 5.174911618E-01
 1.049999952E+00 2.720632765E-04 5.175800323E-01
 1.049999952E+00 2.830541926E-04 5.176715851E-01
 1.049999952E+00 2.941860002E-04 5.177658796E-01
 1.049999952E+00 3.054647823E-04 5.178631544E-01
 1.049999952E+00 3.168967378E-04 5.179635286E-01
 1.049999952E+00 3.284882114E-04 5.180669427E-01
 1.049999952E+00 3.402456932E-04 5.181736350E-01
 1.049999952E+00 3.521758772E-04 5.182835460E-01
 1.049999952E+00 3.642855736E-04 5.183971524E-01
 1.049999952E+00 3.765817382E-04 5.185142159E-01
 1.049999952E+00 3.890715307E-04 5.186351538E-01
 1.049999952E+00 4.017622850E-04 5.187601447E-01
 1.049999952E+00 4.146615393E-04 5.188890696E-01
 1.049999952E+00 4.277769767E-04 5.190222263E-01
 1.049999952E+00 4.411165137E-04 5.191597342E-01
 1.049999952E+00 4.546882992E-04 5.193018913E-01
 1.049999952E+00 4.685006570E-04 5.194488764E-01
 1.049999952E+00 4.825622018E-04 5.196006298E-01
 1.049999952E+00 4.968816647E-04 5.197575688E-01
 1.049999952E+00 5.114681553E-04 5.199199915E-01
 1.049999952E+00 5.263309577E-04 5.200878382E-01
 1.049999952E+00 5.414796760E-04 5.202615261E-01
 1.049999952E+00 5.569240893E-04 5.204412937E-01
 1.049999952E+00 5.726743257E-04 5.206272006E-01
 1.049999952E+00 5.887408624E-04 5.208195448E-01
 1.049999952E+00 6.051343516E-04 5.210186243E-01
 1.049999952E+00 6.218659109E-04 5.212247968E-01
 1.049999952E+00 6.389467744E-04 5.214383602E-01
 1.049999952E+00 6.563887582E-04 5.216594338E-01
 1.049999952E+00 6.742038531E-04 5.218885541E-01
 1.049999952E+00 6.924045156E-04 5.221258998E-01
 1.049999952E+00 7.110034931E-04 5.223718882E-01
 1.049999952E+00 7.300139405E-04 5.226267576E-01
 1.049999952E+00 7.494495367E-04 5.228911042E-01
 1.049999952E+00 7.693242515E-04 5.231649876E-01
 1.049999952E+00 7.896524621E-04 5.234490037E-01
 1.049999952E+00 8.104491280E-04 5.237435699E-01
 1.049999952E+00 8.317295578E-04 5.240491629E-01
 1.049999952E+00 8.535095840E-04 5.243660808E-01
 1.049999952E+00 8.758055628E-04 5.246948004E-01
 1.049999952E+00 8.986342582E-04 5.250358582E-01
 1.049999952E+00 9.220131906E-04 5.253895521E-01
 1.049999952E+00 9.459601133E-04 5.257567763E-01
 1.049999952E+00 9.704936529E-04 5.261378884E-01
 1.049999952E+00 9.956329595E-04 5.265333056E-01
 1.049999952E+00 1.021397533E-03 5.269438624E-01
 1.049999952E+00 1.047807862E-03 5.273698568E-01
 1.049999952E+00 1.074884902E-03 5.278121829E-01
 1.049999952E+00 1.102650422E-03 5.282714367E-01
 1.049999952E+00 1.131126657E-03 5.287482738E-01
 1.049999952E+00 1.160336891E-03 5.292432308E-01
 1.049999952E+00 1.190304756E-03 5.297572613E-01
 1.049999952E+00 1.221055165E-03 5.302909017E-01
 1.049999952E+00 1.252613263E-03 5.308451056E-01
 1.049999952E+00 1.285005594E-03 5.314205289E-01
 1.049999952E+00 1.318259281E-03 5.320180655E-01
 1.049999952E+00 1.352402265E-03 5.326384902E-01
 1.049999952E+00 1.387463533E-03 5.332829356E-01
 1.049999952E+00 1.423473004E-03 5.339519978E-01
 1.049999952E+00 1.460461761E-03 5.346466303E-01
 1.049999952E+00 1.498461585E-03 5.353680253E-01
 1.049999952E+00 1.537505537E-03 5.361170173E-01
 1.049999952E+00 1.577627729E-03 5.368946195E-01
 1.049999952E+00 1.618863433E-03 5.377020836E-01
 1.049999952E+00 1.661248971E-03 5.385403633E-01
 1.049999952E+00 1.704822178E-03 5.394104719E-01
 1.049999952E+00 1.749621821E-03 5.403137803E-01
 1.049999952E+00 1.795688178E-03 5.412514210E-01
 1.049999952E+00 1.843062695E-03 5.422244668E-01
 1.049999952E+00 1.891788561E-03 5.432343483E-01
 1.049999952E+00 1.941909897E-03 5.442822576E-01
 1.049999952E+00 1.993472921E-03 5.453696847E-01
 1.049999952E+00 2.046524780E-03 5.464977622E-01
 1.049999952E+00 2.101114718E-03 5.476679802E-01
 1.049999952E+00 2.157293260E-03 5.488818884E-01
 1.049999952E+00 2.215113258E-03 5.501406193E-01
 1.049999952E+00 2.274628496E-03 5.514459610E-01
 1.049999952E+00 2.335895086E-03 5.527992249E-01
 1.049999952E+00 2.398971235E-03 5.542021394E-01
 1.049999952E+00 2.463916549E-03 5.556560755E-01
 1.049999952E+00 2.530793194E-03 5.571628809E-01
 1.049999952E+00 2.599665197E-03 5.587239861E-01
 1.049999952E+00 2.670598915E-03 5.603412986E-01
 1.049999952E+00 2.743662568E-03 5.620164871E-01
 1.049999952E+00 2.818927402E-03 5.637511015E-01
 1.049999952E+00 2.896466292E-03 5.655465722E-01
 1.049999952E+00 2.976355376E-03 5.674051046E-01
 1.049999952E+00 3.058672883E-03 5.693287849E-01
 1.049999952E+00 3.143499605E-03 5.713191628E-01
 1.049999952E+00 3.230919829E-03 5.733783245E-01
 1.049999952E+00 3.321020165E-03 5.755081177E-01
 1.049999952E+00 3.413890023E-03 5.777106285E-01
 1.049999952E+00 3.509622300E-03 5.799877048E-01
 1.049999952E+00 3.608313156E-03 5.823415518E-01
 1.049999952E+00 3.710061545E-03 5.847740173E-01
 1.049999952E+00 3.814970376E-03 5.872871876E-01
 1.049999952E+00 3.923145588E-03 5.898833275E-01
 1.049999952E+00 4.034697544E-03 5.925646424E-01
 1.049999952E+00 4.149739165E-03 5.953334570E-01
 1.049999952E+00 4.268388264E-03 5.981923342E-01
 1.049999952E+00 4.390766844E-03 6.011431217E-01
 1.049999952E+00 4.517000169E-03 6.041883826E-01
 1.049999952E+00 4.647218622E-03 6.073306799E-01
 1.049999952E+00 4.781557247E-03 6.105725169E-01
 1.049999952E+00 4.920154810E-03 6.139162779E-01
 1.049999952E+00 5.063155200E-03 6.173644662E-01
 1.049999952E+00 5.210708361E-03 6.209199429E-01
 1.049999952E+00 5.362967961E-03 6.245859861E-01
 1.049999952E+00 5.520093720E-03 6.283656359E-01
 1.049999952E+00 5.682250950E-03 6.322619319E-01
 1.049999952E+00 5.849610083E-03 6.362782717E-01
 1.049999952E+00 6.022348069E-03 6.404179335E-01
 1.049999952E+00 6.200648379E-03 6.446846724E-01
 1.049999952E+00 6.384699140E-03 6.490828395E-01
 1.049999952E+00 6.574697327E-03 6.536160707E-01
 1.049999952E+00 6.770844571E-03 6.582885981E-01
 1.049999952E+00 6.973351352E-03 6.631047726E-01
 1.049999952E+00 7.182433736E-03 6.680688858E-01
 1.049999952E+00 7.398317102E-03 6.731854081E-01
 1.049999952E+00 7.621232420E-03 6.784599423E-01
 1.049999952E+00 7.851421833E-03 6.838977933E-01
 1.049999952E+00 8.089131676E-03 6.895041466E-01
 1.049999952E+00 8.334620856E-03 6.952840090E-01
 1.049999952E+00 8.588155732E-03 7.012438774E-01
 1.049999952E+00 8.850011043E-03 7.073887587E-01
 1.049999952E+00 9.120471776E-03 7.137238979E-01
 1.049999952E+00 9.399834089E-03 7.202533484E-01
 1.049999952E+00 9.688401595E-03 7.269824147E-01
 1.049999952E+00 9.986490943E-03 7.339160442E-01
 1.049999952E+00 1.029442903E-02 7.410576344E-01
 1.049999952E+00 1.061255299E-02 7.484104037E-01
 1.049999952E+00 1.094121486E-02 7.559759617E-01
 1.049999952E+00 1.128077414E-02 7.637546062E-01
 1.049999952E+00 1.163160708E-02 7.717431784E-01
 1.049999952E+00 1.199409831E-02 7.799404263E-01
 1.049999952E+00 1.236864924E-02 7.883420587E-01
 1.049999952E+00 1.275567431E-02 7.969396114E-01
 1.049999952E+00 1.315560285E-02 8.057237864E-01
 1.049999952E+00 1.356887911E-02 8.146811128E-01
 1.049999952E+00 1.399596129E-02 8.237969875E-01
 1.049999952E+00 1.443732530E-02 8.330564499E-01
 1.049999952E+00 1.489346102E-02 8.424367905E-01
 1.049999952E+00 1.536487881E-02 8.519154191E-01
 1.049999952E+00 1.585210301E-02 8.614619970E-01
 1.049999952E+00 1.635567658E-02 8.710443377E-01
 1.049999952E+00 1.687616482E-02 8.806139827E-01
 1.049999952E+00 1.741415076E-02 8.900987506E-01
 1.049999952E+00 1.797023229E-02 8.993956447E-01
 1.049999952E+00 1.854503341E-02 9.083675146E-01
 1.049999952E+00 1.913919114E-02 9.167930484E-01
 1.049999952E+00 1.975337788E-02 9.244122505E-01
 1.049999952E+00 2.038828470E-02 9.309480786E-01
 1.049999952E+00 2.104463242E-02 9.361330271E-01
 1.049999952E+00 2.172316425E-02 9.398375154E-01
 1.049999952E+00 2.242466062E-02 9.421669841E-01
 1.049999952E+00 2.314992808E-02 9.433925748E-01
 1.049999952E+00 2.389980666E-02 9.439448118E-01
 1.049999952E+00 2.467517927E-02 9.442214370E-01
 1.049999952E+00 2.547696978E-02 9.444682002E-01
 1.049999952E+00 2.630613372E-02 9.447732568E-01
 1.049999952E+00 2.716366947E-02 9.451230168E-01
 1.049999952E+00 2.805061266E-02 9.454858899E-01
 1.049999952E+00 2.896803804E-02 9.458511472E-01
 1.049999952E+00 2.991702966E-02 9.462229609E-01
 1.049999952E+00 3.089872189E-02 9.466077089E-01
 1.049999952E+00 3.191427886E-02 9.470071197E-01
 1.049999952E+00 3.296490014E-02 9.474214911E-01
 1.049999952E+00 3.405182436E-02 9.478510022E-01
 1.049999952E+00 3.517630324E-02 9.482956529E-01
 1.049999952E+00 3.633964807E-02 9.487566948E-01
 1.049999952E+00 3.754321858E-02 9.492328763E-01
 1.049999952E+00 3.878841549E-02 9.497262239E-01
 1.049999952E+00 4.007669911E-02 9.502357244E-01
 1.049999952E+00 4.140957072E-02 9.507619143E-01
 1.049999952E+00 4.278857261E-02 9.513061047E-01
 1.049999952E+00 4.421531782E-02 9.518666267E-01
 1.049999952E+00 4.569147527E-02 9.524446130E-01
 1.049999952E+00 4.721878096E-02 9.530409575E-01
 1.049999952E+00 4.879901931E-02 9.536544681E-01
 1.049999952E+00 5.043404922E-02 9.542858005E-01
 1.049999952E+00 5.212579668E-02 9.549348950E-01
 1.049999952E+00 5.387624353E-02 9.556024075E-01
 1.049999952E+00 5.568744615E-02 9.562876225E-01
 1.049999952E+00 5.756154656E-02 9.569905400E-01
 1.049999952E+00 5.950075015E-02 9.577112794E-01
 1.049999952E+00 6.150735542E-02 9.584496617E-01
 1.049999952E+00 6.358373165E-02 9.592056870E-01
 1.049999952E+00 6.573234499E-02 9.599790573E-01
 1.049999952E+00 6.795572490E-02 9.607697725E-01
 1.049999952E+00 7.025650889E-02 9.615774155E-01
 1.049999952E+00 7.263743132E-02 9.624017477E-01
 1.049999952E+00 7.510131598E-02 9.632425308E-01
 1.049999952E+00 7.765109092E-02 9.640994072E-01
 1.049999952E+00 8.028978854E-02 9.649719000E-01
 1.049999952E+00 8.302055299E-02 9.658597708E-01
 1.049999952E+00 8.584663272E-02 9.667623043E-01
 1.049999952E+00 8.877140284E-02 9.676792026E-01
 1.049999952E+00 9.179834276E-02 9.686102867E-01
 1.049999952E+00 9.493107349E-02 9.695549011E-01
 1.049999952E+00 9.817333519E-02 9.705126286E-01
 1.049999952E+00 1.015290022E-01 9.714831114E-01
 1.049999952E+00 1.050020903E-01 9.724653959E-01
 1.049999952E+00 1.085967571E-01 9.734584093E-01
 1.049999952E+00 1.123173088E-01 9.744614363E-01
 1.049999952E+00 1.161681935E-01 9.754741788E-01
 1.049999952E+00 1.201536953E-01 9.764959216E-01
 1.049999952E+00 1.242784858E-01 9.775262475E-01
 1.049999952E+00 1.285474747E-01 9.785639048E-01
 1.049999952E+00 1.329657733E-01 9.796082377E-01
 1.049999952E+00 1.375386715E-01 9.806582928E-01
 1.049999952E+00 1.422716677E-01 9.817131162E-01
 1.049999952E+00 1.471704245E-01 9.827721119E-01
 1.049999952E+00 1.522408277E-01 9.838341475E-01
 1.049999952E+00 1.574889719E-01 9.848980904E-01
 1.049999952E+00 1.629212052E-01 9.859629869E-01
 1.049999952E+00 1.685441136E-01 9.870281816E-01
 1.049999952E+00 1.743645072E-01 9.880922437E-01
 1.049999952E+00 1.803894788E-01 9.891539812E-01
 1.049999952E+00 1.866263300E-01 9.902123809E-01
 1.049999952E+00 1.930827051E-01 9.912663698E-01
 1.049999952E+00 1.997664571E-01 9.923146963E-01
 1.049999952E+00 2.066857964E-01 9.933559299E-01
 1.049999952E+00 2.138492018E-01 9.943890572E-01
 1.049999952E+00 2.212654203E-01 9.954127073E-01
 1.049999952E+00 2.289435863E-01 9.964254498E-01
 1.049999952E+00 2.368930876E-01 9.974260330E-01
 1.049999952E+00 2.451237142E-01 9.984129667E-01
 1.049999952E+00 2.536455691E-01 9.993850589E-01
 1.049999952E+00 2.624690533E-01 1.000340700E+00
 1.049999952E+00 2.716050148E-01 1.001278639E+00
 1.049999952E+00 2.810646594E-01 1.002197266E+00
 1.049999952E+00 2.908596396E-01 1.003095508E+00
 1.049999952E+00 3.010018468E-01 1.003971577E+00
 1.049999952E+00 3.115037382E-01 1.004824162E+00
 1.049999952E+00 3.223781884E-01 1.005652070E+00
 1.049999952E+00 3.336385190E-01 1.006453753E+00
 1.049999952E+00 3.452984989E-01 1.007228017E+00
 1.049999952E+00 3.573723733E-01 1.007973552E+00
 1.049999952E+00 3.698748946E-01 1.008689046E+00
 1.049999952E+00 3.828214109E-01 1.009373546E+00
 1.049999952E+00 3.962277472E-01 1.010025620E+00
 1.049999952E+00 4.101102650E-01 1.010644555E+00
 1.049999952E+00 4.244859219E-01 1.011229277E+00
 1.049999952E+00 4.393723309E-01 1.011778712E+00
 1.049999952E+00 4.547877014E-01 1.012292504E+00
 1.049999952E+00 4.707508981E-01 1.012769818E+00
 1.049999952E+00 4.872813821E-01 1.013210058E+00
 1.049999952E+00 5.043994188E-01 1.013612628E+00
 1.049999952E+00 5.221258402E-01 1.013977647E+00
 1.049999952E+00 5.404825211E-01 1.014305592E+00
 1.049999952E+00 5.594916940E-01 1.014596462E+00
 1.049999952E+00 5.791766644E-01 1.014849544E+00
 1.049999952E+00 5.995615125E-01 1.015062332E+00
 1.049999952E+00 6.206711531E-01 1.015237927E+00
 1.049999952E+00 6.425302625E-01 1.015378356E+00
 1.049999952E+00 6.651620269E-01 1.015483141E+00
 1.049999952E+00 6.885937452E-01 1.015552998E+00
 1.049999952E+00 7.128540874E-01 1.015588522E+00
 1.049999952E+00 7.379724979E-01 1.015591025E+00
 1.049999952E+00 7.639794946E-01 1.015561819E+00
 1.049999952E+00 7.909070849E-01 1.015502214E+00
 1.049999952E+00 8.187885880E-01 1.015413523E+00
 1.049999952E+00 8.476584554E-01 1.015297413E+00
 1.049999952E+00 8.775524497E-01 1.015155435E+00
 1.049999952E+00 9.085078239E-01 1.014989257E+00
 1.049999952E+00 9.405630827E-01 1.014800429E+00
 1.049999952E+00 9.737582207E-01 1.014590740E+00
 1.049999952E+00 1.008134484E+00 1.014361739E+00
 1.049999952E+00 1.043734550E+00 1.014115810E+00
 1.049999952E+00 1.080602646E+00 1.013854504E+00
 1.049999952E+00 1.118784070E+00 1.013579249E+00
 1.049999952E+00 1.158325911E+00 1.013291955E+00
 1.049999952E+00 1.199276686E+00 1.012994647E+00
 1.049999952E+00 1.241686225E+00 1.012688398E+00
 1.049999952E+00 1.285606146E+00 1.012375116E+00
 1.049999952E+00 1.331090093E+00 1.012056589E+00
 1.049999952E+00 1.378192425E+00 1.011733890E+00
 1.049999952E+00 1.426970124E+00 1.011408448E+00
 1.049999952E+00 1.477482200E+00 1.011081696E+00
 1.049999952E+00 1.529788613E+00 1.010754824E+00
 1.049999952E+00 1.583951831E+00 1.010428786E+00
 1.049999952E+00 1.640036821E+00 1.010104656E+00
 1.049999952E+00 1.698110223E+00 1.009783626E+00
 1.049999952E+00 1.758240461E+00 1.009466290E+00
 1.049999952E+00 1.820498943E+00 1.009153724E+00
 1.049999952E+00 1.884959579E+00 1.008846521E+00
 1.049999952E+00 1.951697588E+00 1.008544207E+00
 1.049999952E+00 2.020791531E+00 1.008247375E+00
 1.049999952E+00 2.092323065E+00 1.007957816E+00
 1.049999952E+00 2.166371107E+00 1.007675409E+00
 1.049999952E+00 2.243010044E+00 1.007400155E+00
 1.049999952E+00 2.322330475E+00 1.007132173E+00
 1.049999952E+00 2.404422522E+00 1.006871819E+00
 1.049999952E+00 2.489379406E+00 1.006619096E+00
 1.049999952E+00 2.577301741E+00 1.006374002E+00
 1.049999952E+00 2.668292999E+00 1.006136417E+00
 1.049999952E+00 2.762460232E+00 1.005906701E+00
 1.049999952E+00 2.859914780E+00 1.005684495E+00
 1.049999952E+00 2.960771561E+00 1.005469799E+00
 1.049999952E+00 3.065149069E+00 1.005262375E+00
 1.049999952E+00 3.173168898E+00 1.005062103E+00
 1.049999952E+00 3.284956932E+00 1.004869103E+00
 1.049999952E+00 3.400638580E+00 1.004682899E+00
 1.049999952E+00 3.520345926E+00 1.004503608E+00
 1.049999952E+00 3.644212723E+00 1.004330754E+00
 1.049999952E+00 3.772369862E+00 1.004164338E+00
 1.049999952E+00 3.904959202E+00 1.004004121E+00
 1.049999952E+00 4.042118549E+00 1.003849983E+00
 1.049999952E+00 4.183985233E+00 1.003701568E+00
 1.049999952E+00 4.330710888E+00 1.003558755E+00
 1.049999952E+00 4.482431412E+00 1.003421426E+00
 1.049999952E+00 4.639297009E+00 1.003289461E+00
 1.049999952E+00 4.801463127E+00 1.003162503E+00
 1.049999952E+00 4.969067574E+00 1.003040433E+00
 1.049999952E+00 5.142274857E+00 1.002923012E+00
 1.049999952E+00 5.321236134E+00 1.002809882E+00
 1.049999952E+00 5.506103039E+00 1.002701283E+00
 1.049999952E+00 5.697054386E+00 1.002596736E+00
 1.049999952E+00 5.894367218E+00 1.002496004E+00
 1.049999952E+00 6.098260880E+00 1.002399087E+00
 1.049999952E+00 6.308919430E+00 1.002305627E+00
 1.049999952E+00 6.526531696E+00 1.002215624E+00
 1.049999952E+00 6.751287460E+00 1.002129078E+00
 1.049999952E+00 6.983380318E+00 1.002045631E+00
 1.049999952E+00 7.223005772E+00 1.001965046E+00
 1.049999952E+00 7.470360279E+00 1.001887202E+00
 1.049999952E+00 7.725639820E+00 1.001812100E+00
 1.049999952E+00 7.989044666E+00 1.001739502E+00
 1.049999952E+00 8.260766983E+00 1.001669407E+00
 1.049999952E+00 8.541007996E+00 1.001601458E+00
 1.049999952E+00 8.829957008E+00 1.001535654E+00
 1.049999952E+00 9.127805710E+00 1.001471996E+00
 1.049999952E+00 9.434741020E+00 1.001410246E+00
 1.049999952E+00 9.750940323E+00 1.001350164E+00
 1.049999952E+00 1.007658482E+01 1.001292109E+00
 1.049999952E+00 1.041183186E+01 1.001235366E+00
 1.049999952E+00 1.075684929E+01 1.001180172E+00
 1.049999952E+00 1.111177063E+01 1.001126289E+00
 1.049999952E+00 1.147674465E+01 1.001073837E+00
 1.049999952E+00 1.185187435E+01 1.001022458E+00
 1.049999952E+00 1.223726463E+01 1.000972152E+00
 1.049999952E+00 1.263305283E+01 1.000922799E+00
 1.049999952E+00 1.303951740E+01 1.000874281E+00
 1.049999952E+00 1.345691967E+01 1.000826478E+00
 1.049999952E+00 1.388552856E+01 1.000779033E+00
 1.049999952E+00 1.432561016E+01 1.000731945E+00
 1.049999952E+00 1.477742672E+01 1.000684857E+00
 1.049999952E+00 1.524124241E+01 1.000637650E+00
 1.049999952E+00 1.571731758E+01 1.000590205E+00
 1.049999952E+00 1.620591736E+01 1.000541925E+00
 1.049999952E+00 1.670730400E+01 1.000492573E+00
 1.049999952E+00 1.722175026E+01 1.000441551E+00
 1.049999952E+00 1.774952698E+01 1.000388265E+00
 1.049999952E+00 1.829092216E+01 1.000332355E+00
 1.049999952E+00 1.884624290E+01 1.000272870E+00
 1.049999952E+00 1.941581345E+01 1.000194311E+00
 1.049999952E+00 2.000000000E+01 1.000075340E+00
ZONE T="CFL3D, x=1.2"
 1.200000048E+00 -2.000000000E+01 9.999374151E-01
 1.200000048E+00 -1.948291397E+01 9.999123812E-01
 1.200000048E+00 -1.897425842E+01 9.998733997E-01
 1.200000048E+00 -1.847407150E+01 9.998366237E-01
 1.200000048E+00 -1.798239326E+01 9.998034239E-01
 1.200000048E+00 -1.749927711E+01 9.997712374E-01
 1.200000048E+00 -1.702476883E+01 9.997399449E-01
 1.200000048E+00 -1.655890846E+01 9.997093081E-01
 1.200000048E+00 -1.610173225E+01 9.996790290E-01
 1.200000048E+00 -1.565326214E+01 9.996491075E-01
 1.200000048E+00 -1.521350479E+01 9.996192455E-01
 1.200000048E+00 -1.478246117E+01 9.995893240E-01
 1.200000048E+00 -1.436011124E+01 9.995592833E-01
 1.200000048E+00 -1.394642925E+01 9.995291233E-01
 1.200000048E+00 -1.354136944E+01 9.994987249E-01
 1.200000048E+00 -1.314487267E+01 9.994679689E-01
 1.200000048E+00 -1.275687408E+01 9.994368553E-01
 1.200000048E+00 -1.237728596E+01 9.994052052E-01
 1.200000048E+00 -1.200612831E+01 9.993731380E-01
 1.200000048E+00 -1.164344215E+01 9.993406534E-01
 1.200000048E+00 -1.128926182E+01 9.993075132E-01
 1.200000048E+00 -1.094357491E+01 9.992738962E-01
 1.200000048E+00 -1.060637569E+01 9.992396235E-01
 1.200000048E+00 -1.027761650E+01 9.992046952E-01
 1.200000048E+00 -9.957255363E+00 9.991692901E-01
 1.200000048E+00 -9.645220757E+00 9.991331100E-01
 1.200000048E+00 -9.341436386E+00 9.990960360E-01
 1.200000048E+00 -9.045811653E+00 9.990583658E-01
 1.200000048E+00 -8.758243561E+00 9.990199804E-01
 1.200000048E+00 -8.478626251E+00 9.989808798E-01
 1.200000048E+00 -8.206836700E+00 9.989410043E-01
 1.200000048E+00 -7.942754745E+00 9.989004135E-01
 1.200000048E+00 -7.686245441E+00 9.988590479E-01
 1.200000048E+00 -7.437175274E+00 9.988169670E-01
 1.200000048E+00 -7.195402622E+00 9.987741113E-01
 1.200000048E+00 -6.960784435E+00 9.987304211E-01
 1.200000048E+00 -6.733174324E+00 9.986860752E-01
 1.200000048E+00 -6.512423992E+00 9.986409545E-01
 1.200000048E+00 -6.298384666E+00 9.985951185E-01
 1.200000048E+00 -6.090906620E+00 9.985485673E-01
 1.200000048E+00 -5.889804840E+00 9.985013008E-01
 1.200000048E+00 -5.694836617E+00 9.984533787E-01
 1.200000048E+00 -5.505847454E+00 9.984046221E-01
 1.200000048E+00 -5.322706699E+00 9.983552694E-01
 1.200000048E+00 -5.145281792E+00 9.983052611E-01
 1.200000048E+00 -4.973424435E+00 9.982546568E-01
 1.200000048E+00 -4.807011604E+00 9.982033968E-01
 1.200000048E+00 -4.645899296E+00 9.981517196E-01
 1.200000048E+00 -4.489949703E+00 9.980995059E-01
 1.200000048E+00 -4.339034557E+00 9.980469346E-01
 1.200000048E+00 -4.193010807E+00 9.979938269E-01
 1.200000048E+00 -4.051747322E+00 9.979405403E-01
 1.200000048E+00 -3.915111780E+00 9.978868365E-01
 1.200000048E+00 -3.782966375E+00 9.978328943E-01
 1.200000048E+00 -3.655183315E+00 9.977787137E-01
 1.200000048E+00 -3.531630754E+00 9.977244139E-01
 1.200000048E+00 -3.412178278E+00 9.976700544E-01
 1.200000048E+00 -3.296700954E+00 9.976155162E-01
 1.200000048E+00 -3.185072660E+00 9.975609779E-01
 1.200000048E+00 -3.077171087E+00 9.975063801E-01
 1.200000048E+00 -2.972876549E+00 9.974518418E-01
