VARIABLES = "x"
"y"
"z"
"rho"
"u"
"v"
"w"
"p"
ZONE T="G1"
   -0.995805979E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.985897005E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.975988984E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.966080010E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.956171989E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.946263015E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.936354995E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.926446021E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.916538000E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.906629026E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.896721005E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.886811972E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.876904011E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.866994977E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.857087016E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.847177982E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.837270021E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.827360988E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.817453027E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.807543993E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.797635972E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.787726998E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.777818024E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.767910004E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.758001029E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.748093009E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.738183975E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.728276014E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.718366981E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.708459020E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.698549986E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.688642025E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.678732991E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.668824971E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.658915997E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.649007976E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.639099002E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.629190981E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.619282007E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.609373987E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.599465013E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.589556992E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.579648018E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.569739997E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.559831023E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.549923003E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.540014029E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.530106008E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.520196974E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.510289013E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.500379980E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.490471989E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.480563015E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.470654011E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.460745990E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.450836986E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.440928996E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.431019992E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.421112001E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.411202997E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.401295006E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.391386002E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.381478012E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.371569008E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.361660987E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.351752013E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.341843992E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.331934988E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.322026998E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.312117994E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.302210003E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.292300999E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.282393008E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.272484004E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.262576014E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.252667010E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.242759004E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.232850000E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.222941995E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.213033006E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.203125000E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.193215996E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.183308005E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.173399001E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.163490996E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.153582007E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.143673003E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.133764997E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.123856001E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.113948002E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.104038998E+00    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.941309035E-01    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.842223987E-01    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.743139014E-01    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.644053966E-01    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.544967987E-01    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.445883013E-01    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.346798003E-01    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.247712992E-01    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.148628000E-01    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
   -0.495425984E-02    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
    0.495425984E-02    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
    0.148652997E-01    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
    0.247812998E-01    0.500000000E+00    0.500000000E+00    0.100000000E+01    0.390000010E+01    0.000000000E+00    0.000000000E+00    0.714286029E+00
