TITLE     = "Coleman, Rumsey & Spalart (JFM 2019)"
VARIABLES = "x"
"Cp_wall"
"Ue_tilde_x"
"\\delta*_tilde_x"
"\\theta_tilde_x"
"\\delta995_tilde_x"
"\\delta*_z"
"\\theta_z"
"\\delta995_z"
"Rtheta_x=Uinf*\\theta_tilde_x/\\nu"
"gamma_r_x"
"C_fx=\\tau_wall_x/0.5\\rho Uinf^2"
"C_fz=\\tau_wall_z/0.5\\rho Uinf^2"
ZONE T="Case C35:locally averaged in x (nxc/3;laix200)"
 STRANDID=0, SOLUTIONTIME=0
 I=4333, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 -1.157843685E+001 2.606091090E-003 9.986554384E-001 1.797479391E-002 1.293916535E-002 1.310452372E-001 1.934757829E-002 1.380579174E-002 1.331058294E-001 1.035133545E+003 7.654219866E-003 5.336261354E-003 3.625623649E-003
 -1.157335854E+001 2.565798117E-003 9.986959696E-001 1.799364015E-002 1.295425836E-002 1.312313527E-001 1.936420426E-002 1.381952036E-002 1.332920790E-001 1.036341064E+003 7.644441910E-003 5.334645975E-003 3.624875564E-003
 -1.156828117E+001 2.526112832E-003 9.987359643E-001 1.801236719E-002 1.296920516E-002 1.314151287E-001 1.938078925E-002 1.383319870E-002 1.334755570E-001 1.037536865E+003 7.635022514E-003 5.333026405E-003 3.624141449E-003
 -1.156320286E+001 2.487157006E-003 9.987747669E-001 1.803088933E-002 1.298394520E-002 1.315961778E-001 1.939732209E-002 1.384681370E-002 1.336559206E-001 1.038715942E+003 7.625938393E-003 5.331409164E-003 3.623421770E-003
 -1.155812454E+001 2.449037973E-003 9.988116622E-001 1.804913394E-002 1.299842075E-002 1.317741871E-001 1.941378787E-002 1.386035513E-002 1.338329017E-001 1.039874023E+003 7.617168594E-003 5.329799838E-003 3.622717457E-003
 -1.155304718E+001 2.411846071E-003 9.988459945E-001 1.806702837E-002 1.301257871E-002 1.319488585E-001 1.943018287E-002 1.387381367E-002 1.340062767E-001 1.041006592E+003 7.608694956E-003 5.328203551E-003 3.622028045E-003
 -1.154796886E+001 2.375649521E-003 9.988772869E-001 1.808450371E-002 1.302637160E-002 1.321199834E-001 1.944650151E-002 1.388718188E-002 1.341759264E-001 1.042109863E+003 7.600502577E-003 5.326625891E-003 3.621352836E-003
 -1.154289055E+001 2.340492792E-003 9.989048839E-001 1.810150966E-002 1.303975936E-002 1.322874725E-001 1.946274005E-002 1.390045695E-002 1.343418062E-001 1.043180908E+003 7.592584472E-003 5.325070582E-003 3.620690899E-003
 -1.153781223E+001 2.306394046E-003 9.989284873E-001 1.811799407E-002 1.305270940E-002 1.324513108E-001 1.947889850E-002 1.391363610E-002 1.345039606E-001 1.044216919E+003 7.584936917E-003 5.323541816E-003 3.620041301E-003
 -1.153273392E+001 2.273346530E-003 9.989477396E-001 1.813392900E-002 1.306519844E-002 1.326115727E-001 1.949497685E-002 1.392672211E-002 1.346626133E-001 1.045216064E+003 7.577563170E-003 5.322040990E-003 3.619402414E-003
 -1.152765560E+001 2.241317648E-003 9.989625216E-001 1.814929023E-002 1.307721809E-002 1.327684820E-001 1.951098256E-002 1.393971778E-002 1.348179877E-001 1.046177612E+003 7.570466958E-003 5.320570432E-003 3.618772142E-003
 -1.152257824E+001 2.210252453E-003 9.989727736E-001 1.816408150E-002 1.308876835E-002 1.329223514E-001 1.952692494E-002 1.395263337E-002 1.349704862E-001 1.047101563E+003 7.563654333E-003 5.319129676E-003 3.618148854E-003
 -1.151749992E+001 2.180075739E-003 9.989786744E-001 1.817831583E-002 1.309986599E-002 1.330736578E-001 1.954280958E-002 1.396547630E-002 1.351205707E-001 1.047989502E+003 7.557127625E-003 5.317719188E-003 3.617530456E-003
 -1.151242161E+001 2.150697401E-003 9.989804029E-001 1.819203235E-002 1.311054453E-002 1.332229078E-001 1.955864951E-002 1.397825964E-002 1.352688074E-001 1.048843628E+003 7.550887298E-003 5.316336639E-003 3.616915317E-003
 -1.150734425E+001 2.122015925E-003 9.989783764E-001 1.820528880E-002 1.312085055E-002 1.333707869E-001 1.957445964E-002 1.399100106E-002 1.354157925E-001 1.049668091E+003 7.544924505E-003 5.314980634E-003 3.616301576E-003
 -1.150226593E+001 2.093923278E-003 9.989731908E-001 1.821815968E-002 1.313084830E-002 1.335179806E-001 1.959025860E-002 1.400371641E-002 1.355622113E-001 1.050467896E+003 7.539223414E-003 5.313647911E-003 3.615687601E-003
 -1.149718761E+001 2.066311194E-003 9.989653826E-001 1.823073812E-002 1.314061414E-002 1.336652040E-001 1.960606314E-002 1.401642337E-002 1.357087195E-001 1.051249146E+003 7.533756550E-003 5.312335677E-003 3.615072696E-003
 -1.149210930E+001 2.039074898E-003 9.989557862E-001 1.824313402E-002 1.315023750E-002 1.338132471E-001 1.962189004E-002 1.402914338E-002 1.358560324E-001 1.052019043E+003 7.528485730E-003 5.311039742E-003 3.614454763E-003
 -1.148703098E+001 2.012117766E-003 9.989450574E-001 1.825546660E-002 1.315981708E-002 1.339628249E-001 1.963775977E-002 1.404189318E-002 1.360048056E-001 1.052785522E+003 7.523363922E-003 5.309756380E-003 3.613833105E-003
 -1.148195267E+001 1.985355746E-003 9.989340305E-001 1.826786250E-002 1.316946000E-002 1.341146231E-001 1.965368912E-002 1.405469328E-002 1.361556053E-001 1.053556885E+003 7.518334314E-003 5.308481865E-003 3.613206558E-003
 -1.147687531E+001 1.958721085E-003 9.989235997E-001 1.828045212E-002 1.317927055E-002 1.342692077E-001 1.966969669E-002 1.406756230E-002 1.363090277E-001 1.054341797E+003 7.513334043E-003 5.307212006E-003 3.612573957E-003
 -1.147179699E+001 1.932163141E-003 9.989143610E-001 1.829336025E-002 1.318935398E-002 1.344270855E-001 1.968579367E-002 1.408051327E-002 1.364654750E-001 1.055148560E+003 7.508295588E-003 5.305944011E-003 3.611935303E-003
 -1.146671867E+001 1.905650133E-003 9.989070296E-001 1.830670424E-002 1.319980808E-002 1.345886290E-001 1.970199868E-002 1.409356110E-002 1.366253197E-001 1.055984863E+003 7.503152359E-003 5.304674152E-003 3.611289663E-003
 -1.146164131E+001 1.879168791E-003 9.989021420E-001 1.832058839E-002 1.321071759E-002 1.347540617E-001 1.971832477E-002 1.410671789E-002 1.367888153E-001 1.056857544E+003 7.497839164E-003 5.303399637E-003 3.610636340E-003
 -1.145656300E+001 1.852723770E-003 9.989002347E-001 1.833510026E-002 1.322215516E-002 1.349234432E-001 1.973477751E-002 1.411999017E-002 1.369560659E-001 1.057772461E+003 7.492298260E-003 5.302118137E-003 3.609975101E-003
 -1.145148373E+001 1.826334978E-003 9.989016056E-001 1.835030317E-002 1.323417015E-002 1.350966990E-001 1.975136250E-002 1.413338259E-002 1.371270716E-001 1.058733765E+003 7.486481220E-003 5.300826859E-003 3.609305248E-003
 -1.144640636E+001 1.800035127E-003 9.989064932E-001 1.836623624E-002 1.324679703E-002 1.352736354E-001 1.976808161E-002 1.414689608E-002 1.373017430E-001 1.059743896E+003 7.480350323E-003 5.299524870E-003 3.608625615E-003
 -1.144132805E+001 1.773866126E-003 9.989149570E-001 1.838291623E-002 1.326004323E-002 1.354538798E-001 1.978493668E-002 1.416053064E-002 1.374798417E-001 1.060803589E+003 7.473884150E-003 5.298210774E-003 3.607936203E-003
 -1.143624973E+001 1.747874892E-003 9.989269972E-001 1.840033196E-002 1.327389944E-002 1.356370002E-001 1.980192214E-002 1.417427789E-002 1.376610398E-001 1.061911987E+003 7.467075251E-003 5.296883173E-003 3.607236547E-003
 -1.143117237E+001 1.722109970E-003 9.989424944E-001 1.841844991E-002 1.328833122E-002 1.358224154E-001 1.981903240E-002 1.418813039E-002 1.378449202E-001 1.063066650E+003 7.459932007E-003 5.295541137E-003 3.606525483E-003
 -1.142609406E+001 1.696616993E-003 9.989612699E-001 1.843721047E-002 1.330328640E-002 1.360094994E-001 1.983625628E-002 1.420207508E-002 1.380309463E-001 1.064263062E+003 7.452478632E-003 5.294184200E-003 3.605803708E-003
 -1.142101574E+001 1.671436010E-003 9.989830852E-001 1.845654286E-002 1.331869792E-002 1.361975819E-001 1.985358074E-002 1.421609521E-002 1.382185668E-001 1.065495972E+003 7.444751915E-003 5.292811431E-003 3.605070291E-003
 -1.141593742E+001 1.646598335E-003 9.990075827E-001 1.847635210E-002 1.333448291E-002 1.363859475E-001 1.987098530E-002 1.423017308E-002 1.384071708E-001 1.066758789E+003 7.436801679E-003 5.291422363E-003 3.604325466E-003
 -1.141085911E+001 1.622124575E-003 9.990344048E-001 1.849653944E-002 1.335055195E-002 1.365738958E-001 1.988845691E-002 1.424429007E-002 1.385960877E-001 1.068044189E+003 7.428687532E-003 5.290017463E-003 3.603569465E-003
 -1.140578079E+001 1.598023693E-003 9.990633130E-001 1.851699315E-002 1.336680725E-002 1.367607415E-001 1.990596950E-002 1.425842196E-002 1.387846917E-001 1.069344727E+003 7.420474663E-003 5.288595334E-003 3.602802521E-003
 -1.140070343E+001 1.574293245E-003 9.990938306E-001 1.853760332E-002 1.338315196E-002 1.369458437E-001 1.992350072E-002 1.427254826E-002 1.389722973E-001 1.070652222E+003 7.412233390E-003 5.287155975E-003 3.602025565E-003
 -1.139562511E+001 1.550919493E-003 9.991255403E-001 1.855825633E-002 1.339948829E-002 1.371286213E-001 1.994102821E-002 1.428664196E-002 1.391582787E-001 1.071959106E+003 7.404035889E-003 5.285699386E-003 3.601239296E-003
 -1.139054680E+001 1.527879969E-003 9.991580248E-001 1.857884973E-002 1.341572497E-002 1.373085082E-001 1.995852590E-002 1.430068165E-002 1.393420249E-001 1.073258057E+003 7.395952474E-003 5.284225568E-003 3.600444878E-003
 -1.138546944E+001 1.505145337E-003 9.991909862E-001 1.859927550E-002 1.343177631E-002 1.374850869E-001 1.997596771E-002 1.431464590E-002 1.395230293E-001 1.074542236E+003 7.388050668E-003 5.282733589E-003 3.599643940E-003
 -1.138039112E+001 1.482682535E-003 9.992238283E-001 1.861944795E-002 1.344756596E-002 1.376580000E-001 1.999333315E-002 1.432851143E-002 1.397008002E-001 1.075805420E+003 7.380392402E-003 5.281224381E-003 3.598836716E-003
 -1.137531185E+001 1.460458152E-003 9.992562532E-001 1.863927767E-002 1.346302684E-002 1.378270090E-001 2.001059800E-002 1.434226148E-002 1.398749948E-001 1.077042236E+003 7.373034023E-003 5.279697943E-003 3.598025301E-003
 -1.137023354E+001 1.438441104E-003 9.992878437E-001 1.865869761E-002 1.347810216E-002 1.379919350E-001 2.002774179E-002 1.435587928E-002 1.400453150E-001 1.078248291E+003 7.366023492E-003 5.278154276E-003 3.597211093E-003
 -1.136515617E+001 1.416606596E-003 9.993181229E-001 1.867764443E-002 1.349274907E-002 1.381527185E-001 2.004475147E-002 1.436935272E-002 1.402115971E-001 1.079419922E+003 7.359399926E-003 5.276595242E-003 3.596394556E-003
 -1.136007786E+001 1.394937630E-003 9.993464947E-001 1.869606785E-002 1.350693312E-002 1.383094490E-001 2.006161213E-002 1.438267529E-002 1.403737664E-001 1.080554565E+003 7.353193127E-003 5.275020376E-003 3.595576854E-003
 -1.135499954E+001 1.373427687E-003 9.993723631E-001 1.871393621E-002 1.352063101E-002 1.384623051E-001 2.007831633E-002 1.439584047E-002 1.405318975E-001 1.081650391E+003 7.347423583E-003 5.273431540E-003 3.594758455E-003
 -1.134992218E+001 1.352081541E-003 9.993952513E-001 1.873122156E-002 1.353383251E-002 1.386115551E-001 2.009485848E-002 1.440885104E-002 1.406861544E-001 1.082706543E+003 7.342101540E-003 5.271830596E-003 3.593939357E-003
 -1.134484386E+001 1.330916071E-003 9.994149208E-001 1.874792203E-002 1.354653668E-002 1.387575567E-001 2.011124231E-002 1.442171261E-002 1.408368051E-001 1.083722900E+003 7.337226998E-003 5.270218011E-003 3.593119327E-003
 -1.133976555E+001 1.309959218E-003 9.994309545E-001 1.876403764E-002 1.355875656E-002 1.389008164E-001 2.012747526E-002 1.443443447E-002 1.409842223E-001 1.084700439E+003 7.332790177E-003 5.268595647E-003 3.592298366E-003
 -1.133468723E+001 1.289249165E-003 9.994431138E-001 1.877958700E-002 1.357051451E-002 1.390418708E-001 2.014356852E-002 1.444703061E-002 1.411288977E-001 1.085641113E+003 7.328770123E-003 5.266965367E-003 3.591476241E-003
 -1.132960892E+001 1.268832013E-003 9.994512796E-001 1.879460551E-002 1.358184498E-002 1.391813159E-001 2.015953884E-002 1.445951872E-002 1.412713826E-001 1.086547485E+003 7.325135637E-003 5.265329033E-003 3.590651089E-003
 -1.132453060E+001 1.248759101E-003 9.994553328E-001 1.880914345E-002 1.359279361E-002 1.393198520E-001 2.017540298E-002 1.447192114E-002 1.414123029E-001 1.087423340E+003 7.321845740E-003 5.263688974E-003 3.589823144E-003
 -1.131945324E+001 1.229084097E-003 9.994553924E-001 1.882326230E-002 1.360341907E-002 1.394581497E-001 2.019118890E-002 1.448425930E-002 1.415522993E-001 1.088273438E+003 7.318849210E-003 5.262047984E-003 3.588992171E-003
 -1.131437492E+001 1.209859503E-003 9.994516373E-001 1.883704588E-002 1.361378841E-002 1.395969391E-001 2.020691894E-002 1.449655835E-002 1.416921020E-001 1.089103027E+003 7.316087373E-003 5.260408390E-003 3.588157007E-003
 -1.130929661E+001 1.191133400E-003 9.994444251E-001 1.885058545E-002 1.362398081E-002 1.397369057E-001 2.022262290E-002 1.450884342E-002 1.418323517E-001 1.089918457E+003 7.313493639E-003 5.258773454E-003 3.587318351E-003
 -1.130421925E+001 1.172945951E-003 9.994342327E-001 1.886398345E-002 1.363408193E-002 1.398786753E-001 2.023832873E-002 1.452114154E-002 1.419737190E-001 1.090726563E+003 7.310996298E-003 5.257145036E-003 3.586475970E-003
 -1.129914093E+001 1.155326841E-003 9.994217157E-001 1.887734979E-002 1.364418305E-002 1.400228441E-001 2.025406808E-002 1.453347690E-002 1.421168149E-001 1.091534668E+003 7.308520377E-003 5.255526863E-003 3.585630562E-003
 -1.129406166E+001 1.138292602E-003 9.994074106E-001 1.889080182E-002 1.365438197E-002 1.401698738E-001 2.026986517E-002 1.454587188E-002 1.422621906E-001 1.092350586E+003 7.305989042E-003 5.253922660E-003 3.584783291E-003
 -1.128898430E+001 1.121845096E-003 9.993922114E-001 1.890446059E-002 1.366477460E-002 1.403201520E-001 2.028574608E-002 1.455834787E-002 1.424103230E-001 1.093182007E+003 7.303330116E-003 5.252334289E-003 3.583935322E-003
 -1.128390598E+001 1.105970121E-003 9.993767738E-001 1.891843975E-002 1.367545407E-002 1.404739171E-001 2.030173503E-002 1.457092259E-002 1.425615847E-001 1.094036377E+003 7.300473284E-003 5.250765942E-003 3.583088750E-003
 -1.127882767E+001 1.090637874E-003 9.993619919E-001 1.893284917E-002 1.368650701E-002 1.406312883E-001 2.031785250E-002 1.458361186E-002 1.427162290E-001 1.094920532E+003 7.297357544E-003 5.249219015E-003 3.582244972E-003
 -1.127375031E+001 1.075803302E-003 9.993484616E-001 1.894778199E-002 1.369800977E-002 1.407921910E-001 2.033411339E-002 1.459642686E-002 1.428744495E-001 1.095840820E+003 7.293931674E-003 5.247696303E-003 3.581405850E-003
 -1.126867199E+001 1.061407733E-003 9.993369579E-001 1.896331832E-002 1.371002756E-002 1.409564465E-001 2.035053447E-002 1.460937411E-002 1.430362463E-001 1.096802124E+003 7.290157489E-003 5.246198736E-003 3.580572782E-003
 -1.126359367E+001 1.047381549E-003 9.993282557E-001 1.897951961E-002 1.372260414E-002 1.411237419E-001 2.036712319E-002 1.462246012E-002 1.432015300E-001 1.097808228E+003 7.286009844E-003 5.244727246E-003 3.579747397E-003
 -1.125851631E+001 1.033646986E-003 9.993227720E-001 1.899642311E-002 1.373576932E-002 1.412936151E-001 2.038388513E-002 1.463568397E-002 1.433700919E-001 1.098861328E+003 7.281480357E-003 5.243282765E-003 3.578929929E-003
 -1.125343800E+001 1.020122087E-003 9.993209243E-001 1.901404560E-002 1.374952961E-002 1.414655447E-001 2.040081844E-002 1.464904100E-002 1.435416043E-001 1.099962158E+003 7.276576012E-003 5.241862498E-003 3.578121075E-003
 -1.124835873E+001 1.006724546E-003 9.993231893E-001 1.903237589E-002 1.376387198E-002 1.416388750E-001 2.041791752E-002 1.466252562E-002 1.437156200E-001 1.101109619E+003 7.271316834E-003 5.240465980E-003 3.577320138E-003
 -1.124328136E+001 9.933764813E-004 9.993296266E-001 1.905137859E-002 1.377876289E-002 1.418129504E-001 2.043517306E-002 1.467612479E-002 1.438916326E-001 1.102301025E+003 7.265738212E-003 5.239089020E-003 3.576526185E-003
 -1.123820305E+001 9.800079279E-004 9.993404150E-001 1.907099597E-002 1.379414927E-002 1.419870257E-001 2.045257390E-002 1.468982548E-002 1.440690458E-001 1.103531982E+003 7.259884384E-003 5.237728357E-003 3.575737355E-003
 -1.123312473E+001 9.665610269E-004 9.993553162E-001 1.909115165E-002 1.380996127E-002 1.421604007E-001 2.047009766E-002 1.470360998E-002 1.442472041E-001 1.104796875E+003 7.253810763E-003 5.236379337E-003 3.574951552E-003
 -1.122804737E+001 9.529936360E-004 9.993741512E-001 1.911175251E-002 1.382611319E-002 1.423324049E-001 2.048772946E-002 1.471745968E-002 1.444254369E-001 1.106089111E+003 7.247576956E-003 5.235036835E-003 3.574165516E-003
 -1.122296906E+001 9.392813081E-004 9.993965626E-001 1.913268678E-002 1.384251192E-002 1.425024271E-001 2.050543949E-002 1.473135129E-002 1.446030438E-001 1.107401001E+003 7.241243497E-003 5.233694799E-003 3.573376453E-003
 -1.121789074E+001 9.254196193E-004 9.994220734E-001 1.915383711E-002 1.385905501E-002 1.426699311E-001 2.052320354E-002 1.474526152E-002 1.447792947E-001 1.108724365E+003 7.234870922E-003 5.232348107E-003 3.572580405E-003
 -1.121281242E+001 9.114242275E-004 9.994500875E-001 1.917508245E-002 1.387563720E-002 1.428344548E-001 2.054099366E-002 1.475916803E-002 1.449535787E-001 1.110051025E+003 7.228513714E-003 5.230992101E-003 3.571774112E-003
 -1.120773411E+001 8.973306394E-004 9.994798899E-001 1.919629425E-002 1.389215700E-002 1.429956704E-001 2.055877820E-002 1.477304660E-002 1.451252401E-001 1.111372559E+003 7.222219370E-003 5.229621194E-003 3.570954548E-003
 -1.120265579E+001 8.831925225E-004 9.995107055E-001 1.921735704E-002 1.390851382E-002 1.431533396E-001 2.057653293E-002 1.478687115E-002 1.452937722E-001 1.112681152E+003 7.216025144E-003 5.228231661E-003 3.570118686E-003
 -1.119757843E+001 8.690787945E-004 9.995416403E-001 1.923816092E-002 1.392461732E-002 1.433073878E-001 2.059422433E-002 1.480062213E-002 1.454587430E-001 1.113969360E+003 7.209956646E-003 5.226820242E-003 3.569264198E-003
 -1.119250011E+001 8.550705388E-004 9.995719194E-001 1.925859973E-002 1.394038554E-002 1.434577852E-001 2.061183006E-002 1.481427997E-002 1.456197798E-001 1.115230713E+003 7.204026449E-003 5.225385539E-003 3.568389453E-003
 -1.118742180E+001 8.412559400E-004 9.996006489E-001 1.927858405E-002 1.395575143E-002 1.436046809E-001 2.062932961E-002 1.482782699E-002 1.457766593E-001 1.116460083E+003 7.198236417E-003 5.223926622E-003 3.567493754E-003
 -1.118234444E+001 8.277260931E-004 9.996268749E-001 1.929804124E-002 1.397066098E-002 1.437483132E-001 2.064670436E-002 1.484125014E-002 1.459292769E-001 1.117652832E+003 7.192575373E-003 5.222443957E-003 3.566576401E-003
 -1.117726612E+001 8.145697066E-004 9.996498823E-001 1.931691542E-002 1.398507319E-002 1.438889652E-001 2.066393942E-002 1.485454105E-002 1.460776925E-001 1.118805664E+003 7.187022828E-003 5.220939405E-003 3.565638093E-003
 -1.117218685E+001 8.018683293E-004 9.996689558E-001 1.933516376E-002 1.399896573E-002 1.440270841E-001 2.068102360E-002 1.486769412E-002 1.462220252E-001 1.119917114E+003 7.181550376E-003 5.219415762E-003 3.564680461E-003
 -1.116710854E+001 7.896916941E-004 9.996834397E-001 1.935276948E-002 1.401232835E-002 1.441631019E-001 2.069795877E-002 1.488071121E-002 1.463626325E-001 1.120986084E+003 7.176123559E-003 5.217876751E-003 3.563705366E-003
 -1.116203117E+001 7.780939923E-004 9.996929169E-001 1.936972886E-002 1.402516756E-002 1.442975402E-001 2.071474306E-002 1.489359699E-002 1.464998722E-001 1.122013306E+003 7.170706522E-003 5.216326099E-003 3.562714905E-003
 -1.115695286E+001 7.671106141E-004 9.996970296E-001 1.938605681E-002 1.403750386E-002 1.444309354E-001 2.073138952E-002 1.490636263E-002 1.466342956E-001 1.123000244E+003 7.165263407E-003 5.214768928E-003 3.561712569E-003
 -1.115187454E+001 7.567561115E-004 9.996957779E-001 1.940179057E-002 1.404937170E-002 1.445638835E-001 2.074791305E-002 1.491902210E-002 1.467665136E-001 1.123949585E+003 7.159761619E-003 5.213208962E-003 3.560701851E-003
 -1.114679718E+001 7.470236160E-004 9.996892810E-001 1.941698045E-002 1.406081766E-002 1.446969509E-001 2.076433040E-002 1.493159588E-002 1.468972266E-001 1.124865234E+003 7.154174615E-003 5.211651325E-003 3.559685545E-003
 -1.114171886E+001 7.378846640E-004 9.996778965E-001 1.943169907E-002 1.407189947E-002 1.448306739E-001 2.078066766E-002 1.494410541E-002 1.470271647E-001 1.125751709E+003 7.148483302E-003 5.210099742E-003 3.558666911E-003
 -1.113664055E+001 7.292908267E-004 9.996620417E-001 1.944602840E-002 1.408268604E-002 1.449656337E-001 2.079695091E-002 1.495657582E-002 1.471570730E-001 1.126614746E+003 7.142676972E-003 5.208557472E-003 3.557649208E-003
 -1.113156223E+001 7.211759221E-004 9.996426105E-001 1.946006529E-002 1.409325469E-002 1.451022923E-001 2.081321180E-002 1.496903412E-002 1.472877115E-001 1.127460205E+003 7.136754692E-003 5.207026377E-003 3.556634998E-003
 -1.112648392E+001 7.134595071E-004 9.996203780E-001 1.947391964E-002 1.410368923E-002 1.452410966E-001 2.082948387E-002 1.498150919E-002 1.474198401E-001 1.128295044E+003 7.130726241E-003 5.205508322E-003 3.555627074E-003
 -1.112140560E+001 7.060506614E-004 9.995964766E-001 1.948770881E-002 1.411407907E-002 1.453824341E-001 2.084579691E-002 1.499402616E-002 1.475541294E-001 1.129126221E+003 7.124607917E-003 5.204003770E-003 3.554626834E-003
 -1.111632824E+001 6.988527020E-004 9.995719790E-001 1.950155199E-002 1.412451640E-002 1.455266178E-001 2.086218074E-002 1.500661112E-002 1.476911604E-001 1.129961304E+003 7.118424866E-003 5.202511791E-003 3.553636372E-003
 -1.111124992E+001 6.917678402E-004 9.995481968E-001 1.951557770E-002 1.413509436E-002 1.456738561E-001 2.087866142E-002 1.501928642E-002 1.478314698E-001 1.130807617E+003 7.112206891E-003 5.201031454E-003 3.552656854E-003
 -1.110617161E+001 6.847018958E-004 9.995263815E-001 1.952990144E-002 1.414590143E-002 1.458242536E-001 2.089526691E-002 1.503207348E-002 1.479754448E-001 1.131672119E+003 7.105987519E-003 5.199560430E-003 3.551688511E-003
 -1.110109425E+001 6.775688962E-004 9.995076656E-001 1.954463683E-002 1.415702328E-002 1.459778249E-001 2.091201209E-002 1.504498720E-002 1.481233537E-001 1.132561768E+003 7.099800743E-003 5.198095925E-003 3.550732043E-003
 -1.109601593E+001 6.702950923E-004 9.994931221E-001 1.955988817E-002 1.416853443E-002 1.461344361E-001 2.092891186E-002 1.505803689E-002 1.482753307E-001 1.133482788E+003 7.093678694E-003 5.196634680E-003 3.549786983E-003
 -1.109093761E+001 6.628223928E-004 9.994837642E-001 1.957574300E-002 1.418050192E-002 1.462938786E-001 2.094596997E-002 1.507122815E-002 1.484313607E-001 1.134440186E+003 7.087650709E-003 5.195172504E-003 3.548853332E-003
 -1.108585930E+001 6.551110419E-004 9.994803667E-001 1.959227026E-002 1.419297606E-002 1.464558244E-001 2.096319199E-002 1.508455910E-002 1.485912800E-001 1.135437988E+003 7.081741467E-003 5.193705671E-003 3.547929693E-003
 -1.108078098E+001 6.471415982E-004 9.994835258E-001 1.960951835E-002 1.420599222E-002 1.466198415E-001 2.098056860E-002 1.509802416E-002 1.487548053E-001 1.136479248E+003 7.075968664E-003 5.192231387E-003 3.547016066E-003
 -1.107570267E+001 6.389152259E-004 9.994934201E-001 1.962750591E-002 1.421956811E-002 1.467854083E-001 2.099808678E-002 1.511160843E-002 1.489215195E-001 1.137565430E+003 7.070343941E-003 5.190746859E-003 3.546111053E-003
