# mean flow u results for BSL model at x=0.75 
VARIABLES = "u" "y-0.05"
ZONE T="CFL3D"
 1.012787700E+00 1.058150781E-03
 1.016007185E+00 1.079712762E-03
 1.019218206E+00 1.101718051E-03
 1.022420049E+00 1.124166651E-03
 1.025612473E+00 1.147073461E-03
 1.028795123E+00 1.170449657E-03
 1.031967759E+00 1.194298966E-03
 1.035129786E+00 1.218636287E-03
 1.038280845E+00 1.243469073E-03
 1.041420579E+00 1.268808497E-03
 1.044548392E+00 1.294662012E-03
 1.047663927E+00 1.321040792E-03
 1.050766826E+00 1.347959740E-03
 1.053856492E+00 1.375426305E-03
 1.056932569E+00 1.403451664E-03
 1.059994459E+00 1.432050718E-03
 1.063041687E+00 1.461227192E-03
 1.066073775E+00 1.491003437E-03
 1.069090128E+00 1.521383179E-03
 1.072090507E+00 1.552381320E-03
 1.075074077E+00 1.584012760E-03
 1.078040481E+00 1.616288675E-03
 1.080989242E+00 1.649220241E-03
 1.083919883E+00 1.682822360E-03
 1.086831808E+00 1.717109932E-03
 1.089724422E+00 1.752097858E-03
 1.092597365E+00 1.787797315E-03
 1.095450282E+00 1.824223204E-03
 1.098282456E+00 1.861390425E-03
 1.101093411E+00 1.899313880E-03
 1.103883028E+00 1.938012196E-03
 1.106650591E+00 1.977500273E-03
 1.109395623E+00 2.017789287E-03
 1.112118006E+00 2.058901591E-03
 1.114817142E+00 2.100852085E-03
 1.117493033E+00 2.143655671E-03
 1.120144844E+00 2.187330974E-03
 1.122772813E+00 2.231892897E-03
 1.125376463E+00 2.277367515E-03
 1.127955556E+00 2.323766006E-03
 1.130509973E+00 2.371110721E-03
 1.133039713E+00 2.419420285E-03
 1.135544419E+00 2.468713326E-03
 1.138024330E+00 2.519012196E-03
 1.140479445E+00 2.570335520E-03
 1.142909646E+00 2.622701926E-03
 1.145315170E+00 2.676137490E-03
 1.147696018E+00 2.730660839E-03
 1.150052786E+00 2.786294324E-03
 1.152385354E+00 2.843060298E-03
 1.154694200E+00 2.900984837E-03
 1.156979918E+00 2.960086567E-03
 1.159242511E+00 3.020395292E-03
 1.161482811E+00 3.081933362E-03
 1.163701415E+00 3.144723130E-03
 1.165898800E+00 3.208790673E-03
 1.168075562E+00 3.274165792E-03
 1.170232534E+00 3.340874566E-03
 1.172370553E+00 3.408939345E-03
 1.174490333E+00 3.478389932E-03
 1.176593065E+00 3.549256129E-03
 1.178679228E+00 3.621567739E-03
 1.180750251E+00 3.695350839E-03
 1.182806969E+00 3.770638956E-03
 1.184850693E+00 3.847458167E-03
 1.186882377E+00 3.925845958E-03
 1.188903332E+00 4.005827941E-03
 1.190914869E+00 4.087441601E-03
 1.192918062E+00 4.170713015E-03
 1.194914579E+00 4.255686887E-03
 1.196905732E+00 4.342389293E-03
 1.198892832E+00 4.430857487E-03
 1.200877666E+00 4.521128722E-03
 1.202861667E+00 4.613240249E-03
 1.204846382E+00 4.707225598E-03
 1.206833601E+00 4.803125747E-03
 1.208824992E+00 4.900981672E-03
 1.210822225E+00 5.000830628E-03
 1.212827444E+00 5.102713592E-03
 1.214842319E+00 5.206671543E-03
 1.216868997E+00 5.312749185E-03
 1.218909621E+00 5.420987494E-03
 1.220966101E+00 5.531431176E-03
 1.223041058E+00 5.644121207E-03
 1.225136638E+00 5.759109743E-03
 1.227255344E+00 5.876441486E-03
 1.229399323E+00 5.996164866E-03
 1.231570959E+00 6.118324585E-03
 1.233771801E+00 6.242972799E-03
 1.236003280E+00 6.370161660E-03
 1.238265514E+00 6.499943323E-03
 1.240557194E+00 6.632366218E-03
 1.242876291E+00 6.767489947E-03
 1.245218754E+00 6.905362941E-03
 1.247577906E+00 7.046048529E-03
 1.249944568E+00 7.189598866E-03
 1.252306104E+00 7.336073555E-03
 1.254648924E+00 7.485532202E-03
 1.256958008E+00 7.638034411E-03
 1.259217381E+00 7.793643512E-03
 1.261409998E+00 7.952426560E-03
 1.263514996E+00 8.114439435E-03
 1.265507221E+00 8.279756643E-03
 1.267352343E+00 8.448441513E-03
 1.269004941E+00 8.620561101E-03
 1.270404458E+00 8.796186186E-03
 1.271474123E+00 8.975395001E-03
 1.272126913E+00 9.158250876E-03
 1.272302628E+00 9.344832040E-03
 1.272032499E+00 9.535213001E-03
 1.271476150E+00 9.729475714E-03
 1.270820856E+00 9.927694686E-03
 1.270167947E+00 1.012995187E-02
 1.269546866E+00 1.033632923E-02
 1.268958807E+00 1.054691244E-02
 1.268383980E+00 1.076178346E-02
 1.267805696E+00 1.098103542E-02
 1.267218471E+00 1.120475028E-02
 1.266621232E+00 1.143302489E-02
