TITLE     = "CPQS/FTC(2017) 99:553-564 | CPQS/FTC(2017) 99:553-564 | CPQS/FTC(2017) 99:553-564 | CPQS/FTC(2017) 99:553-564 | CPQS/FTC(2017) 99:553-564 | CPQS/FTC(2017) 99:553-564"
VARIABLES = "y"
"U"
"u'rms"
"v'rms"
"w'rms"
"-u'v'"
"dU/dy"
ZONE T="Case C3000a (My Ref:032ab-to-052ad(PG=4400):4752samples)"
 STRANDID=0, SOLUTIONTIME=0
 I=257, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE )
 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.146017271E-15 9.769113027E-16 -6.793704797E-31 -3.237332051E-02
 9.999247018E-01 1.000002400E+00 1.244118113E-04 5.209024542E-08 1.202043166E-04 -4.192651001E-13 -3.137945875E-02
 9.996988187E-01 1.000009152E+00 4.964275496E-04 8.305222726E-07 4.795641732E-04 -2.704027163E-11 -2.839786422E-02
 9.993223846E-01 1.000018906E+00 1.112381350E-03 4.179755800E-06 1.074327279E-03 -3.117150557E-10 -2.342971183E-02
 9.987954562E-01 1.000029421E+00 1.966226123E-03 1.310051621E-05 1.898293159E-03 -1.779052407E-09 -1.647845126E-02
 9.981181129E-01 1.000037558E+00 3.049748551E-03 3.164218145E-05 2.942933970E-03 -6.915444629E-09 -7.552488951E-03
 9.972904567E-01 1.000039303E+00 4.352799558E-03 6.475895367E-05 4.197531674E-03 -2.108991612E-08 3.330842275E-03
 9.963126122E-01 1.000029779E+00 5.863502885E-03 1.181344102E-04 5.649313000E-03 -5.438132141E-08 1.613982117E-02
 9.951847267E-01 1.000003284E+00 7.568522221E-03 1.979800273E-04 7.283608746E-03 -1.239268591E-07 3.082127713E-02
 9.939069700E-01 9.999533586E-01 9.453336369E-03 3.108151713E-04 9.084019152E-03 -2.567297929E-07 4.729217140E-02
 9.924795346E-01 9.998728698E-01 1.150249049E-02 4.632358687E-04 1.103257824E-02 -4.927512920E-07 6.543032683E-02
 9.909026354E-01 9.997541504E-01 1.369982014E-02 6.616801749E-04 1.310992643E-02 -8.879773375E-07 8.506522244E-02
 9.891765100E-01 9.995891787E-01 1.602863657E-02 9.121986424E-04 1.529550310E-02 -1.517006715E-06 1.059702400E-01
 9.873014182E-01 9.993698105E-01 1.847186900E-02 1.220238970E-03 1.756777676E-02 -2.474584106E-06 1.278580559E-01
 9.852776424E-01 9.990880596E-01 2.101216726E-02 1.590454266E-03 1.990453172E-02 -3.875453001E-06 1.503811001E-01
 9.831054874E-01 9.987364146E-01 2.363197846E-02 2.026544196E-03 2.228322567E-02 -5.851983754E-06 1.731386568E-01
 9.807852804E-01 9.983081718E-01 2.631361895E-02 2.531137141E-03 2.468142041E-02 -8.549291292E-06 1.956915360E-01
 9.783173707E-01 9.977977569E-01 2.903936889E-02 3.105719277E-03 2.707727215E-02 -1.211798584E-05 2.175837982E-01
 9.757021300E-01 9.972010003E-01 3.179161305E-02 3.750613172E-03 2.945004987E-02 -1.670522434E-05 2.383696306E-01
 9.729399522E-01 9.965153376E-01 3.455304351E-02 4.465004694E-03 3.178063939E-02 -2.244519033E-05 2.576418730E-01
 9.700312532E-01 9.957399079E-01 3.730692244E-02 5.247013215E-03 3.405198632E-02 -2.945037519E-05 2.750582117E-01
 9.669764710E-01 9.948755423E-01 4.003738774E-02 6.093797143E-03 3.624943936E-02 -3.780494159E-05 2.903610435E-01
 9.637760658E-01 9.939246448E-01 4.272976900E-02 7.001685014E-03 3.836096720E-02 -4.756105822E-05 3.033885176E-01
 9.604305194E-01 9.928909848E-01 4.537087707E-02 7.966321914E-03 4.037724142E-02 -5.873849529E-05 3.140756899E-01
 9.569403357E-01 9.917794311E-01 4.794923204E-02 8.982821694E-03 4.229159098E-02 -7.132718634E-05 3.224468913E-01
 9.533060404E-01 9.905956562E-01 5.045520717E-02 1.004591689E-02 4.409984827E-02 -8.529199943E-05 3.286013382E-01
 9.495281806E-01 9.893458448E-01 5.288107827E-02 1.115010011E-02 4.580011108E-02 -1.005787647E-04 3.326951086E-01
 9.456073254E-01 9.880364276E-01 5.522098407E-02 1.228975262E-02 4.739245011E-02 -1.171205973E-04 3.349220692E-01
 9.415440652E-01 9.866738562E-01 5.747081074E-02 1.345925744E-02 4.887858804E-02 -1.348437643E-04 3.354963277E-01
 9.373390119E-01 9.852644283E-01 5.962802274E-02 1.465309584E-02 5.026157488E-02 -1.536725837E-04 3.346373927E-01
 9.329927988E-01 9.838141595E-01 6.169146089E-02 1.586592700E-02 5.154547641E-02 -1.735331570E-04 3.325590402E-01
 9.285060805E-01 9.823287002E-01 6.366113025E-02 1.709265153E-02 5.273508879E-02 -1.943559214E-04 3.294615088E-01
 9.238795325E-01 9.808132880E-01 6.553799300E-02 1.832846010E-02 5.383568516E-02 -2.160771882E-04 3.255269877E-01
 9.191138517E-01 9.792727292E-01 6.732377858E-02 1.956886862E-02 5.485279898E-02 -2.386398656E-04 3.209173127E-01
 9.142097557E-01 9.777113995E-01 6.902081434E-02 2.080974185E-02 5.579204397E-02 -2.619936096E-04 3.157736785E-01
 9.091679831E-01 9.761332607E-01 7.063187868E-02 2.204730663E-02 5.665897097E-02 -2.860946022E-04 3.102172247E-01
 9.039892931E-01 9.745418852E-01 7.216007442E-02 2.327815651E-02 5.745895937E-02 -3.109051227E-04 3.043506237E-01
