VARIABLES = "y [mm]","u [m/s]"
Zone T = "Experiment, Pitot"
1.7780E-01	3.4791E+02
3.0790E-01	3.6817E+02
4.3390E-01	3.8350E+02
5.6190E-01	3.9492E+02
6.8990E-01	4.0461E+02
8.1490E-01	4.1278E+02
9.4320E-01	4.2018E+02
1.0713E+00	4.2652E+02
1.1965E+00	4.3285E+02
1.3887E+00	4.3936E+02
1.5780E+00	4.4527E+02
1.7672E+00	4.5067E+02
1.9594E+00	4.5647E+02
2.2127E+00	4.6301E+02
2.4660E+00	4.7130E+02
2.9757E+00	4.8039E+02
3.4823E+00	4.9089E+02
3.9920E+00	5.0108E+02
4.4986E+00	5.0879E+02
5.0082E+00	5.2287E+02
6.2778E+00	5.3769E+02
7.5474E+00	5.5437E+02
8.8169E+00	5.6892E+02
1.0087E+01	5.7861E+02
1.1356E+01	5.8367E+02
1.2626E+01	5.8525E+02
1.3898E+01	5.8629E+02
1.5168E+01	5.8620E+02
1.6437E+01	5.8624E+02
