variables="x/L","cp"
zone, t="Re=4 million"
 -0.600000000000000       2.711274716087031E-002
 -0.599938639602357       2.846128820082860E-002
 -0.599877277548475       2.912888272907055E-002
 -0.599815913834932       2.950456450841710E-002
 -0.599754548459897       2.980212637020108E-002
 -0.599693181422263       3.005622829038401E-002
 -0.599631812721894       3.025838835364025E-002
 -0.599570442358747       3.041000748142642E-002
 -0.599509070332777       3.052077266722208E-002
 -0.599447696643937       3.059935069454589E-002
 -0.599386321292183       3.065489009612365E-002
 -0.599324944277470       3.069298287942357E-002
 -0.599263565599753       3.071803841545284E-002
 -0.599202185258988       3.073357952793310E-002
 -0.599140803255128       3.074230866929839E-002
 -0.599079419588129       3.074629036416665E-002
 -0.599018034257946       3.074709654733132E-002
 -0.598956647262831       3.074592002889309E-002
 -0.598895258601930       3.074367202032491E-002
 -0.598833868269806       3.074102507203103E-002
 -0.598772476265201       3.073845355455984E-002
 -0.598711082585647       3.073627862456263E-002
 -0.598649687231098       3.073472339250838E-002
 -0.598588290201508       3.073394072287927E-002
 -0.598526891496833       3.073403354129889E-002
 -0.598465491117025       3.073505942951771E-002
 -0.598404089062040       3.073703599686084E-002
 -0.598342685331831       3.073996632188791E-002
 -0.598281279926352       3.074384456613588E-002
 -0.598219872845560       3.074865389531523E-002
 -0.598158464089406       3.075436157526057E-002
 -0.598097053657847       3.076091827053618E-002
 -0.598035641550836       3.076825620566237E-002
 -0.597974227768328       3.077630941460097E-002
 -0.597912812308005       3.078502733714039E-002
 -0.597851395167330       3.079437167517707E-002
 -0.597789976342590       3.080430988657534E-002
 -0.597728555832479       3.081481290675669E-002
 -0.597667133636791       3.082586447169211E-002
 -0.597605709755479       3.083745258568271E-002
 -0.597544284188497       3.084955571302750E-002
 -0.597482856935800       3.086214253503994E-002
 -0.597421427997339       3.087518160166081E-002
 -0.597359997373070       3.088864826220861E-002
 -0.597298565062946       3.090252322301112E-002
 -0.597237131066921       3.091678398232345E-002
 -0.597175695384948       3.093140871513711E-002
 -0.597114258016982       3.094637652861465E-002
 -0.597052818962976       3.096167293335750E-002
 -0.596991378222883       3.097728598021843E-002
 -0.596929935795206       3.099320221015800E-002
 -0.596868491679268       3.100941431077553E-002
 -0.596807045872593       3.102591123644549E-002
 -0.596745598374610       3.104267907100522E-002
 -0.596684149184557       3.105969700804256E-002
 -0.596622698302386       3.107694741738798E-002
 -0.596561245728052       3.109442138143592E-002
 -0.596499791461508       3.111211649287871E-002
 -0.596438335502706       3.113001900690548E-002
 -0.596376877851602       3.114810904837584E-002
 -0.596315418508147       3.116637465064542E-002
 -0.596253957472296       3.118480890060527E-002
 -0.596192494744002       3.120341241301361E-002
 -0.596131030323218       3.122218422626188E-002
 -0.596069564209898       3.124112236271537E-002
 -0.596008096403913       3.126023226596963E-002
 -0.595946626905027       3.127951922360062E-002
 -0.595885155712303       3.129898338561610E-002
 -0.595823682825018       3.131862391687301E-002
 -0.595762208242041       3.133842954138566E-002
 -0.595700731963115       3.135838425315196E-002
 -0.595639253988192       3.137845865660260E-002
 -0.595577774317224       3.139861737825567E-002
 -0.595516292950166       3.141883678536539E-002
 -0.595454809886971       3.143911175492975E-002
 -0.595393325127591       3.145945386139570E-002
 -0.595331838671980       3.147987561595533E-002
 -0.595270350520092       3.150038660179288E-002
 -0.595208860671879       3.152098792892044E-002
 -0.595147369127295       3.154167949576370E-002
 -0.595085875886293       3.156247575405691E-002
 -0.595024380948826       3.158337868688599E-002
 -0.594962884314848       3.160438607717997E-002
 -0.594901385983258       3.162549507394719E-002
 -0.594839885953648       3.164668331060683E-002
 -0.594778384224935       3.166792374856531E-002
 -0.594716880796921       3.168919196697395E-002
 -0.594655375669413       3.171047057340637E-002
 -0.594593868842364       3.173176001097477E-002
 -0.594532360315728       3.175306913051590E-002
 -0.594470850089458       3.177440568597167E-002
 -0.594409338163507       3.179577695154556E-002
 -0.594347824537827       3.181718479473816E-002
 -0.594286309212372       3.183863610143023E-002
 -0.594224792187096       3.186013157500911E-002
 -0.594163273461950       3.188166034180062E-002
 -0.594101753036889       3.190320515135370E-002
 -0.594040230911864       3.192474922362987E-002
 -0.593978707086380       3.194629588326414E-002
 -0.593917181559686       3.196786365466631E-002
 -0.593855654329827       3.198948174974703E-002
 -0.593794125395763       3.201118431138372E-002
 -0.593732594755826       3.203299251349456E-002
 -0.593671062409841       3.205491585843956E-002
 -0.593609528357760       3.207695035712632E-002
 -0.593547992599536       3.209907786780009E-002
 -0.593486455135122       3.212127729997594E-002
 -0.593424915964469       3.214353706423556E-002
 -0.593363375087532       3.216585840600494E-002
 -0.593301832504262       3.218825149607607E-002
 -0.593240288214613       3.221072674898484E-002
 -0.593178742218538       3.223328351769883E-002
 -0.593117194515988       3.225590780035725E-002
 -0.593055645106917       3.227858288871976E-002
 -0.592994093991211       3.230129865668641E-002
 -0.592932541168440       3.232404729330529E-002
 -0.592870986633615       3.234681494811120E-002
 -0.592809430384927       3.236958420058356E-002
 -0.592747872418863       3.239234148636161E-002
 -0.592686312735375       3.241508742240740E-002
 -0.592624751334416       3.243781176477634E-002
 -0.592563188215938       3.246050204249418E-002
 -0.592501623379892       3.248316074821700E-002
 -0.592440056826232       3.250580135662173E-002
 -0.592378488554908       3.252844031822155E-002
 -0.592316918565874       3.255108882172753E-002
 -0.592255346859081       3.257376028905878E-002
 -0.592193773434482       3.259646363888669E-002
 -0.592132198292028       3.261920932689755E-002
 -0.592070621431671       3.264199145463742E-002
 -0.592009042853364       3.266479361211072E-002
 -0.591947462554905       3.268760598381348E-002
 -0.591885880533920       3.271042693728488E-002
 -0.591824296785099       3.273325846863928E-002
 -0.591762711306588       3.275609987116423E-002
 -0.591701124095833       3.277894983182117E-002
 -0.591639535152786       3.280180358319584E-002
 -0.591577944477398       3.282466365568082E-002
 -0.591516352069620       3.284753569403298E-002
 -0.591454757929405       3.287042763235570E-002
 -0.591393162056702       3.289334064361626E-002
 -0.591331564451464       3.291626864591302E-002
 -0.591269965113641       3.293921226069330E-002
 -0.591208364043185       3.296217092900422E-002
 -0.591146761240048       3.298514218862647E-002
 -0.591085156704180       3.300811600105114E-002
 -0.591023550435534       3.303107952651563E-002
 -0.590961942432455       3.305402713140415E-002
 -0.590900332693614       3.307696892641232E-002
 -0.590838721213246       3.309991795342992E-002
 -0.590777107989160       3.312288142829045E-002
 -0.590715493018445       3.314586416075205E-002
 -0.590653876301049       3.316885153565563E-002
 -0.590592257836924       3.319181184616959E-002
 -0.590530637626021       3.321472146311200E-002
 -0.590469015668290       3.323756947719270E-002
 -0.590407391963681       3.326036385558861E-002
 -0.590345766512144       3.328312022719793E-002
 -0.590284139313631       3.330586030553495E-002
 -0.590222510368092       3.332860208914123E-002
 -0.590160879675477       3.335135832282754E-002
 -0.590099247235737       3.337413922321586E-002
 -0.590037613048823       3.339695069255155E-002
 -0.589975977114684       3.341980578285519E-002
 -0.589914339430911       3.344270430817553E-002
 -0.589852699995681       3.346562470838110E-002
 -0.589791058805072       3.348853283817421E-002
 -0.589729415858237       3.351139980326234E-002
 -0.589667771154697       3.353420941241936E-002
 -0.589606124694400       3.355696428492227E-002
 -0.589544476477297       3.357968603630823E-002
 -0.589482826503337       3.360239695133460E-002
 -0.589421174772472       3.362511561296433E-002
 -0.589359521284649       3.364784915182684E-002
 -0.589297866039820       3.367058207194540E-002
 -0.589236209037934       3.369330248623426E-002
 -0.589174550278941       3.371600274849862E-002
 -0.589112889762792       3.373868297185911E-002
 -0.589051227489437       3.376135283878168E-002
 -0.588989563458824       3.378402040383444E-002
 -0.588927897669805       3.380669275717363E-002
 -0.588866230121783       3.382937227079630E-002
 -0.588804560813126       3.385205863146412E-002
 -0.588742889743271       3.387474482249542E-002
 -0.588681216911691       3.389741988506190E-002
 -0.588619542318336       3.392007613320613E-002
 -0.588557865963154       3.394270894694040E-002
 -0.588496187846096       3.396530349083182E-002
 -0.588434507967112       3.398784471152183E-002
 -0.588372826326152       3.401032094346967E-002
 -0.588311142923164       3.403272692512305E-002
 -0.588249457758099       3.405506196762742E-002
 -0.588187770830906       3.407733440874106E-002
 -0.588126082141535       3.409956729105401E-002
 -0.588064391689936       3.412178398153021E-002
 -0.588002699475995       3.414400404352058E-002
 -0.587941005499563       3.416623331391166E-002
 -0.587879309759961       3.418846385111718E-002
 -0.587817612256817       3.421069190775694E-002
 -0.587755912989346       3.423292542168133E-002
 -0.587694211957442       3.425517454654603E-002
 -0.587632509161055       3.427744139882472E-002
 -0.587570804600135       3.429971772403695E-002
 -0.587509098274631       3.432198799503650E-002
 -0.587447390184493       3.434423273706821E-002
 -0.587385680329669       3.436643814136131E-002
 -0.587323968710111       3.438860085071238E-002
 -0.587262255325767       3.441073330968347E-002
 -0.587200540176586       3.443285307469202E-002
 -0.587138823262520       3.445496513208823E-002
 -0.587077104583516       3.447707561565450E-002
 -0.587015384139526       3.449920077372681E-002
 -0.586953661930401       3.452135658769917E-002
 -0.586891937954881       3.454354678936422E-002
 -0.586830212212364       3.456575756261815E-002
 -0.586768484701743       3.458797469002262E-002
 -0.586706755422783       3.461019950909106E-002
 -0.586645024375319       3.463244306805802E-002
 -0.586583291559298       3.465471391523556E-002
 -0.586521556974670       3.467701362015707E-002
 -0.586459820621385       3.469934473482006E-002
 -0.586398082499391       3.472170998559365E-002
 -0.586336342608639       3.474410648950621E-002
 -0.586274600949077       3.476652596290064E-002
 -0.586212857520656       3.478895711205543E-002
 -0.586151112323324       3.481139135742795E-002
 -0.586089365357031       3.483382901544840E-002
 -0.586027616621725       3.485627688325743E-002
 -0.585965866116600       3.487874220734177E-002
 -0.585904113840797       3.490122901873249E-002
 -0.585842359791720       3.492373505899171E-002
 -0.585780603968443       3.494625831451903E-002
 -0.585718846369132       3.496879650551588E-002
 -0.585657086993736       3.499134033937112E-002
 -0.585595325842203       3.501388734001543E-002
 -0.585533562914482       3.503643728119643E-002
 -0.585471798210524       3.505898312951250E-002
 -0.585410031730275       3.508152031553546E-002
 -0.585348263473685       3.510403879915214E-002
 -0.585286493440704       3.512653680055289E-002
 -0.585224721631281       3.514902682981402E-002
 -0.585162948045363       3.517152794124367E-002
 -0.585101172682901       3.519406201586106E-002
 -0.585039395543843       3.521663683140575E-002
 -0.584977616627648       3.523924898075315E-002
 -0.584915835933426       3.526189535039936E-002
 -0.584854053457137       3.528456919926448E-002
 -0.584792269196904       3.530725864691853E-002
 -0.584730483150275       3.532993732123479E-002
 -0.584668695317198       3.535257878796960E-002
 -0.584606905697623       3.537517416133085E-002
 -0.584545114291496       3.539772251250595E-002
 -0.584483321098768       3.542022344717144E-002
 -0.584421526119386       3.544268420886643E-002
 -0.584359729353298       3.546511329105795E-002
 -0.584297930800453       3.548751932509164E-002
 -0.584236130460799       3.550991786335467E-002
 -0.584174328334285       3.553231571002091E-002
 -0.584112524420859       3.555471625407947E-002
 -0.584050718720469       3.557711924809492E-002
 -0.583988911233064       3.559952754869333E-002
 -0.583927101956008       3.562194492144588E-002
 -0.583865290887339       3.564436817482219E-002
 -0.583803478022095       3.566679506481174E-002
 -0.583741663359162       3.568921772428535E-002
 -0.583679846897306       3.571162434581021E-002
 -0.583618028636472       3.573400502062363E-002
 -0.583556208576611       3.575636045866326E-002
 -0.583494386717668       3.577869509482601E-002
