VARIABLES = "DoF" "h" "u/a_inf"
ZONE T="USM3D, X/D=40"
   3096576    6.8607684E-03    3.41193418345146204
  24772608    3.4303842E-03    3.41834604380089502
 198180864    1.7151921E-03    3.42016884448299496
1585446912    0.8575960E-03    3.42052768166124599
ZONE T="USM3D, X/D=50"
   3096576    6.8607684E-03    3.00952657646017308
  24772608    3.4303842E-03    3.01363300112838806
 198180864    1.7151921E-03    3.01504147070815165
1585446912    0.8575960E-03    3.01540171643553823
