VARIABLES = "y","mu_t"
ZONE T="CFL3D, SA-QCR2000"
 4.999999987E-07 1.397813953E-08
 1.000465204E-06 1.205801539E-07
 1.501861107E-06 5.184309089E-07
 2.004654107E-06 1.542078735E-06
 2.509312253E-06 3.668522140E-06
 3.016304618E-06 7.525997717E-06
 3.526103228E-06 1.390551552E-05
 4.039182386E-06 2.377529745E-05
 4.556018666E-06 3.829832713E-05
 5.077094102E-06 5.885337669E-05
 5.602892543E-06 8.705956134E-05
 6.133903298E-06 1.248051267E-04
 6.670620678E-06 1.742807362E-04
 7.213543540E-06 2.380175720E-04
 7.763177564E-06 3.189312120E-04
 8.320033885E-06 4.203715071E-04
 8.884630006E-06 5.461793626E-04
 9.457491615E-06 7.007514359E-04
 1.003915168E-05 8.891133475E-04
 1.063015134E-05 1.117002219E-03
 1.123103993E-05 1.390960300E-03
 1.184237772E-05 1.718442189E-03
 1.246473221E-05 2.107931534E-03
 1.309868276E-05 2.569077071E-03
 1.374481872E-05 3.112843260E-03
 1.440374217E-05 3.751681652E-03
 1.507606521E-05 4.499718081E-03
 1.576241448E-05 5.372974556E-03
 1.646342571E-05 6.389596500E-03
 1.717975465E-05 7.570136804E-03
 1.791206523E-05 8.937843144E-03
 1.866104139E-05 1.051900815E-02
 1.942737617E-05 1.234331634E-02
 2.021178625E-05 1.444429904E-02
 2.101499740E-05 1.685975678E-02
 2.183776087E-05 1.963230968E-02
 2.268083881E-05 2.280991524E-02
 2.354501703E-05 2.644654736E-02
 2.443110134E-05 3.060286678E-02
 2.533991210E-05 3.534692898E-02
 2.627229696E-05 4.075508565E-02
 2.722912359E-05 4.691283032E-02
 2.821128328E-05 5.391581357E-02
 2.921968553E-05 6.187080964E-02
 3.025527258E-05 7.089696079E-02
 3.131900667E-05 8.112692833E-02
 3.241187733E-05 9.270814806E-02
 3.353489956E-05 1.058041528E-01
 3.468912109E-05 1.205960512E-01
 3.587561514E-05 1.372838616E-01
 3.709548400E-05 1.560879499E-01
 3.834985910E-05 1.772504896E-01
 3.963991549E-05 2.010369599E-01
 4.096685007E-05 2.277372628E-01
 4.233189611E-05 2.576668859E-01
 4.373632328E-05 2.911680043E-01
 4.518143760E-05 3.286102116E-01
 4.666858513E-05 3.703908026E-01
 4.819914830E-05 4.169348180E-01
 4.977455319E-05 4.686946869E-01
 5.139626228E-05 5.261489153E-01
 5.306578896E-05 5.898007751E-01
 5.478467938E-05 6.601754427E-01
 5.655453788E-05 7.378174067E-01
 5.837701246E-05 8.232858181E-01
 6.025379116E-05 9.171496034E-01
 6.218662747E-05 1.019982815E+00
 6.417731493E-05 1.132356644E+00
 6.622770888E-05 1.254832745E+00
 6.833971565E-05 1.387955546E+00
 7.051529974E-05 1.532244086E+00
 7.275648386E-05 1.688183069E+00
 7.506535621E-05 1.856214643E+00
 7.744405593E-05 2.036730289E+00
 7.989480946E-05 2.230064631E+00
 8.241988689E-05 2.436487198E+00
 8.502163837E-05 2.656199694E+00
 8.770249406E-05 2.889332056E+00
 9.046493506E-05 3.135939121E+00
 9.331152978E-05 3.396003962E+00
 9.624494123E-05 3.669440508E+00
 9.926789062E-05 3.956095695E+00
 1.023831865E-04 4.255757332E+00
 1.055937319E-04 4.568162441E+00
 1.089025172E-04 4.893005848E+00
 1.123126131E-04 5.229949474E+00
 1.158271916E-04 5.578636169E+00
 1.194495271E-04 5.938698292E+00
 1.231829810E-04 6.309767246E+00
 1.270310458E-04 6.691487312E+00
 1.309972722E-04 7.083520412E+00
 1.350853854E-04 7.485563278E+00
 1.392991544E-04 7.897339821E+00
 1.436425227E-04 8.318620682E+00
 1.481195213E-04 8.749221802E+00
 1.527343265E-04 9.189007759E+00
 1.574912167E-04 9.637894630E+00
 1.623946155E-04 1.009584808E+01
 1.674490923E-04 1.056289005E+01
 1.726593473E-04 1.103909111E+01
 1.780302409E-04 1.152457237E+01
 1.835667499E-04 1.201950169E+01
 1.892740256E-04 1.252409172E+01
 1.951573940E-04 1.303859901E+01
 2.012223267E-04 1.356331921E+01
 2.074744407E-04 1.409858131E+01
