# PDF of fluctuation velocity in a strained channel at different channel heights
# Normalization is by u_tau(0) (i.e. unstrained channel u_tau)
# STRAIN TIME = 0.365
#
# y = 0.0261,  y+ =  10
#
# u,v,w = normalized fluctuation velocity values
# p(s) = probability density function of s
#
#      u           p(u)           v             p(v)           w            p(w)
  2.79058E-01   2.13623E-01   3.70419E-01   4.55958E-01  -1.44660E-01   3.26856E-01
  3.16181E-01   2.13234E-01   3.97695E-01   4.48703E-01  -1.13074E-01   3.28275E-01
  3.53331E-01   2.12643E-01   4.24998E-01   4.42068E-01  -8.14847E-02   3.28566E-01
  3.90455E-01   2.12221E-01   4.52274E-01   4.32936E-01  -4.98955E-02   3.29519E-01
  4.27604E-01   2.11307E-01   4.79577E-01   4.23527E-01  -1.83074E-02   3.29748E-01
  4.64728E-01   2.10610E-01   5.06854E-01   4.13924E-01   1.32813E-02   3.28642E-01
  5.01878E-01   2.09704E-01   5.34130E-01   4.03977E-01   4.48694E-02   3.28087E-01
  5.39001E-01   2.08449E-01   5.61433E-01   3.94241E-01   7.64586E-02   3.28602E-01
  5.76125E-01   2.07748E-01   5.88710E-01   3.84511E-01   1.08048E-01   3.27769E-01
  6.13275E-01   2.06614E-01   6.15986E-01   3.74376E-01   1.39634E-01   3.26972E-01
  6.50398E-01   2.05690E-01   6.43289E-01   3.62508E-01   1.71223E-01   3.25397E-01
  6.87548E-01   2.04215E-01   6.70566E-01   3.51332E-01   2.02813E-01   3.24770E-01
  7.24671E-01   2.02673E-01   6.97842E-01   3.42000E-01   2.34402E-01   3.23521E-01
  7.61821E-01   2.01492E-01   7.25145E-01   3.31539E-01   2.65999E-01   3.21645E-01
  7.98945E-01   2.00182E-01   7.52422E-01   3.19582E-01   2.97567E-01   3.19797E-01
  8.36094E-01   1.98468E-01   7.79698E-01   3.08118E-01   3.29161E-01   3.17590E-01
  8.73218E-01   1.95753E-01   8.07001E-01   2.97706E-01   3.60756E-01   3.15468E-01
  9.10368E-01   1.93948E-01   8.34278E-01   2.87677E-01   3.92350E-01   3.12693E-01
  9.47491E-01   1.92608E-01   8.61554E-01   2.75726E-01   4.23945E-01   3.10155E-01
  9.84615E-01   1.90865E-01   8.88857E-01   2.65934E-01   4.55513E-01   3.07536E-01
  1.02176E+00   1.88928E-01   9.16134E-01   2.56420E-01   4.87107E-01   3.04353E-01
  1.05889E+00   1.86925E-01   9.43410E-01   2.45936E-01   5.18702E-01   3.00580E-01
  1.09604E+00   1.84958E-01   9.70713E-01   2.34771E-01   5.50296E-01   2.96811E-01
  1.13316E+00   1.82716E-01   9.97990E-01   2.25174E-01   5.81864E-01   2.93530E-01
  1.17031E+00   1.80991E-01   1.02527E+00   2.15925E-01   6.13459E-01   2.90025E-01
  1.20743E+00   1.78808E-01   1.05257E+00   2.06510E-01   6.45053E-01   2.86806E-01
  1.24458E+00   1.76537E-01   1.07985E+00   1.96957E-01   6.76648E-01   2.82178E-01
  1.28171E+00   1.74907E-01   1.10712E+00   1.88739E-01   7.08216E-01   2.77437E-01
  1.31886E+00   1.72273E-01   1.13442E+00   1.80659E-01   7.39810E-01   2.73418E-01
  1.35598E+00   1.69921E-01   1.16170E+00   1.71532E-01   7.71405E-01   2.69205E-01
  1.39310E+00   1.67550E-01   1.18898E+00   1.62876E-01   8.02999E-01   2.64425E-01
  1.43025E+00   1.65136E-01   1.21628E+00   1.54663E-01   8.34594E-01   2.59510E-01
  1.46738E+00   1.62457E-01   1.24356E+00   1.46716E-01   8.66162E-01   2.54649E-01
  1.50453E+00   1.60637E-01   1.27083E+00   1.39715E-01   8.97756E-01   2.50016E-01
  1.54165E+00   1.57940E-01   1.29814E+00   1.32328E-01   9.29351E-01   2.45002E-01
  1.57880E+00   1.55566E-01   1.32541E+00   1.25532E-01   9.60945E-01   2.40060E-01
  1.61592E+00   1.53045E-01   1.35269E+00   1.19280E-01   9.92513E-01   2.36036E-01
  1.65307E+00   1.50180E-01   1.37999E+00   1.13138E-01   1.02411E+00   2.30463E-01
  1.69020E+00   1.47251E-01   1.40727E+00   1.06514E-01   1.05570E+00   2.25230E-01
  1.72732E+00   1.45024E-01   1.43455E+00   1.00229E-01   1.08730E+00   2.19344E-01
  1.76447E+00   1.42676E-01   1.46185E+00   9.44469E-02   1.11889E+00   2.14151E-01
  1.80159E+00   1.39623E-01   1.48913E+00   8.91801E-02   1.15046E+00   2.08744E-01
  1.83874E+00   1.36405E-01   1.51640E+00   8.46278E-02   1.18205E+00   2.03408E-01
  1.87587E+00   1.34148E-01   1.54370E+00   8.00201E-02   1.21365E+00   1.98216E-01
  1.91302E+00   1.32251E-01   1.57098E+00   7.46869E-02   1.24524E+00   1.93175E-01
  1.95014E+00   1.29316E-01   1.59826E+00   6.99297E-02   1.27681E+00   1.88184E-01
  1.98729E+00   1.25943E-01   1.62556E+00   6.57595E-02   1.30840E+00   1.83036E-01
  2.02441E+00   1.23257E-01   1.65284E+00   6.18939E-02   1.34000E+00   1.78341E-01
  2.06156E+00   1.20733E-01   1.68014E+00   5.81833E-02   1.37159E+00   1.73426E-01
  2.09869E+00   1.18777E-01   1.70742E+00   5.47641E-02   1.40319E+00   1.68162E-01
  2.13581E+00   1.16311E-01   1.73469E+00   5.13715E-02   1.43476E+00   1.62674E-01
  2.17296E+00   1.13071E-01   1.76200E+00   4.80065E-02   1.46635E+00   1.57047E-01
  2.21008E+00   1.10151E-01   1.78927E+00   4.49545E-02   1.49795E+00   1.52938E-01
  2.24723E+00   1.07652E-01   1.81655E+00   4.18376E-02   1.52954E+00   1.47933E-01
  2.28436E+00   1.04940E-01   1.84385E+00   3.92668E-02   1.56111E+00   1.41890E-01
  2.32151E+00   1.02302E-01   1.87113E+00   3.70959E-02   1.59270E+00   1.37257E-01
  2.35863E+00   9.98103E-02   1.89840E+00   3.44670E-02   1.62430E+00   1.32924E-01
  2.39578E+00   9.70986E-02   1.92571E+00   3.23547E-02   1.65589E+00   1.28466E-01
  2.43290E+00   9.48346E-02   1.95298E+00   3.01805E-02   1.68746E+00   1.23783E-01
  2.47003E+00   9.22734E-02   1.98026E+00   2.80771E-02   1.71905E+00   1.19307E-01
  2.50718E+00   8.93342E-02   2.00756E+00   2.62351E-02   1.75065E+00   1.15046E-01
  2.54430E+00   8.68684E-02   2.03484E+00   2.43909E-02   1.78224E+00   1.10986E-01
  2.58145E+00   8.49163E-02   2.06212E+00   2.27129E-02   1.81384E+00   1.06908E-01
  2.61857E+00   8.22781E-02   2.08942E+00   2.13599E-02   1.84541E+00   1.02257E-01
  2.65578E+00   7.98636E-02   2.11670E+00   1.95124E-02   1.87700E+00   9.82909E-02
  2.69290E+00   7.79886E-02   2.14397E+00   1.82076E-02   1.90859E+00   9.46651E-02
  2.73002E+00   7.58347E-02   2.17128E+00   1.71859E-02   1.94019E+00   9.07931E-02
  2.76715E+00   7.32478E-02   2.19855E+00   1.60943E-02   1.97176E+00   8.69121E-02
  2.80427E+00   7.05141E-02   2.22583E+00   1.48205E-02   2.00335E+00   8.33534E-02
  2.84139E+00   6.82281E-02   2.25313E+00   1.36930E-02   2.03495E+00   7.97187E-02
  2.87852E+00   6.60558E-02   2.28041E+00   1.28451E-02   2.06654E+00   7.64912E-02
  2.91564E+00   6.35680E-02   2.30768E+00   1.20199E-02   2.09813E+00   7.33444E-02
  2.95276E+00   6.11866E-02   2.33499E+00   1.12401E-02   2.12970E+00   7.01573E-02
  2.98989E+00   5.93079E-02   2.36226E+00   1.02494E-02   2.16130E+00   6.69388E-02
  3.02701E+00   5.74548E-02   2.38954E+00   9.54659E-03   2.19289E+00   6.35681E-02
  3.06413E+00   5.51982E-02   2.41684E+00   8.82663E-03   2.22449E+00   6.06182E-02
  3.10126E+00   5.31690E-02   2.44412E+00   8.05185E-03   2.25605E+00   5.79369E-02
  3.13838E+00   5.17930E-02   2.47140E+00   7.40113E-03   2.28765E+00   5.50855E-02
  3.17551E+00   5.00207E-02   2.49870E+00   6.97524E-03   2.31924E+00   5.21670E-02
  3.21263E+00   4.80429E-02   2.52598E+00   6.72049E-03   2.35084E+00   4.95170E-02
  3.24975E+00   4.62743E-02   2.55325E+00   6.14508E-03   2.38243E+00   4.71445E-02
  3.28714E+00   4.42268E-02   2.58056E+00   5.53362E-03   2.41400E+00   4.47676E-02
  3.32426E+00   4.21976E-02   2.60783E+00   5.10375E-03   2.44559E+00   4.27627E-02
  3.36139E+00   4.06749E-02   2.63524E+00   4.69975E-03   2.47719E+00   4.05267E-02
  3.39851E+00   3.93025E-02   2.66236E+00   4.23028E-03   2.50878E+00   3.83186E-02
  3.43563E+00   3.75559E-02   2.68974E+00   3.93997E-03   2.54035E+00   3.66091E-02
  3.47276E+00   3.56438E-02   2.71686E+00   3.72980E-03   2.57195E+00   3.48450E-02
  3.50988E+00   3.40788E-02   2.74424E+00   3.42067E-03   2.60354E+00   3.28566E-02
  3.54700E+00   3.26929E-02   2.77162E+00   3.16392E-03   2.63524E+00   3.13199E-02
  3.58413E+00   3.14068E-02   2.79874E+00   2.91720E-03   2.66683E+00   2.95441E-02
  3.62125E+00   2.99361E-02   2.82612E+00   2.73848E-03   2.69843E+00   2.76278E-02
  3.65837E+00   2.84005E-02   2.85350E+00   2.50788E-03   2.73002E+00   2.60360E-02
  3.69550E+00   2.71125E-02   2.88062E+00   2.37446E-03   2.76135E+00   2.46238E-02
  3.73262E+00   2.58881E-02   2.90801E+00   2.16407E-03   2.79295E+00   2.33355E-02
  3.76974E+00   2.47392E-02   2.93539E+00   1.95107E-03   2.82454E+00   2.20441E-02
  3.80687E+00   2.34795E-02   2.96251E+00   1.87011E-03   2.85614E+00   2.07679E-02
  3.84399E+00   2.22360E-02   2.98989E+00   1.74207E-03   2.88773E+00   1.94715E-02
  3.88111E+00   2.12518E-02   3.01701E+00   1.52220E-03   2.91933E+00   1.84536E-02
  3.91824E+00   2.00608E-02   3.04439E+00   1.36919E-03   2.95092E+00   1.72580E-02
  3.95536E+00   1.89864E-02   3.07177E+00   1.31408E-03   2.98252E+00   1.61568E-02
  3.99248E+00   1.83501E-02   3.09889E+00   1.18698E-03   3.01411E+00   1.52539E-02
  4.02961E+00   1.73256E-02   3.12627E+00   1.05202E-03   3.04570E+00   1.42074E-02
  4.06673E+00   1.61155E-02   3.15365E+00   1.01796E-03   3.07730E+00   1.33524E-02
  4.10412E+00   1.51801E-02   3.18077E+00   9.43084E-04   3.10889E+00   1.24504E-02
  4.14124E+00   1.45831E-02   3.20815E+00   9.18384E-04   3.14049E+00   1.15520E-02
  4.17837E+00   1.37920E-02   3.23527E+00   8.49878E-04   3.17208E+00   1.08577E-02
  4.21549E+00   1.30163E-02   3.26265E+00   7.26101E-04   3.20368E+00   1.02763E-02
  4.25261E+00   1.23955E-02   3.29003E+00   6.46574E-04   3.23527E+00   9.51798E-03
  4.28974E+00   1.18029E-02   3.31715E+00   5.88535E-04   3.26687E+00   8.87205E-03
  4.32686E+00   1.11325E-02   3.34454E+00   5.59792E-04   3.29846E+00   8.36892E-03
  4.36398E+00   1.04089E-02   3.37192E+00   5.18084E-04   3.33005E+00   7.94859E-03
  4.40111E+00   9.80049E-03   3.39904E+00   4.71786E-04   3.36165E+00   7.36264E-03
  4.43823E+00   9.09157E-03   3.42642E+00   3.93566E-04   3.39324E+00   6.89621E-03
  4.47535E+00   8.45457E-03   3.45380E+00   3.64435E-04   3.42484E+00   6.56944E-03
  4.51248E+00   7.87408E-03   3.48092E+00   3.92746E-04   3.45643E+00   6.08376E-03
  4.54960E+00   7.32074E-03   3.50830E+00   3.47815E-04   3.48803E+00   5.60255E-03
  4.58672E+00   6.89436E-03   3.53542E+00   2.80311E-04   3.51962E+00   5.27668E-03
  4.62385E+00   6.42101E-03   3.56280E+00   2.69373E-04   3.55122E+00   4.95707E-03
  4.66097E+00   5.95060E-03   3.59018E+00   2.64550E-04   3.58281E+00   4.65716E-03
  4.69809E+00   5.51431E-03   3.61730E+00   2.11821E-04   3.61440E+00   4.29771E-03
  4.73522E+00   5.14261E-03   3.64468E+00   1.93274E-04   3.64600E+00   3.97286E-03
  4.77234E+00   4.78631E-03   3.67206E+00   2.06306E-04   3.67759E+00   3.75008E-03
  4.80946E+00   4.43479E-03   3.69918E+00   1.90694E-04   3.70919E+00   3.59439E-03
  4.84659E+00   4.15518E-03   3.72656E+00   1.74683E-04   3.74078E+00   3.40518E-03
  4.88371E+00   3.86090E-03   3.75395E+00   1.47574E-04   3.77238E+00   3.12259E-03
  4.92110E+00   3.56893E-03   3.78107E+00   1.21534E-04   3.80397E+00   2.83642E-03
  4.95822E+00   3.29178E-03   3.80845E+00   1.00190E-04   3.83557E+00   2.51784E-03
  4.99535E+00   3.05195E-03   3.83557E+00   9.68116E-05   3.86716E+00   2.34501E-03
  5.03247E+00   2.81785E-03   3.86295E+00   9.79525E-05   3.89875E+00   2.22594E-03
  5.06959E+00   2.61732E-03   3.89033E+00   9.92207E-05   3.93035E+00   2.10803E-03
  5.10672E+00   2.41547E-03   3.91745E+00   1.01674E-04   3.96194E+00   1.95695E-03
  5.14384E+00   2.24125E-03   3.94483E+00   9.36383E-05   3.99354E+00   1.80149E-03
  5.18096E+00   2.09014E-03   3.97221E+00   7.59219E-05   4.02513E+00   1.70015E-03
  5.21809E+00   1.89677E-03   3.99933E+00   5.45913E-05   4.05673E+00   1.57750E-03
  5.25521E+00   1.76680E-03   4.02671E+00   4.06325E-05   4.08832E+00   1.42338E-03
  5.29233E+00   1.60171E-03   4.05409E+00   4.17114E-05   4.11992E+00   1.26335E-03
  5.32946E+00   1.40771E-03   4.08121E+00   3.72526E-05   4.15125E+00   1.19155E-03
  5.36658E+00   1.24689E-03   4.10859E+00   3.46187E-05   4.18284E+00   1.13680E-03
  5.40370E+00   1.17731E-03   4.13571E+00   5.10807E-05   4.21444E+00   1.02991E-03
  5.44083E+00   1.09802E-03   4.16309E+00   5.31176E-05   4.24603E+00   9.38280E-04
  5.47795E+00   9.64601E-04   4.19048E+00   2.69473E-05   4.27762E+00   9.00276E-04
  5.51507E+00   8.74225E-04   4.21760E+00   2.22200E-05   4.30922E+00   8.54260E-04
  5.55220E+00   7.81977E-04   4.24498E+00   1.60206E-05   4.34081E+00   7.61466E-04
  5.58932E+00   7.02095E-04   4.27236E+00   2.23773E-05   4.37241E+00   6.82414E-04
  5.62644E+00   6.64925E-04   4.29948E+00   2.28369E-05   4.40400E+00   6.47723E-04
  5.66357E+00   6.42211E-04   4.32686E+00   1.61541E-05   4.43560E+00   6.14777E-04
  5.70069E+00   5.65595E-04   4.35398E+00   1.64127E-05   4.46719E+00   5.55152E-04
  5.73808E+00   4.88355E-04   4.38136E+00   1.21811E-05   4.49879E+00   4.81607E-04
  5.77520E+00   4.88942E-04   4.40874E+00   1.22071E-05   4.53038E+00   4.59583E-04
  5.81232E+00   4.78741E-04   4.43586E+00   9.37048E-06   4.56197E+00   4.39243E-04
  5.84945E+00   4.34636E-04   4.46324E+00   3.92807E-06   4.59357E+00   3.91498E-04
  5.88657E+00   3.83632E-04   4.49062E+00   9.36660E-07   4.62516E+00   3.43915E-04
  5.92370E+00   3.54937E-04   4.51774E+00   3.35388E-06   4.65676E+00   2.88194E-04
  5.96082E+00   3.15462E-04   4.54512E+00   6.25308E-06   4.68835E+00   2.68637E-04
  5.99794E+00   2.93171E-04   4.57251E+00   6.10576E-06   4.71995E+00   2.75468E-04
  6.03507E+00   2.75705E-04   4.59962E+00   3.83309E-06   4.75154E+00   2.63203E-04
  6.07219E+00   2.43657E-04   4.62701E+00   5.29393E-06   4.78314E+00   2.31273E-04
  6.10931E+00   2.18338E-04   4.65413E+00   7.17019E-06   4.81473E+00   2.10517E-04
  6.14644E+00   1.87923E-04   4.68151E+00   9.28685E-06   4.84632E+00   1.96729E-04
  6.18356E+00   1.72166E-04   4.70889E+00   1.21905E-05   4.87792E+00   1.86537E-04
  6.22068E+00   1.62615E-04   4.73601E+00   8.43177E-06   4.90951E+00   1.77065E-04
  6.25781E+00   1.35234E-04   4.76339E+00   4.10346E-06   4.94111E+00   1.73341E-04
  6.29493E+00   1.30809E-04   4.79077E+00   3.89667E-06   4.97270E+00   1.54106E-04
  6.33205E+00   1.30229E-04   4.81789E+00   7.19234E-06   5.00430E+00   1.22902E-04
  6.36918E+00   1.21823E-04   4.84527E+00   7.04946E-06   5.03589E+00   1.16393E-04
  6.40630E+00   1.08004E-04   4.87265E+00   3.90946E-06   5.06749E+00   1.25708E-04
  6.44342E+00   8.61419E-05   4.89977E+00   5.22869E-06   5.09908E+00   1.18363E-04
  6.48055E+00   7.20075E-05   4.92715E+00   6.87833E-06   5.13067E+00   9.97099E-05
  6.51767E+00   6.19168E-05   4.95427E+00   5.15227E-06   5.16227E+00   8.92666E-05
  6.55506E+00   6.19461E-05   4.98165E+00   5.17907E-06   5.19386E+00   7.94769E-05
  6.59218E+00   5.20058E-05   5.00904E+00   4.14749E-06   5.22546E+00   7.75432E-05
  6.62930E+00   4.02052E-05   5.03615E+00   2.76064E-06   5.25705E+00   5.98080E-05
  6.66643E+00   3.59069E-05   5.06354E+00   1.74157E-06   5.28865E+00   5.48438E-05
  6.70355E+00   2.79906E-05   5.09092E+00   2.23036E-06   5.32024E+00   6.22969E-05
  6.74067E+00   2.71158E-05   5.11804E+00   2.88375E-06   5.35184E+00   5.26012E-05
  6.77780E+00   2.37841E-05   5.14542E+00   3.22944E-06   5.38343E+00   3.63991E-05
  6.81492E+00   1.90286E-05   5.17280E+00   2.52432E-06   5.41502E+00   3.20423E-05
  6.85205E+00   2.06596E-05   5.19992E+00   9.61692E-07   5.44662E+00   3.68848E-05
  6.88917E+00   2.19277E-05   5.22730E+00   1.08530E-06   5.47821E+00   3.79730E-05
  6.92629E+00   2.04380E-05   5.25442E+00   2.42154E-06   5.50981E+00   2.51229E-05
  6.96342E+00   1.42547E-05   5.28180E+00   4.06569E-06   5.54114E+00   2.70369E-05
  7.00054E+00   1.52546E-05   5.30918E+00   4.76305E-06   5.57273E+00   2.62200E-05
  7.03766E+00   1.41402E-05   5.33630E+00   2.65181E-06   5.60433E+00   2.65548E-05
  7.07479E+00   9.65188E-06   5.36368E+00   1.74157E-06   5.63592E+00   2.50929E-05
  7.11191E+00   9.48089E-06   5.39107E+00   1.31896E-06   5.66752E+00   2.35454E-05
  7.14903E+00   1.01513E-05   5.41818E+00   3.78962E-07   5.69911E+00   1.97571E-05
  7.18616E+00   8.39880E-06   5.44557E+00   5.71809E-07   5.73071E+00   9.19703E-06
  7.22328E+00   9.62803E-06   5.47268E+00   2.46667E-06   5.76230E+00   8.30356E-06
  7.26040E+00   1.14811E-05   5.50007E+00   2.60374E-06   5.79389E+00   8.05915E-06
  7.29753E+00   1.33807E-05   5.52745E+00   7.03893E-07   5.82549E+00   4.18741E-06
  7.33465E+00   1.09787E-05   5.55457E+00   3.35327E-07   5.85708E+00   2.25629E-06
  7.37204E+00   7.17910E-06   5.58195E+00   1.29027E-06   5.88868E+00   5.33532E-06
  7.40916E+00   6.73915E-06   5.60933E+00   1.24054E-06   5.92027E+00   6.23953E-06
  7.44628E+00   6.07316E-06   5.63645E+00   4.18531E-07   5.95187E+00   3.94162E-06
  7.48341E+00   5.28865E-06   5.66383E+00   1.12507E-06   5.98346E+00   3.00240E-06
  7.52053E+00   4.70339E-06   5.69121E+00   1.71764E-06   6.01506E+00   5.26996E-06
  7.55765E+00   1.35183E-06   5.71833E+00   1.65495E-06   6.04665E+00   7.23909E-06
  7.59478E+00   0.00000E+00   5.74571E+00   2.24149E-06   6.07824E+00   7.60749E-06
  7.63190E+00   0.00000E+00   5.77283E+00   3.18640E-06   6.10984E+00   4.90067E-06
  7.66903E+00   8.15919E-07   5.80021E+00   2.18656E-06   6.14143E+00   4.42085E-06
  7.70615E+00   2.08247E-06   5.82760E+00   2.96665E-07   6.17303E+00   4.25420E-06
  7.74327E+00   1.78716E-06   5.85471E+00   7.96601E-07   6.20462E+00   1.57074E-06
  7.78040E+00   0.00000E+00   5.88210E+00   1.74157E-06   6.23622E+00   0.00000E+00

#
# y = 0.1595,  y+ =  61
#
#      u           p(u)           v             p(v)           w            p(w)
 -7.07979E+00   0.00000E+00  -5.13146E+00   0.00000E+00  -6.97605E+00   0.00000E+00
 -7.04451E+00   3.65918E-06  -5.10382E+00   1.63377E-06  -6.94262E+00   7.95612E-07
 -7.00949E+00   3.62867E-06  -5.07617E+00   1.63377E-06  -6.90918E+00   1.22959E-06
 -6.97421E+00   3.75032E-06  -5.04853E+00   1.63377E-06  -6.87574E+00   4.33987E-07
 -6.93893E+00   5.15852E-06  -5.02115E+00   1.63377E-06  -6.84230E+00   3.63239E-07
 -6.90365E+00   5.72022E-06  -4.99350E+00   1.63377E-06  -6.80887E+00   1.16240E-06
 -6.86863E+00   9.14522E-06  -4.96586E+00   2.09496E-06  -6.77543E+00   1.41043E-06
 -6.83335E+00   7.20384E-06  -4.93821E+00   6.25463E-06  -6.74225E+00   1.41043E-06
 -6.79807E+00   6.98021E-06  -4.91057E+00   6.41464E-06  -6.70882E+00   6.80883E-07
 -6.76305E+00   9.49268E-06  -4.88292E+00   5.44156E-06  -6.67538E+00   0.00000E+00
 -6.72777E+00   8.52048E-06  -4.85528E+00   6.32269E-06  -6.64194E+00   0.00000E+00
 -6.69249E+00   1.00791E-05  -4.82763E+00   6.33620E-06  -6.60850E+00   5.91046E-07
 -6.65721E+00   1.29064E-05  -4.80025E+00   7.80647E-06  -6.57507E+00   2.18227E-06
 -6.62220E+00   1.57487E-05  -4.77260E+00   6.28788E-06  -6.54163E+00   2.34450E-06
 -6.58692E+00   1.45446E-05  -4.74496E+00   9.47832E-06  -6.50819E+00   1.54888E-06
 -6.55163E+00   1.72860E-05  -4.71731E+00   1.33675E-05  -6.47475E+00   7.53272E-07
 -6.51662E+00   2.52410E-05  -4.68967E+00   1.45510E-05  -6.44132E+00   0.00000E+00
 -6.48134E+00   2.77163E-05  -4.66202E+00   1.57340E-05  -6.40788E+00   0.00000E+00
 -6.44606E+00   2.84611E-05  -4.63438E+00   1.62514E-05  -6.37444E+00   0.00000E+00
 -6.41078E+00   3.11447E-05  -4.60700E+00   1.60041E-05  -6.34101E+00   0.00000E+00
 -6.37576E+00   2.67584E-05  -4.57935E+00   1.70146E-05  -6.30783E+00   4.03977E-07
 -6.34048E+00   2.65899E-05  -4.55171E+00   2.02103E-05  -6.27439E+00   1.19958E-06
 -6.30520E+00   3.58984E-05  -4.52406E+00   3.15100E-05  -6.24096E+00   1.41043E-06
 -6.27018E+00   4.69325E-05  -4.49642E+00   3.87055E-05  -6.20752E+00   1.41043E-06
 -6.23490E+00   5.20504E-05  -4.46877E+00   3.81590E-05  -6.17408E+00   2.17599E-06
 -6.19962E+00   6.18324E-05  -4.44113E+00   3.59053E-05  -6.14064E+00   2.67002E-06
 -6.16434E+00   6.57309E-05  -4.41348E+00   4.43357E-05  -6.10721E+00   1.87441E-06
 -6.12932E+00   8.55088E-05  -4.38610E+00   4.73937E-05  -6.07377E+00   1.07880E-06
 -6.09404E+00   9.50131E-05  -4.35845E+00   6.13773E-05  -6.04033E+00   1.07647E-06
 -6.05876E+00   9.79435E-05  -4.33081E+00   6.38867E-05  -6.00689E+00   1.92285E-06
 -6.02374E+00   1.03407E-04  -4.30316E+00   6.59804E-05  -5.97346E+00   2.71846E-06
 -5.98846E+00   1.29248E-04  -4.27552E+00   7.61424E-05  -5.94002E+00   3.52538E-06
 -5.95318E+00   1.56320E-04  -4.24787E+00   7.35655E-05  -5.90658E+00   2.74237E-06
 -5.91817E+00   1.71306E-04  -4.22023E+00   8.19975E-05  -5.87341E+00   1.94676E-06
 -5.88289E+00   1.88732E-04  -4.19285E+00   9.61911E-05  -5.83997E+00   1.66967E-06
 -5.84761E+00   2.52196E-04  -4.16520E+00   1.11018E-04  -5.80653E+00   7.38651E-06
 -5.81232E+00   2.92401E-04  -4.13756E+00   1.27779E-04  -5.77310E+00   9.91521E-06
 -5.77731E+00   3.14516E-04  -4.10991E+00   1.46367E-04  -5.73966E+00   1.05045E-05
 -5.74203E+00   3.19871E-04  -4.08227E+00   1.73009E-04  -5.70622E+00   7.25734E-06
 -5.70675E+00   3.32610E-04  -4.05462E+00   1.74822E-04  -5.67278E+00   4.49900E-06
 -5.67173E+00   3.80623E-04  -4.02698E+00   2.00414E-04  -5.63935E+00   5.44805E-06
 -5.63645E+00   4.42159E-04  -3.99933E+00   2.10722E-04  -5.60591E+00   1.03543E-05
 -5.60117E+00   5.06171E-04  -3.97195E+00   2.26344E-04  -5.57247E+00   1.21672E-05
 -5.56589E+00   5.36451E-04  -3.94430E+00   2.51261E-04  -5.53903E+00   1.43460E-05
 -5.53087E+00   5.71609E-04  -3.91666E+00   2.69413E-04  -5.50560E+00   2.09912E-05
 -5.49559E+00   6.25266E-04  -3.88901E+00   2.83362E-04  -5.47216E+00   3.15267E-05
 -5.46031E+00   7.00197E-04  -3.86137E+00   3.15610E-04  -5.43898E+00   2.89127E-05
 -5.42529E+00   7.49764E-04  -3.83372E+00   3.48288E-04  -5.40555E+00   2.41182E-05
 -5.39001E+00   8.19179E-04  -3.80608E+00   4.00969E-04  -5.37211E+00   2.40356E-05
 -5.35473E+00   9.09419E-04  -3.77870E+00   4.29735E-04  -5.33867E+00   3.59548E-05
 -5.31945E+00   9.53320E-04  -3.75105E+00   4.53031E-04  -5.30523E+00   3.66527E-05
 -5.28443E+00   1.04964E-03  -3.72341E+00   4.88322E-04  -5.27180E+00   3.72353E-05
 -5.24915E+00   1.16990E-03  -3.69576E+00   5.61976E-04  -5.23836E+00   4.24667E-05
 -5.21387E+00   1.21665E-03  -3.66812E+00   6.43231E-04  -5.20492E+00   5.19374E-05
 -5.17886E+00   1.31848E-03  -3.64047E+00   7.11030E-04  -5.17148E+00   6.04636E-05
 -5.14358E+00   1.46670E-03  -3.61282E+00   7.90829E-04  -5.13805E+00   5.94186E-05
 -5.10830E+00   1.63337E-03  -3.58518E+00   8.10312E-04  -5.10461E+00   7.14207E-05
 -5.07301E+00   1.75959E-03  -3.55780E+00   8.84293E-04  -5.07117E+00   8.22836E-05
 -5.03800E+00   1.86116E-03  -3.53015E+00   9.47312E-04  -5.03800E+00   8.51047E-05
 -5.00272E+00   2.02671E-03  -3.50251E+00   1.11330E-03  -5.00456E+00   9.86811E-05
 -4.96744E+00   2.25740E-03  -3.47486E+00   1.23004E-03  -4.97112E+00   1.16025E-04
 -4.93242E+00   2.40917E-03  -3.44722E+00   1.30984E-03  -4.93769E+00   1.28014E-04
 -4.89714E+00   2.66864E-03  -3.41957E+00   1.38715E-03  -4.90425E+00   1.37926E-04
 -4.86186E+00   2.95846E-03  -3.39193E+00   1.48783E-03  -4.87081E+00   1.50749E-04
 -4.82658E+00   3.14757E-03  -3.36455E+00   1.71518E-03  -4.83737E+00   1.66550E-04
 -4.79156E+00   3.43270E-03  -3.33690E+00   1.86917E-03  -4.80394E+00   1.91065E-04
 -4.75628E+00   3.75782E-03  -3.30925E+00   1.95146E-03  -4.77050E+00   2.20487E-04
 -4.72100E+00   3.93905E-03  -3.28161E+00   2.08269E-03  -4.73706E+00   2.64648E-04
 -4.68598E+00   4.17882E-03  -3.25396E+00   2.22608E-03  -4.70362E+00   2.66720E-04
 -4.65070E+00   4.51952E-03  -3.22632E+00   2.43021E-03  -4.67019E+00   2.90208E-04
 -4.61542E+00   4.80581E-03  -3.19867E+00   2.68706E-03  -4.63675E+00   3.31054E-04
 -4.58014E+00   5.13826E-03  -3.17103E+00   2.85409E-03  -4.60357E+00   3.67496E-04
 -4.54512E+00   5.58477E-03  -3.14365E+00   3.05541E-03  -4.57014E+00   4.40006E-04
 -4.50984E+00   6.11308E-03  -3.11600E+00   3.33149E-03  -4.53670E+00   4.88741E-04
