TITLE     = "SJC24"
VARIABLES = "x"
"C_p"
"delta995"
"deltastar"
"theta"
"Rtheta"
"C_f"
ZONE T="Case F (ref 403ct)"
 I=324
 -6.720777750E-01 5.150000006E-02 6.809468381E-03 1.012324239E-03 7.249164628E-04 1.449827271E+03 4.102920648E-03
 -6.692999601E-01 5.171940476E-02 6.912401412E-03 1.016609254E-03 7.298167329E-04 1.459627808E+03 4.085674882E-03
 -6.665222049E-01 5.199901015E-02 7.014750503E-03 1.022616285E-03 7.358301664E-04 1.471654541E+03 4.072548822E-03
 -6.637444496E-01 5.243436247E-02 7.109253202E-03 1.027059625E-03 7.406378863E-04 1.481269897E+03 4.064393230E-03
 -6.609666348E-01 5.280516297E-02 7.204308175E-03 1.032943372E-03 7.462268113E-04 1.492447754E+03 4.053915851E-03
 -6.581888795E-01 5.315539986E-02 7.304107770E-03 1.041762647E-03 7.536699995E-04 1.507334106E+03 4.042143468E-03
 -6.554111242E-01 5.354837328E-02 7.402807008E-03 1.049705432E-03 7.607249427E-04 1.521443970E+03 4.028616007E-03
 -6.526333690E-01 5.403438956E-02 7.502683438E-03 1.057315851E-03 7.667891332E-04 1.533572266E+03 4.012945108E-03
 -6.498554945E-01 5.457798392E-02 7.599405944E-03 1.064567477E-03 7.730086800E-04 1.546011230E+03 3.997186199E-03
 -6.470777392E-01 5.514536053E-02 7.690884173E-03 1.069667400E-03 7.777659921E-04 1.555525879E+03 3.982812632E-03
 -6.442999840E-01 5.560956150E-02 7.781970780E-03 1.076956163E-03 7.837627782E-04 1.567519409E+03 3.961747047E-03
 -6.415222287E-01 5.616036803E-02 7.871498354E-03 1.085429336E-03 7.904985687E-04 1.580990967E+03 3.951750230E-03
 -6.387444735E-01 5.660901219E-02 7.956865244E-03 1.094645355E-03 7.976366905E-04 1.595267090E+03 3.933071159E-03
 -6.359666586E-01 5.711738020E-02 8.054439910E-03 1.105015399E-03 8.057527593E-04 1.611499268E+03 3.909882158E-03
 -6.331888437E-01 5.759838969E-02 8.146320470E-03 1.115727820E-03 8.137924015E-04 1.627578369E+03 3.895100905E-03
 -6.304110885E-01 5.817196518E-02 8.232426830E-03 1.123281429E-03 8.200043230E-04 1.640002197E+03 3.887790721E-03
 -6.276333332E-01 5.875317007E-02 8.310701698E-03 1.128862728E-03 8.245662320E-04 1.649125977E+03 3.881347831E-03
 -6.248555183E-01 5.931536108E-02 8.396268822E-03 1.136617386E-03 8.307656390E-04 1.661524780E+03 3.869192209E-03
 -6.220777631E-01 5.984298140E-02 8.476113901E-03 1.143939793E-03 8.363882662E-04 1.672770020E+03 3.855415853E-03
 -6.193000078E-01 6.034056097E-02 8.552702144E-03 1.150762197E-03 8.415714256E-04 1.683136230E+03 3.843854414E-03
 -6.165222526E-01 6.086216122E-02 8.637381718E-03 1.160084037E-03 8.489002357E-04 1.697793823E+03 3.829347668E-03
 -6.137444973E-01 6.140056998E-02 8.712286130E-03 1.168739051E-03 8.552609943E-04 1.710515381E+03 3.812438576E-03
 -6.109666228E-01 6.192658097E-02 8.789211512E-03 1.178808743E-03 8.628838114E-04 1.725760864E+03 3.802111605E-03
 -6.081888676E-01 6.244681031E-02 8.860338479E-03 1.187235815E-03 8.692719275E-04 1.738536987E+03 3.780492581E-03
 -6.054111123E-01 6.295720488E-02 8.932135999E-03 1.196057652E-03 8.760038181E-04 1.752000854E+03 3.766715759E-03
 -6.026333570E-01 6.355056912E-02 9.003841318E-03 1.205268083E-03 8.832042804E-04 1.766401733E+03 3.754958045E-03
 -5.998554826E-01 6.408176571E-02 9.061164223E-03 1.210543443E-03 8.871257305E-04 1.774244507E+03 3.744120710E-03
 -5.970777273E-01 6.466195732E-02 9.134206921E-03 1.220066566E-03 8.943518042E-04 1.788696655E+03 3.729628399E-03
 -5.942999721E-01 6.522599608E-02 9.201783687E-03 1.229449408E-03 9.014907409E-04 1.802974487E+03 3.711514175E-03
 -5.915222168E-01 6.586316973E-02 9.282323532E-03 1.238832599E-03 9.084283374E-04 1.816849609E+03 3.702821210E-03
 -5.887444615E-01 6.646499783E-02 9.357378818E-03 1.249678084E-03 9.165094816E-04 1.833011719E+03 3.694605315E-03
 -5.859666467E-01 6.715021282E-02 9.428559802E-03 1.260131481E-03 9.241736843E-04 1.848340088E+03 3.677255241E-03
 -5.831888914E-01 6.783238798E-02 9.496448562E-03 1.268239343E-03 9.301896789E-04 1.860372070E+03 3.658380359E-03
 -5.804111362E-01 6.855700165E-02 9.568104520E-03 1.277739182E-03 9.372838540E-04 1.874560303E+03 3.647250123E-03
 -5.776333213E-01 6.936798245E-02 9.644645266E-03 1.287330175E-03 9.443981107E-04 1.888788818E+03 3.641630523E-03
 -5.748555064E-01 7.016638666E-02 9.699326009E-03 1.296224422E-03 9.506555507E-04 1.901303711E+03 3.625375684E-03
 -5.720777512E-01 7.099977881E-02 9.780501947E-03 1.306603546E-03 9.582903585E-04 1.916573242E+03 3.610827727E-03
 -5.692999959E-01 7.189641148E-02 9.843025357E-03 1.316737733E-03 9.655082831E-04 1.931009033E+03 3.599146148E-03
 -5.665222406E-01 7.284740359E-02 9.902716614E-03 1.326743397E-03 9.726916323E-04 1.945375610E+03 3.588141408E-03
 -5.637444854E-01 7.387999445E-02 9.972179309E-03 1.337590511E-03 9.804449510E-04 1.960882324E+03 3.578116186E-03
 -5.609666109E-01 7.492379099E-02 1.003280096E-02 1.347804558E-03 9.877887787E-04 1.975569946E+03 3.566649975E-03
