   x/c                       r/c
  -0.1089001890226111        0.3758145310482698     
  -0.1085890432121963        0.3758278272569389     
  -0.1082779020182955        0.3758412310609570     
  -0.1079667654781164        0.3758547424587215     
  -0.1076556336288660        0.3758683614486165     
  -0.1073445065077487        0.3758820880290135     
  -0.1070333841519702        0.3758959221982711     
  -0.1067222665987353        0.3759098639547347     
  -0.1064111538852487        0.3759239132967375     
  -0.1061000460487124        0.3759380702225992     
  -0.1057889431263299        0.3759523347306271     
  -0.1054778451553044        0.3759667068191150     
  -0.1051667521728360        0.3759811864863449     
  -0.1048556642161266        0.3759957737305847     
  -0.1045445813223773        0.3760104685500903     
  -0.1042335035287867        0.3760252709431045     
  -0.1039224308725546        0.3760401809078570     
  -0.1036113633908807        0.3760551984425650     
  -0.1033003011209613        0.3760703235454328     
  -0.1029892440999946        0.3760855562146515     
  -0.1026781923651783        0.3761008964483994     
  -0.1023671459537069        0.3761163442448425     
  -0.1020561049027768        0.3761318996021333     
  -0.1017450692495835        0.3761475625184116     
  -0.1014340390313198        0.3761633329918045     
  -0.1011230142851801        0.3761792110204263     
  -0.1008119950483581        0.3761951966023779     
  -0.1005009813580445        0.3762112897357479     
  -0.1001899732514316        0.3762274904186118     
  -9.9878970765711256E-002   0.3762437986490325     
  -9.9567973938072124E-002   0.3762602144250596     
  -9.9256982805704580E-002   0.3762767377447300     
  -9.8945997405798333E-002   0.3762933686060682     
  -9.8635017775540068E-002   0.3763101070070849     
  -9.8324043952118079E-002   0.3763269529457791     
  -9.8013075972720007E-002   0.3763439064201358     
  -9.7702113874530414E-002   0.3763609674281280     
  -9.7391157694735539E-002   0.3763781359677155     
  -9.7080207470520943E-002   0.3763954120368449     
  -9.6769263239069023E-002   0.3764127956334507     
  -9.6458325037563894E-002   0.3764302867554540     
  -9.6147392903188925E-002   0.3764478854007632     
  -9.5836466873124415E-002   0.3764655915672738     
  -9.5525546984552276E-002   0.3764834052528683     
  -9.5214633274653682E-002   0.3765013264554167     
  -9.4903725780606726E-002   0.3765193551727760     
  -9.4592824539591100E-002   0.3765374914027901     
  -9.4281929588785784E-002   0.3765557351432902     
  -9.3971040965366584E-002   0.3765740863920952     
  -9.3660158706510954E-002   0.3765925451470099     
  -9.3349282849395615E-002   0.3766111114058274     
  -9.3038413431194067E-002   0.3766297851663275     
  -9.2727550489081489E-002   0.3766485664262769     
  -9.2416694060232257E-002   0.3766674551834300     
  -9.2105844181817581E-002   0.3766864514355278     
  -9.1795000891010295E-002   0.3767055551802988     
  -9.1484164224982442E-002   0.3767247664154587     
  -9.1173334220902846E-002   0.3767440851387100     
  -9.0862510915941955E-002   0.3767635113477424     
  -9.0551694347269437E-002   0.3767830450402330     
  -9.0240884552051717E-002   0.3768026862138462     
  -8.9930081567456813E-002   0.3768224348662328     
  -8.9619285430651188E-002   0.3768422909950317     
  -8.9308496178801197E-002   0.3768622545978679     
  -8.8997713849070029E-002   0.3768823256723546     
  -8.8686938478622426E-002   0.3769025042160915     
  -8.8376170104622329E-002   0.3769227902266655     
  -8.8065408764230385E-002   0.3769431837016510     
  -8.7754654494608841E-002   0.3769636846386090     
  -8.7443907332919069E-002   0.3769842930350881     
  -8.7133167316319260E-002   0.3770050088886240     
  -8.6822434481969052E-002   0.3770258321967396     
  -8.6511708867027290E-002   0.3770467629569443     
  -8.6200990508649572E-002   0.3770678011667357     
  -8.5890279443992926E-002   0.3770889468235975     
  -8.5579575710213643E-002   0.3771101999250015     
  -8.5268879344464629E-002   0.3771315604684061     
  -8.4958190383900359E-002   0.3771530284512568     
  -8.4647508865674445E-002   0.3771746038709866     
  -8.4336834826937143E-002   0.3771962867250155     
  -8.4026168304840262E-002   0.3772180770107503     
  -8.3715509336534683E-002   0.3772399747255856     
  -8.3404857959168063E-002   0.3772619798669027     
  -8.3094214209889397E-002   0.3772840924320702     
  -8.2783578125846941E-002   0.3773063124184439     
  -8.2472949744185522E-002   0.3773286398233665     
  -8.2162329102051471E-002   0.3773510746441683     
  -8.1851716236590197E-002   0.3773736168781665     
  -8.1541111184943810E-002   0.3773962665226651     
  -8.1230513984255820E-002   0.3774190235749561     
  -8.0919924671668864E-002   0.3774418880323177     
  -8.0609343284322205E-002   0.3774648598920162     
  -8.0298769859356536E-002   0.3774879391513040     
  -7.9988204433911664E-002   0.3775111258074217     
  -7.9677647045123950E-002   0.3775344198575966     
  -7.9367097730131300E-002   0.3775578212990430     
  -7.9056556526070534E-002   0.3775813301289622     
  -7.8746023470075227E-002   0.3776049463445437     
  -7.8435498599280271E-002   0.3776286699429627     
  -7.8124981950819614E-002   0.3776525009213828     
  -7.7814473561823888E-002   0.3776764392769541     
  -7.7503973469425044E-002   0.3777004850068140     
  -7.7193481710754075E-002   0.3777246381080868     
  -7.6882998322938600E-002   0.3777488985778845     
  -7.6572523343107629E-002   0.3777732664133059     
  -7.6262056808389114E-002   0.3777977416114371     
  -7.5951598755907679E-002   0.3778223241693515     
  -7.5641149222789250E-002   0.3778470140841091     
  -7.5330708246158826E-002   0.3778718113527575     
  -7.5020275863137892E-002   0.3778967159723317     
  -7.4709852110849392E-002   0.3779217279398533     
  -7.4399437026414342E-002   0.3779468472523312     
  -7.4089030646953616E-002   0.3779720739067619     
  -7.3778633009584593E-002   0.3779974079001285     
  -7.3468244151425999E-002   0.3780228492294018     
  -7.3157864109595544E-002   0.3780483978915392     
  -7.2847492921207471E-002   0.3780740538834856     
  -7.2537130623377355E-002   0.3780998172021730     
  -7.2226777253219729E-002   0.3781256878445208     
  -7.1916432847845616E-002   0.3781516658074350     
  -7.1606097444367425E-002   0.3781777510878092     
  -7.1295771079896431E-002   0.3782039436825244     
  -7.0985453791540504E-002   0.3782302435884478     
  -7.0675145616408724E-002   0.3782566508024350     
  -7.0364846591609145E-002   0.3782831653213279     
  -7.0054556754246350E-002   0.3783097871419560     
  -6.9744276141426184E-002   0.3783365162611356     
  -6.9434004790253384E-002   0.3783633526756705     
  -6.9123742737829202E-002   0.3783902963823516     
  -6.8813490021256168E-002   0.3784173473779567     
  -6.8503246677635701E-002   0.3784445056592512     
  -6.8193012744065681E-002   0.3784717712229875     
  -6.7882788257645293E-002   0.3784991440659050     
  -6.7572573255472557E-002   0.3785266241847303     
  -6.7262367774642007E-002   0.3785542115761776     
  -6.6952171852249387E-002   0.3785819062369478     
  -6.6641985525389316E-002   0.3786097081637290     
  -6.6331808831152916E-002   0.3786376173531967     
  -6.6021641806632433E-002   0.3786656338020133     
  -6.5711484488919100E-002   0.3786937575068289     
  -6.5401336915100486E-002   0.3787219884642801     
  -6.5091199122265464E-002   0.3787503266709910     
  -6.4781071147501673E-002   0.3787787721235731     
  -6.4470953027893213E-002   0.3788073248186246     
  -6.4160844800525460E-002   0.3788359847527311     
  -6.3850746502482486E-002   0.3788647519224657     
  -6.3540658170844852E-002   0.3788936263243880     
  -6.3230579842694340E-002   0.3789226079550453     
  -6.2920511555111469E-002   0.3789516968109718     
  -6.2610453345173248E-002   0.3789808928886894     
  -6.2300405249957808E-002   0.3790101961847063     
  -6.1990367306542102E-002   0.3790396066955186     
  -6.1680339551999461E-002   0.3790691244176093     
  -6.1370322023404388E-002   0.3790987493474487     
  -6.1060314757830171E-002   0.3791284814814939     
  -6.0750317792346492E-002   0.3791583208161897     
  -6.0440331164024183E-002   0.3791882673479680     
  -6.0130354909932827E-002   0.3792183210732474     
  -5.9820389067138359E-002   0.3792484819884341     
  -5.9510433672707946E-002   0.3792787500899216     
  -5.9200488763707398E-002   0.3793091253740903     
  -5.8890554377198943E-002   0.3793396078373076     
  -5.8580630550245906E-002   0.3793701974759290     
  -5.8270717319910403E-002   0.3794008942862957     
  -5.7960814723250847E-002   0.3794316982647375     
  -5.7650922797326760E-002   0.3794626094075707     
  -5.7341041579195645E-002   0.3794936277110986     
  -5.7031171105914491E-002   0.3795247531716123     
  -5.6721311414536575E-002   0.3795559857853896     
  -5.6411462542116320E-002   0.3795873255486957     
  -5.6101624525706870E-002   0.3796187724577830     
  -5.5791797402357637E-002   0.3796503265088909     
  -5.5481981209119145E-002   0.3796819876982461     
  -5.5172175983040604E-002   0.3797137560220623     
  -5.4862381761167499E-002   0.3797456314765412     
  -5.4552598580546466E-002   0.3797776140578705     
  -5.4242826478222726E-002   0.3798097037622257     
  -5.3933065491237837E-002   0.3798419005857699     
  -5.3623315656634411E-002   0.3798742045246525     
  -5.3313577011453721E-002   0.3799066155750107     
  -5.3003849592733340E-002   0.3799391337329687     
  -5.2694133437511816E-002   0.3799717589946380     
  -5.2384428582826444E-002   0.3800044913561169     
  -5.2074735065710698E-002   0.3800373308134915     
  -5.1765052923199155E-002   0.3800702773628348     
  -5.1455382192324949E-002   0.3801033310002069     
  -5.1145722910117541E-002   0.3801364917216552     
  -5.0836075113607368E-002   0.3801697595232144     
  -5.0526438839823502E-002   0.3802031344009058     
  -5.0216814125791251E-002   0.3802366163507389     
  -4.9907201008536919E-002   0.3802702053687098     
  -4.9597599525085474E-002   0.3803039014508014     
  -4.9288009712457996E-002   0.3803377045929849     
  -4.8978431607676662E-002   0.3803716147912177     
  -4.8668865247762254E-002   0.3804056320414447     
  -4.8359310669731641E-002   0.3804397563395981     
  -4.8049767910602788E-002   0.3804739876815977     
  -4.7740237007392196E-002   0.3805083260633491     
  -4.7430717997112591E-002   0.3805427714807471     
  -4.7121210916777616E-002   0.3805773239296719     
  -4.6811715803399531E-002   0.3806119834059918     
  -4.6502232693986796E-002   0.3806467499055624     
  -4.6192761625548737E-002   0.3806816234242262     
  -4.5883302635093326E-002   0.3807166039578128     
  -4.5573855759624651E-002   0.3807516915021391     
  -4.5264421036147771E-002   0.3807868860530096     
  -4.4954998501666295E-002   0.3808221876062153     
  -4.4645588193179958E-002   0.3808575961575351     
  -4.4336190147689414E-002   0.3808931117027347     
  -4.4026804402193892E-002   0.3809287342375666     
  -4.3717430993688751E-002   0.3809644637577718     
  -4.3408069959170237E-002   0.3810003002590772     
  -4.3098721335633090E-002   0.3810362437371973     
  -4.2789385160068319E-002   0.3810722941878342     
  -4.2480061469467652E-002   0.3811084516066769     
  -4.2170750300820632E-002   0.3811447159894015     
  -4.1861451691116075E-002   0.3811810873316713     
  -4.1552165677338944E-002   0.3812175656291373     
  -4.1242892296474973E-002   0.3812541508774372     
  -4.0933631585508549E-002   0.3812908430721961     
  -4.0624383581420009E-002   0.3813276422090260     
  -4.0315148321190625E-002   0.3813645482835269     
  -4.0005925841800183E-002   0.3814015612912848     
  -3.9696716180224453E-002   0.3814386812278745     
  -3.9387519373440150E-002   0.3814759080888564     
  -3.9078335458422410E-002   0.3815132418697791     
  -3.8769164472142424E-002   0.3815506825661782     
  -3.8460006451572291E-002   0.3815882301735763     
  -3.8150861433682473E-002   0.3816258846874835     
  -3.7841729455439552E-002   0.3816636461033973     
  -3.7532610553810922E-002   0.3817015144168014     
  -3.7223504765762409E-002   0.3817394896231682     
  -3.6914412128255872E-002   0.3817775717179559     
  -3.6605332678254006E-002   0.3818157606966111     
  -3.6296266452717912E-002   0.3818540565545667     
  -3.5987213488604751E-002   0.3818924592872436     
  -3.5678173822872451E-002   0.3819309688900491     
  -3.5369147492477340E-002   0.3819695853583783     
  -3.5060134534371845E-002   0.3820083086876136     
  -3.4751134985509073E-002   0.3820471388731242     
  -3.4442148882840591E-002   0.3820860759102667     
  -3.4133176263313976E-002   0.3821251197943850     
  -3.3824217163877554E-002   0.3821642705208101     
  -3.3515271621478000E-002   0.3822035280848600     
  -3.3206339673058111E-002   0.3822428924818408     
  -3.2897421355561278E-002   0.3822823637070449     
  -3.2588516705929375E-002   0.3823219417557521     
  -3.2279625761100238E-002   0.3823616266232299     
  -3.1970748558012400E-002   0.3824014183047326     
  -3.1661885133602775E-002   0.3824413167955016     
  -3.1353035524804285E-002   0.3824813220907664     
  -3.1044199768550575E-002   0.3825214341857424     
  -3.0735377901773539E-002   0.3825616530756329     
  -3.0426569961401185E-002   0.3826019787556292     
  -3.0117775984362091E-002   0.3826424112209084     
  -2.9808996007583192E-002   0.3826829504666358     
  -2.9500230067987531E-002   0.3827235964879633     
  -2.9191478202498618E-002   0.3827643492800307     
  -2.8882740448038426E-002   0.3828052088379648     
  -2.8574016841524781E-002   0.3828461751568794     
  -2.8265307419876307E-002   0.3828872482318753     
  -2.7956612220009808E-002   0.3829284280580414     
  -2.7647931278838096E-002   0.3829697146304533     
  -2.7339264633274581E-002   0.3830111079441735     
  -2.7030612320231052E-002   0.3830526079942525     
  -2.6721974376615110E-002   0.3830942147757276     
  -2.6413350839335086E-002   0.3831359282836232     
  -2.6104741745297595E-002   0.3831777485129511     
  -2.5796147131405076E-002   0.3832196754587103     
  -2.5487567034560704E-002   0.3832617091158875     
  -2.5179001491665038E-002   0.3833038494794559     
  -2.4870450539617717E-002   0.3833460965443763     
  -2.4561914215314340E-002   0.3833884503055970     
  -2.4253392555650986E-002   0.3834309107580530     
  -2.3944885597522132E-002   0.3834734778966665     
  -2.3636393377817977E-002   0.3835161517163476     
  -2.3327915933429446E-002   0.3835589322119935     
  -2.3019453301245638E-002   0.3836018193784881     
  -2.2711005518151552E-002   0.3836448132107029     
  -2.2402572621032731E-002   0.3836879137034966     
  -2.2094154646772952E-002   0.3837311208517154     
  -2.1785751632251875E-002   0.3837744346501922     
  -2.1477363614349713E-002   0.3838178550937476     
  -2.1168990629944859E-002   0.3838613821771892     
  -2.0860632715911605E-002   0.3839050158953121     
  -2.0552289909124721E-002   0.3839487562428984     
  -2.0243962246457265E-002   0.3839926032147176     
  -1.9935649764778067E-002   0.3840365568055263     
  -1.9627352500956475E-002   0.3840806170100687     
  -1.9319070491860112E-002   0.3841247838230755     
  -1.9010803774352315E-002   0.3841690572392658     
  -1.8702552385297010E-002   0.3842134372533447     
  -1.8394316361556251E-002   0.3842579238600053     
  -1.8086095739987960E-002   0.3843025170539282     
  -1.7777890557450528E-002   0.3843472168297804     
  -1.7469700850800501E-002   0.3843920231822169     
  -1.7161526656890226E-002   0.3844369361058795     
  -1.6853368012572530E-002   0.3844819555953974     
  -1.6545224954698422E-002   0.3845270816453871     
  -1.6237097520114679E-002   0.3845723142504526     
  -1.5928985745668488E-002   0.3846176534051847     
  -1.5620889668205330E-002   0.3846630991041616     
  -1.5312809324566301E-002   0.3847086513419490     
  -1.5004744751593010E-002   0.3847543101130994     
  -1.4696695986125241E-002   0.3848000754121529     
  -1.4388663064998444E-002   0.3848459472336371     
  -1.4080646025048596E-002   0.3848919255720663     
  -1.3772644903109749E-002   0.3849380104219423     
  -1.3464659736011676E-002   0.3849842017777543     
  -1.3156690560584649E-002   0.3850304996339787     
  -1.2848737413656970E-002   0.3850769039850788     
  -1.2540800332052687E-002   0.3851234148255060     
  -1.2232879352596343E-002   0.3851700321496979     
  -1.1924974512110479E-002   0.3852167559520801     
  -1.1617085847413364E-002   0.3852635862270656     
  -1.1309213395323691E-002   0.3853105229690539     
  -1.1001357192657503E-002   0.3853575661724323     
  -1.0693517276229535E-002   0.3854047158315756     
  -1.0385693682850345E-002   0.3854519719408451     
  -1.0077886449330867E-002   0.3854993344945902     
  -9.7700956124800193E-003   0.3855468034871470     
  -9.4623212091024828E-003   0.3855943789128392     
  -9.1545632760033305E-003   0.3856420607659775     
  -8.8468218499855832E-003   0.3856898490408598     
  -8.5390969678479558E-003   0.3857377437317721     
  -8.2313886663896198E-003   0.3857857448329867     
  -7.9236969824077168E-003   0.3858338523387633     
  -7.6160219526949739E-003   0.3858820662433496     
  -7.3083636140445956E-003   0.3859303865409797     
  -7.0007220032477797E-003   0.3859788132258756     
  -6.6930971570912205E-003   0.3860273462922462     
  -6.3854891123621346E-003   0.3860759857342879     
  -6.0778979058456672E-003   0.3861247315461844     
  -5.7703235743225877E-003   0.3861735837221064     
  -5.4627661545740176E-003   0.3862225422562120     
  -5.1552256833790680E-003   0.3862716071426469     
  -4.8477021975123907E-003   0.3863207783755437     
  -4.5401957337490532E-003   0.3863700559490225     
  -4.2327063288620905E-003   0.3864194398571903     
  -3.9252340196200127E-003   0.3864689300941420     
  -3.6177788427918345E-003   0.3865185266539593     
  -3.3103408351443393E-003   0.3865682295307114     
  -3.0029200334400069E-003   0.3866180387184547     
  -2.6955164744416216E-003   0.3866679542112331     
  -2.3881301949098487E-003   0.3867179760030773     
  -2.0807612316009827E-003   0.3867681040880058     
  -1.7734096212715577E-003   0.3868183384600244     
  -1.4660754006760538E-003   0.3868686791131253     
  -1.1587586065644930E-003   0.3869191260412893     
  -8.5145927568724652E-004   0.3869696792384836     
  -5.4417744479250054E-004   0.3870203386986629     
  -2.3691315062407005E-004   0.3870711044157696     
   7.0333570074033354E-005   0.3871219763837328     
   3.7756268055987410E-004   0.3871729545964688     
   6.8477414409595313E-004   0.3872240390478822     
   9.9196792394457499E-004   0.3872752297318636     
   1.2991439833701199E-003   0.3873265266422918     
   1.6063022856414489E-003   0.3873779297730326     
   1.9134427940272259E-003   0.3874294391179394     
   2.2205654717981911E-003   0.3874810546708520     
   2.5276702822295870E-003   0.3875327764255986     
   2.8347571885964594E-003   0.3875846043759942     
   3.1418261541759952E-003   0.3876365385158407     
   3.4488771422498624E-003   0.3876885788389282     
   3.7559101160995105E-003   0.3877407253390333     
   4.0629250390085735E-003   0.3877929780099204     
   4.3699218742652103E-003   0.3878453368453408     
   4.6769005851573387E-003   0.3878978018390337     
   4.9838611349750624E-003   0.3879503729847247     
   5.2908034870130308E-003   0.3880030502761279     
   5.5977276045657406E-003   0.3880558337069437     
   5.9046334509297868E-003   0.3881087232708599     
   6.2115209894063519E-003   0.3881617189615523     
   6.5183901832964672E-003   0.3882148207726835     
   6.8252409959041376E-003   0.3882680286979034     
   7.1320733905347409E-003   0.3883213427308491     
   7.4388873304982485E-003   0.3883747628651455     
   7.7456827791044982E-003   0.3884282890944044     
   8.0524596996654693E-003   0.3884819214122250     
   8.3592180554977989E-003   0.3885356598121940     
   8.6659578099179471E-003   0.3885895042878849     
   8.9726789262445806E-003   0.3886434548328592     
   9.2793813678010012E-003   0.3886975114406654     
   9.5860650979103564E-003   0.3887516741048392     
   9.8927300798979812E-003   0.3888059428189037     
   1.0199376277093906E-002   0.3888603175763695     
   1.0506003652827989E-002   0.3889147983707342     
   1.0812612170432362E-002   0.3889693851954827     
   1.1119201793243742E-002   0.3890240780440878     
   1.1425772484598808E-002   0.3890788769100091     
   1.1732324207836441E-002   0.3891337817866935     
   1.2038856926300160E-002   0.3891887926675754     
   1.2345370603333435E-002   0.3892439095460768     
   1.2651865202281950E-002   0.3892991324156063     
   1.2958340686496104E-002   0.3893544612695606     
   1.3264797019326122E-002   0.3894098961013230     
   1.3571234164124681E-002   0.3894654369042647     
   1.3877652084248931E-002   0.3895210836717440     
   1.4184050743056051E-002   0.3895768363971068     
   1.4490430103905534E-002   0.3896326950736857     
   1.4796790130161568E-002   0.3896886596948010     
   1.5103130785188172E-002   0.3897447302537609     
   1.5409452032351745E-002   0.3898009067438598     
   1.5715753835023469E-002   0.3898571891583800     
   1.6022036156574316E-002   0.3899135774905914     
   1.6328298960377716E-002   0.3899700717337511     
   1.6634542209811740E-002   0.3900266718811031     
   1.6940765868254458E-002   0.3900833779258790     
   1.7246969899086213E-002   0.3901401898612982     
   1.7553154265692195E-002   0.3901971076805666     
   1.7859318931457448E-002   0.3902541313768780     
   1.8165463859769460E-002   0.3903112609434133     
   1.8471589014020372E-002   0.3903684963733414     
   1.8777694357602421E-002   0.3904258376598173     
   1.9083779853910080E-002   0.3904832847959841     
   1.9389845466342693E-002   0.3905408377749724     
   1.9695891158299523E-002   0.3905984965899000     
   2.0001916893182262E-002   0.3906562612338714     
   2.0307922634397350E-002   0.3907141316999796     
   2.0613908345351244E-002   0.3907721079813041     
   2.0919873989453573E-002   0.3908301900709121     
   2.1225819530115646E-002   0.3908883779618576     
   2.1531744930753383E-002   0.3909466716471831     
   2.1837650154782950E-002   0.3910050711199169     
   2.2143535165622757E-002   0.3910635763730760     
   2.2449399926696114E-002   0.3911221873996643     
   2.2755244401426285E-002   0.3911809041926727     
   2.3061068553239049E-002   0.3912397267450798     
   2.3366872345564945E-002   0.3912986550498517     
   2.3672655741834563E-002   0.3913576890999414     
   2.3978418705480960E-002   0.3914168288882894     
   2.4284161199941996E-002   0.3914760744078242     
   2.4589883188655581E-002   0.3915354256514605     
   2.4895584635062154E-002   0.3915948826121010     
   2.5201265502606904E-002   0.3916544452826362     
   2.5506925754735125E-002   0.3917141136559431     
   2.5812565354894582E-002   0.3917738877248864     
   2.6118184266537905E-002   0.3918337674823186     
   2.6423782453117807E-002   0.3918937529210787     
   2.6729359878089502E-002   0.3919538440339937     
   2.7034916504912989E-002   0.3920140408138780     
   2.7340452297048450E-002   0.3920743432535328     
   2.7645967217958530E-002   0.3921347513457473     
   2.7951461231110791E-002   0.3921952650832977     
   2.8256934299972801E-002   0.3922558844589476     
   2.8562386388014813E-002   0.3923166094654478     
   2.8867817458711795E-002   0.3923774400955373     
   2.9173227475538945E-002   0.3924383763419415     
   2.9478616401973967E-002   0.3924994181973732     
   2.9783984201499435E-002   0.3925605656545334     
   3.0089330837598065E-002   0.3926218187061098     
   3.0394656273755209E-002   0.3926831773447775     
   3.0699960473460939E-002   0.3927446415631993     
   3.1005243400205659E-002   0.3928062113540253     
   3.1310505017482310E-002   0.3928678867098923     
   3.1615745288788633E-002   0.3929296676234258     
   3.1920964177622621E-002   0.3929915540872375     
   3.2226161647484854E-002   0.3930535460939268     
   3.2531337661880842E-002   0.3931156436360809     
   3.2836492184316168E-002   0.3931778467062738     
   3.3141625178299189E-002   0.3932401552970673     
   3.3446736607343007E-002   0.3933025694010104     
   3.3751826434961045E-002   0.3933650890106394     
   3.4056894624669314E-002   0.3934277141184779     
   3.4361941139988743E-002   0.3934904447170376     
   3.4666965944440520E-002   0.3935532807988169     
   3.4971969001548336E-002   0.3936162223563012     
   3.5276950274840971E-002   0.3936792693819643     
   3.5581909727847361E-002   0.3937424218682670     
   3.5886847324099129E-002   0.3938056798076572     
   3.6191763027132784E-002   0.3938690431925704     
   3.6496656800485153E-002   0.3939325120154299     
   3.6801528607695644E-002   0.3939960862686451     
   3.7106378412308731E-002   0.3940597659446144     
   3.7411206177869041E-002   0.3941235510357226     
   3.7716011867923921E-002   0.3941874415343422     
   3.8020795446025712E-002   0.3942514374328331     
   3.8325556875726974E-002   0.3943155387235425     
   3.8630296120583808E-002   0.3943797453988050     
   3.8935013144154124E-002   0.3944440574509425     
   3.9239707910000796E-002   0.3945084748722648     
   3.9544380381687061E-002   0.3945729976550685     
   3.9849030522778890E-002   0.3946376257916379     
   4.0153658296847118E-002   0.3947023592742448     
