variables="u/ucl","2z/D"
zone, t="FUN3D, Grid 2, diag50"
    0.000000000E+00    0.000000000E+00
    0.209614115E-06    0.863009700E-05
    0.900293912E-06    0.174366087E-04
    0.212945270E-05    0.264231421E-04
    0.394517565E-05    0.355933735E-04
    0.639396057E-05    0.449510662E-04
    0.952254049E-05    0.545000439E-04
    0.133786871E-04    0.642442174E-04
    0.180116694E-04    0.741875847E-04
    0.234725503E-04    0.843342132E-04
    0.298144332E-04    0.946882501E-04
    0.370926427E-04    0.105253952E-03
    0.453649154E-04    0.116035626E-03
    0.546915289E-04    0.127037711E-03
    0.651354931E-04    0.138264688E-03
    0.767626843E-04    0.149721163E-03
    0.896420170E-04    0.161411837E-03
    0.103845545E-03    0.173341483E-03
    0.119448690E-03    0.185514989E-03
    0.136530376E-03    0.197937348E-03
    0.155173169E-03    0.210613653E-03
    0.175463487E-03    0.223549068E-03
    0.197491739E-03    0.236748922E-03
    0.221352588E-03    0.250218582E-03
    0.247145072E-03    0.263963622E-03
    0.274972757E-03    0.277989602E-03
    0.304944144E-03    0.292302313E-03
    0.337172620E-03    0.306907605E-03
    0.371776958E-03    0.321811443E-03
    0.408881228E-03    0.337019970E-03
    0.448615465E-03    0.352539355E-03
    0.491115439E-03    0.368376001E-03
    0.536523352E-03    0.384536368E-03
    0.584987865E-03    0.401027093E-03
    0.636664452E-03    0.417854899E-03
    0.691715686E-03    0.435026712E-03
    0.750311592E-03    0.452549546E-03
    0.812630053E-03    0.470430590E-03
    0.878856925E-03    0.488677120E-03
    0.949186448E-03    0.507296703E-03
    0.102382200E-02    0.526296848E-03
    0.110297580E-02    0.545685412E-03
    0.118687004E-02    0.565470313E-03
    0.127573684E-02    0.585659640E-03
    0.136981858E-02    0.606261718E-03
    0.146936893E-02    0.627284870E-03
    0.157465274E-02    0.648737827E-03
    0.168594706E-02    0.670629321E-03
    0.180354097E-02    0.692968257E-03
    0.192773715E-02    0.715763890E-03
    0.205885107E-02    0.739025534E-03
    0.219721300E-02    0.762762618E-03
    0.234316778E-02    0.786984980E-03
    0.249707559E-02    0.811702514E-03
    0.265931268E-02    0.836925232E-03
    0.283027208E-02    0.862663612E-03
    0.301036471E-02    0.888928131E-03
    0.320001901E-02    0.915729557E-03
    0.339968316E-02    0.943078834E-03
    0.360982562E-02    0.970987137E-03
    0.383093394E-02    0.999466050E-03
    0.406351918E-02    0.102852704E-02
    0.430811429E-02    0.105818210E-02
    0.456527574E-02    0.108844333E-02
    0.483558467E-02    0.111932319E-02
    0.511964783E-02    0.115083426E-02
    0.541809946E-02    0.118298957E-02
    0.573160080E-02    0.121580204E-02
    0.606084336E-02    0.124928542E-02
    0.640654797E-02    0.128345308E-02
    0.676946761E-02    0.131831935E-02
    0.715038972E-02    0.135389832E-02
    0.755013525E-02    0.139020453E-02
    0.796956103E-02    0.142725289E-02
    0.840956345E-02    0.146505865E-02
    0.887107477E-02    0.150363718E-02
    0.935507193E-02    0.154300442E-02
    0.986257289E-02    0.158317632E-02
    0.103946421E-01    0.162416941E-02
    0.109523889E-01    0.166600046E-02
    0.115369726E-01    0.170868670E-02
    0.121496022E-01    0.175224547E-02
    0.127915423E-01    0.179669459E-02
    0.134641109E-01    0.184205244E-02
    0.141686825E-01    0.188833743E-02
    0.149066970E-01    0.193556852E-02
    0.156796537E-01    0.198376528E-02
    0.164891165E-01    0.203294703E-02
    0.173367225E-01    0.208313437E-02
    0.182241760E-01    0.213434733E-02
    0.191532578E-01    0.218660757E-02
    0.201258287E-01    0.223993580E-02
    0.211438239E-01    0.229435414E-02
    0.222092681E-01    0.234988518E-02
    0.233242698E-01    0.240655104E-02
    0.244910363E-01    0.246437546E-02
    0.257118549E-01    0.252338196E-02
    0.269891247E-01    0.258359453E-02
    0.283253323E-01    0.264503807E-02
    0.297230817E-01    0.270773750E-02
    0.311850719E-01    0.277171866E-02
    0.327141136E-01    0.283700763E-02
    0.343131311E-01    0.290363142E-02
    0.359851532E-01    0.297161704E-02
    0.377333425E-01    0.304099242E-02
    0.395609438E-01    0.311178598E-02
    0.414713398E-01    0.318402657E-02
    0.434680060E-01    0.325774401E-02
    0.455545373E-01    0.333296834E-02
    0.477346070E-01    0.340973027E-02
    0.500119850E-01    0.348806148E-02
    0.523905195E-01    0.356799387E-02
    0.548741184E-01    0.364956027E-02
    0.574667268E-01    0.373279396E-02
    0.601722971E-01    0.381772919E-02
    0.629947782E-01    0.390440063E-02
    0.659380481E-01    0.399284391E-02
    0.690058917E-01    0.408309465E-02
    0.722019598E-01    0.417519081E-02
    0.755296722E-01    0.426916918E-02
    0.789921805E-01    0.436506886E-02
    0.825922713E-01    0.446292898E-02
    0.863322988E-01    0.456278957E-02
    0.902140886E-01    0.466469117E-02
    0.942388326E-01    0.476867613E-02
    0.984069780E-01    0.487478683E-02
    0.102718160E+00    0.498306658E-02
    0.107171021E+00    0.509355962E-02
    0.111763246E+00    0.520631112E-02
    0.116491348E+00    0.532136764E-02
    0.121350654E+00    0.543877622E-02
    0.126335293E+00    0.555858482E-02
    0.131438091E+00    0.568084233E-02
    0.136650711E+00    0.580559950E-02
    0.141963542E+00    0.593290618E-02
    0.147365928E+00    0.606281590E-02
    0.152846217E+00    0.619538082E-02
    0.158391908E+00    0.633065589E-02
    0.163989916E+00    0.646869605E-02
    0.169626653E+00    0.660955813E-02
    0.175288379E+00    0.675329938E-02
