VARIABLES = "x [mm]","p / p<sub>ref</sub>","C<sub>f,x</sub>"
ZONE T="SA, FUN3D"
4.306000000E+02	1.062577306E+00	1.588266044E-03
4.309016667E+02	1.062626613E+00	1.588183864E-03
4.312033333E+02	1.062669766E+00	1.588108777E-03
4.315050000E+02	1.062714332E+00	1.588033547E-03
4.318066667E+02	1.062758682E+00	1.587956660E-03
4.321083333E+02	1.062803042E+00	1.587880719E-03
4.324100000E+02	1.062847617E+00	1.587805675E-03
4.327116667E+02	1.062892083E+00	1.587731213E-03
4.330133333E+02	1.062936552E+00	1.587657310E-03
4.333150000E+02	1.062981022E+00	1.587583769E-03
4.336166667E+02	1.063025598E+00	1.587510561E-03
4.339183333E+02	1.063070072E+00	1.587437577E-03
4.342200000E+02	1.063114656E+00	1.587364719E-03
4.345216667E+02	1.063159231E+00	1.587292093E-03
4.348233333E+02	1.063203705E+00	1.587219683E-03
4.351250000E+02	1.063248290E+00	1.587147291E-03
4.354266667E+02	1.063292883E+00	1.587075122E-03
4.357283333E+02	1.063337586E+00	1.587003070E-03
4.360300000E+02	1.063382290E+00	1.586931133E-03
4.363316667E+02	1.063426993E+00	1.586859323E-03
4.366333333E+02	1.063471697E+00	1.586787737E-03
4.369350000E+02	1.063516410E+00	1.586716258E-03
4.372366667E+02	1.063561233E+00	1.586644796E-03
4.375383333E+02	1.063606055E+00	1.586573568E-03
4.378400000E+02	1.063650883E+00	1.586502561E-03
4.381416667E+02	1.063695820E+00	1.586431559E-03
4.384433333E+02	1.063740652E+00	1.586360787E-03
4.387450000E+02	1.063785594E+00	1.586290123E-03
4.390466667E+02	1.063830532E+00	1.586219483E-03
4.393483333E+02	1.063875487E+00	1.586149054E-03
4.396500000E+02	1.063920548E+00	1.586078748E-03
4.399516667E+02	1.063965609E+00	1.586008550E-03
4.402533333E+02	1.064010666E+00	1.585938366E-03
4.405550000E+02	1.064055741E+00	1.585868278E-03
4.408566667E+02	1.064100921E+00	1.585798205E-03
4.411583333E+02	1.064146101E+00	1.585728239E-03
4.414600000E+02	1.064191287E+00	1.585658289E-03
4.417616667E+02	1.064236591E+00	1.585588424E-03
4.420633333E+02	1.064281899E+00	1.585518467E-03
4.423650000E+02	1.064327327E+00	1.585448610E-03
4.426666667E+02	1.064372852E+00	1.585378659E-03
4.429683333E+02	1.064418290E+00	1.585308800E-03
4.432700000E+02	1.064463951E+00	1.585238828E-03
4.435716667E+02	1.064509617E+00	1.585168863E-03
4.438733333E+02	1.064555398E+00	1.585098913E-03
4.441750000E+02	1.064601303E+00	1.585029054E-03
4.444766667E+02	1.064647332E+00	1.584959082E-03
4.447783333E+02	1.064693466E+00	1.584889126E-03
4.450800000E+02	1.064739605E+00	1.584819292E-03
4.453816667E+02	1.064785867E+00	1.584749559E-03
4.456833333E+02	1.064832244E+00	1.584679828E-03
4.459850000E+02	1.064878635E+00	1.584610230E-03
4.462866667E+02	1.064925250E+00	1.584540862E-03
4.465883333E+02	1.064971981E+00	1.584471612E-03
4.468900000E+02	1.065018716E+00	1.584402590E-03
4.471916667E+02	1.065065454E+00	1.584333815E-03
4.474933333E+02	1.065112299E+00	1.584265396E-03
4.477950000E+02	1.065159158E+00	1.584197320E-03
4.480966667E+02	1.065206131E+00	1.584129586E-03
4.483983333E+02	1.065253090E+00	1.584062228E-03
4.487000000E+02	1.065299944E+00	1.583995439E-03
4.490016667E+02	1.065346904E+00	1.583929000E-03
4.493033333E+02	1.065393748E+00	1.583863014E-03
4.496050000E+02	1.065440478E+00	1.583797384E-03
4.499066667E+02	1.065487194E+00	1.583732117E-03
4.502083333E+02	1.065533805E+00	1.583667291E-03
4.505100000E+02	1.065580407E+00	1.583602698E-03
4.508116667E+02	1.065626884E+00	1.583538333E-03
4.511133333E+02	1.065673134E+00	1.583474212E-03
4.514150000E+02	1.065719387E+00	1.583410300E-03
4.517166667E+02	1.065765631E+00	1.583346405E-03
4.520183333E+02	1.065811750E+00	1.583282720E-03
4.523200000E+02	1.065857651E+00	1.583219047E-03
4.526216667E+02	1.065903656E+00	1.583155377E-03
4.529233333E+02	1.065949543E+00	1.583091814E-03
4.532250000E+02	1.065995333E+00	1.583028245E-03
4.535266667E+02	1.066041206E+00	1.582964688E-03
4.538283333E+02	1.066086863E+00	1.582901135E-03
4.541300000E+02	1.066132520E+00	1.582837687E-03
4.544316667E+02	1.066178181E+00	1.582774236E-03
4.547333333E+02	1.066223834E+00	1.582710805E-03
4.550350000E+02	1.066269474E+00	1.582647484E-03
4.553366667E+02	1.066314911E+00	1.582584269E-03
4.556383333E+02	1.066360554E+00	1.582521069E-03
4.559400000E+02	1.066405977E+00	1.582458103E-03
4.562416667E+02	1.066451506E+00	1.582395248E-03
4.565433333E+02	1.066496925E+00	1.582332508E-03
4.568450000E+02	1.066542339E+00	1.582269889E-03
4.571466667E+02	1.066587634E+00	1.582207506E-03
4.574483333E+02	1.066632934E+00	1.582145242E-03
4.577500000E+02	1.066678223E+00	1.582083210E-03
4.580516667E+02	1.066723391E+00	1.582021409E-03
4.583533333E+02	1.066768456E+00	1.581959721E-03
4.586550000E+02	1.066813508E+00	1.581898262E-03
4.589566667E+02	1.066858450E+00	1.581836939E-03
4.592583333E+02	1.066903379E+00	1.581775943E-03
4.595600000E+02	1.066948196E+00	1.581714962E-03
4.598616667E+02	1.066992890E+00	1.581654319E-03
4.601633333E+02	1.067037465E+00	1.581593802E-03
4.604650000E+02	1.067081935E+00	1.581533522E-03
4.607666667E+02	1.067126505E+00	1.581473455E-03
4.610683333E+02	1.067170832E+00	1.581413519E-03
4.613700000E+02	1.067214940E+00	1.581353816E-03
4.616716667E+02	1.067259034E+00	1.581294342E-03
4.619733333E+02	1.067303008E+00	1.581234983E-03
4.622750000E+02	1.067346758E+00	1.581175853E-03
4.625766667E+02	1.067390498E+00	1.581116841E-03
4.628783333E+02	1.067434116E+00	1.581057958E-03
4.631800000E+02	1.067477612E+00	1.580999278E-03
4.634816667E+02	1.067520885E+00	1.580940623E-03
4.637833333E+02	1.067564139E+00	1.580882183E-03
4.640850000E+02	1.067607170E+00	1.580823766E-03
4.643866667E+02	1.067650190E+00	1.580765553E-03
4.646883333E+02	1.067692977E+00	1.580707355E-03
4.649900000E+02	1.067735654E+00	1.580649263E-03
4.652916667E+02	1.067778308E+00	1.580591177E-03
4.655933333E+02	1.067820742E+00	1.580533090E-03
4.658950000E+02	1.067863061E+00	1.580475114E-03
4.661966667E+02	1.067905361E+00	1.580417140E-03
4.664983333E+02	1.067947438E+00	1.580359170E-03
4.668000000E+02	1.067989510E+00	1.580301186E-03
4.671016667E+02	1.068031467E+00	1.580243098E-03
4.674033333E+02	1.068073308E+00	1.580185115E-03
4.677050000E+02	1.068115137E+00	1.580127029E-03
4.680066667E+02	1.068156852E+00	1.580068937E-03
4.683083333E+02	1.068198451E+00	1.580010841E-03
4.686100000E+02	1.068239945E+00	1.579952741E-03
4.689116667E+02	1.068281526E+00	1.579894538E-03
4.692133333E+02	1.068322901E+00	1.579836320E-03
4.695150000E+02	1.068364371E+00	1.579777991E-03
4.698166667E+02	1.068405627E+00	1.579719658E-03
4.701183333E+02	1.068446979E+00	1.579661214E-03
4.704200000E+02	1.068488226E+00	1.579602648E-03
4.707216667E+02	1.068529476E+00	1.579543950E-03
4.710233333E+02	1.068570722E+00	1.579484998E-03
4.713250000E+02	1.068611975E+00	1.579425433E-03
4.716266667E+02	1.068653350E+00	1.579364722E-03
4.719283333E+02	1.068694857E+00	1.579301581E-03
4.722300000E+02	1.068736647E+00	1.579233079E-03
4.725316667E+02	1.068779332E+00	1.579152591E-03
4.728333333E+02	1.068823842E+00	1.579045563E-03
4.731350000E+02	1.068872315E+00	1.578879806E-03
4.734366667E+02	1.068930022E+00	1.578583559E-03
4.737383333E+02	1.069007617E+00	1.577998066E-03
4.740400000E+02	1.069129769E+00	1.576770981E-03
4.743416667E+02	1.069350436E+00	1.574123139E-03
4.746433333E+02	1.069789120E+00	1.568340850E-03
4.749450000E+02	1.070709307E+00	1.555716518E-03
4.752466667E+02	1.072684596E+00	1.528448206E-03
4.755483333E+02	1.076935517E+00	1.471168274E-03
4.758500000E+02	1.085931279E+00	1.357409827E-03
4.761516667E+02	1.104152713E+00	1.153023636E-03
4.764533333E+02	1.138064891E+00	8.373250629E-04
4.767550000E+02	1.192568656E+00	4.425621847E-04
4.770566667E+02	1.264301383E+00	6.137205870E-05
4.773583333E+02	1.343928463E+00	-2.179287518E-04
4.776600000E+02	1.421756019E+00	-3.788039213E-04
4.779616667E+02	1.491669619E+00	-4.597212707E-04
4.782633333E+02	1.552202896E+00	-4.975487286E-04
4.785650000E+02	1.603895684E+00	-5.116043488E-04
4.788666667E+02	1.647915796E+00	-5.123119157E-04
4.791683333E+02	1.685365810E+00	-5.047388014E-04
4.794700000E+02	1.717275684E+00	-4.915839879E-04
4.797716667E+02	1.744415431E+00	-4.753482502E-04
4.800733333E+02	1.767617781E+00	-4.593200850E-04
4.803750000E+02	1.787653497E+00	-4.464238497E-04
4.806766667E+02	1.805454298E+00	-4.377217635E-04
4.809783333E+02	1.821766120E+00	-4.330133761E-04
4.812800000E+02	1.837105703E+00	-4.320305459E-04
4.815816667E+02	1.851782363E+00	-4.343384427E-04
4.818833333E+02	1.865998985E+00	-4.387133568E-04
4.821850000E+02	1.879852034E+00	-4.435319626E-04
4.824866667E+02	1.893288306E+00	-4.479311522E-04
4.827883333E+02	1.906180742E+00	-4.524002601E-04
4.830900000E+02	1.918419914E+00	-4.580770798E-04
4.833916667E+02	1.930224831E+00	-4.660300484E-04
4.836933333E+02	1.941728904E+00	-4.770334209E-04
4.839950000E+02	1.953158182E+00	-4.909755414E-04
4.842966667E+02	1.964783734E+00	-5.062918629E-04
4.845983333E+02	1.976818276E+00	-5.212420415E-04
4.849000000E+02	1.989547648E+00	-5.348732753E-04
4.852016667E+02	2.003157444E+00	-5.452668943E-04
4.855033333E+02	2.018069481E+00	-5.500909572E-04
4.858050000E+02	2.033209053E+00	-5.491095393E-04
4.861066667E+02	2.048520276E+00	-5.432244169E-04
4.864083333E+02	2.064354079E+00	-5.326142066E-04
4.867100000E+02	2.080362686E+00	-5.174493970E-04
4.870116667E+02	2.096592235E+00	-4.983216948E-04
4.873133333E+02	2.112781204E+00	-4.758371776E-04
4.876150000E+02	2.128873028E+00	-4.506923086E-04
4.879166667E+02	2.144724416E+00	-4.235231022E-04
4.882183333E+02	2.160270282E+00	-3.948155447E-04
4.885200000E+02	2.175444298E+00	-3.649735854E-04
4.888216667E+02	2.190191844E+00	-3.343334748E-04
4.891233333E+02	2.204480347E+00	-3.032389681E-04
4.894250000E+02	2.218270553E+00	-2.719877000E-04
4.897266667E+02	2.231563208E+00	-2.407315354E-04
4.900283333E+02	2.244338458E+00	-2.095377942E-04
4.903300000E+02	2.256594264E+00	-1.784606283E-04
4.906316667E+02	2.268321533E+00	-1.475347530E-04
4.909333333E+02	2.279529524E+00	-1.167901715E-04
4.912350000E+02	2.290202397E+00	-8.625445411E-05
4.915366667E+02	2.300358538E+00	-5.594367272E-05
4.918383333E+02	2.309980913E+00	-2.586344474E-05
4.921400000E+02	2.319096858E+00	3.976316428E-06
4.924416667E+02	2.327679898E+00	3.356313163E-05
4.927433333E+02	2.335759273E+00	6.289115541E-05
4.930450000E+02	2.343305994E+00	9.196274546E-05
4.933466667E+02	2.350365874E+00	1.207763314E-04
4.936483333E+02	2.356893746E+00	1.493317432E-04
4.939500000E+02	2.362948505E+00	1.776372542E-04
4.942516667E+02	2.368474764E+00	2.057058640E-04
4.945533333E+02	2.373546332E+00	2.335356774E-04
4.948550000E+02	2.378090408E+00	2.611143435E-04
4.951566667E+02	2.382198172E+00	2.884320601E-04
4.954583333E+02	2.385781299E+00	3.154917896E-04
4.957600000E+02	2.388950736E+00	3.422948094E-04
4.960616667E+02	2.391596586E+00	3.688470443E-04
4.963633333E+02	2.393853156E+00	3.951578248E-04
4.966650000E+02	2.395587129E+00	4.212464758E-04
4.969666667E+02	2.396961567E+00	4.471056029E-04
4.972683333E+02	2.397810029E+00	4.727598241E-04
4.975700000E+02	2.398347151E+00	4.982290248E-04
4.978716667E+02	2.398353558E+00	5.234360215E-04
4.981733333E+02	2.397993619E+00	5.485080051E-04
4.984750000E+02	2.397231499E+00	5.735620214E-04
4.987766667E+02	2.396077811E+00	5.985203817E-04
4.990783333E+02	2.394540843E+00	6.234127738E-04
4.993800000E+02	2.392632067E+00	6.482754661E-04
4.996816667E+02	2.390362070E+00	6.731368617E-04
4.999833333E+02	2.387742560E+00	6.980220403E-04
5.002850000E+02	2.384785458E+00	7.229417597E-04
5.005866667E+02	2.381501642E+00	7.478974031E-04
5.008883333E+02	2.377902651E+00	7.728662560E-04
5.011900000E+02	2.373999342E+00	7.977981358E-04
5.014916667E+02	2.369801097E+00	8.226374271E-04
5.017933333E+02	2.365319502E+00	8.473348846E-04
5.020950000E+02	2.360565173E+00	8.718564072E-04
5.023966667E+02	2.355550510E+00	8.961680140E-04
5.026983333E+02	2.350287235E+00	9.202420427E-04
5.030000000E+02	2.344783391E+00	9.440644765E-04
5.033016667E+02	2.339052077E+00	9.676130087E-04
5.036033333E+02	2.333106327E+00	9.908678745E-04
5.039050000E+02	2.326958177E+00	1.013819008E-03
5.042066667E+02	2.320616839E+00	1.036456467E-03
5.045083333E+02	2.314093193E+00	1.058771330E-03
5.048100000E+02	2.307397270E+00	1.080757173E-03
5.051116667E+02	2.300541350E+00	1.102399841E-03
5.054133333E+02	2.293532184E+00	1.123702970E-03
5.057150000E+02	2.286381353E+00	1.144656937E-03
5.060166667E+02	2.279097427E+00	1.165257931E-03
5.063183333E+02	2.271691617E+00	1.185497148E-03
5.066200000E+02	2.264171954E+00	1.205372371E-03
5.069216667E+02	2.256548460E+00	1.224881485E-03
5.072233333E+02	2.248828792E+00	1.244025515E-03
5.075250000E+02	2.241023859E+00	1.262798406E-03
5.078266667E+02	2.233138208E+00	1.281208557E-03
5.081283333E+02	2.225180613E+00	1.299252873E-03
5.084300000E+02	2.217157806E+00	1.316933155E-03
5.087316667E+02	2.209078171E+00	1.334247019E-03
5.090333333E+02	2.200948281E+00	1.351197054E-03
5.093350000E+02	2.192774500E+00	1.367784729E-03
5.096366667E+02	2.184562733E+00	1.384012760E-03
5.099383333E+02	2.176321691E+00	1.399878092E-03
5.102400000E+02	2.168053794E+00	1.415390795E-03
5.105416667E+02	2.159765751E+00	1.430551823E-03
5.108433333E+02	2.151462160E+00	1.445366777E-03
5.111450000E+02	2.143149433E+00	1.459838685E-03
5.114466667E+02	2.134831080E+00	1.473974773E-03
5.117483333E+02	2.126511093E+00	1.487781367E-03
5.120500000E+02	2.118192898E+00	1.501265246E-03
5.123516667E+02	2.109880558E+00	1.514433904E-03
5.126533333E+02	2.101574679E+00	1.527298617E-03
5.129550000E+02	2.093280829E+00	1.539862890E-03
5.132566667E+02	2.084997931E+00	1.552138830E-03
5.135583333E+02	2.076731058E+00	1.564129999E-03
5.138600000E+02	2.068478305E+00	1.575848242E-03
5.141616667E+02	2.060243172E+00	1.587298099E-03
5.144633333E+02	2.052028026E+00	1.598484286E-03
5.147650000E+02	2.043832481E+00	1.609414636E-03
5.150666667E+02	2.035657162E+00	1.620094852E-03
5.153683333E+02	2.027501830E+00	1.630531607E-03
5.156700000E+02	2.019368704E+00	1.640727153E-03
5.159716667E+02	2.011260574E+00	1.650684028E-03
5.162733333E+02	2.003174905E+00	1.660409138E-03
5.165750000E+02	1.995114696E+00	1.669904265E-03
5.168766667E+02	1.987081952E+00	1.679171025E-03
5.171783333E+02	1.979076467E+00	1.688214219E-03
5.174800000E+02	1.971099054E+00	1.697037328E-03
5.177816667E+02	1.963149329E+00	1.705645805E-03
5.180833333E+02	1.955229857E+00	1.714041639E-03
5.183850000E+02	1.947342649E+00	1.722227959E-03
5.186866667E+02	1.939485622E+00	1.730212192E-03
5.189883333E+02	1.931660952E+00	1.737997476E-03
5.192900000E+02	1.923870349E+00	1.745587667E-03
5.195916667E+02	1.916113170E+00	1.752990242E-03
5.198933333E+02	1.908388650E+00	1.760211053E-03
5.201950000E+02	1.900696775E+00	1.767256049E-03
5.204966667E+02	1.893037698E+00	1.774128701E-03
5.207983333E+02	1.885413748E+00	1.780832080E-03
5.211000000E+02	1.877820911E+00	1.787372266E-03
5.214016667E+02	1.870262688E+00	1.793750745E-03
5.217033333E+02	1.862735854E+00	1.799971870E-03
5.220050000E+02	1.855240896E+00	1.806039630E-03
5.223066667E+02	1.847777934E+00	1.811954530E-03
5.226083333E+02	1.840346507E+00	1.817720841E-03
5.229100000E+02	1.832945855E+00	1.823339453E-03
5.232116667E+02	1.825579551E+00	1.828811390E-03
5.235133333E+02	1.818242367E+00	1.834140013E-03
5.238150000E+02	1.810940066E+00	1.839325181E-03
5.241166667E+02	1.803667965E+00	1.844369349E-03
5.244183333E+02	1.796429090E+00	1.849274526E-03
5.247200000E+02	1.789222230E+00	1.854040545E-03
5.250216667E+02	1.782048973E+00	1.858671269E-03
5.253233333E+02	1.774907243E+00	1.863167855E-03
5.256250000E+02	1.767802238E+00	1.867531879E-03
5.259266667E+02	1.760727995E+00	1.871765746E-03
5.262283333E+02	1.753690777E+00	1.875869401E-03
5.265300000E+02	1.746686352E+00	1.879847996E-03
5.268316667E+02	1.739717441E+00	1.883706244E-03
5.271333333E+02	1.732782504E+00	1.887446498E-03
5.274350000E+02	1.725882912E+00	1.891072636E-03
5.277366667E+02	1.719016493E+00	1.894585573E-03
5.280383333E+02	1.712185073E+00	1.897988988E-03
5.283400000E+02	1.705385399E+00	1.901284758E-03
5.286416667E+02	1.698622568E+00	1.904475101E-03
5.289433333E+02	1.691890991E+00	1.907562746E-03
5.292450000E+02	1.685193369E+00	1.910549865E-03
5.295466667E+02	1.678527570E+00	1.913437083E-03
5.298483333E+02	1.671895493E+00	1.916226875E-03
5.301500000E+02	1.665294857E+00	1.918919788E-03
5.304516667E+02	1.658727388E+00	1.921517816E-03
5.307533333E+02	1.652190155E+00	1.924021524E-03
5.310550000E+02	1.645688620E+00	1.926431022E-03
5.313566667E+02	1.639217080E+00	1.928747606E-03
5.316583333E+02	1.632778898E+00	1.930972197E-03
5.319600000E+02	1.626372582E+00	1.933104885E-03
5.322616667E+02	1.619999870E+00	1.935147257E-03
5.325633333E+02	1.613659296E+00	1.937099065E-03
5.328650000E+02	1.607352916E+00	1.938962236E-03
5.331666667E+02	1.601078103E+00	1.940737320E-03
5.334683333E+02	1.594840507E+00	1.942425137E-03
5.337700000E+02	1.588634697E+00	1.944027555E-03
5.340716667E+02	1.582464069E+00	1.945546303E-03
5.343733333E+02	1.576326944E+00	1.946982383E-03
5.346750000E+02	1.570225244E+00	1.948337706E-03
5.349766667E+02	1.564157283E+00	1.949613657E-03
5.352783333E+02	1.558124981E+00	1.950812190E-03
5.355800000E+02	1.552125392E+00	1.951934564E-03
5.358816667E+02	1.546163702E+00	1.952982089E-03
5.361833333E+02	1.540234843E+00	1.953955995E-03
5.364850000E+02	1.534342770E+00	1.954857101E-03
5.367866667E+02	1.528482356E+00	1.955687599E-03
5.370883333E+02	1.522659123E+00	1.956450492E-03
5.373900000E+02	1.516869090E+00	1.957150655E-03
5.376916667E+02	1.511114052E+00	1.957794010E-03
5.379933333E+02	1.505389688E+00	1.958383732E-03
5.382950000E+02	1.499700996E+00	1.958912011E-03
5.385966667E+02	1.494042789E+00	1.959356092E-03
5.388983333E+02	1.488421448E+00	1.959704221E-03
5.392000000E+02	1.482838505E+00	1.959991554E-03
5.394999999E+02	1.477321764E+00	1.960269275E-03
5.398008820E+02	1.471813965E+00	1.960510556E-03
5.401026478E+02	1.466325027E+00	1.960679716E-03
5.404052988E+02	1.460850114E+00	1.960789901E-03
5.407088368E+02	1.455395524E+00	1.960845267E-03
5.410132634E+02	1.449954211E+00	1.960847167E-03
5.413185802E+02	1.444533084E+00	1.960796268E-03
5.416247888E+02	1.439125661E+00	1.960692822E-03
5.419318909E+02	1.433738860E+00	1.960537822E-03
5.422398881E+02	1.428367421E+00	1.960332105E-03
5.425487820E+02	1.423013956E+00	1.960075638E-03
5.428585742E+02	1.417677185E+00	1.959769252E-03
5.431692663E+02	1.412359331E+00	1.959413546E-03
5.434808599E+02	1.407058362E+00	1.959009250E-03
5.437933566E+02	1.401776723E+00	1.958555888E-03
5.441067581E+02	1.396510947E+00	1.958054632E-03
5.444210658E+02	1.391264416E+00	1.957505852E-03
5.447362815E+02	1.386034534E+00	1.956910111E-03
5.450524065E+02	1.380825722E+00	1.956267960E-03
5.453694427E+02	1.375632421E+00	1.955579478E-03
5.456873914E+02	1.370459836E+00	1.954845897E-03
5.460062543E+02	1.365304678E+00	1.954067763E-03
5.463260329E+02	1.360169218E+00	1.953244867E-03
5.466467288E+02	1.355050538E+00	1.952378157E-03
5.469683436E+02	1.349952565E+00	1.951468375E-03
5.472908788E+02	1.344871836E+00	1.950515541E-03
5.476143359E+02	1.339812653E+00	1.949520003E-03
5.479387164E+02	1.334770715E+00	1.948482607E-03
5.482640221E+02	1.329749639E+00	1.947403998E-03
5.485902542E+02	1.324746111E+00	1.946284291E-03
5.489174144E+02	1.319763630E+00	1.945123729E-03
5.492455042E+02	1.314798736E+00	1.943922803E-03
5.495745250E+02	1.309855843E+00	1.942682375E-03
5.499044785E+02	1.304930951E+00	1.941402613E-03
5.502353660E+02	1.300028273E+00	1.940084198E-03
5.505671892E+02	1.295142775E+00	1.938726309E-03
5.508999494E+02	1.290278985E+00	1.937329893E-03
5.512336481E+02	1.285435265E+00	1.935896023E-03
5.515682870E+02	1.280613306E+00	1.934424058E-03
5.519038674E+02	1.275810106E+00	1.932914736E-03
5.522403907E+02	1.271029237E+00	1.931368080E-03
5.525778585E+02	1.266268869E+00	1.929784503E-03
5.529162723E+02	1.261530428E+00	1.928164027E-03
5.532556334E+02	1.256812440E+00	1.926507640E-03
5.535959433E+02	1.252117890E+00	1.924815661E-03
5.539372035E+02	1.247443444E+00	1.923088077E-03
5.542794153E+02	1.242792941E+00	1.921325737E-03
