VARIABLES = "x"
"y"
"z"
"rho"
"u"
ZONE T="G1, vert, x=40, sorted"
    0.400000000E+02    0.500000000E+00    0.000000000E+00    0.851113260E+00    0.000000000E+00
    0.400000000E+02    0.500000000E+00    0.214639499E-05    0.851113260E+00    0.162982056E-02
    0.400000000E+02    0.500000000E+00    0.214660963E-05    0.851113260E+00    0.162998354E-02
    0.400000000E+02    0.500000000E+00    0.431483159E-05    0.851113439E+00    0.327639072E-02
    0.400000000E+02    0.500000000E+00    0.431504850E-05    0.851113439E+00    0.327655533E-02
    0.400000000E+02    0.500000000E+00    0.650531956E-05    0.851113796E+00    0.493971864E-02
    0.400000000E+02    0.500000000E+00    0.650553875E-05    0.851113796E+00    0.493988488E-02
    0.400000000E+02    0.500000000E+00    0.871808334E-05    0.851114333E+00    0.661997497E-02
    0.400000000E+02    0.500000000E+00    0.871830434E-05    0.851114333E+00    0.662014261E-02
    0.400000000E+02    0.500000000E+00    0.109533485E-04    0.851115048E+00    0.831733178E-02
    0.400000000E+02    0.500000000E+00    0.109535722E-04    0.851115048E+00    0.831750128E-02
    0.400000000E+02    0.500000000E+00    0.132113455E-04    0.851116002E+00    0.100319646E-01
    0.400000000E+02    0.500000000E+00    0.132115711E-04    0.851116002E+00    0.100321360E-01
    0.400000000E+02    0.500000000E+00    0.154923036E-04    0.851117134E+00    0.117640486E-01
    0.400000000E+02    0.500000000E+00    0.154925310E-04    0.851117134E+00    0.117642218E-01
    0.400000000E+02    0.500000000E+00    0.177964557E-04    0.851118505E+00    0.135137634E-01
    0.400000000E+02    0.500000000E+00    0.177966867E-04    0.851118505E+00    0.135139376E-01
    0.400000000E+02    0.500000000E+00    0.201240418E-04    0.851120055E+00    0.152812870E-01
    0.400000000E+02    0.500000000E+00    0.201242747E-04    0.851120055E+00    0.152814630E-01
    0.400000000E+02    0.500000000E+00    0.224752985E-04    0.851121843E+00    0.170668010E-01
    0.400000000E+02    0.500000000E+00    0.224755331E-04    0.851121843E+00    0.170669798E-01
    0.400000000E+02    0.500000000E+00    0.248504621E-04    0.851123869E+00    0.188704915E-01
    0.400000000E+02    0.500000000E+00    0.248507004E-04    0.851123869E+00    0.188706722E-01
    0.400000000E+02    0.500000000E+00    0.272497819E-04    0.851126134E+00    0.206925403E-01
    0.400000000E+02    0.500000000E+00    0.272500220E-04    0.851126134E+00    0.206927229E-01
    0.400000000E+02    0.500000000E+00    0.296734997E-04    0.851128638E+00    0.225331392E-01
    0.400000000E+02    0.500000000E+00    0.296737417E-04    0.851128638E+00    0.225333218E-01
    0.400000000E+02    0.500000000E+00    0.321218649E-04    0.851131380E+00    0.243924744E-01
    0.400000000E+02    0.500000000E+00    0.321221087E-04    0.851131380E+00    0.243926588E-01
    0.400000000E+02    0.500000000E+00    0.345951303E-04    0.851134419E+00    0.262707360E-01
    0.400000000E+02    0.500000000E+00    0.345953777E-04    0.851134419E+00    0.262709223E-01
    0.400000000E+02    0.500000000E+00    0.370935413E-04    0.851137698E+00    0.281681214E-01
    0.400000000E+02    0.500000000E+00    0.370937923E-04    0.851137698E+00    0.281683095E-01
    0.400000000E+02    0.500000000E+00    0.396173673E-04    0.851141214E+00    0.300848205E-01
    0.400000000E+02    0.500000000E+00    0.396176183E-04    0.851141214E+00    0.300850105E-01
    0.400000000E+02    0.500000000E+00    0.421668519E-04    0.851145029E+00    0.320210345E-01
    0.400000000E+02    0.500000000E+00    0.421671066E-04    0.851145029E+00    0.320212282E-01
    0.400000000E+02    0.500000000E+00    0.447422644E-04    0.851149142E+00    0.339769609E-01
    0.400000000E+02    0.500000000E+00    0.447425227E-04    0.851149142E+00    0.339771546E-01
    0.400000000E+02    0.500000000E+00    0.473438631E-04    0.851153553E+00    0.359528027E-01
    0.400000000E+02    0.500000000E+00    0.473441251E-04    0.851153553E+00    0.359530002E-01
    0.400000000E+02    0.500000000E+00    0.499719281E-04    0.851158261E+00    0.379487611E-01
    0.400000000E+02    0.500000000E+00    0.499721900E-04    0.851158261E+00    0.379489586E-01
    0.400000000E+02    0.500000000E+00    0.526267104E-04    0.851163268E+00    0.399650410E-01
    0.400000000E+02    0.500000000E+00    0.526269760E-04    0.851163268E+00    0.399652421E-01
    0.400000000E+02    0.500000000E+00    0.553084901E-04    0.851168633E+00    0.420018546E-01
    0.400000000E+02    0.500000000E+00    0.553087593E-04    0.851168633E+00    0.420020558E-01
    0.400000000E+02    0.500000000E+00    0.580175438E-04    0.851174295E+00    0.440594070E-01
    0.400000000E+02    0.500000000E+00    0.580178130E-04    0.851174295E+00    0.440596119E-01
    0.400000000E+02    0.500000000E+00    0.607541479E-04    0.851180315E+00    0.461379103E-01
    0.400000000E+02    0.500000000E+00    0.607544207E-04    0.851180315E+00    0.461381152E-01
    0.400000000E+02    0.500000000E+00    0.635185788E-04    0.851186633E+00    0.482375808E-01
    0.400000000E+02    0.500000000E+00    0.635188553E-04    0.851186633E+00    0.482377894E-01
    0.400000000E+02    0.500000000E+00    0.663111205E-04    0.851193368E+00    0.503586307E-01
    0.400000000E+02    0.500000000E+00    0.663113969E-04    0.851193368E+00    0.503588431E-01
    0.400000000E+02    0.500000000E+00    0.691320602E-04    0.851200461E+00    0.525012836E-01
    0.400000000E+02    0.500000000E+00    0.691323439E-04    0.851200461E+00    0.525014959E-01
    0.400000000E+02    0.500000000E+00    0.719816890E-04    0.851207912E+00    0.546657555E-01
    0.400000000E+02    0.500000000E+00    0.719819727E-04    0.851207912E+00    0.546659715E-01
    0.400000000E+02    0.500000000E+00    0.748602906E-04    0.851215720E+00    0.568522774E-01
    0.400000000E+02    0.500000000E+00    0.748605817E-04    0.851215720E+00    0.568524934E-01
    0.400000000E+02    0.500000000E+00    0.777681707E-04    0.851224005E+00    0.590610616E-01
    0.400000000E+02    0.500000000E+00    0.777684618E-04    0.851224005E+00    0.590612814E-01
    0.400000000E+02    0.500000000E+00    0.807056276E-04    0.851232648E+00    0.612923466E-01
    0.400000000E+02    0.500000000E+00    0.807059187E-04    0.851232648E+00    0.612925664E-01
    0.400000000E+02    0.500000000E+00    0.836729450E-04    0.851241708E+00    0.635463595E-01
    0.400000000E+02    0.500000000E+00    0.836732434E-04    0.851241708E+00    0.635465831E-01
    0.400000000E+02    0.500000000E+00    0.866704431E-04    0.851251185E+00    0.658233315E-01
    0.400000000E+02    0.500000000E+00    0.866707414E-04    0.851251185E+00    0.658235550E-01
    0.400000000E+02    0.500000000E+00    0.896984129E-04    0.851261139E+00    0.681234896E-01
    0.400000000E+02    0.500000000E+00    0.896987185E-04    0.851261139E+00    0.681237206E-01
    0.400000000E+02    0.500000000E+00    0.927571891E-04    0.851271510E+00    0.704470873E-01
    0.400000000E+02    0.500000000E+00    0.927574947E-04    0.851271510E+00    0.704473183E-01
    0.400000000E+02    0.500000000E+00    0.958470700E-04    0.851282358E+00    0.727943555E-01
    0.400000000E+02    0.500000000E+00    0.958473756E-04    0.851282358E+00    0.727945864E-01
    0.400000000E+02    0.500000000E+00    0.989683613E-04    0.851293683E+00    0.751655251E-01
    0.400000000E+02    0.500000000E+00    0.989686741E-04    0.851293683E+00    0.751657635E-01
    0.400000000E+02    0.500000000E+00    0.102121405E-03    0.851305485E+00    0.775608569E-01
    0.400000000E+02    0.500000000E+00    0.102121718E-03    0.851305485E+00    0.775610954E-01
    0.400000000E+02    0.500000000E+00    0.105306506E-03    0.851317823E+00    0.799805969E-01
    0.400000000E+02    0.500000000E+00    0.105306826E-03    0.851317823E+00    0.799808353E-01
    0.400000000E+02    0.500000000E+00    0.108524000E-03    0.851330638E+00    0.824249908E-01
    0.400000000E+02    0.500000000E+00    0.108524320E-03    0.851330638E+00    0.824252293E-01
    0.400000000E+02    0.500000000E+00    0.111774207E-03    0.851343989E+00    0.848942846E-01
    0.400000000E+02    0.500000000E+00    0.111774534E-03    0.851343989E+00    0.848945305E-01
    0.400000000E+02    0.500000000E+00    0.115057475E-03    0.851357877E+00    0.873887390E-01
