VARIABLES = "x"
"y"
"z"
"rho"
"u"
ZONE T="G3, diag, x=50, sorted"
    0.500000000E+02    0.392523108E-16    0.000000000E+00    0.103810596E+01    0.000000000E+00
    0.500000000E+02    0.871830434E-05    0.871830434E-05    0.103810596E+01    0.273363162E-05
    0.500000000E+02    0.177966867E-04    0.177966867E-04    0.103810596E+01    0.119524875E-04
    0.500000000E+02    0.272500220E-04    0.272500220E-04    0.103810596E+01    0.288275387E-04
    0.500000000E+02    0.370937923E-04    0.370937923E-04    0.103810596E+01    0.545019429E-04
    0.500000000E+02    0.473441251E-04    0.473441251E-04    0.103810596E+01    0.901872409E-04
    0.500000000E+02    0.580178130E-04    0.580178130E-04    0.103810596E+01    0.137192299E-03
    0.500000000E+02    0.691323439E-04    0.691323439E-04    0.103810596E+01    0.196941663E-03
    0.500000000E+02    0.807059187E-04    0.807059187E-04    0.103810596E+01    0.270990946E-03
    0.500000000E+02    0.927574947E-04    0.927574947E-04    0.103810596E+01    0.361041661E-03
    0.500000000E+02    0.105306826E-03    0.105306826E-03    0.103810596E+01    0.468956452E-03
    0.500000000E+02    0.118374461E-03    0.118374461E-03    0.103810596E+01    0.596774800E-03
    0.500000000E+02    0.131981811E-03    0.131981811E-03    0.103810596E+01    0.746730191E-03
    0.500000000E+02    0.146151157E-03    0.146151157E-03    0.103810596E+01    0.921268249E-03
    0.500000000E+02    0.160905722E-03    0.160905722E-03    0.103810596E+01    0.112306653E-02
    0.500000000E+02    0.176269677E-03    0.176269677E-03    0.103810596E+01    0.135505560E-02
    0.500000000E+02    0.192268184E-03    0.192268184E-03    0.103810608E+01    0.162044296E-02
    0.500000000E+02    0.208927449E-03    0.208927449E-03    0.103810608E+01    0.192273722E-02
    0.500000000E+02    0.226274773E-03    0.226274773E-03    0.103810608E+01    0.226577604E-02
    0.500000000E+02    0.244338560E-03    0.244338560E-03    0.103810620E+01    0.265375641E-02
    0.500000000E+02    0.263148424E-03    0.263148424E-03    0.103810632E+01    0.309126521E-02
    0.500000000E+02    0.282735156E-03    0.282735156E-03    0.103810644E+01    0.358331692E-02
    0.500000000E+02    0.303130859E-03    0.303130859E-03    0.103810656E+01    0.413538935E-02
    0.500000000E+02    0.324368913E-03    0.324368913E-03    0.103810680E+01    0.475346716E-02
    0.500000000E+02    0.346484128E-03    0.346484128E-03    0.103810704E+01    0.544408616E-02
    0.500000000E+02    0.369512767E-03    0.369512767E-03    0.103810740E+01    0.621438306E-02
    0.500000000E+02    0.393492490E-03    0.393492490E-03    0.103810775E+01    0.707214791E-02
    0.500000000E+02    0.418462616E-03    0.418462616E-03    0.103810823E+01    0.802588556E-02
    0.500000000E+02    0.444464065E-03    0.444464065E-03    0.103810894E+01    0.908487476E-02
    0.500000000E+02    0.471539417E-03    0.471539417E-03    0.103810978E+01    0.102592399E-01
    0.500000000E+02    0.499733025E-03    0.499733025E-03    0.103811085E+01    0.115600256E-01
    0.500000000E+02    0.529091049E-03    0.529091049E-03    0.103811204E+01    0.129992813E-01
    0.500000000E+02    0.559661596E-03    0.559661596E-03    0.103811371E+01    0.145901432E-01
    0.500000000E+02    0.591494783E-03    0.591494783E-03    0.103811562E+01    0.163469389E-01
    0.500000000E+02    0.624642707E-03    0.624642707E-03    0.103811812E+01    0.182852913E-01
    0.500000000E+02    0.659159676E-03    0.659159676E-03    0.103812110E+01    0.204222277E-01
    0.500000000E+02    0.695102266E-03    0.695102266E-03    0.103812480E+01    0.227763169E-01
    0.500000000E+02    0.732529326E-03    0.732529326E-03    0.103812945E+01    0.253677927E-01
    0.500000000E+02    0.771502207E-03    0.771502207E-03    0.103813505E+01    0.282187145E-01
    0.500000000E+02    0.812084705E-03    0.812084705E-03    0.103814185E+01    0.313531235E-01
    0.500000000E+02    0.854343351E-03    0.854343351E-03    0.103815019E+01    0.347972251E-01
    0.500000000E+02    0.898347294E-03    0.898347294E-03    0.103816032E+01    0.385795720E-01
    0.500000000E+02    0.944168714E-03    0.944168714E-03    0.103817272E+01    0.427312925E-01
    0.500000000E+02    0.991882640E-03    0.991882640E-03    0.103818774E+01    0.472862944E-01
    0.500000000E+02    0.104156719E-02    0.104156719E-02    0.103820598E+01    0.522815399E-01
    0.500000000E+02    0.109330378E-02    0.109330378E-02    0.103822815E+01    0.577572919E-01
    0.500000000E+02    0.114717707E-02    0.114717707E-02    0.103825486E+01    0.637574047E-01
    0.500000000E+02    0.120327552E-02    0.120327552E-02    0.103828728E+01    0.703296289E-01
    0.500000000E+02    0.126169098E-02    0.126169098E-02    0.103832638E+01    0.775259361E-01
    0.500000000E+02    0.132251903E-02    0.132251903E-02    0.103837359E+01    0.854028016E-01
    0.500000000E+02    0.138585933E-02    0.138585933E-02    0.103843057E+01    0.940215439E-01
    0.500000000E+02    0.145181571E-02    0.145181571E-02    0.103849924E+01    0.103448607E+00
    0.500000000E+02    0.152049621E-02    0.152049621E-02    0.103858185E+01    0.113755733E+00
    0.500000000E+02    0.159201329E-02    0.159201329E-02    0.103868139E+01    0.125020087E+00
    0.500000000E+02    0.166648417E-02    0.166648417E-02    0.103880107E+01    0.137324169E+00
    0.500000000E+02    0.174403074E-02    0.174403074E-02    0.103894484E+01    0.150755405E+00
    0.500000000E+02    0.182478013E-02    0.182478013E-02    0.103911734E+01    0.165405348E+00
    0.500000000E+02    0.190886459E-02    0.190886459E-02    0.103932428E+01    0.181368291E+00
    0.500000000E+02    0.199642195E-02    0.199642195E-02    0.103957200E+01    0.198738992E+00
    0.500000000E+02    0.208759541E-02    0.208759541E-02    0.103986800E+01    0.217609346E+00
    0.500000000E+02    0.218253443E-02    0.218253443E-02    0.104022110E+01    0.238063753E+00
    0.500000000E+02    0.228139479E-02    0.228139479E-02    0.104064071E+01    0.260172904E+00
    0.500000000E+02    0.238433806E-02    0.238433806E-02    0.104113770E+01    0.283986002E+00
    0.500000000E+02    0.249153329E-02    0.249153329E-02    0.104172337E+01    0.309521645E+00
    0.500000000E+02    0.260315556E-02    0.260315556E-02    0.104240942E+01    0.336758137E+00
    0.500000000E+02    0.271938811E-02    0.271938811E-02    0.104320717E+01    0.365624100E+00
    0.500000000E+02    0.284042116E-02    0.284042116E-02    0.104412699E+01    0.395991623E+00
    0.500000000E+02    0.296645309E-02    0.296645309E-02    0.104517663E+01    0.427673340E+00
