TITLE     = "centerline u/a_ref"
VARIABLES = "h","u"
ZONE T="USM3D, X/D=40"
 2.744307369E-02 3.403406143E+00
 1.372153684E-02 3.407686472E+00
 6.860768422E-03 3.412186384E+00
 3.430384211E-03 3.415611744E+00
ZONE T="USM3D, X/D=50"
 2.744307369E-02 3.032678127E+00
 1.372153684E-02 3.014585495E+00
 6.860768422E-03 3.009056568E+00
 3.430384211E-03 3.009648323E+00
