TITLE     = "centerline u/a_ref"
VARIABLES = "h","u"
ZONE T="FUN3D, x/D=40"
 3.416799940E-03 3.428590059E+00
 6.806800142E-03 3.426542997E+00
 1.350700017E-02 3.430309057E+00
 2.660099976E-02 3.454639912E+00
ZONE T="FUN3D, x/D=50"
 3.416799940E-03 3.028985977E+00
 6.806800142E-03 3.029467583E+00
 1.350700017E-02 3.035872698E+00
 2.660099976E-02 3.076886177E+00
