 -54.703   2.421  20.000  0.851  0.276  0.999 -17.116 -12.349  19.771  1
 -54.703   2.421  21.000  0.849  0.279  0.999 -17.116 -12.349  18.771  1
 -54.703   2.421  22.000  0.848  0.281  1.000 -17.116 -12.349  17.771  1
 -54.703   2.421  23.000  0.847  0.283  1.000 -17.116 -12.349  16.771  1
 -54.703   2.421  24.000  0.846  0.285  1.001 -17.116 -12.349  15.771  1
 -54.703   2.421  25.000  0.845  0.286  1.001 -17.116 -12.349  14.771  1
 -54.703   2.421  26.000  0.845  0.287  1.002 -17.116 -12.349  13.771  1
 -54.703   2.421  27.000  0.846  0.287  1.003 -17.116 -12.349  12.771  1
 -54.703   2.421  28.000  0.846  0.287  1.003 -17.116 -12.349  11.771  1
 -54.703   3.632   0.000  0.958  0.088  1.005 -17.326 -11.156  39.771  1
 -54.703   3.632   1.000  0.951  0.100  1.004 -17.326 -11.156  38.771  1
 -54.703   3.632   2.000  0.944  0.112  1.003 -17.326 -11.156  37.771  1
 -54.703   3.632   3.000  0.936  0.125  1.001 -17.326 -11.156  36.771  1
 -54.703   3.632   4.000  0.929  0.137  1.001 -17.326 -11.156  35.771  1
 -54.703   3.632   5.000  0.922  0.150  1.001 -17.326 -11.156  34.771  1
 -54.703   3.632   6.000  0.915  0.163  1.001 -17.326 -11.156  33.771  1
 -54.703   3.632   7.000  0.908  0.176  1.000 -17.326 -11.156  32.771  1
 -54.703   3.632   8.000  0.901  0.188  1.000 -17.326 -11.156  31.771  1
 -54.703   3.632   9.000  0.894  0.200  0.999 -17.326 -11.156  30.771  1
 -54.703   3.632  10.000  0.887  0.211  0.999 -17.326 -11.156  29.771  1
 -54.703   3.632  11.000  0.882  0.221  0.998 -17.326 -11.156  28.771  1
 -54.703   3.632  12.000  0.876  0.231  0.998 -17.326 -11.156  27.771  1
 -54.703   3.632  13.000  0.870  0.240  0.998 -17.326 -11.156  26.771  1
 -54.703   3.632  14.000  0.866  0.249  0.998 -17.326 -11.156  25.771  1
 -54.703   3.632  15.000  0.861  0.256  0.997 -17.326 -11.156  24.771  1
 -54.703   3.632  16.000  0.857  0.263  0.997 -17.326 -11.156  23.771  1
 -54.703   3.632  17.000  0.854  0.268  0.998 -17.326 -11.156  22.771  1
 -54.703   3.632  18.000  0.851  0.274  0.997 -17.326 -11.156  21.771  1
 -54.703   3.632  19.000  0.848  0.279  0.997 -17.326 -11.156  20.771  1
 -54.703   3.632  20.000  0.845  0.283  0.998 -17.326 -11.156  19.771  1
 -54.703   3.632  21.000  0.844  0.286  0.998 -17.326 -11.156  18.771  1
 -54.703   3.632  22.000  0.843  0.289  0.999 -17.326 -11.156  17.771  1
 -54.703   3.632  23.000  0.842  0.291  0.999 -17.326 -11.156  16.771  1
 -54.703   3.632  24.000  0.840  0.293  0.999 -17.326 -11.156  15.771  1
 -54.703   3.632  25.000  0.841  0.294  1.000 -17.326 -11.156  14.771  1
 -54.703   3.632  26.000  0.840  0.295  1.001 -17.326 -11.156  13.771  1
 -54.703   3.632  27.000  0.841  0.295  1.001 -17.326 -11.156  12.771  1
 -54.703   3.632  28.000  0.841  0.294  1.002 -17.326 -11.156  11.771  1
 -54.703   4.842   0.000  0.957  0.089  1.004 -17.536  -9.965  39.771  1
 -54.703   4.842   1.000  0.950  0.101  1.004 -17.536  -9.965  38.771  1
 -54.703   4.842   2.000  0.942  0.114  1.002 -17.536  -9.965  37.771  1
 -54.703   4.842   3.000  0.935  0.127  1.001 -17.536  -9.965  36.771  1
 -54.703   4.842   4.000  0.928  0.141  1.001 -17.536  -9.965  35.771  1
 -54.703   4.842   5.000  0.920  0.154  1.000 -17.536  -9.965  34.771  1
 -54.703   4.842   6.000  0.913  0.167  1.000 -17.536  -9.965  33.771  1
 -54.703   4.842   7.000  0.905  0.180  1.000 -17.536  -9.965  32.771  1
 -54.703   4.842   8.000  0.898  0.192  0.999 -17.536  -9.965  31.771  1
 -54.703   4.842   9.000  0.890  0.206  0.999 -17.536  -9.965  30.771  1
 -54.703   4.842  10.000  0.883  0.218  0.998 -17.536  -9.965  29.771  1
 -54.703   4.842  11.000  0.877  0.229  0.998 -17.536  -9.965  28.771  1
 -54.703   4.842  12.000  0.871  0.239  0.998 -17.536  -9.965  27.771  1
 -54.703   4.842  13.000  0.866  0.248  0.998 -17.536  -9.965  26.771  1
 -54.703   4.842  14.000  0.860  0.257  0.997 -17.536  -9.965  25.771  1
 -54.703   4.842  15.000  0.856  0.264  0.998 -17.536  -9.965  24.771  1
 -54.703   4.842  16.000  0.852  0.271  0.997 -17.536  -9.965  23.771  1
 -54.703   4.842  17.000  0.849  0.277  0.997 -17.536  -9.965  22.771  1
 -54.703   4.842  18.000  0.845  0.283  0.998 -17.536  -9.965  21.771  1
 -54.703   4.842  19.000  0.843  0.287  0.997 -17.536  -9.965  20.771  1
 -54.703   4.842  20.000  0.841  0.290  0.997 -17.536  -9.965  19.771  1
 -54.703   4.842  21.000  0.839  0.294  0.998 -17.536  -9.965  18.771  1
 -54.703   4.842  22.000  0.837  0.297  0.998 -17.536  -9.965  17.771  1
 -54.703   4.842  23.000  0.836  0.300  0.999 -17.536  -9.965  16.771  1
 -54.703   4.842  24.000  0.836  0.301  0.999 -17.536  -9.965  15.771  1
 -54.703   4.842  25.000  0.836  0.301  1.000 -17.536  -9.965  14.771  1
 -54.703   4.842  26.000  0.836  0.302  1.001 -17.536  -9.965  13.771  1
 -54.703   4.842  27.000  0.836  0.301  1.001 -17.536  -9.965  12.771  1
 -54.703   4.842  28.000  0.837  0.301  1.002 -17.536  -9.965  11.771  1
 -54.703   6.053   0.000  0.956  0.090  1.003 -17.746  -8.772  39.771  1
 -54.703   6.053   1.000  0.949  0.103  1.003 -17.746  -8.772  38.771  1
 -54.703   6.053   2.000  0.941  0.116  1.002 -17.746  -8.772  37.771  1
 -54.703   6.053   3.000  0.934  0.129  1.001 -17.746  -8.772  36.771  1
 -54.703   6.053   4.000  0.926  0.142  1.000 -17.746  -8.772  35.771  1
 -54.703   6.053   5.000  0.918  0.157  0.999 -17.746  -8.772  34.771  1
 -54.703   6.053   6.000  0.910  0.172  0.999 -17.746  -8.772  33.771  1
 -54.703   6.053   7.000  0.902  0.186  0.999 -17.746  -8.772  32.771  1
 -54.703   6.053   8.000  0.894  0.200  0.998 -17.746  -8.772  31.771  1
 -54.703   6.053   9.000  0.886  0.213  0.999 -17.746  -8.772  30.771  1
 -54.703   6.053  10.000  0.878  0.225  0.996 -17.746  -8.772  29.771  1
 -54.703   6.053  11.000  0.872  0.236  0.996 -17.746  -8.772  28.771  1
 -54.703   6.053  12.000  0.866  0.247  0.997 -17.746  -8.772  27.771  1
 -54.703   6.053  13.000  0.860  0.257  0.996 -17.746  -8.772  26.771  1
 -54.703   6.053  14.000  0.855  0.266  0.997 -17.746  -8.772  25.771  1
 -54.703   6.053  15.000  0.850  0.273  0.996 -17.746  -8.772  24.771  1
 -54.703   6.053  16.000  0.846  0.280  0.995 -17.746  -8.772  23.771  1
 -54.703   6.053  17.000  0.843  0.286  0.996 -17.746  -8.772  22.771  1
 -54.703   6.053  18.000  0.840  0.292  0.996 -17.746  -8.772  21.771  1
 -54.703   6.053  19.000  0.837  0.296  0.997 -17.746  -8.772  20.771  1
 -54.703   6.053  20.000  0.836  0.299  0.997 -17.746  -8.772  19.771  1
 -54.703   6.053  21.000  0.834  0.301  0.997 -17.746  -8.772  18.771  1
 -54.703   6.053  22.000  0.832  0.305  0.997 -17.746  -8.772  17.771  1
 -54.703   6.053  23.000  0.831  0.307  0.998 -17.746  -8.772  16.771  1
 -54.703   6.053  24.000  0.831  0.307  0.999 -17.746  -8.772  15.771  1
 -54.703   6.053  25.000  0.831  0.309  1.000 -17.746  -8.772  14.771  1
 -54.703   6.053  26.000  0.831  0.309  1.000 -17.746  -8.772  13.771  1
 -54.703   6.053  27.000  0.832  0.309  1.001 -17.746  -8.772  12.771  1
 -54.703   6.053  28.000  0.832  0.304  0.997 -17.746  -8.772  11.771  1
 -54.703   7.263   0.000  0.957  0.088  1.003 -17.956  -7.580  39.771  1
 -54.703   7.263   1.000  0.949  0.101  1.002 -17.956  -7.580  38.771  1
 -54.703   7.263   2.000  0.942  0.115  1.002 -17.956  -7.580  37.771  1
 -54.703   7.263   3.000  0.934  0.129  1.001 -17.956  -7.580  36.771  1
 -54.703   7.263   4.000  0.925  0.144  0.999 -17.956  -7.580  35.771  1
 -54.703   7.263   5.000  0.916  0.160  0.998 -17.956  -7.580  34.771  1
 -54.703   7.263   6.000  0.908  0.174  0.998 -17.956  -7.580  33.771  1
 -54.703   7.263   7.000  0.899  0.190  0.998 -17.956  -7.580  32.771  1
 -54.703   7.263   8.000  0.890  0.206  0.998 -17.956  -7.580  31.771  1
 -54.703   7.263   9.000  0.882  0.220  0.998 -17.956  -7.580  30.771  1
 -54.703   7.263  10.000  0.874  0.232  0.997 -17.956  -7.580  29.771  1
 -54.703   7.263  11.000  0.867  0.244  0.996 -17.956  -7.580  28.771  1
 -54.703   7.263  12.000  0.861  0.254  0.996 -17.956  -7.580  27.771  1
 -54.703   7.263  13.000  0.856  0.264  0.996 -17.956  -7.580  26.771  1
 -54.703   7.263  14.000  0.851  0.272  0.996 -17.956  -7.580  25.771  1
 -54.703   7.263  15.000  0.845  0.280  0.995 -17.956  -7.580  24.771  1
 -54.703   7.263  16.000  0.842  0.287  0.995 -17.956  -7.580  23.771  1
 -54.703   7.263  17.000  0.839  0.293  0.996 -17.956  -7.580  22.771  1
 -54.703   7.263  18.000  0.836  0.297  0.995 -17.956  -7.580  21.771  1
 -54.703   7.263  19.000  0.833  0.301  0.995 -17.956  -7.580  20.771  1
 -54.703   7.263  20.000  0.830  0.304  0.994 -17.956  -7.580  19.771  1
 -54.703   7.263  21.000  0.830  0.308  0.997 -17.956  -7.580  18.771  1
 -54.703   7.263  22.000  0.829  0.310  0.997 -17.956  -7.580  17.771  1
 -54.703   7.263  23.000  0.828  0.312  0.997 -17.956  -7.580  16.771  1
 -54.703   7.263  24.000  0.828  0.312  0.997 -17.956  -7.580  15.771  1
 -54.703   7.263  25.000  0.828  0.313  0.999 -17.956  -7.580  14.771  1
 -54.703   7.263  26.000  0.828  0.313  0.999 -17.956  -7.580  13.771  1
 -54.703   7.263  27.000  0.830  0.312  1.001 -17.956  -7.580  12.771  1
 -54.703   7.263  28.000  0.831  0.311  1.001 -17.956  -7.580  11.771  1
 -54.703   8.474   0.000  0.956  0.087  1.001 -18.167  -6.388  39.771  1
 -54.703   8.474   1.000  0.949  0.100  1.001 -18.167  -6.388  38.771  1
 -54.703   8.474   2.000  0.942  0.114  1.001 -18.167  -6.388  37.771  1
 -54.703   8.474   3.000  0.933  0.129  1.000 -18.167  -6.388  36.771  1
 -54.703   8.474   4.000  0.924  0.145  0.999 -18.167  -6.388  35.771  1
 -54.703   8.474   5.000  0.915  0.160  0.997 -18.167  -6.388  34.771  1
 -54.703   8.474   6.000  0.906  0.178  0.998 -18.167  -6.388  33.771  1
 -54.703   8.474   7.000  0.897  0.193  0.998 -18.167  -6.388  32.771  1
 -54.703   8.474   8.000  0.888  0.209  0.997 -18.167  -6.388  31.771  1
 -54.703   8.474   9.000  0.880  0.223  0.997 -18.167  -6.388  30.771  1
 -54.703   8.474  10.000  0.872  0.237  0.996 -18.167  -6.388  29.771  1
 -54.703   8.474  11.000  0.865  0.248  0.995 -18.167  -6.388  28.771  1
 -54.703   8.474  12.000  0.858  0.259  0.996 -18.167  -6.388  27.771  1
 -54.703   8.474  13.000  0.853  0.268  0.995 -18.167  -6.388  26.771  1
 -54.703   8.474  14.000  0.848  0.277  0.996 -18.167  -6.388  25.771  1
 -54.703   8.474  15.000  0.843  0.285  0.996 -18.167  -6.388  24.771  1
 -54.703   8.474  16.000  0.839  0.291  0.996 -18.167  -6.388  23.771  1
 -54.703   8.474  17.000  0.837  0.296  0.996 -18.167  -6.388  22.771  1
 -54.703   8.474  18.000  0.834  0.301  0.996 -18.167  -6.388  21.771  1
 -54.703   8.474  19.000  0.832  0.304  0.996 -18.167  -6.388  20.771  1
 -54.703   8.474  20.000  0.830  0.307  0.995 -18.167  -6.388  19.771  1
 -54.703   8.474  21.000  0.829  0.309  0.996 -18.167  -6.388  18.771  1
 -54.703   8.474  22.000  0.829  0.310  0.997 -18.167  -6.388  17.771  1
 -54.703   8.474  23.000  0.828  0.312  0.997 -18.167  -6.388  16.771  1
 -54.703   8.474  24.000  0.829  0.311  0.998 -18.167  -6.388  15.771  1
 -54.703   8.474  25.000  0.829  0.312  0.999 -18.167  -6.388  14.771  1
 -54.703   8.474  26.000  0.830  0.310  0.999 -18.167  -6.388  13.771  1
 -54.703   8.474  27.000  0.831  0.310  1.000 -18.167  -6.388  12.771  1
 -54.703   8.474  28.000  0.832  0.307  1.000 -18.167  -6.388  11.771  1
 -54.703   9.684   0.000  0.959  0.083  1.003 -18.377  -5.196  39.771  1
 -54.703   9.684   1.000  0.951  0.097  1.001 -18.377  -5.196  38.771  1
 -54.703   9.684   2.000  0.943  0.111  1.000 -18.377  -5.196  37.771  1
 -54.703   9.684   3.000  0.935  0.125  1.000 -18.377  -5.196  36.771  1
 -54.703   9.684   4.000  0.926  0.141  0.999 -18.377  -5.196  35.771  1
 -54.703   9.684   5.000  0.917  0.158  0.999 -18.377  -5.196  34.771  1
 -54.703   9.684   6.000  0.908  0.175  0.999 -18.377  -5.196  33.771  1
 -54.703   9.684   7.000  0.898  0.191  0.998 -18.377  -5.196  32.771  1
 -54.703   9.684   8.000  0.889  0.207  0.997 -18.377  -5.196  31.771  1
 -54.703   9.684   9.000  0.879  0.223  0.996 -18.377  -5.196  30.771  1
 -54.703   9.684  10.000  0.871  0.237  0.996 -18.377  -5.196  29.771  1
 -54.703   9.684  11.000  0.864  0.249  0.996 -18.377  -5.196  28.771  1
 -54.703   9.684  12.000  0.858  0.260  0.996 -18.377  -5.196  27.771  1
 -54.703   9.684  13.000  0.853  0.268  0.996 -18.377  -5.196  26.771  1
 -54.703   9.684  14.000  0.848  0.276  0.996 -18.377  -5.196  25.771  1
 -54.703   9.684  15.000  0.845  0.281  0.995 -18.377  -5.196  24.771  1
 -54.703   9.684  16.000  0.842  0.287  0.996 -18.377  -5.196  23.771  1
 -54.703   9.684  17.000  0.839  0.291  0.995 -18.377  -5.196  22.771  1
 -54.703   9.684  18.000  0.837  0.296  0.996 -18.377  -5.196  21.771  1
 -54.703   9.684  19.000  0.834  0.299  0.994 -18.377  -5.196  20.771  1
 -54.703   9.684  20.000  0.833  0.302  0.995 -18.377  -5.196  19.771  1
 -54.703   9.684  21.000  0.832  0.304  0.996 -18.377  -5.196  18.771  1
 -54.703   9.684  22.000  0.832  0.305  0.997 -18.377  -5.196  17.771  1
 -54.703   9.684  23.000  0.832  0.304  0.996 -18.377  -5.196  16.771  1
 -54.703   9.684  24.000  0.833  0.304  0.997 -18.377  -5.196  15.771  1
 -54.703   9.684  25.000  0.834  0.304  0.999 -18.377  -5.196  14.771  1
 -54.703   9.684  26.000  0.834  0.303  0.999 -18.377  -5.196  13.771  1
 -54.703   9.684  27.000  0.836  0.301  1.000 -18.377  -5.196  12.771  1
 -54.703   9.684  28.000  0.837  0.299  1.000 -18.377  -5.196  11.771  1
 -54.703  10.895   0.000  0.962  0.078  1.003 -18.587  -4.004  39.771  1
 -54.703  10.895   1.000  0.954  0.091  1.002 -18.587  -4.004  38.771  1
 -54.703  10.895   2.000  0.946  0.105  1.001 -18.587  -4.004  37.771  1
 -54.703  10.895   3.000  0.938  0.121  1.000 -18.587  -4.004  36.771  1
 -54.703  10.895   4.000  0.929  0.137  0.999 -18.587  -4.004  35.771  1
 -54.703  10.895   5.000  0.919  0.154  0.998 -18.587  -4.004  34.771  1
 -54.703  10.895   6.000  0.910  0.171  0.999 -18.587  -4.004  33.771  1
 -54.703  10.895   7.000  0.900  0.187  0.998 -18.587  -4.004  32.771  1
 -54.703  10.895   8.000  0.891  0.203  0.998 -18.587  -4.004  31.771  1
 -54.703  10.895   9.000  0.883  0.218  0.997 -18.587  -4.004  30.771  1
 -54.703  10.895  10.000  0.875  0.231  0.996 -18.587  -4.004  29.771  1
 -54.703  10.895  11.000  0.868  0.243  0.997 -18.587  -4.004  28.771  1
 -54.703  10.895  12.000  0.862  0.252  0.996 -18.587  -4.004  27.771  1
 -54.703  10.895  13.000  0.858  0.260  0.996 -18.587  -4.004  26.771  1
 -54.703  10.895  14.000  0.854  0.266  0.995 -18.587  -4.004  25.771  1
 -54.703  10.895  15.000  0.850  0.272  0.995 -18.587  -4.004  24.771  1
 -54.703  10.895  16.000  0.847  0.277  0.995 -18.587  -4.004  23.771  1
 -54.703  10.895  17.000  0.845  0.281  0.995 -18.587  -4.004  22.771  1
 -54.703  10.895  18.000  0.844  0.283  0.996 -18.587  -4.004  21.771  1
 -54.703  10.895  19.000  0.843  0.285  0.995 -18.587  -4.004  20.771  1
 -54.703  10.895  20.000  0.842  0.287  0.996 -18.587  -4.004  19.771  1
 -54.703  10.895  21.000  0.841  0.288  0.995 -18.587  -4.004  18.771  1
 -54.703  10.895  22.000  0.841  0.288  0.995 -18.587  -4.004  17.771  1
 -54.703  10.895  23.000  0.842  0.288  0.997 -18.587  -4.004  16.771  1
 -54.703  10.895  24.000  0.842  0.288  0.998 -18.587  -4.004  15.771  1
 -54.703  10.895  25.000  0.844  0.287  0.998 -18.587  -4.004  14.771  1
 -54.703  10.895  26.000  0.845  0.284  0.998 -18.587  -4.004  13.771  1
 -54.703  10.895  27.000  0.847  0.282  0.999 -18.587  -4.004  12.771  1
 -54.703  10.895  28.000  0.848  0.281  1.000 -18.587  -4.004  11.771  1
 -54.703  12.105   0.000  0.966  0.070  1.003 -18.797  -2.812  39.771  1
 -54.703  12.105   1.000  0.958  0.083  1.001 -18.797  -2.812  38.771  1
 -54.703  12.105   2.000  0.951  0.097  1.000 -18.797  -2.812  37.771  1
 -54.703  12.105   3.000  0.943  0.111  0.999 -18.797  -2.812  36.771  1
 -54.703  12.105   4.000  0.934  0.127  0.999 -18.797  -2.812  35.771  1
 -54.703  12.105   5.000  0.925  0.143  0.998 -18.797  -2.812  34.771  1
 -54.703  12.105   6.000  0.915  0.161  0.997 -18.797  -2.812  33.771  1
 -54.703  12.105   7.000  0.906  0.177  0.998 -18.797  -2.812  32.771  1
 -54.703  12.105   8.000  0.898  0.191  0.998 -18.797  -2.812  31.771  1
 -54.703  12.105   9.000  0.890  0.205  0.997 -18.797  -2.812  30.771  1
 -54.703  12.105  10.000  0.883  0.217  0.996 -18.797  -2.812  29.771  1
 -54.703  12.105  11.000  0.876  0.228  0.996 -18.797  -2.812  28.771  1
 -54.703  12.105  12.000  0.871  0.237  0.995 -18.797  -2.812  27.771  1
 -54.703  12.105  13.000  0.866  0.244  0.995 -18.797  -2.812  26.771  1
 -54.703  12.105  14.000  0.864  0.249  0.995 -18.797  -2.812  25.771  1
 -54.703  12.105  15.000  0.861  0.254  0.996 -18.797  -2.812  24.771  1
 -54.703  12.105  16.000  0.859  0.258  0.995 -18.797  -2.812  23.771  1
 -54.703  12.105  17.000  0.856  0.261  0.995 -18.797  -2.812  22.771  1
 -54.703  12.105  18.000  0.855  0.263  0.995 -18.797  -2.812  21.771  1
 -54.703  12.105  19.000  0.854  0.264  0.994 -18.797  -2.812  20.771  1
 -54.703  12.105  20.000  0.855  0.265  0.996 -18.797  -2.812  19.771  1
 -54.703  12.105  21.000  0.854  0.266  0.995 -18.797  -2.812  18.771  1
 -54.703  12.105  22.000  0.855  0.265  0.996 -18.797  -2.812  17.771  1
 -54.703  12.105  23.000  0.856  0.265  0.997 -18.797  -2.812  16.771  1
 -54.703  12.105  24.000  0.856  0.265  0.998 -18.797  -2.812  15.771  1
 -54.703  12.105  25.000  0.858  0.263  0.999 -18.797  -2.812  14.771  1
 -54.703  12.105  26.000  0.860  0.260  0.999 -18.797  -2.812  13.771  1
 -54.703  12.105  27.000  0.861  0.258  1.000 -18.797  -2.812  12.771  1
 -54.703  12.105  28.000  0.862  0.257  1.001 -18.797  -2.812  11.771  1
 -54.703  13.316   0.000  0.970  0.062  1.002 -19.008  -1.619  39.771  1
 -54.703  13.316   1.000  0.963  0.074  1.001 -19.008  -1.619  38.771  1
 -54.703  13.316   2.000  0.955  0.088  1.000 -19.008  -1.619  37.771  1
 -54.703  13.316   3.000  0.948  0.102  1.000 -19.008  -1.619  36.771  1
 -54.703  13.316   4.000  0.940  0.116  0.999 -19.008  -1.619  35.771  1
 -54.703  13.316   5.000  0.931  0.131  0.998 -19.008  -1.619  34.771  1
 -54.703  13.316   6.000  0.923  0.146  0.997 -19.008  -1.619  33.771  1
 -54.703  13.316   7.000  0.915  0.160  0.997 -19.008  -1.619  32.771  1
 -54.703  13.316   8.000  0.907  0.173  0.997 -19.008  -1.619  31.771  1
 -54.703  13.316   9.000  0.900  0.186  0.996 -19.008  -1.619  30.771  1
 -54.703  13.316  10.000  0.894  0.197  0.996 -19.008  -1.619  29.771  1
 -54.703  13.316  11.000  0.889  0.206  0.996 -19.008  -1.619  28.771  1
 -54.703  13.316  12.000  0.884  0.213  0.995 -19.008  -1.619  27.771  1
 -54.703  13.316  13.000  0.881  0.219  0.995 -19.008  -1.619  26.771  1
