-54.703   2.421   7.000  0.910 -0.004 -0.040 -17.116 -12.349  32.771  1
-54.703   2.421   8.000  0.904 -0.003 -0.043 -17.116 -12.349  31.771  1
-54.703   2.421   9.000  0.898 -0.003 -0.046 -17.116 -12.349  30.771  1
-54.703   2.421  10.000  0.891 -0.002 -0.045 -17.116 -12.349  29.771  1
-54.703   2.421  11.000  0.885  0.000 -0.045 -17.116 -12.349  28.771  1
-54.703   2.421  12.000  0.879 -0.003 -0.045 -17.116 -12.349  27.771  1
-54.703   2.421  13.000  0.874 -0.003 -0.046 -17.116 -12.349  26.771  1
-54.703   2.421  14.000  0.869 -0.002 -0.046 -17.116 -12.349  25.771  1
-54.703   2.421  15.000  0.865 -0.002 -0.046 -17.116 -12.349  24.771  1
-54.703   2.421  16.000  0.861  0.000 -0.045 -17.116 -12.349  23.771  1
-54.703   2.421  17.000  0.858 -0.001 -0.043 -17.116 -12.349  22.771  1
-54.703   2.421  18.000  0.855  0.000 -0.042 -17.116 -12.349  21.771  1
-54.703   2.421  19.000  0.852  0.002 -0.042 -17.116 -12.349  20.771  1
-54.703   2.421  20.000  0.850  0.002 -0.041 -17.116 -12.349  19.771  1
-54.703   2.421  21.000  0.848  0.002 -0.039 -17.116 -12.349  18.771  1
-54.703   2.421  22.000  0.847  0.001 -0.039 -17.116 -12.349  17.771  1
-54.703   2.421  23.000  0.846  0.000 -0.038 -17.116 -12.349  16.771  1
-54.703   2.421  24.000  0.845  0.002 -0.037 -17.116 -12.349  15.771  1
-54.703   2.421  25.000  0.845  0.001 -0.037 -17.116 -12.349  14.771  1
-54.703   2.421  26.000  0.845  0.002 -0.034 -17.116 -12.349  13.771  1
-54.703   2.421  27.000  0.845  0.003 -0.033 -17.116 -12.349  12.771  1
-54.703   2.421  28.000  0.846  0.004 -0.032 -17.116 -12.349  11.771  1
-54.703   3.632   0.000  0.957  0.003 -0.019 -17.326 -11.156  39.771  1
-54.703   3.632   1.000  0.950  0.004 -0.024 -17.326 -11.156  38.771  1
-54.703   3.632   2.000  0.943  0.003 -0.028 -17.326 -11.156  37.771  1
-54.703   3.632   3.000  0.936  0.001 -0.032 -17.326 -11.156  36.771  1
-54.703   3.632   4.000  0.929  0.000 -0.034 -17.326 -11.156  35.771  1
-54.703   3.632   5.000  0.922  0.001 -0.036 -17.326 -11.156  34.771  1
-54.703   3.632   6.000  0.915  0.000 -0.038 -17.326 -11.156  33.771  1
-54.703   3.632   7.000  0.907 -0.002 -0.041 -17.326 -11.156  32.771  1
-54.703   3.632   8.000  0.900 -0.002 -0.043 -17.326 -11.156  31.771  1
-54.703   3.632   9.000  0.893 -0.002 -0.043 -17.326 -11.156  30.771  1
-54.703   3.632  10.000  0.886  0.000 -0.044 -17.326 -11.156  29.771  1
-54.703   3.632  11.000  0.880  0.000 -0.044 -17.326 -11.156  28.771  1
-54.703   3.632  12.000  0.875  0.000 -0.045 -17.326 -11.156  27.771  1
-54.703   3.632  13.000  0.869  0.000 -0.045 -17.326 -11.156  26.771  1
-54.703   3.632  14.000  0.865  0.000 -0.045 -17.326 -11.156  25.771  1
-54.703   3.632  15.000  0.860  0.001 -0.045 -17.326 -11.156  24.771  1
-54.703   3.632  16.000  0.855  0.002 -0.045 -17.326 -11.156  23.771  1
-54.703   3.632  17.000  0.853  0.002 -0.043 -17.326 -11.156  22.771  1
-54.703   3.632  18.000  0.850  0.003 -0.041 -17.326 -11.156  21.771  1
-54.703   3.632  19.000  0.847  0.004 -0.041 -17.326 -11.156  20.771  1
-54.703   3.632  20.000  0.844  0.005 -0.040 -17.326 -11.156  19.771  1
-54.703   3.632  21.000  0.843  0.005 -0.039 -17.326 -11.156  18.771  1
-54.703   3.632  22.000  0.842  0.006 -0.038 -17.326 -11.156  17.771  1
-54.703   3.632  23.000  0.841  0.004 -0.038 -17.326 -11.156  16.771  1
-54.703   3.632  24.000  0.840  0.005 -0.037 -17.326 -11.156  15.771  1
-54.703   3.632  25.000  0.840  0.005 -0.036 -17.326 -11.156  14.771  1
-54.703   3.632  26.000  0.839  0.006 -0.035 -17.326 -11.156  13.771  1
-54.703   3.632  27.000  0.840  0.006 -0.033 -17.326 -11.156  12.771  1
-54.703   3.632  28.000  0.841  0.009 -0.032 -17.326 -11.156  11.771  1
-54.703   4.842   0.000  0.956  0.007 -0.022 -17.536  -9.965  39.771  1
-54.703   4.842   1.000  0.950  0.007 -0.026 -17.536  -9.965  38.771  1
-54.703   4.842   2.000  0.942  0.006 -0.029 -17.536  -9.965  37.771  1
-54.703   4.842   3.000  0.934  0.004 -0.033 -17.536  -9.965  36.771  1
-54.703   4.842   4.000  0.927  0.003 -0.036 -17.536  -9.965  35.771  1
-54.703   4.842   5.000  0.919  0.003 -0.038 -17.536  -9.965  34.771  1
-54.703   4.842   6.000  0.912  0.003 -0.041 -17.536  -9.965  33.771  1
-54.703   4.842   7.000  0.904  0.001 -0.042 -17.536  -9.965  32.771  1
-54.703   4.842   8.000  0.897  0.002 -0.042 -17.536  -9.965  31.771  1
-54.703   4.842   9.000  0.889  0.001 -0.045 -17.536  -9.965  30.771  1
-54.703   4.842  10.000  0.882  0.002 -0.045 -17.536  -9.965  29.771  1
-54.703   4.842  11.000  0.876  0.003 -0.046 -17.536  -9.965  28.771  1
-54.703   4.842  12.000  0.870  0.002 -0.046 -17.536  -9.965  27.771  1
-54.703   4.842  13.000  0.864  0.003 -0.045 -17.536  -9.965  26.771  1
